# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol8_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL8-dimer_area"
"0.0";"5.671758"
"10.0";"5.995025"
"20.0";"5.692126"
"30.0";"5.362763"
"40.0";"5.792852"
"50.0";"5.826971"
"60.0";"5.993234"
"70.0";"6.084272"
"80.0";"6.109371"
"90.0";"6.07889"
"100.0";"6.191084"
"110.0";"6.017829"
"120.0";"6.12049"
"130.0";"5.851945"
"140.0";"5.83626"
"150.0";"5.898977"
"160.0";"6.031123"
"170.0";"6.190535"
"180.0";"6.253915"
"190.0";"6.254792"
"200.0";"6.127762"
"210.0";"5.628225"
"220.0";"5.773893"
"230.0";"5.493711"
"240.0";"5.425374"
"250.0";"5.605357"
"260.0";"5.652897"
"270.0";"5.628389"
"280.0";"5.461626"
"290.0";"5.516164"
"300.0";"5.352404"
"310.0";"4.982398"
"320.0";"4.845626"
"330.0";"5.068177"
"340.0";"4.603739"
"350.0";"4.237198"
"360.0";"3.948188"
"370.0";"3.636417"
"380.0";"3.641617"
"390.0";"3.758786"
"400.0";"3.629725"
"410.0";"3.877132"
"420.0";"3.951676"
"430.0";"4.500985"
"440.0";"4.462897"
"450.0";"4.726408"
"460.0";"4.695192"
"470.0";"4.463193"
"480.0";"4.229071"
"490.0";"4.11359"
"500.0";"3.849188"
"510.0";"3.755786"
"520.0";"3.795434"
"530.0";"3.711059"
"540.0";"3.801931"
"550.0";"3.911952"
"560.0";"4.272457"
"570.0";"4.166924"
"580.0";"4.236099"
"590.0";"4.279131"
"600.0";"4.220395"
"610.0";"4.217613"
"620.0";"4.106892"
"630.0";"4.125008"
"640.0";"4.320035"
"650.0";"4.256348"
"660.0";"4.129026"
"670.0";"3.803607"
"680.0";"3.843782"
"690.0";"4.203844"
"700.0";"4.127449"
"710.0";"4.173793"
"720.0";"4.188526"
"730.0";"4.024925"
"740.0";"3.799868"
"750.0";"3.943548"
"760.0";"4.003007"
"770.0";"3.91266"
"780.0";"4.040367"
"790.0";"3.896022"
"800.0";"3.854711"
"810.0";"4.011802"
"820.0";"3.973925"
"830.0";"3.717796"
"840.0";"4.042927"
"850.0";"4.065863"
"860.0";"4.290625"
"870.0";"4.052009"
"880.0";"4.610192"
"890.0";"4.705714"
"900.0";"4.654839"
"910.0";"4.996214"
"920.0";"5.051239"
"930.0";"5.16985"
"940.0";"5.446341"
"950.0";"5.130216"
"960.0";"4.68342"
"970.0";"4.726574"
"980.0";"4.619489"
"990.0";"4.358093"
"1000.0";"4.260875"
"1010.0";"4.458358"
"1020.0";"4.750127"
"1030.0";"4.284329"
"1040.0";"4.28087"
"1050.0";"4.598611"
"1060.0";"4.847727"
"1070.0";"4.757658"
"1080.0";"5.086547"
"1090.0";"5.117484"
"1100.0";"5.097502"
"1110.0";"4.978772"
"1120.0";"4.93909"
"1130.0";"5.135717"
"1140.0";"5.237337"
"1150.0";"5.052406"
"1160.0";"4.83814"
"1170.0";"4.497905"
"1180.0";"4.378006"
"1190.0";"4.297701"
"1200.0";"4.519904"
"1210.0";"3.98644"
"1220.0";"4.176392"
"1230.0";"3.982692"
"1240.0";"3.808043"
"1250.0";"3.87588"
"1260.0";"3.839234"
"1270.0";"3.934592"
"1280.0";"4.193021"
"1290.0";"4.353614"
"1300.0";"4.208222"
"1310.0";"4.511264"
"1320.0";"4.352882"
"1330.0";"4.903922"
"1340.0";"4.83849"
"1350.0";"4.98534"
"1360.0";"5.163447"
"1370.0";"5.131767"
"1380.0";"5.238514"
"1390.0";"5.282007"
"1400.0";"5.223689"
"1410.0";"4.933147"
"1420.0";"4.857734"
"1430.0";"4.753746"
"1440.0";"4.578665"
"1450.0";"4.632943"
"1460.0";"4.369063"
"1470.0";"4.228341"
"1480.0";"4.326335"
"1490.0";"4.464401"
"1500.0";"4.301483"
"1510.0";"4.359572"
"1520.0";"4.143165"
"1530.0";"3.926247"
"1540.0";"3.673653"
"1550.0";"3.707449"
"1560.0";"3.9202"
"1570.0";"4.196859"
"1580.0";"4.13265"
"1590.0";"3.789312"
"1600.0";"3.802306"
"1610.0";"3.685692"
"1620.0";"3.829298"
"1630.0";"3.662821"
"1640.0";"3.574236"
"1650.0";"3.49533"
"1660.0";"3.518831"
"1670.0";"3.570059"
"1680.0";"3.768269"
"1690.0";"3.921036"
"1700.0";"3.842427"
"1710.0";"3.881793"
"1720.0";"3.623977"
"1730.0";"3.884732"
"1740.0";"3.944754"
"1750.0";"4.384898"
"1760.0";"4.629643"
"1770.0";"4.36507"
"1780.0";"4.628509"
"1790.0";"4.367732"
"1800.0";"4.587399"
"1810.0";"4.392292"
"1820.0";"3.905258"
"1830.0";"3.954555"
"1840.0";"3.698445"
"1850.0";"3.959814"
"1860.0";"3.906907"
"1870.0";"4.065662"
"1880.0";"4.335154"
"1890.0";"4.244625"
"1900.0";"3.97269"
"1910.0";"4.070927"
"1920.0";"3.934461"
"1930.0";"3.901252"
"1940.0";"4.011122"
"1950.0";"3.971329"
"1960.0";"4.044989"
"1970.0";"4.273991"
"1980.0";"4.40233"
"1990.0";"4.344352"
"2000.0";"4.548142"
"2010.0";"4.598475"
"2020.0";"4.404848"
"2030.0";"4.343637"
"2040.0";"4.126585"
"2050.0";"4.632828"
"2060.0";"4.288491"
"2070.0";"3.905151"
"2080.0";"3.646806"
"2090.0";"3.85039"
"2100.0";"4.144287"
"2110.0";"4.119246"
"2120.0";"3.606882"
"2130.0";"3.61936"
"2140.0";"3.428414"
"2150.0";"3.475733"
"2160.0";"3.522371"
"2170.0";"3.418438"
"2180.0";"3.498359"
"2190.0";"3.361934"
"2200.0";"3.226884"
"2210.0";"3.343298"
"2220.0";"3.291537"
"2230.0";"3.627478"
"2240.0";"3.520242"
"2250.0";"3.385566"
"2260.0";"3.767025"
"2270.0";"4.010516"
"2280.0";"3.812826"
"2290.0";"3.736848"
"2300.0";"3.530882"
"2310.0";"3.448166"
"2320.0";"3.641189"
"2330.0";"3.496226"
"2340.0";"3.566693"
"2350.0";"3.407945"
"2360.0";"3.154763"
"2370.0";"3.396209"
"2380.0";"3.308654"
"2390.0";"3.30578"
"2400.0";"3.325724"
"2410.0";"2.792446"
"2420.0";"2.97286"
"2430.0";"3.122903"
"2440.0";"2.904997"
"2450.0";"2.810678"
"2460.0";"2.552173"
"2470.0";"2.453798"
"2480.0";"2.458529"
"2490.0";"3.001174"
"2500.0";"3.29781"
"2510.0";"3.037554"
"2520.0";"2.764452"
"2530.0";"2.718971"
"2540.0";"3.170646"
"2550.0";"2.795282"
"2560.0";"2.779093"
"2570.0";"2.33947"
"2580.0";"2.394077"
"2590.0";"2.123976"
"2600.0";"1.932272"
"2610.0";"2.066368"
"2620.0";"2.194647"
"2630.0";"1.836876"
"2640.0";"1.88552"
"2650.0";"1.700163"
"2660.0";"1.771148"
"2670.0";"1.638359"
"2680.0";"1.668907"
"2690.0";"1.682606"
"2700.0";"1.162709"
"2710.0";"1.159512"
"2720.0";"1.082677"
"2730.0";"1.057142"
"2740.0";"1.024089"
"2750.0";"1.175757"
"2760.0";"0.9738558"
"2770.0";"0.9200031"
"2780.0";"1.074476"
"2790.0";"1.057152"
"2800.0";"1.094299"
"2810.0";"1.148984"
"2820.0";"1.228357"
"2830.0";"1.063901"
"2840.0";"0.8260525"
"2850.0";"0.9271345"
"2860.0";"1.220775"
"2870.0";"1.355018"
"2880.0";"1.295633"
"2890.0";"1.358915"
"2900.0";"1.572859"
"2910.0";"1.408849"
"2920.0";"1.399838"
"2930.0";"1.507867"
"2940.0";"1.498757"
"2950.0";"1.315261"
"2960.0";"1.13137"
"2970.0";"0.9759743"
"2980.0";"1.337422"
"2990.0";"1.573025"
"3000.0";"1.32453"
"3010.0";"1.225203"
"3020.0";"1.36344"
"3030.0";"1.239161"
