# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol2_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL2-inner_dimer_area"
"0.0";"5.057759"
"10.0";"4.912258"
"20.0";"5.031221"
"30.0";"5.047326"
"40.0";"4.914268"
"50.0";"4.777681"
"60.0";"4.722106"
"70.0";"4.991187"
"80.0";"5.243055"
"90.0";"5.094275"
"100.0";"4.839243"
"110.0";"4.755672"
"120.0";"4.521253"
"130.0";"4.774488"
"140.0";"4.5356"
"150.0";"4.427283"
"160.0";"4.6222"
"170.0";"4.576176"
"180.0";"4.554679"
"190.0";"4.581257"
"200.0";"4.304852"
"210.0";"4.326851"
"220.0";"4.388608"
"230.0";"4.654942"
"240.0";"4.613358"
"250.0";"4.574441"
"260.0";"4.637709"
"270.0";"4.577652"
"280.0";"4.809605"
"290.0";"5.043479"
"300.0";"5.000747"
"310.0";"5.138681"
"320.0";"5.190298"
"330.0";"5.033902"
"340.0";"4.91111"
"350.0";"4.940484"
"360.0";"5.218771"
"370.0";"5.390769"
"380.0";"5.63972"
"390.0";"5.748609"
"400.0";"5.821855"
"410.0";"5.647638"
"420.0";"5.516871"
"430.0";"5.497894"
"440.0";"5.418898"
"450.0";"5.501875"
"460.0";"5.391164"
"470.0";"5.542201"
"480.0";"5.337388"
"490.0";"5.434224"
"500.0";"5.478357"
"510.0";"5.533263"
"520.0";"5.510481"
"530.0";"5.669018"
"540.0";"5.837008"
"550.0";"5.452031"
"560.0";"5.279404"
"570.0";"5.534832"
"580.0";"5.500251"
"590.0";"5.34695"
"600.0";"5.688466"
"610.0";"5.570588"
"620.0";"5.36257"
"630.0";"5.176944"
"640.0";"5.057913"
"650.0";"5.156149"
"660.0";"5.169411"
"670.0";"5.446115"
"680.0";"5.356802"
"690.0";"5.188806"
"700.0";"5.045552"
"710.0";"4.981703"
"720.0";"5.10636"
"730.0";"5.19185"
"740.0";"5.438425"
"750.0";"5.322558"
"760.0";"5.2936"
"770.0";"5.356187"
"780.0";"5.46102"
"790.0";"5.527131"
"800.0";"5.778501"
"810.0";"5.861559"
"820.0";"5.892569"
"830.0";"5.760163"
"840.0";"5.298416"
"850.0";"5.588669"
"860.0";"5.6086"
"870.0";"5.757599"
"880.0";"5.855036"
"890.0";"5.82736"
"900.0";"5.722952"
"910.0";"5.683062"
"920.0";"5.783514"
"930.0";"5.795815"
"940.0";"5.450743"
"950.0";"5.514529"
"960.0";"5.549429"
"970.0";"5.414452"
"980.0";"5.356186"
"990.0";"5.628059"
"1000.0";"5.850102"
"1010.0";"5.814162"
"1020.0";"5.764145"
"1030.0";"5.642754"
"1040.0";"5.568387"
"1050.0";"5.49648"
"1060.0";"5.652915"
"1070.0";"5.385928"
"1080.0";"5.591394"
"1090.0";"5.258224"
"1100.0";"5.444548"
"1110.0";"5.583415"
"1120.0";"5.51579"
"1130.0";"5.583519"
"1140.0";"5.64887"
"1150.0";"5.552054"
"1160.0";"5.572752"
"1170.0";"5.42087"
"1180.0";"5.509334"
"1190.0";"5.503751"
"1200.0";"5.661865"
"1210.0";"5.635943"
"1220.0";"5.556718"
"1230.0";"5.310108"
"1240.0";"5.052439"
"1250.0";"4.869357"
"1260.0";"4.709475"
"1270.0";"4.901398"
"1280.0";"4.686284"
"1290.0";"4.869221"
"1300.0";"5.024863"
"1310.0";"4.83809"
"1320.0";"4.79074"
"1330.0";"4.635056"
"1340.0";"4.857343"
"1350.0";"4.988898"
"1360.0";"4.968794"
"1370.0";"5.062346"
"1380.0";"4.832789"
"1390.0";"5.085418"
"1400.0";"5.218876"
"1410.0";"5.14973"
"1420.0";"5.104991"
"1430.0";"5.088341"
"1440.0";"5.207077"
"1450.0";"5.136321"
"1460.0";"5.136094"
"1470.0";"4.632895"
"1480.0";"4.599326"
"1490.0";"4.633339"
"1500.0";"4.671735"
"1510.0";"4.582951"
"1520.0";"4.563115"
"1530.0";"4.525519"
"1540.0";"4.577621"
"1550.0";"4.532251"
"1560.0";"4.640581"
"1570.0";"4.753842"
"1580.0";"4.730692"
"1590.0";"4.704473"
"1600.0";"4.813837"
"1610.0";"4.88189"
"1620.0";"4.785085"
"1630.0";"4.79589"
"1640.0";"4.585087"
"1650.0";"4.870737"
"1660.0";"4.588426"
"1670.0";"4.676339"
"1680.0";"4.834135"
"1690.0";"4.646675"
"1700.0";"4.496377"
"1710.0";"4.446256"
"1720.0";"4.585217"
"1730.0";"4.432068"
"1740.0";"4.554411"
"1750.0";"4.313754"
"1760.0";"4.367611"
"1770.0";"4.54695"
"1780.0";"4.72194"
"1790.0";"4.599907"
"1800.0";"4.750478"
"1810.0";"4.815451"
"1820.0";"4.81108"
"1830.0";"4.629662"
"1840.0";"4.64476"
"1850.0";"5.006535"
"1860.0";"4.993309"
"1870.0";"5.05212"
"1880.0";"5.109757"
"1890.0";"5.018732"
"1900.0";"5.253491"
"1910.0";"4.961987"
"1920.0";"5.084068"
"1930.0";"5.146423"
"1940.0";"5.133914"
"1950.0";"5.176366"
"1960.0";"5.35136"
"1970.0";"5.461708"
"1980.0";"5.357943"
"1990.0";"5.138757"
"2000.0";"5.151342"
"2010.0";"5.309522"
"2020.0";"5.082292"
"2030.0";"4.703299"
"2040.0";"4.637188"
"2050.0";"4.81995"
"2060.0";"5.034699"
"2070.0";"5.101372"
"2080.0";"4.983797"
"2090.0";"4.880288"
"2100.0";"5.102418"
"2110.0";"5.138631"
"2120.0";"4.760942"
"2130.0";"4.594687"
"2140.0";"4.56748"
"2150.0";"4.486381"
"2160.0";"4.652435"
"2170.0";"4.728285"
"2180.0";"4.600947"
"2190.0";"4.804162"
"2200.0";"4.616078"
"2210.0";"4.793324"
"2220.0";"4.703392"
"2230.0";"4.820579"
"2240.0";"4.710067"
"2250.0";"4.394665"
"2260.0";"4.46878"
"2270.0";"4.500852"
"2280.0";"4.524625"
"2290.0";"4.252891"
"2300.0";"4.457803"
"2310.0";"4.362665"
"2320.0";"4.082276"
"2330.0";"4.034196"
"2340.0";"3.936002"
"2350.0";"3.88425"
"2360.0";"3.777783"
"2370.0";"3.602246"
"2380.0";"3.720392"
"2390.0";"3.663336"
"2400.0";"3.895471"
"2410.0";"4.048518"
"2420.0";"4.145697"
"2430.0";"4.198315"
"2440.0";"4.54539"
"2450.0";"4.4859"
"2460.0";"4.28539"
"2470.0";"4.341584"
"2480.0";"4.392158"
"2490.0";"4.234624"
"2500.0";"4.317742"
