# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.49703";"1.22424";"1.23482";"1.20776"
"10.0";"1.50632";"1.22991";"1.2474";"1.21214"
"20.0";"1.49964";"1.23227";"1.23919";"1.20156"
"30.0";"1.49841";"1.22978";"1.2318";"1.20863"
"40.0";"1.50354";"1.23375";"1.24319";"1.20564"
"50.0";"1.50653";"1.22844";"1.24903";"1.2125"
"60.0";"1.49834";"1.2258";"1.23702";"1.20716"
"70.0";"1.50942";"1.23849";"1.2492";"1.20927"
"80.0";"1.5021";"1.22697";"1.24514";"1.20697"
"90.0";"1.50383";"1.23763";"1.23583";"1.20996"
"100.0";"1.50409";"1.24133";"1.23129";"1.21145"
"110.0";"1.50038";"1.24182";"1.22763";"1.20543"
"120.0";"1.50421";"1.23592";"1.24278";"1.20554"
"130.0";"1.49818";"1.23312";"1.23381";"1.20259"
"140.0";"1.50796";"1.23948";"1.24406";"1.20991"
"150.0";"1.50875";"1.23916";"1.25209";"1.2039"
"160.0";"1.50263";"1.24173";"1.24204";"1.19635"
"170.0";"1.50564";"1.23627";"1.24423";"1.20724"
"180.0";"1.50192";"1.23741";"1.23391";"1.20738"
"190.0";"1.49887";"1.23435";"1.2328";"1.20407"
"200.0";"1.49766";"1.23132";"1.23516";"1.20177"
"210.0";"1.49181";"1.23477";"1.22807";"1.19088"
"220.0";"1.49505";"1.22851";"1.23062";"1.20279"
"230.0";"1.50458";"1.24627";"1.24285";"1.19568"
"240.0";"1.49983";"1.23789";"1.23622";"1.19933"
"250.0";"1.49972";"1.23518";"1.23559";"1.20249"
"260.0";"1.50055";"1.23652";"1.23359";"1.20521"
"270.0";"1.49352";"1.23375";"1.22997";"1.19425"
"280.0";"1.49685";"1.23746";"1.2336";"1.19501"
"290.0";"1.50087";"1.24469";"1.23725";"1.1938"
"300.0";"1.5021";"1.23272";"1.24005";"1.20636"
"310.0";"1.5083";"1.23943";"1.25002";"1.20465"
"320.0";"1.50282";"1.23961";"1.24068";"1.20041"
"330.0";"1.50804";"1.23751";"1.24998";"1.20602"
"340.0";"1.50762";"1.24566";"1.24396";"1.20281"
"350.0";"1.50548";"1.23814";"1.24461";"1.20454"
"360.0";"1.50311";"1.23436";"1.24589";"1.20117"
"370.0";"1.50209";"1.24061";"1.2372";"1.20115"
"380.0";"1.50665";"1.24298";"1.24785";"1.1991"
"390.0";"1.501";"1.23767";"1.24423";"1.19417"
"400.0";"1.50715";"1.24773";"1.24535";"1.19802"
"410.0";"1.51608";"1.24684";"1.25482";"1.21155"
"420.0";"1.51177";"1.24337";"1.25444";"1.20471"
"430.0";"1.50762";"1.23737";"1.2485";"1.20663"
"440.0";"1.50417";"1.23913";"1.24869";"1.19599"
"450.0";"1.50693";"1.23924";"1.2457";"1.20591"
"460.0";"1.51079";"1.24392";"1.24354";"1.21295"
"470.0";"1.50544";"1.24409";"1.23729";"1.20584"
"480.0";"1.50544";"1.24465";"1.24065";"1.20181"
"490.0";"1.50843";"1.24646";"1.24107";"1.20698"
"500.0";"1.4964";"1.24037";"1.23147";"1.19305"
"510.0";"1.5003";"1.23996";"1.23273";"1.20194"
"520.0";"1.4986";"1.23448";"1.24078";"1.19506"
"530.0";"1.50523";"1.2468";"1.24004";"1.19966"
"540.0";"1.49975";"1.23878";"1.23597";"1.19847"
"550.0";"1.50354";"1.24135";"1.23989";"1.20124"
"560.0";"1.49702";"1.23065";"1.23864";"1.19725"
"570.0";"1.50605";"1.24059";"1.24637";"1.20162"
