# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_neg1_mol1_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL1"
"0.0";"0.2520853"
"10.0";"0.2738851"
"20.0";"0.2482601"
"30.0";"0.2471661"
"40.0";"0.2444364"
"50.0";"0.2371517"
"60.0";"0.2687471"
"70.0";"0.2504575"
"80.0";"0.2412571"
"90.0";"0.285701"
"100.0";"0.2559725"
"110.0";"0.2510495"
"120.0";"0.2513605"
"130.0";"0.256318"
"140.0";"0.2566826"
"150.0";"0.2573948"
"160.0";"0.2790359"
"170.0";"0.2606626"
"180.0";"0.247261"
"190.0";"0.2715323"
"200.0";"0.2588279"
"210.0";"0.267561"
"220.0";"0.2619065"
"230.0";"0.2691339"
"240.0";"0.279664"
"250.0";"0.2755527"
"260.0";"0.2857041"
"270.0";"0.2532704"
"280.0";"0.2695088"
"290.0";"0.2597885"
"300.0";"0.3008003"
"310.0";"0.2394785"
"320.0";"0.2485436"
"330.0";"0.2922052"
"340.0";"0.2420804"
"350.0";"0.262882"
"360.0";"0.334045"
"370.0";"0.275082"
"380.0";"0.2528259"
"390.0";"0.3206505"
"400.0";"0.3140987"
"410.0";"0.2473418"
"420.0";"0.2637139"
"430.0";"0.2471679"
"440.0";"0.2463517"
"450.0";"0.2522561"
"460.0";"0.2379957"
"470.0";"0.2449225"
"480.0";"0.2604087"
"490.0";"0.2356396"
"500.0";"0.2244682"
"510.0";"0.2599444"
"520.0";"0.2628193"
"530.0";"0.2523565"
"540.0";"0.2458879"
"550.0";"0.2791001"
"560.0";"0.2513844"
"570.0";"0.259748"
"580.0";"0.2306211"
"590.0";"0.2635319"
"600.0";"0.2571791"
"610.0";"0.2484875"
"620.0";"0.2808416"
"630.0";"0.2548295"
"640.0";"0.2393034"
"650.0";"0.2622022"
"660.0";"0.2742333"
"670.0";"0.2499603"
"680.0";"0.2467466"
"690.0";"0.3012324"
"700.0";"0.2632663"
"710.0";"0.2877671"
"720.0";"0.2605321"
"730.0";"0.2767907"
"740.0";"0.2607643"
"750.0";"0.2457807"
"760.0";"0.2485637"
"770.0";"0.2415884"
"780.0";"0.2588745"
"790.0";"0.2627183"
"800.0";"0.282301"
"810.0";"0.2483768"
"820.0";"0.2036026"
"830.0";"0.2256834"
"840.0";"0.2449371"
"850.0";"0.2061771"
"860.0";"0.2481069"
"870.0";"0.2524639"
"880.0";"0.2800017"
"890.0";"0.2477621"
"900.0";"0.2426749"
"910.0";"0.2243036"
"920.0";"0.2379097"
"930.0";"0.2167995"
"940.0";"0.2403099"
"950.0";"0.2392863"
"960.0";"0.2131219"
"970.0";"0.2123908"
"980.0";"0.2497902"
"990.0";"0.2567373"
"1000.0";"0.2236828"
"1010.0";"0.2100859"
"1020.0";"0.2174833"
"1030.0";"0.2215604"
"1040.0";"0.205886"
"1050.0";"0.2583525"
"1060.0";"0.2269293"
"1070.0";"0.259748"
"1080.0";"0.2355191"
"1090.0";"0.2619943"
"1100.0";"0.2124476"
"1110.0";"0.2240111"
"1120.0";"0.2190275"
"1130.0";"0.2437105"
"1140.0";"0.2446098"
"1150.0";"0.2106207"
"1160.0";"0.2319155"
"1170.0";"0.2475663"
"1180.0";"0.2439137"
"1190.0";"0.2619789"
"1200.0";"0.2554272"
"1210.0";"0.2174054"
"1220.0";"0.2179193"
"1230.0";"0.239579"
"1240.0";"0.2366939"
"1250.0";"0.2457437"
"1260.0";"0.2262809"
"1270.0";"0.2540258"
"1280.0";"0.2551096"
"1290.0";"0.2560431"
"1300.0";"0.2272024"
"1310.0";"0.2487047"
"1320.0";"0.2507767"
"1330.0";"0.2219366"
"1340.0";"0.2641612"
"1350.0";"0.2557225"
"1360.0";"0.2565363"
"1370.0";"0.2637008"
"1380.0";"0.2685103"
"1390.0";"0.2097665"
"1400.0";"0.2156921"
"1410.0";"0.1990428"
