Time (ps);Coul-SR:Protein-MOL;LJ-SR:Protein-MOL
0.0;1.4584784768779195e-06;-6.167410943728086e-08
10.0;1.4182842107692664e-06;-4.154453343180927e-08
20.0;0.0;0.0
30.0;0.0;0.0
40.0;-7.631884840728433e-08;-4.696544517371344e-09
50.0;-2.8275964290193487e-07;-9.46332675841153e-08
60.0;0.0;0.0
70.0;0.0;0.0
80.0;0.0;0.0
90.0;0.0;0.0
100.0;-2.1997560892211955e-07;-2.735447986596305e-08
110.0;4.706485397080582e-07;-1.3979659595288856e-07
120.0;0.0;0.0
130.0;0.0;0.0
140.0;0.0;0.0
150.0;0.0;0.0
160.0;0.0;0.0
170.0;0.0;0.0
180.0;0.0;0.0
190.0;0.0;0.0
200.0;0.0;0.0
210.0;1.6682611109142664e-05;-5.6833079403323536e-06
220.0;7.722178064991763e-05;-6.70260681250072e-05
230.0;9.022268490265762e-07;-1.7709492527312104e-07
240.0;5.199040540700217e-07;-1.8196641892450757e-07
250.0;-8.110940996349076e-06;-4.681427393710988e-06
260.0;1.2046239268383726e-05;-4.353303471444569e-06
270.0;2.2860045720091436e-06;-1.2295933682776457e-06
280.0;0.0;0.0
290.0;0.0;0.0
300.0;0.0;0.0
310.0;0.0;0.0
320.0;5.601023918837993e-07;-7.0453131054565954e-09
330.0;0.0;0.0
340.0;0.0;0.0
350.0;-1.5572884586330728e-07;-1.743233349216126e-08
360.0;-1.5913024287688893e-07;-3.94921770643374e-08
370.0;-2.5293415438438897e-06;-2.0920254825250867e-07
380.0;-1.4066376445255816e-06;-5.394841548471657e-07
390.0;-5.004024215278022e-06;-1.3134105516091031e-06
400.0;3.501772337765134e-05;-4.591329884253151e-05
410.0;-4.1413223333100285e-06;-3.118226945396071e-06
420.0;1.9359400901893046e-07;-8.114718940913253e-08
430.0;3.2626049934053734e-07;-5.402966425249323e-06
440.0;2.1997869679988886e-08;-3.4733478442087716e-09
450.0;0.0;0.0
460.0;-1.3167154759472408e-07;-1.1350995482303798e-09
470.0;0.0;0.0
480.0;5.6732563357660795e-06;-1.3191147641654266e-06
490.0;0.0;0.0
500.0;0.0;0.0
510.0;0.0;0.0
520.0;-1.0323186110622323e-07;-0.0
530.0;-3.496299749431851e-09;-0.0
540.0;0.0;0.0
550.0;0.0;0.0
560.0;0.0;0.0
570.0;-3.479220654573375e-08;-6.334581053843938e-07
