# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol8_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL8"
"0.0";"3.772277"
"10.0";"3.780988"
"20.0";"3.513421"
"30.0";"3.497632"
"40.0";"3.541784"
"50.0";"3.845428"
"60.0";"3.869672"
"70.0";"3.495363"
"80.0";"3.386114"
"90.0";"3.489516"
"100.0";"3.215174"
"110.0";"3.227876"
"120.0";"3.547526"
"130.0";"3.409673"
"140.0";"3.06868"
"150.0";"2.961694"
"160.0";"2.726238"
"170.0";"2.802297"
"180.0";"2.732738"
"190.0";"2.590454"
"200.0";"2.715653"
"210.0";"2.549558"
"220.0";"2.892124"
"230.0";"2.471243"
"240.0";"2.662679"
"250.0";"2.967702"
"260.0";"2.9857"
"270.0";"2.827545"
"280.0";"2.883304"
"290.0";"2.536427"
"300.0";"2.400611"
"310.0";"2.587726"
"320.0";"2.762891"
"330.0";"3.396755"
"340.0";"3.09873"
"350.0";"3.345292"
"360.0";"3.382812"
"370.0";"3.409919"
"380.0";"3.478176"
"390.0";"3.256855"
"400.0";"3.167336"
"410.0";"3.128726"
"420.0";"3.234482"
"430.0";"3.436514"
"440.0";"3.470222"
"450.0";"3.423636"
"460.0";"3.151644"
"470.0";"3.35683"
"480.0";"3.239869"
"490.0";"2.505249"
"500.0";"2.816634"
"510.0";"2.532863"
"520.0";"2.46461"
"530.0";"2.144755"
"540.0";"2.381671"
"550.0";"2.557627"
"560.0";"3.06185"
"570.0";"3.097394"
"580.0";"2.911624"
"590.0";"2.998061"
"600.0";"2.857252"
"610.0";"2.524657"
"620.0";"2.680401"
"630.0";"2.497644"
"640.0";"2.157682"
"650.0";"2.106594"
"660.0";"2.20048"
"670.0";"2.14297"
"680.0";"2.293278"
"690.0";"2.49605"
"700.0";"2.050328"
"710.0";"2.054211"
"720.0";"1.864042"
"730.0";"2.03017"
"740.0";"2.251272"
"750.0";"2.483494"
"760.0";"3.027546"
"770.0";"2.952252"
"780.0";"3.226969"
"790.0";"3.292641"
"800.0";"2.997032"
"810.0";"3.293777"
"820.0";"2.995767"
"830.0";"3.155509"
"840.0";"3.103689"
"850.0";"3.208218"
"860.0";"3.566063"
"870.0";"3.419035"
"880.0";"3.16303"
"890.0";"2.992589"
"900.0";"2.966928"
"910.0";"2.769244"
"920.0";"2.686391"
"930.0";"2.3977"
"940.0";"2.557122"
"950.0";"2.941899"
"960.0";"3.323629"
"970.0";"3.117671"
"980.0";"2.820526"
"990.0";"2.812151"
