# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_neg1_mol10_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL10"
"0.0";"2.774051"
"10.0";"2.975908"
"20.0";"3.071017"
"30.0";"3.026335"
"40.0";"2.947114"
"50.0";"3.033654"
"60.0";"3.028867"
"70.0";"2.749454"
"80.0";"2.724043"
"90.0";"2.506561"
"100.0";"2.398461"
"110.0";"2.470339"
"120.0";"2.495975"
"130.0";"2.287594"
"140.0";"2.477146"
"150.0";"2.293116"
"160.0";"2.085548"
"170.0";"2.0936"
"180.0";"2.262672"
"190.0";"2.172728"
"200.0";"2.097953"
"210.0";"1.895166"
"220.0";"1.870681"
"230.0";"1.731935"
"240.0";"1.750424"
"250.0";"1.636895"
"260.0";"1.487611"
"270.0";"1.569728"
"280.0";"1.576196"
"290.0";"1.587302"
"300.0";"1.437707"
"310.0";"1.497078"
"320.0";"1.730129"
"330.0";"1.564385"
"340.0";"1.551108"
"350.0";"1.786736"
"360.0";"1.439664"
"370.0";"1.568482"
"380.0";"1.494899"
"390.0";"1.620031"
"400.0";"1.710252"
"410.0";"1.594858"
"420.0";"1.590809"
"430.0";"1.518992"
"440.0";"1.313914"
"450.0";"1.276241"
"460.0";"1.28923"
"470.0";"1.368881"
"480.0";"1.413844"
"490.0";"1.592331"
"500.0";"1.69043"
"510.0";"1.558278"
"520.0";"1.585056"
"530.0";"1.665471"
"540.0";"1.712089"
"550.0";"1.760513"
"560.0";"1.762417"
"570.0";"1.973355"
"580.0";"1.84252"
"590.0";"1.754575"
"600.0";"1.825825"
"610.0";"1.881107"
"620.0";"1.964319"
"630.0";"1.966653"
"640.0";"1.840454"
"650.0";"1.976997"
"660.0";"1.93966"
"670.0";"2.216103"
"680.0";"2.057069"
"690.0";"1.949281"
"700.0";"2.105519"
"710.0";"2.026408"
"720.0";"2.039306"
"730.0";"2.237857"
"740.0";"2.131066"
"750.0";"2.217062"
"760.0";"2.386344"
"770.0";"2.353215"
"780.0";"2.654918"
"790.0";"2.718815"
"800.0";"2.725082"
"810.0";"2.715145"
"820.0";"2.618637"
"830.0";"2.767817"
"840.0";"2.722702"
"850.0";"2.734843"
"860.0";"2.804577"
"870.0";"2.701149"
"880.0";"2.737592"
"890.0";"2.780074"
"900.0";"2.929489"
"910.0";"2.664917"
"920.0";"2.527767"
"930.0";"2.678193"
"940.0";"2.63421"
"950.0";"2.740165"
"960.0";"2.83928"
"970.0";"2.595249"
"980.0";"2.557826"
"990.0";"2.72746"
"1000.0";"2.696464"
"1010.0";"2.48163"
"1020.0";"2.551519"
"1030.0";"2.673437"
"1040.0";"2.762451"
"1050.0";"2.798454"
"1060.0";"2.952597"
"1070.0";"2.765916"
"1080.0";"2.674026"
"1090.0";"2.856196"
"1100.0";"2.971256"
"1110.0";"2.973916"
"1120.0";"2.794245"
"1130.0";"2.773656"
"1140.0";"3.01007"
"1150.0";"2.918054"
"1160.0";"2.835109"
"1170.0";"2.977077"
"1180.0";"3.101364"
"1190.0";"3.534522"
"1200.0";"3.351109"
"1210.0";"3.39501"
"1220.0";"3.342926"
"1230.0";"3.658416"
"1240.0";"3.405456"
"1250.0";"3.315794"
"1260.0";"3.505901"
"1270.0";"3.436714"
"1280.0";"3.352403"
"1290.0";"3.486972"
"1300.0";"3.703896"
"1310.0";"3.894105"
"1320.0";"3.807989"
"1330.0";"3.856202"
"1340.0";"3.872114"
"1350.0";"3.865839"
"1360.0";"3.529001"
"1370.0";"3.501119"
"1380.0";"3.601584"
"1390.0";"3.372471"
"1400.0";"3.241341"
"1410.0";"3.342847"
"1420.0";"3.185125"
"1430.0";"3.296147"
"1440.0";"3.354232"
"1450.0";"3.364778"
"1460.0";"3.456158"
"1470.0";"3.356807"
"1480.0";"3.487129"
"1490.0";"3.47243"
"1500.0";"3.230874"
"1510.0";"3.305021"
"1520.0";"3.310196"
"1530.0";"3.281379"
"1540.0";"3.311172"
"1550.0";"3.105907"
"1560.0";"3.404222"
"1570.0";"3.443439"
"1580.0";"3.580229"
"1590.0";"3.678869"
"1600.0";"3.575199"
"1610.0";"3.799338"
"1620.0";"3.894764"
"1630.0";"4.060046"
"1640.0";"4.013874"
"1650.0";"4.015039"
"1660.0";"3.802026"
"1670.0";"3.990473"
"1680.0";"4.230657"
"1690.0";"4.102108"
"1700.0";"4.03589"
"1710.0";"3.960898"
"1720.0";"4.04289"
"1730.0";"4.119424"
"1740.0";"4.138406"
"1750.0";"4.1555"
"1760.0";"4.083354"
"1770.0";"4.108544"
"1780.0";"3.918757"
"1790.0";"3.896267"
"1800.0";"3.833824"
"1810.0";"3.763926"
"1820.0";"3.684665"
"1830.0";"3.921927"
"1840.0";"3.801447"
"1850.0";"3.706349"
"1860.0";"3.754341"
"1870.0";"3.811319"
"1880.0";"3.844099"
"1890.0";"3.747256"
