# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_neg1_mol9_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL9"
"0.0";"1.984168"
"10.0";"2.122774"
"20.0";"2.178705"
"30.0";"2.046005"
"40.0";"2.192849"
"50.0";"2.295519"
"60.0";"2.395695"
"70.0";"2.109616"
"80.0";"2.215567"
"90.0";"2.226446"
"100.0";"2.074559"
"110.0";"2.115124"
"120.0";"2.236171"
"130.0";"2.198565"
"140.0";"2.171554"
"150.0";"2.25928"
"160.0";"2.316617"
"170.0";"2.294174"
"180.0";"2.294918"
"190.0";"2.341222"
"200.0";"2.412662"
"210.0";"2.74217"
"220.0";"2.559711"
"230.0";"2.634157"
"240.0";"2.869069"
"250.0";"2.886049"
"260.0";"2.855415"
"270.0";"3.325253"
"280.0";"3.707195"
"290.0";"3.799343"
"300.0";"4.031879"
"310.0";"3.850089"
"320.0";"3.839046"
"330.0";"3.950041"
"340.0";"3.897018"
"350.0";"3.954705"
"360.0";"3.776165"
"370.0";"3.893433"
"380.0";"4.045731"
"390.0";"3.890338"
"400.0";"3.896728"
"410.0";"4.019736"
"420.0";"3.817477"
"430.0";"3.616816"
"440.0";"3.875226"
"450.0";"3.816609"
"460.0";"3.637739"
"470.0";"3.441061"
"480.0";"3.217283"
"490.0";"3.303508"
"500.0";"3.388857"
"510.0";"3.210889"
"520.0";"3.228043"
"530.0";"3.329647"
"540.0";"3.506356"
"550.0";"3.374493"
"560.0";"3.339359"
"570.0";"3.506779"
"580.0";"3.762351"
"590.0";"3.870171"
"600.0";"4.281657"
"610.0";"4.170878"
"620.0";"3.906161"
"630.0";"3.538382"
"640.0";"3.708705"
"650.0";"3.798258"
"660.0";"3.576223"
"670.0";"3.428296"
"680.0";"3.43553"
"690.0";"3.077032"
"700.0";"3.154698"
"710.0";"3.044732"
"720.0";"3.227566"
"730.0";"3.209934"
"740.0";"2.677513"
"750.0";"3.111638"
"760.0";"3.068934"
"770.0";"3.435772"
"780.0";"3.602531"
"790.0";"3.697865"
"800.0";"3.749362"
"810.0";"3.923519"
"820.0";"3.749143"
"830.0";"3.638694"
"840.0";"3.98295"
"850.0";"3.766501"
"860.0";"3.683222"
"870.0";"3.690504"
"880.0";"3.679287"
"890.0";"3.722838"
"900.0";"3.792952"
"910.0";"3.598054"
"920.0";"3.598187"
"930.0";"3.547707"
"940.0";"3.557145"
"950.0";"3.442371"
"960.0";"3.537377"
"970.0";"3.378813"
"980.0";"3.260254"
"990.0";"3.421162"
"1000.0";"3.136316"
"1010.0";"3.167254"
"1020.0";"3.254806"
"1030.0";"2.912179"
"1040.0";"2.960355"
"1050.0";"2.836376"
"1060.0";"2.887393"
"1070.0";"3.089781"
"1080.0";"3.068742"
"1090.0";"3.213361"
"1100.0";"3.30483"
"1110.0";"3.27378"
"1120.0";"3.299096"
"1130.0";"3.005666"
"1140.0";"3.190248"
"1150.0";"2.998379"
"1160.0";"2.997503"
"1170.0";"3.155768"
"1180.0";"3.223649"
"1190.0";"3.234392"
"1200.0";"3.275547"
"1210.0";"3.395026"
"1220.0";"3.602898"
"1230.0";"3.300617"
"1240.0";"3.314295"
"1250.0";"3.092"
"1260.0";"3.043326"
"1270.0";"3.081124"
"1280.0";"3.034694"
"1290.0";"2.952216"
"1300.0";"2.989866"
"1310.0";"3.12246"
"1320.0";"3.243551"
"1330.0";"3.386004"
"1340.0";"3.313031"
"1350.0";"3.1687"
"1360.0";"3.199461"
"1370.0";"3.373295"
"1380.0";"3.288454"
"1390.0";"3.206708"
"1400.0";"3.040729"
"1410.0";"2.471355"
"1420.0";"2.240681"
"1430.0";"2.162177"
"1440.0";"2.189448"
"1450.0";"2.240689"
"1460.0";"1.864361"
"1470.0";"1.862348"
"1480.0";"1.7663"
"1490.0";"1.814243"
"1500.0";"1.570936"
"1510.0";"1.688897"
"1520.0";"1.730003"
"1530.0";"1.690094"
"1540.0";"1.75496"
"1550.0";"1.942981"
"1560.0";"1.772226"
"1570.0";"2.121483"
"1580.0";"2.068316"
"1590.0";"1.967265"
"1600.0";"2.154156"
"1610.0";"2.115451"
"1620.0";"1.988483"
"1630.0";"1.843144"
"1640.0";"1.847407"
"1650.0";"2.023554"
"1660.0";"1.863382"
"1670.0";"1.827608"
"1680.0";"2.004561"
"1690.0";"1.976791"
"1700.0";"2.182129"
"1710.0";"2.141417"
"1720.0";"2.058491"
"1730.0";"2.034109"
"1740.0";"2.179744"
"1750.0";"2.17065"
"1760.0";"2.163169"
"1770.0";"2.154689"
"1780.0";"2.298546"
"1790.0";"2.250851"
"1800.0";"2.322325"
"1810.0";"2.720704"
"1820.0";"2.576196"
"1830.0";"2.679645"
"1840.0";"2.732848"
"1850.0";"2.493902"
"1860.0";"2.677436"
"1870.0";"2.799506"
"1880.0";"3.306864"
"1890.0";"3.212487"
"1900.0";"2.977142"
"1910.0";"3.195654"
"1920.0";"3.18386"
"1930.0";"3.306766"
"1940.0";"3.171455"
"1950.0";"3.076005"
"1960.0";"2.937445"
"1970.0";"2.833106"
"1980.0";"3.162799"
"1990.0";"2.948927"
"2000.0";"2.797779"
"2010.0";"2.582039"
"2020.0";"2.626862"
"2030.0";"2.609947"
"2040.0";"2.522444"
"2050.0";"2.762638"
"2060.0";"2.490293"
"2070.0";"2.431481"
"2080.0";"2.455939"
"2090.0";"2.409156"
"2100.0";"2.810382"
"2110.0";"2.549278"
"2120.0";"2.457969"
"2130.0";"2.611543"
"2140.0";"2.27369"
"2150.0";"2.395606"
"2160.0";"2.400517"
"2170.0";"2.529671"
"2180.0";"2.318803"
"2190.0";"2.315962"
"2200.0";"2.285715"
"2210.0";"2.433791"
"2220.0";"2.771108"
"2230.0";"2.759295"
"2240.0";"2.910188"
"2250.0";"2.802876"
"2260.0";"2.800019"
"2270.0";"2.76536"
"2280.0";"2.746515"
"2290.0";"2.807399"
"2300.0";"2.74194"
"2310.0";"3.011361"
"2320.0";"3.185683"
"2330.0";"2.883874"
"2340.0";"2.669168"
"2350.0";"2.399611"
"2360.0";"2.398419"
"2370.0";"2.33569"
"2380.0";"2.612361"
"2390.0";"2.486283"
"2400.0";"2.521107"
"2410.0";"2.244137"
"2420.0";"2.199453"
"2430.0";"2.016797"
"2440.0";"2.039135"
"2450.0";"2.130539"
"2460.0";"2.215026"
"2470.0";"2.171425"
"2480.0";"2.334519"
"2490.0";"2.505206"
"2500.0";"2.642977"
"2510.0";"2.652541"
"2520.0";"2.432042"
"2530.0";"2.386978"
"2540.0";"2.375134"
"2550.0";"2.338632"
"2560.0";"2.375967"
"2570.0";"2.209314"
"2580.0";"2.34072"
"2590.0";"2.46588"
"2600.0";"2.355801"
"2610.0";"2.328397"
"2620.0";"2.575894"
"2630.0";"2.886802"
"2640.0";"3.009634"
"2650.0";"2.874676"
"2660.0";"2.776224"
"2670.0";"2.948191"
"2680.0";"3.077652"
"2690.0";"3.211892"
"2700.0";"3.429628"
"2710.0";"3.653268"
"2720.0";"3.43966"
"2730.0";"3.741421"
"2740.0";"3.803066"
"2750.0";"3.83106"
"2760.0";"3.7926"
"2770.0";"3.820545"
"2780.0";"3.929344"
"2790.0";"3.79235"
"2800.0";"3.587439"
"2810.0";"3.59217"
"2820.0";"3.78064"
"2830.0";"3.992485"
"2840.0";"3.878309"
"2850.0";"4.130837"
"2860.0";"4.025962"
"2870.0";"4.324092"
"2880.0";"4.284301"
"2890.0";"4.425319"
"2900.0";"4.347251"
"2910.0";"4.33249"
"2920.0";"4.365877"
"2930.0";"4.029536"
"2940.0";"4.067594"
"2950.0";"4.253455"
"2960.0";"4.263356"
"2970.0";"4.168309"
"2980.0";"4.366907"
"2990.0";"4.172762"
"3000.0";"4.254433"
"3010.0";"4.084198"
"3020.0";"3.9899"
"3030.0";"3.722809"
"3040.0";"3.789247"
"3050.0";"3.845699"
"3060.0";"4.200876"
"3070.0";"4.304851"
"3080.0";"4.333987"
"3090.0";"4.321929"
"3100.0";"4.233377"
"3110.0";"4.090458"
"3120.0";"4.162951"
"3130.0";"4.07044"
"3140.0";"4.122459"
"3150.0";"4.355887"
"3160.0";"4.062673"
"3170.0";"4.062427"
"3180.0";"4.195888"
"3190.0";"4.532107"
"3200.0";"4.397364"
"3210.0";"4.501678"
"3220.0";"4.332797"
"3230.0";"4.352396"
"3240.0";"4.235725"
"3250.0";"4.235043"
"3260.0";"4.189841"
"3270.0";"4.163012"
"3280.0";"4.425926"
"3290.0";"4.384899"
"3300.0";"4.194314"
"3310.0";"4.127338"
"3320.0";"3.936178"
"3330.0";"4.070826"
"3340.0";"4.042966"
"3350.0";"4.200329"
"3360.0";"4.264773"
"3370.0";"4.534707"
"3380.0";"4.688015"
"3390.0";"4.994907"
"3400.0";"4.691929"
"3410.0";"4.892598"
"3420.0";"4.896462"
"3430.0";"4.754422"
"3440.0";"4.738019"
"3450.0";"4.870757"
"3460.0";"5.013991"
"3470.0";"4.947466"
"3480.0";"4.830282"
"3490.0";"4.760437"
"3500.0";"4.522039"
"3510.0";"4.668497"
"3520.0";"4.384215"
"3530.0";"4.622631"
"3540.0";"4.538852"
"3550.0";"4.673121"
"3560.0";"4.589949"
"3570.0";"4.583664"
"3580.0";"4.646985"
"3590.0";"4.76761"
"3600.0";"4.920131"
"3610.0";"4.891785"
"3620.0";"4.740716"
"3630.0";"4.892495"
"3640.0";"5.053769"
"3650.0";"5.189581"
"3660.0";"5.446697"
"3670.0";"5.624729"
"3680.0";"5.761076"
"3690.0";"5.743852"
"3700.0";"5.649327"
"3710.0";"5.619636"
"3720.0";"5.629428"
"3730.0";"5.618769"
"3740.0";"5.646058"
"3750.0";"5.571476"
