# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_neg1_mol1_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL1"
"0.0";"0.3293055"
"10.0";"0.3081571"
"20.0";"0.3460259"
"30.0";"0.3982776"
"40.0";"0.4033175"
"50.0";"0.3714474"
"60.0";"0.4353698"
"70.0";"0.5074838"
"80.0";"0.4173653"
"90.0";"0.3322966"
"100.0";"0.4035818"
"110.0";"0.4223848"
"120.0";"0.4790544"
"130.0";"0.4633249"
"140.0";"0.2656764"
"150.0";"0.3941989"
"160.0";"0.3226715"
"170.0";"0.4145201"
"180.0";"0.4849966"
"190.0";"0.4230487"
"200.0";"0.4352669"
"210.0";"0.3309912"
"220.0";"0.3379487"
"230.0";"0.3686423"
"240.0";"0.3450828"
"250.0";"0.4162592"
"260.0";"0.4198322"
"270.0";"0.4006009"
"280.0";"0.3387551"
"290.0";"0.423488"
"300.0";"0.4634761"
"310.0";"0.4074274"
"320.0";"0.4086723"
"330.0";"0.4356644"
"340.0";"0.47083"
"350.0";"0.4220152"
"360.0";"0.4450719"
"370.0";"0.5475295"
"380.0";"0.4780494"
"390.0";"0.4858578"
"400.0";"0.4980474"
"410.0";"0.2204111"
"420.0";"0.2882534"
"430.0";"0.2499702"
"440.0";"0.2437127"
"450.0";"0.4800091"
"460.0";"0.365"
"470.0";"0.3015394"
"480.0";"0.464038"
"490.0";"0.5375447"
"500.0";"0.5672479"
"510.0";"0.4481193"
"520.0";"0.4110974"
"530.0";"0.6253784"
"540.0";"0.6253971"
"550.0";"0.5925718"
"560.0";"0.7082672"
"570.0";"0.6201433"
"580.0";"0.4924846"
"590.0";"0.6344524"
"600.0";"0.5879915"
"610.0";"0.8346096"
"620.0";"0.7710477"
"630.0";"0.6008836"
"640.0";"0.6503691"
"650.0";"0.692928"
"660.0";"0.4879769"
"670.0";"0.5616485"
"680.0";"0.4390559"
"690.0";"0.4345687"
"700.0";"0.4773708"
"710.0";"0.4383081"
"720.0";"0.4879079"
"730.0";"0.5494334"
"740.0";"0.3342589"
"750.0";"0.4830003"
"760.0";"0.6213614"
"770.0";"0.7862865"
"780.0";"0.5094638"
"790.0";"0.5079391"
"800.0";"0.9316007"
"810.0";"0.925145"
"820.0";"0.9545711"
"830.0";"0.7056865"
"840.0";"0.5745002"
"850.0";"0.7077106"
"860.0";"0.9563645"
"870.0";"0.9618806"
"880.0";"0.9660382"
"890.0";"1.036318"
"900.0";"0.9746248"
"910.0";"0.9420167"
"920.0";"0.9396811"
