# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_mindist_mol7_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL7-inner_dimer_area"
"0.0";"2.702779"
"10.0";"2.858724"
"20.0";"2.722424"
"30.0";"2.849085"
"40.0";"2.617494"
"50.0";"2.734104"
"60.0";"2.7127"
"70.0";"2.708002"
"80.0";"2.66484"
"90.0";"2.743923"
"100.0";"2.615357"
"110.0";"2.831059"
"120.0";"2.906756"
"130.0";"2.714048"
"140.0";"2.692668"
"150.0";"2.782837"
"160.0";"2.871513"
"170.0";"2.877305"
"180.0";"2.503344"
"190.0";"2.473159"
"200.0";"2.73159"
"210.0";"2.793986"
"220.0";"2.552252"
"230.0";"2.705202"
"240.0";"3.039266"
"250.0";"3.088367"
"260.0";"3.026258"
"270.0";"3.115164"
"280.0";"3.184174"
"290.0";"3.211509"
"300.0";"3.133773"
"310.0";"3.098726"
"320.0";"3.451633"
"330.0";"3.090299"
"340.0";"3.016413"
"350.0";"2.886095"
"360.0";"2.692788"
"370.0";"2.672141"
"380.0";"2.697712"
"390.0";"2.706702"
"400.0";"2.891235"
"410.0";"2.918895"
"420.0";"2.800312"
"430.0";"2.895709"
"440.0";"2.898945"
"450.0";"2.86034"
"460.0";"2.84437"
"470.0";"2.827761"
"480.0";"2.846605"
"490.0";"2.825652"
"500.0";"2.751743"
"510.0";"2.341645"
"520.0";"2.220773"
"530.0";"2.221312"
"540.0";"2.164567"
"550.0";"2.117827"
"560.0";"2.166363"
"570.0";"2.09148"
"580.0";"2.262218"
"590.0";"2.158605"
"600.0";"2.292011"
"610.0";"2.399464"
"620.0";"2.28496"
"630.0";"2.192902"
"640.0";"2.210138"
"650.0";"2.368708"
"660.0";"2.271703"
"670.0";"2.238052"
"680.0";"2.375637"
"690.0";"2.246897"
"700.0";"2.108228"
"710.0";"2.244281"
"720.0";"2.155453"
"730.0";"2.022154"
"740.0";"2.196849"
"750.0";"2.229009"
"760.0";"2.062064"
"770.0";"2.209075"
"780.0";"2.321757"
"790.0";"2.443986"
"800.0";"2.641537"
"810.0";"2.617459"
"820.0";"2.553494"
"830.0";"2.532424"
"840.0";"2.497203"
"850.0";"2.566767"
"860.0";"2.731134"
"870.0";"2.94575"
"880.0";"3.050051"
"890.0";"3.239493"
"900.0";"3.28693"
