# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_3
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"83.125"
"10.0";"83.432"
"20.0";"87.161"
"30.0";"87.265"
"40.0";"86.057"
"50.0";"86.19"
"60.0";"86.171"
"70.0";"85.988"
"80.0";"87.841"
"90.0";"85.264"
"100.0";"85.321"
"110.0";"87.193"
"120.0";"87.881"
"130.0";"85.244"
"140.0";"86.849"
"150.0";"85.315"
"160.0";"88.149"
"170.0";"86.388"
"180.0";"86.318"
"190.0";"87.145"
"200.0";"87.763"
"210.0";"85.506"
"220.0";"88.435"
"230.0";"87.295"
"240.0";"86.766"
"250.0";"86.773"
"260.0";"89.234"
"270.0";"88.975"
"280.0";"89.503"
"290.0";"87.884"
"300.0";"87.061"
"310.0";"88.038"
"320.0";"87.021"
"330.0";"88.126"
"340.0";"86.49"
"350.0";"87.922"
"360.0";"85.684"
"370.0";"85.539"
"380.0";"85.117"
"390.0";"85.826"
"400.0";"86.042"
"410.0";"85.868"
"420.0";"87.187"
"430.0";"85.489"
"440.0";"86.276"
"450.0";"86.071"
"460.0";"85.774"
"470.0";"84.418"
"480.0";"85.394"
"490.0";"87.505"
"500.0";"86.03"
"510.0";"84.752"
"520.0";"86.214"
"530.0";"87.011"
"540.0";"87.103"
"550.0";"86.791"
"560.0";"86.594"
"570.0";"86.983"
"580.0";"85.898"
"590.0";"85.204"
"600.0";"84.962"
"610.0";"86.416"
"620.0";"87.523"
"630.0";"86.536"
"640.0";"87.546"
"650.0";"87.282"
"660.0";"86.465"
"670.0";"88.846"
"680.0";"88.95"
"690.0";"89.349"
"700.0";"89.077"
"710.0";"88.588"
"720.0";"88.441"
"730.0";"87.551"
"740.0";"85.753"
"750.0";"86.304"
"760.0";"86.01"
"770.0";"88.263"
"780.0";"88.905"
"790.0";"88.93"
"800.0";"88.187"
"810.0";"87.972"
"820.0";"88.484"
"830.0";"88.095"
"840.0";"89.024"
"850.0";"87.902"
"860.0";"88.811"
"870.0";"89.522"
"880.0";"88.616"
"890.0";"88.45"
"900.0";"89.12"
"910.0";"90.614"
"920.0";"87.262"
"930.0";"88.112"
"940.0";"87.973"
"950.0";"88.159"
"960.0";"88.229"
"970.0";"89.509"
"980.0";"87.846"
"990.0";"87.522"
"1000.0";"87.769"
"1010.0";"88.104"
"1020.0";"87.888"
"1030.0";"86.099"
"1040.0";"88.203"
"1050.0";"88.915"
"1060.0";"90.244"
"1070.0";"88.656"
"1080.0";"88.219"
"1090.0";"88.337"
"1100.0";"88.751"
"1110.0";"87.507"
"1120.0";"85.743"
"1130.0";"87.097"
"1140.0";"87.048"
"1150.0";"87.814"
"1160.0";"89.033"
"1170.0";"86.722"
"1180.0";"88.696"
"1190.0";"87.982"
"1200.0";"87.052"
"1210.0";"87.226"
"1220.0";"89.564"
"1230.0";"88.259"
"1240.0";"87.679"
"1250.0";"85.975"
"1260.0";"87.956"
"1270.0";"88.222"
"1280.0";"87.933"
"1290.0";"87.162"
"1300.0";"86.933"
"1310.0";"86.006"
"1320.0";"87.174"
"1330.0";"88.663"
"1340.0";"85.74"
