# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_3
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"87.244"
"10.0";"88.167"
"20.0";"84.997"
"30.0";"86.551"
"40.0";"84.787"
"50.0";"83.957"
"60.0";"85.685"
"70.0";"85.974"
"80.0";"86.263"
"90.0";"87.244"
"100.0";"87.955"
"110.0";"88.089"
"120.0";"85.203"
"130.0";"89.067"
"140.0";"86.44"
"150.0";"86.807"
"160.0";"87.661"
"170.0";"86.687"
"180.0";"85.367"
"190.0";"85.795"
"200.0";"85.055"
"210.0";"85.268"
"220.0";"87.225"
"230.0";"86.374"
"240.0";"84.444"
"250.0";"87.501"
"260.0";"84.87"
"270.0";"86.832"
"280.0";"87.293"
"290.0";"86.181"
"300.0";"85.305"
"310.0";"84.644"
"320.0";"85.087"
"330.0";"86.184"
"340.0";"86.605"
"350.0";"88.448"
"360.0";"86.006"
"370.0";"85.345"
"380.0";"85.933"
"390.0";"87.416"
"400.0";"85.604"
"410.0";"85.847"
"420.0";"86.762"
"430.0";"85.871"
"440.0";"86.247"
"450.0";"84.586"
"460.0";"84.287"
"470.0";"87.922"
"480.0";"87.835"
"490.0";"85.827"
"500.0";"84.525"
"510.0";"86.011"
"520.0";"86.283"
"530.0";"88.269"
"540.0";"83.932"
"550.0";"85.578"
"560.0";"86.547"
"570.0";"85.327"
"580.0";"84.117"
"590.0";"87.227"
"600.0";"84.929"
"610.0";"86.903"
"620.0";"84.167"
"630.0";"86.105"
"640.0";"84.903"
"650.0";"83.317"
"660.0";"86.523"
"670.0";"87.853"
"680.0";"87.827"
"690.0";"85.625"
"700.0";"87.196"
"710.0";"88.357"
"720.0";"88.998"
"730.0";"88.855"
"740.0";"87.702"
"750.0";"87.871"
"760.0";"87.543"
"770.0";"87.541"
"780.0";"86.458"
"790.0";"87.803"
"800.0";"85.139"
"810.0";"85.635"
"820.0";"86.815"
"830.0";"86.179"
"840.0";"87.989"
"850.0";"87.451"
"860.0";"87.311"
"870.0";"87.426"
"880.0";"86.642"
"890.0";"85.918"
"900.0";"87.705"
"910.0";"85.719"
"920.0";"86.475"
"930.0";"84.731"
"940.0";"83.595"
"950.0";"83.85"
"960.0";"83.219"
"970.0";"85.13"
"980.0";"85.317"
"990.0";"85.341"
"1000.0";"85.375"
"1010.0";"85.387"
"1020.0";"85.672"
"1030.0";"85.508"
"1040.0";"85.4"
"1050.0";"86.181"
"1060.0";"84.977"
"1070.0";"85.471"
"1080.0";"86.843"
"1090.0";"85.657"
"1100.0";"85.291"
"1110.0";"86.233"
"1120.0";"86.316"
"1130.0";"87.718"
"1140.0";"89.055"
"1150.0";"85.903"
"1160.0";"85.21"
"1170.0";"85.031"
