# This .csv file was created 12.10.2024 14:29
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL7.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL7"
"0.0";"4.575491"
"10.0";"4.607618"
"20.0";"4.169882"
"30.0";"4.088144"
"40.0";"4.044535"
"50.0";"4.07157"
"60.0";"4.278548"
"70.0";"4.147349"
"80.0";"3.764057"
"90.0";"4.123763"
"100.0";"4.293622"
"110.0";"4.248499"
"120.0";"4.500793"
"130.0";"4.625676"
"140.0";"4.492758"
"150.0";"4.60409"
"160.0";"4.400643"
"170.0";"4.508306"
"180.0";"4.725708"
"190.0";"4.732819"
"200.0";"4.521224"
"210.0";"4.575227"
"220.0";"4.451896"
"230.0";"4.687551"
"240.0";"5.099909"
"250.0";"5.024106"
"260.0";"4.889964"
"270.0";"5.030961"
"280.0";"5.082182"
"290.0";"5.182012"
"300.0";"5.325606"
"310.0";"5.386119"
"320.0";"5.351905"
"330.0";"5.293077"
"340.0";"5.31616"
"350.0";"5.142739"
"360.0";"5.009493"
"370.0";"5.25692"
"380.0";"5.452799"
"390.0";"5.378776"
"400.0";"5.126575"
"410.0";"5.230973"
"420.0";"5.120467"
"430.0";"5.320957"
"440.0";"5.130815"
"450.0";"5.305658"
"460.0";"5.544557"
"470.0";"5.556084"
"480.0";"5.439461"
"490.0";"5.216672"
"500.0";"5.336665"
"510.0";"5.282037"
"520.0";"5.397321"
"530.0";"5.321563"
"540.0";"5.10384"
"550.0";"5.191399"
"560.0";"4.77587"
"570.0";"4.628064"
"580.0";"4.993099"
"590.0";"5.073094"
"600.0";"5.053872"
"610.0";"5.067786"
"620.0";"5.15373"
"630.0";"5.151059"
"640.0";"5.137604"
"650.0";"5.15614"
"660.0";"4.94986"
"670.0";"4.97369"
"680.0";"4.923641"
"690.0";"4.616837"
"700.0";"4.435653"
"710.0";"4.57628"
"720.0";"4.365993"
"730.0";"4.48486"
"740.0";"4.656109"
"750.0";"4.835855"
"760.0";"4.831062"
"770.0";"4.614821"
"780.0";"4.30055"
"790.0";"4.362408"
"800.0";"4.352489"
"810.0";"4.562406"
"820.0";"4.603222"
"830.0";"4.416026"
"840.0";"4.72893"
"850.0";"4.780697"
"860.0";"4.622928"
"870.0";"4.425216"
"880.0";"4.522135"
"890.0";"4.699747"
"900.0";"4.24091"
"910.0";"4.156321"
"920.0";"4.270256"
"930.0";"4.294999"
"940.0";"4.428412"
"950.0";"4.401985"
"960.0";"4.605533"
"970.0";"4.513923"
"980.0";"4.485202"
"990.0";"4.401124"
"1000.0";"4.382038"
"1010.0";"4.532621"
"1020.0";"4.586139"
"1030.0";"4.382668"
"1040.0";"4.347452"
"1050.0";"4.183327"
"1060.0";"4.251214"
"1070.0";"4.285633"
"1080.0";"4.200389"
"1090.0";"4.267007"
"1100.0";"4.394617"
"1110.0";"4.09712"
"1120.0";"4.381295"
"1130.0";"4.566571"
"1140.0";"4.978417"
"1150.0";"4.771644"
"1160.0";"4.997618"
"1170.0";"4.915674"
"1180.0";"4.990493"
"1190.0";"4.9313"
"1200.0";"4.818461"
"1210.0";"4.983135"
"1220.0";"5.024924"
"1230.0";"5.02528"
"1240.0";"4.918828"
"1250.0";"5.024549"
"1260.0";"4.970125"
"1270.0";"5.050516"
"1280.0";"4.950278"
"1290.0";"5.081451"
"1300.0";"5.082583"
"1310.0";"5.153283"
"1320.0";"4.829309"
"1330.0";"4.918885"
"1340.0";"4.875462"
"1350.0";"4.905459"
"1360.0";"4.483322"
"1370.0";"4.252367"
"1380.0";"4.070931"
"1390.0";"4.471331"
"1400.0";"5.018561"
"1410.0";"4.685932"
"1420.0";"4.756821"
"1430.0";"4.716781"
"1440.0";"4.557827"
"1450.0";"4.487603"
"1460.0";"4.973857"
"1470.0";"5.056327"
"1480.0";"5.113867"
"1490.0";"5.136227"
"1500.0";"5.024586"
"1510.0";"5.163476"
"1520.0";"5.222653"
"1530.0";"5.155154"
"1540.0";"4.998492"
"1550.0";"5.048714"
"1560.0";"5.039958"
"1570.0";"5.015285"
"1580.0";"5.011302"
"1590.0";"5.097198"
"1600.0";"5.057344"
"1610.0";"4.967893"
"1620.0";"4.868836"
"1630.0";"4.949068"
"1640.0";"4.832213"
"1650.0";"4.720815"
"1660.0";"4.644139"
"1670.0";"4.576214"
"1680.0";"4.597717"
"1690.0";"4.801376"
"1700.0";"4.793292"
"1710.0";"4.722585"
"1720.0";"4.60941"
"1730.0";"4.491441"
"1740.0";"4.533274"
"1750.0";"4.547361"
"1760.0";"4.529083"
"1770.0";"4.531495"
"1780.0";"4.54209"
"1790.0";"4.691023"
"1800.0";"4.384498"
"1810.0";"4.379392"
"1820.0";"4.240723"
"1830.0";"4.409986"
"1840.0";"4.302927"
"1850.0";"4.500765"
