Time (ps);Coul-SR:Protein-MOL;LJ-SR:Protein-MOL
0.0;-0.10394137483180248;-0.03271415433218276
10.0;-0.11152775512658611;-0.040590241144987674
20.0;-0.10776538581618193;-0.051222510146737434
30.0;-0.12892335475089112;-0.0390130893192908
40.0;-0.05498549835156687;-0.043686946006685
50.0;-0.05995437151486989;-0.042620161477695165
60.0;-0.10127246315242917;-0.05264855264865885
70.0;-0.2204171028993746;-0.030408480955088118
80.0;-0.2108450005811926;-0.06039216901081018
90.0;-0.23896990068302615;-0.03931443469820188
100.0;-0.20274358827717406;-0.06760007353026995
110.0;-0.19471358447887882;-0.05474558746370982
120.0;-0.2530905578592489;-0.056104979501697426
130.0;-0.21662317655478258;-0.04666112721001443
140.0;-0.24942641138293736;-0.030875090401535944
150.0;-0.21492051374819104;-0.03786287988422576
160.0;-0.14323940992462456;-0.05083132409128162
170.0;-0.18252628484471192;-0.03743229462082959
180.0;-0.16501238571088678;-0.0387627148408733
190.0;-0.29783190084982497;-0.042580144034134446
200.0;-0.1781288286526226;-0.053068996859072445
210.0;-0.1426217059006764;-0.04588880718227127
220.0;-0.1968363617386464;-0.036024076865983204
230.0;-0.1806135175409211;-0.039953327403574025
240.0;-0.2052650541631873;-0.02880138525068347
250.0;-0.20577236559756726;-0.02082164209076826
260.0;-0.2468302289182403;-0.02163125921922328
270.0;-0.1791418274111675;-0.03604332602676511
280.0;-0.19306126573322838;-0.032558262298449214
290.0;-0.2867262880184332;-0.022527701612903225
300.0;-0.24767789610628838;-0.031658374588408665
310.0;-0.24024304753971562;-0.02825808413161183
320.0;-0.23995257119889754;-0.03392137574644006
330.0;-0.25879592527382067;-0.0402920757780166
340.0;-0.23710014498006524;-0.042964131464181744
350.0;-0.2348194854966305;-0.04863598007617931
360.0;-0.14115026017929871;-0.042294596808621104
370.0;-0.19519216198563033;-0.02951707133043537
380.0;-0.1824074176587761;-0.05226537267800065
390.0;-0.24897000844671718;-0.04215625856086202
400.0;-0.2069596025652814;-0.04423138561971314
410.0;-0.18319941197797468;-0.04513818744193424
420.0;-0.18738737964510227;-0.03784197956098172
430.0;-0.24792616948071183;-0.040421557636657786
440.0;-0.18654624217836763;-0.04677621536134223
450.0;-0.2558975178226435;-0.017312811966874175
460.0;-0.24023269996625043;-0.03540303858701766
470.0;-0.115988643943248;-0.04633159120456729
480.0;-0.14445751653638003;-0.034687901160330506
490.0;-0.1139024075770789;-0.04332349291856627
500.0;-0.1227227451777108;-0.042087169155408076
510.0;-0.11983281582473009;-0.047349663938394335
520.0;-0.11711801833568407;-0.03775810432685745
530.0;-0.13146588917599772;-0.04272551134079817
540.0;-0.13580581245656606;-0.04808977066885403
550.0;-0.10478929895934008;-0.046780444359533394
560.0;-0.15038008061885455;-0.04755056852602638
570.0;-0.12376814909375289;-0.04457112659858313
580.0;-0.15492280546778558;-0.05176848208926488
590.0;-0.2222630494269587;-0.04212926804135515
600.0;-0.19342606661224868;-0.05425290580701533
610.0;-0.19941945142857143;-0.056098078857142866
620.0;-0.24286113894015288;-0.049039606139455974
630.0;-0.20667723804333016;-0.03905790752600263
640.0;-0.2212186155571414;-0.04698524710866438
650.0;-0.18618235387836854;-0.05639773648033504
660.0;-0.2112965628004298;-0.04241900243171408
670.0;-0.21082120009074412;-0.06132171733212342
680.0;-0.24142428974746574;-0.0415069324648764
690.0;-0.1908731401643142;-0.055820627422617494
700.0;-0.2325622132969302;-0.057951124248338724
710.0;-0.23462074931444996;-0.039818687708555886
720.0;-0.26876679707876894;-0.037416958109364726
730.0;-0.2288375865566974;-0.04535487915141358
740.0;-0.2664624321052106;-0.0515669239911584
750.0;-0.21280897900315293;-0.05092575188390243
760.0;-0.230109607856296;-0.04156797977764355
770.0;-0.2340881951754386;-0.057934032894736844
780.0;-0.22800065464581837;-0.06204479533764442
790.0;-0.23236815174438297;-0.05418267359150954
800.0;-0.2568525595413447;-0.05477899793786399
810.0;-0.16486781242630794;-0.04210258385455852
820.0;-0.24902886256138684;-0.03594295946771675
830.0;-0.27481973400872506;-0.022150026219777526
840.0;-0.22322200875322634;-0.03856324542700034
850.0;-0.2653299208449317;-0.04235560213982153
860.0;-0.25181257579418503;-0.052471168870019444
870.0;-0.24127627149158343;-0.052399548789269966
880.0;-0.19022203418609915;-0.05301976228209191
890.0;-0.20088810388034206;-0.055541746547248486
900.0;-0.16982393100124413;-0.05479820553917888
910.0;-0.20625298273067677;-0.04183959425473648
920.0;-0.19004444905838253;-0.04692069874974748
930.0;-0.08818825478227324;-0.04518792802196555
940.0;-0.21445400840562773;-0.04646628197060278
950.0;-0.1797819413571628;-0.046827144373080144
960.0;-0.15292808587762774;-0.051630962263517675
970.0;-0.13734857737606135;-0.05430983730484799
980.0;-0.15113439686883184;-0.04571799636640947
990.0;-0.16831615428488353;-0.053716636285353225
