# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol3_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL3-outer_dimer_area"
"0.0";"1.872019"
"10.0";"1.72598"
"20.0";"1.63662"
"30.0";"1.635607"
"40.0";"1.539967"
"50.0";"1.809248"
"60.0";"1.828595"
"70.0";"2.0961"
"80.0";"2.009628"
"90.0";"1.895512"
"100.0";"1.946172"
"110.0";"2.056456"
"120.0";"2.325029"
"130.0";"2.26657"
"140.0";"2.524355"
"150.0";"2.563006"
"160.0";"2.498256"
"170.0";"2.67778"
"180.0";"2.367024"
"190.0";"2.545033"
"200.0";"2.582059"
"210.0";"2.596178"
"220.0";"2.451694"
"230.0";"2.668665"
"240.0";"2.596272"
"250.0";"2.746396"
"260.0";"2.772038"
"270.0";"2.955541"
"280.0";"2.917457"
"290.0";"2.864158"
"300.0";"2.8522"
"310.0";"2.71256"
"320.0";"2.673714"
"330.0";"2.601351"
"340.0";"2.464183"
"350.0";"2.316459"
"360.0";"2.211095"
"370.0";"2.366315"
"380.0";"2.537036"
"390.0";"2.615526"
"400.0";"2.745642"
"410.0";"2.427953"
"420.0";"2.550678"
"430.0";"2.652838"
"440.0";"2.599971"
"450.0";"2.602315"
"460.0";"2.891501"
"470.0";"2.846932"
"480.0";"2.666829"
"490.0";"2.793814"
"500.0";"2.84519"
"510.0";"2.914881"
"520.0";"2.814267"
"530.0";"2.804892"
"540.0";"2.692896"
"550.0";"2.716709"
"560.0";"2.874033"
"570.0";"2.950234"
"580.0";"2.85748"
"590.0";"2.896683"
"600.0";"2.980126"
"610.0";"2.839678"
"620.0";"3.005341"
"630.0";"2.945497"
"640.0";"3.185267"
"650.0";"3.051771"
"660.0";"2.878415"
"670.0";"2.934687"
"680.0";"2.925902"
"690.0";"3.268965"
"700.0";"3.654372"
"710.0";"3.571257"
"720.0";"3.582703"
"730.0";"3.388273"
"740.0";"3.38255"
"750.0";"3.17646"
"760.0";"3.378216"
"770.0";"3.431497"
"780.0";"3.695318"
"790.0";"4.003515"
"800.0";"3.865305"
"810.0";"3.910259"
"820.0";"4.039958"
"830.0";"4.155014"
"840.0";"3.95637"
"850.0";"4.072859"
"860.0";"3.856011"
"870.0";"4.107394"
"880.0";"4.25134"
"890.0";"4.248872"
"900.0";"4.175093"
"910.0";"3.721607"
"920.0";"3.655882"
"930.0";"3.844395"
"940.0";"3.731962"
"950.0";"3.823559"
"960.0";"3.952666"
"970.0";"3.726672"
"980.0";"3.492462"
"990.0";"3.581964"
"1000.0";"3.732663"
"1010.0";"3.57691"
"1020.0";"3.546075"
"1030.0";"3.463717"
"1040.0";"3.487216"
"1050.0";"3.595618"
"1060.0";"3.807722"
"1070.0";"4.019129"
"1080.0";"4.060205"
