# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_neg1_mol4_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL4"
"0.0";"2.091476"
"10.0";"1.947499"
"20.0";"1.631723"
"30.0";"1.592709"
"40.0";"1.68706"
"50.0";"1.818951"
"60.0";"1.76691"
"70.0";"1.567718"
"80.0";"1.345827"
"90.0";"1.416529"
"100.0";"1.346013"
"110.0";"1.541432"
"120.0";"1.655049"
"130.0";"1.678647"
"140.0";"1.72148"
"150.0";"1.389595"
"160.0";"1.321383"
"170.0";"1.669307"
"180.0";"1.843867"
"190.0";"1.79796"
"200.0";"2.317188"
"210.0";"2.311217"
"220.0";"2.166588"
"230.0";"2.215126"
"240.0";"1.691631"
"250.0";"1.898242"
"260.0";"1.538263"
"270.0";"1.553727"
"280.0";"1.927798"
"290.0";"1.717085"
"300.0";"1.572593"
"310.0";"1.84879"
"320.0";"1.684727"
"330.0";"1.451716"
"340.0";"1.34981"
"350.0";"1.632707"
"360.0";"1.903104"
"370.0";"1.828413"
"380.0";"1.949016"
"390.0";"2.223747"
"400.0";"1.902028"
"410.0";"1.809974"
"420.0";"1.786234"
"430.0";"1.558456"
"440.0";"1.682172"
"450.0";"1.513687"
"460.0";"1.659633"
"470.0";"1.329304"
"480.0";"1.3748"
"490.0";"1.724648"
"500.0";"1.537381"
"510.0";"1.897643"
"520.0";"1.740127"
"530.0";"1.727061"
"540.0";"1.603715"
"550.0";"1.585511"
"560.0";"1.360927"
"570.0";"1.50639"
"580.0";"1.283598"
"590.0";"1.392094"
"600.0";"1.496472"
"610.0";"1.379735"
"620.0";"1.485891"
"630.0";"1.611682"
"640.0";"1.767622"
"650.0";"1.828137"
"660.0";"1.976099"
"670.0";"2.261661"
"680.0";"2.212484"
"690.0";"1.928708"
"700.0";"2.28895"
"710.0";"2.080232"
"720.0";"1.802986"
"730.0";"2.047691"
"740.0";"2.095465"
"750.0";"1.973112"
"760.0";"2.038774"
"770.0";"2.21215"
"780.0";"2.33204"
"790.0";"2.206293"
"800.0";"2.260387"
"810.0";"2.508687"
"820.0";"2.499887"
"830.0";"2.6344"
"840.0";"2.614944"
"850.0";"2.408009"
"860.0";"2.521732"
"870.0";"2.302089"
"880.0";"1.716969"
"890.0";"2.068776"
"900.0";"2.117901"
"910.0";"2.148639"
"920.0";"2.490332"
"930.0";"2.544036"
"940.0";"2.959287"
"950.0";"2.745151"
"960.0";"3.263054"
"970.0";"3.103905"
"980.0";"3.060936"
"990.0";"3.106471"
"1000.0";"2.918797"
"1010.0";"2.602996"
"1020.0";"2.878566"
"1030.0";"2.472435"
"1040.0";"2.65276"
"1050.0";"2.733694"
"1060.0";"2.84462"
"1070.0";"2.696884"
"1080.0";"2.632469"
"1090.0";"2.434242"
"1100.0";"2.542157"
"1110.0";"2.730442"
"1120.0";"2.699047"
"1130.0";"2.637075"
"1140.0";"2.614134"
"1150.0";"2.733673"
"1160.0";"3.004751"
"1170.0";"2.935074"
"1180.0";"2.678627"
"1190.0";"2.417354"
"1200.0";"2.527099"
"1210.0";"2.535869"
"1220.0";"2.475345"
"1230.0";"2.245502"
"1240.0";"2.000564"
"1250.0";"1.992796"
"1260.0";"2.419925"
"1270.0";"2.553265"
"1280.0";"2.704345"
"1290.0";"3.032753"
"1300.0";"3.124831"
"1310.0";"2.867803"
"1320.0";"2.410267"
