# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_neg1_mol8_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL8"
"0.0";"4.749513"
"10.0";"4.652346"
"20.0";"4.593567"
"30.0";"4.357424"
"40.0";"4.191911"
"50.0";"4.007299"
"60.0";"3.928644"
"70.0";"4.057699"
"80.0";"4.150613"
"90.0";"4.060563"
"100.0";"4.467274"
"110.0";"4.15425"
"120.0";"4.439283"
"130.0";"4.243061"
"140.0";"4.117097"
"150.0";"3.951803"
"160.0";"3.79815"
"170.0";"3.584582"
"180.0";"3.857241"
"190.0";"3.773276"
"200.0";"3.700818"
"210.0";"3.480756"
"220.0";"3.416327"
"230.0";"3.314303"
"240.0";"3.43706"
"250.0";"3.933331"
"260.0";"4.044671"
"270.0";"4.079873"
"280.0";"3.998285"
"290.0";"4.188418"
"300.0";"4.200879"
"310.0";"4.289421"
"320.0";"4.464607"
"330.0";"4.479593"
"340.0";"4.667701"
"350.0";"4.560223"
"360.0";"4.513323"
"370.0";"4.325755"
"380.0";"4.097329"
"390.0";"4.307395"
"400.0";"4.164069"
"410.0";"4.05027"
"420.0";"4.368928"
"430.0";"4.532901"
"440.0";"4.514775"
"450.0";"4.416862"
"460.0";"4.345895"
"470.0";"3.982659"
"480.0";"4.111096"
"490.0";"3.857422"
"500.0";"3.941355"
"510.0";"3.773701"
"520.0";"3.951598"
"530.0";"3.733659"
"540.0";"3.609783"
"550.0";"3.524143"
"560.0";"3.933621"
"570.0";"3.671605"
"580.0";"3.597214"
"590.0";"3.653707"
"600.0";"3.244208"
"610.0";"3.401345"
"620.0";"3.050418"
"630.0";"3.241488"
"640.0";"3.087351"
"650.0";"3.413913"
"660.0";"3.345891"
"670.0";"3.410387"
"680.0";"3.61488"
"690.0";"3.916281"
"700.0";"4.252844"
"710.0";"3.923837"
"720.0";"3.714841"
"730.0";"3.546014"
"740.0";"3.65493"
"750.0";"3.733865"
"760.0";"3.693553"
"770.0";"3.709579"
"780.0";"3.549923"
"790.0";"3.287714"
"800.0";"3.143131"
"810.0";"2.909918"
"820.0";"2.899968"
"830.0";"3.085125"
"840.0";"3.097011"
"850.0";"3.004391"
"860.0";"2.659396"
"870.0";"2.813223"
"880.0";"2.438306"
"890.0";"2.42166"
"900.0";"2.539114"
"910.0";"2.386459"
"920.0";"2.417828"
"930.0";"2.584419"
"940.0";"2.422617"
"950.0";"2.55666"
"960.0";"2.293415"
"970.0";"2.287748"
"980.0";"2.345494"
"990.0";"2.346154"
"1000.0";"2.123195"
"1010.0";"2.2183"
"1020.0";"2.32942"
"1030.0";"2.228368"
"1040.0";"2.039237"
"1050.0";"1.940736"
"1060.0";"2.132092"
"1070.0";"2.094047"
"1080.0";"2.205201"
"1090.0";"2.349746"
"1100.0";"2.099756"
"1110.0";"2.259095"
"1120.0";"2.01894"
"1130.0";"2.289291"
"1140.0";"2.210589"
"1150.0";"2.091771"
"1160.0";"2.063102"
"1170.0";"2.206283"
"1180.0";"2.183629"
"1190.0";"2.195146"
"1200.0";"2.144217"
"1210.0";"2.289079"
"1220.0";"2.32777"
"1230.0";"2.526306"
"1240.0";"2.522947"
"1250.0";"2.662673"
"1260.0";"2.577311"
"1270.0";"2.332109"
"1280.0";"2.161754"
"1290.0";"2.214715"
"1300.0";"2.411905"
"1310.0";"2.510988"
"1320.0";"2.557015"
"1330.0";"2.290305"
"1340.0";"2.510393"
"1350.0";"2.701098"
"1360.0";"2.54196"
"1370.0";"2.422598"
"1380.0";"2.589052"
"1390.0";"2.658462"
"1400.0";"2.484486"
"1410.0";"2.331087"
"1420.0";"2.374036"
"1430.0";"2.214101"
"1440.0";"2.019427"
"1450.0";"1.754075"
"1460.0";"1.854941"
"1470.0";"1.836544"
"1480.0";"1.795973"
"1490.0";"1.547261"
"1500.0";"1.390912"
"1510.0";"1.265079"
"1520.0";"1.199705"
"1530.0";"1.244343"
"1540.0";"1.236794"
"1550.0";"1.203705"
"1560.0";"1.093382"
"1570.0";"1.385464"
"1580.0";"1.148567"
"1590.0";"0.9683043"
"1600.0";"1.204749"
"1610.0";"1.236513"
"1620.0";"1.215807"
"1630.0";"1.266012"
"1640.0";"1.307186"
"1650.0";"1.48493"
"1660.0";"1.638988"
"1670.0";"1.800807"
"1680.0";"1.598719"
"1690.0";"1.712048"
"1700.0";"1.815563"
"1710.0";"1.909579"
"1720.0";"2.046178"
"1730.0";"2.341563"
"1740.0";"2.309636"
"1750.0";"2.17791"
"1760.0";"2.01728"
"1770.0";"2.139891"
"1780.0";"1.95609"
"1790.0";"2.291927"
"1800.0";"2.283378"
"1810.0";"2.134292"
"1820.0";"1.979069"
"1830.0";"2.138465"
"1840.0";"2.176625"
"1850.0";"2.085866"
"1860.0";"1.925191"
"1870.0";"1.932723"
"1880.0";"2.150836"
"1890.0";"2.002385"
"1900.0";"2.115274"
"1910.0";"2.055538"
"1920.0";"2.007917"
"1930.0";"2.127662"
"1940.0";"2.115749"
"1950.0";"2.029404"
"1960.0";"2.297024"
"1970.0";"2.733508"
"1980.0";"2.86472"
"1990.0";"3.038759"
"2000.0";"3.265794"
"2010.0";"3.023303"
"2020.0";"2.848391"
"2030.0";"2.844039"
"2040.0";"2.753571"
"2050.0";"2.819556"
"2060.0";"2.625045"
"2070.0";"2.563044"
"2080.0";"2.623152"
"2090.0";"2.745263"
"2100.0";"2.641866"
"2110.0";"2.72229"
"2120.0";"2.625209"
"2130.0";"2.613724"
"2140.0";"2.588181"
"2150.0";"2.245326"
"2160.0";"2.244342"
"2170.0";"2.3502"
"2180.0";"2.211419"
"2190.0";"2.144946"
"2200.0";"2.40576"
"2210.0";"2.616756"
"2220.0";"2.546814"
"2230.0";"2.549213"
"2240.0";"2.34658"
"2250.0";"2.711575"
"2260.0";"2.734214"
"2270.0";"2.808063"
"2280.0";"2.997827"
"2290.0";"3.355912"
"2300.0";"3.086455"
"2310.0";"3.034842"
"2320.0";"3.070919"
"2330.0";"3.031798"
"2340.0";"2.95835"
"2350.0";"2.846624"
"2360.0";"2.76875"
"2370.0";"2.931736"
"2380.0";"2.780173"
"2390.0";"3.003258"
"2400.0";"2.849247"
"2410.0";"2.852309"
"2420.0";"3.024483"
"2430.0";"2.647349"
"2440.0";"2.503623"
"2450.0";"2.201908"
"2460.0";"2.27381"
"2470.0";"2.3203"
"2480.0";"2.319616"
"2490.0";"2.520941"
"2500.0";"2.65438"
"2510.0";"2.544571"
"2520.0";"2.641471"
"2530.0";"2.620242"
"2540.0";"2.44889"
"2550.0";"2.371493"
"2560.0";"2.262073"
"2570.0";"2.297142"
"2580.0";"2.27216"
"2590.0";"2.407428"
"2600.0";"2.518186"
"2610.0";"2.711178"
"2620.0";"2.486682"
"2630.0";"2.569689"
"2640.0";"2.573179"
"2650.0";"2.424456"
"2660.0";"2.261601"
"2670.0";"2.422059"
"2680.0";"2.847454"
"2690.0";"2.969953"
"2700.0";"3.032679"
"2710.0";"3.369955"
"2720.0";"3.377486"
"2730.0";"3.621093"
"2740.0";"3.760711"
"2750.0";"3.487039"
"2760.0";"3.662159"
"2770.0";"3.629974"
"2780.0";"3.825405"
"2790.0";"4.003373"
"2800.0";"4.024064"
"2810.0";"4.054813"
"2820.0";"3.921127"
"2830.0";"4.095082"
"2840.0";"3.861938"
"2850.0";"3.74885"
"2860.0";"4.128557"
"2870.0";"4.276125"
"2880.0";"4.049606"
"2890.0";"4.26004"
"2900.0";"4.586733"
"2910.0";"4.762644"
"2920.0";"4.945103"
"2930.0";"4.683374"
"2940.0";"4.475725"
"2950.0";"4.498801"
"2960.0";"4.366538"
"2970.0";"4.174905"
"2980.0";"4.033475"
"2990.0";"4.099592"
"3000.0";"3.965847"
"3010.0";"3.901565"
"3020.0";"3.910104"
"3030.0";"3.506951"
"3040.0";"3.598984"
"3050.0";"3.468313"
"3060.0";"3.415239"
"3070.0";"3.745145"
"3080.0";"3.717442"
"3090.0";"3.743257"
"3100.0";"3.647129"
"3110.0";"3.715259"
"3120.0";"3.699507"
"3130.0";"3.209985"
"3140.0";"2.832827"
"3150.0";"2.674077"
"3160.0";"2.659739"
