# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol10_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL10-outer_dimer_area"
"0.0";"3.120929"
"10.0";"2.944593"
"20.0";"2.954837"
"30.0";"2.938415"
"40.0";"2.742187"
"50.0";"2.700359"
"60.0";"2.750524"
"70.0";"2.878258"
"80.0";"2.877287"
"90.0";"3.060025"
"100.0";"3.318446"
"110.0";"3.547383"
"120.0";"3.597385"
"130.0";"3.546252"
"140.0";"3.379115"
"150.0";"3.327244"
"160.0";"3.393663"
"170.0";"3.445242"
"180.0";"3.510135"
"190.0";"3.087123"
"200.0";"3.059801"
"210.0";"3.10351"
"220.0";"2.982182"
"230.0";"2.831348"
"240.0";"2.786715"
"250.0";"2.9056"
"260.0";"3.00453"
"270.0";"3.026214"
"280.0";"2.764713"
"290.0";"3.035526"
"300.0";"2.989917"
"310.0";"3.28828"
"320.0";"3.782949"
"330.0";"3.928819"
"340.0";"4.11464"
"350.0";"4.182268"
"360.0";"4.42059"
"370.0";"4.221568"
"380.0";"4.408368"
"390.0";"4.458651"
"400.0";"4.363495"
"410.0";"3.870576"
"420.0";"4.185745"
"430.0";"4.439354"
"440.0";"4.137846"
"450.0";"4.332106"
"460.0";"4.044924"
"470.0";"3.799169"
"480.0";"3.721142"
"490.0";"3.627692"
"500.0";"3.908037"
"510.0";"3.382498"
"520.0";"3.196729"
"530.0";"2.932584"
"540.0";"2.900383"
"550.0";"3.333801"
"560.0";"3.403353"
"570.0";"3.586031"
"580.0";"3.700546"
"590.0";"3.643487"
"600.0";"3.704216"
"610.0";"3.927944"
"620.0";"3.716055"
"630.0";"3.968969"
"640.0";"4.057433"
"650.0";"3.694353"
"660.0";"3.742278"
"670.0";"4.141925"
"680.0";"4.208381"
"690.0";"4.335066"
"700.0";"4.74631"
"710.0";"4.482537"
"720.0";"4.136801"
"730.0";"3.883404"
"740.0";"3.855274"
"750.0";"3.620906"
"760.0";"3.592589"
"770.0";"3.648747"
"780.0";"3.949268"
"790.0";"3.985254"
"800.0";"4.000818"
"810.0";"4.261265"
"820.0";"3.936418"
"830.0";"3.996777"
"840.0";"4.054314"
"850.0";"3.863991"
"860.0";"3.773112"
"870.0";"3.739281"
"880.0";"3.584553"
"890.0";"3.752751"
"900.0";"3.716094"
"910.0";"3.659404"
"920.0";"3.481414"
"930.0";"3.691314"
"940.0";"3.742245"
"950.0";"3.967027"
"960.0";"3.762404"
"970.0";"4.019361"
"980.0";"4.142372"
"990.0";"4.273127"
"1000.0";"4.147472"
"1010.0";"4.47279"
"1020.0";"4.475294"
"1030.0";"4.444203"
"1040.0";"4.456644"
"1050.0";"4.330606"
"1060.0";"4.13086"
"1070.0";"3.821581"
"1080.0";"3.829005"
"1090.0";"3.962756"
"1100.0";"3.864068"
"1110.0";"3.938891"
"1120.0";"3.9203"
"1130.0";"4.03784"
"1140.0";"4.286057"
"1150.0";"4.138114"
"1160.0";"4.291016"
"1170.0";"4.234168"
"1180.0";"4.348209"
"1190.0";"4.636464"
"1200.0";"4.900978"
"1210.0";"4.768991"
"1220.0";"4.755065"
"1230.0";"5.03128"
"1240.0";"5.327726"
"1250.0";"5.396424"
"1260.0";"5.159054"
"1270.0";"5.466856"
"1280.0";"5.698904"
"1290.0";"5.620699"
"1300.0";"5.558659"
"1310.0";"5.190405"
"1320.0";"5.101074"
"1330.0";"4.632072"
"1340.0";"4.396809"
"1350.0";"4.096395"
"1360.0";"4.008025"
"1370.0";"4.3207"
"1380.0";"4.261334"
"1390.0";"4.801374"
"1400.0";"4.628067"
"1410.0";"4.853094"
"1420.0";"4.603189"
"1430.0";"4.901259"
"1440.0";"4.885114"
"1450.0";"4.771042"
"1460.0";"4.761728"
"1470.0";"4.611662"
"1480.0";"4.69757"
"1490.0";"4.401762"
"1500.0";"4.598063"
"1510.0";"4.627883"
"1520.0";"4.670831"
"1530.0";"4.855739"
"1540.0";"4.794377"
"1550.0";"4.872372"
"1560.0";"5.010823"
"1570.0";"4.713128"
"1580.0";"4.848849"
"1590.0";"5.17361"
"1600.0";"4.986709"
"1610.0";"5.033022"
"1620.0";"4.773978"
"1630.0";"4.976437"
"1640.0";"4.896005"
"1650.0";"5.079157"
"1660.0";"4.76234"
"1670.0";"4.898184"
"1680.0";"4.967655"
"1690.0";"5.355772"
"1700.0";"5.098507"
"1710.0";"5.1501"
"1720.0";"5.25122"
"1730.0";"5.469775"
"1740.0";"5.691357"
"1750.0";"6.006193"
"1760.0";"6.045434"
"1770.0";"6.282599"
"1780.0";"6.023735"
"1790.0";"5.980731"
"1800.0";"5.930512"
"1810.0";"5.990801"
"1820.0";"5.803812"
"1830.0";"5.836833"
"1840.0";"5.831261"
"1850.0";"5.905686"
"1860.0";"5.862206"
"1870.0";"6.10613"
"1880.0";"6.005753"
"1890.0";"5.784448"
"1900.0";"5.902523"
"1910.0";"5.969733"
"1920.0";"5.685344"
"1930.0";"5.56235"
"1940.0";"5.83351"
"1950.0";"5.946153"
"1960.0";"6.09097"
"1970.0";"5.993855"
"1980.0";"6.301297"
"1990.0";"6.252882"
"2000.0";"6.430927"
"2010.0";"6.257575"
"2020.0";"6.146394"
"2030.0";"5.976828"
"2040.0";"5.961071"
"2050.0";"5.726593"
"2060.0";"5.644308"
"2070.0";"5.770245"
"2080.0";"5.694764"
"2090.0";"5.747661"
"2100.0";"5.901349"
"2110.0";"5.975533"
"2120.0";"5.837276"
"2130.0";"5.632494"
"2140.0";"5.221696"
"2150.0";"5.334867"
"2160.0";"5.429251"
"2170.0";"5.322191"
"2180.0";"5.211766"
"2190.0";"5.324461"
"2200.0";"5.06584"
"2210.0";"5.39171"
"2220.0";"5.052802"
