# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol_2_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL2"
"0.0";"4.210736"
"10.0";"4.495754"
"20.0";"4.465716"
"30.0";"4.218971"
"40.0";"4.070404"
"50.0";"3.777362"
"60.0";"3.916034"
"70.0";"4.103395"
"80.0";"4.534268"
"90.0";"4.445487"
"100.0";"4.456992"
"110.0";"4.449081"
"120.0";"4.131821"
"130.0";"4.428759"
"140.0";"4.043011"
"150.0";"4.23579"
"160.0";"4.083603"
"170.0";"4.279676"
"180.0";"4.218973"
"190.0";"3.916468"
"200.0";"4.012373"
"210.0";"3.837902"
"220.0";"4.108158"
"230.0";"4.000428"
"240.0";"4.03035"
"250.0";"3.828024"
"260.0";"3.696863"
"270.0";"3.675833"
"280.0";"3.504353"
"290.0";"3.841261"
"300.0";"3.958452"
"310.0";"4.12264"
"320.0";"4.088386"
"330.0";"3.765317"
"340.0";"3.622502"
"350.0";"3.312331"
"360.0";"3.371068"
"370.0";"3.878177"
"380.0";"3.871794"
"390.0";"3.396026"
"400.0";"3.717273"
"410.0";"3.491094"
"420.0";"3.3547"
"430.0";"3.44158"
"440.0";"3.467425"
"450.0";"3.713775"
"460.0";"3.527461"
"470.0";"3.227993"
"480.0";"3.457638"
"490.0";"2.957327"
"500.0";"3.157124"
"510.0";"2.931699"
"520.0";"2.668555"
"530.0";"2.60213"
"540.0";"2.351593"
"550.0";"2.430125"
"560.0";"2.20758"
"570.0";"2.123047"
"580.0";"2.39262"
"590.0";"2.440837"
"600.0";"2.699701"
"610.0";"2.637549"
"620.0";"2.586762"
"630.0";"2.271673"
"640.0";"2.257094"
"650.0";"2.265146"
"660.0";"2.27406"
"670.0";"2.289538"
"680.0";"1.865895"
"690.0";"2.062658"
"700.0";"2.111624"
"710.0";"2.344368"
"720.0";"2.333129"
"730.0";"2.203427"
"740.0";"2.127821"
"750.0";"2.093642"
"760.0";"2.399823"
"770.0";"1.981093"
"780.0";"1.785295"
"790.0";"1.677674"
"800.0";"1.70819"
"810.0";"1.579186"
"820.0";"1.845818"
"830.0";"1.961496"
"840.0";"2.006622"
"850.0";"2.361872"
"860.0";"2.379678"
"870.0";"2.450955"
"880.0";"2.440063"
"890.0";"2.313504"
"900.0";"2.040868"
