# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_1
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"85.518"
"10.0";"84.143"
"20.0";"85.626"
"30.0";"84.674"
"40.0";"85.337"
"50.0";"85.668"
"60.0";"84.664"
"70.0";"87.165"
"80.0";"87.572"
"90.0";"86.255"
"100.0";"86.883"
"110.0";"85.359"
"120.0";"85.883"
"130.0";"85.433"
"140.0";"86.241"
"150.0";"85.402"
"160.0";"85.395"
"170.0";"85.907"
"180.0";"85.453"
"190.0";"85.038"
"200.0";"84.233"
"210.0";"84.216"
"220.0";"84.116"
"230.0";"86.539"
"240.0";"84.245"
"250.0";"85.632"
"260.0";"85.706"
"270.0";"86.152"
"280.0";"85.74"
"290.0";"85.151"
"300.0";"86.549"
"310.0";"86.602"
"320.0";"85.887"
"330.0";"86.641"
"340.0";"85.971"
"350.0";"85.707"
"360.0";"84.908"
"370.0";"86.787"
"380.0";"86.396"
"390.0";"85.171"
"400.0";"85.846"
"410.0";"86.45"
"420.0";"84.965"
"430.0";"86.445"
"440.0";"86.897"
"450.0";"86.328"
"460.0";"86.552"
"470.0";"85.552"
"480.0";"85.91"
"490.0";"83.948"
"500.0";"87.013"
"510.0";"87.286"
"520.0";"86.45"
"530.0";"85.725"
"540.0";"87.571"
"550.0";"86.494"
"560.0";"89.269"
"570.0";"87.396"
"580.0";"85.992"
"590.0";"86.209"
"600.0";"85.716"
"610.0";"85.521"
"620.0";"85.806"
"630.0";"85.247"
"640.0";"86.185"
"650.0";"87.554"
"660.0";"84.96"
"670.0";"85.585"
"680.0";"86.966"
"690.0";"85.706"
"700.0";"85.894"
"710.0";"85.507"
"720.0";"85.879"
"730.0";"85.319"
"740.0";"85.158"
"750.0";"86.589"
"760.0";"85.449"
"770.0";"84.8"
"780.0";"85.085"
"790.0";"84.808"
"800.0";"85.831"
"810.0";"85.627"
"820.0";"84.966"
"830.0";"84.755"
"840.0";"84.854"
"850.0";"85.598"
"860.0";"86.984"
"870.0";"86.501"
"880.0";"84.578"
"890.0";"85.636"
"900.0";"85.288"
"910.0";"84.537"
"920.0";"85.232"
"930.0";"87.429"
"940.0";"84.309"
"950.0";"84.492"
"960.0";"84.152"
"970.0";"85.349"
"980.0";"84.482"
"990.0";"86.549"
"1000.0";"84.914"
"1010.0";"83.814"
"1020.0";"84.372"
"1030.0";"86.474"
"1040.0";"85.028"
"1050.0";"84.553"
"1060.0";"84.835"
"1070.0";"85.321"
"1080.0";"85.243"
"1090.0";"87.734"
"1100.0";"85.93"
"1110.0";"83.371"
"1120.0";"85.024"
"1130.0";"84.584"
"1140.0";"83.782"
"1150.0";"86.422"
"1160.0";"85.65"
"1170.0";"84.85"
"1180.0";"85.391"
"1190.0";"85.653"
"1200.0";"84.667"
"1210.0";"85.4"
"1220.0";"83.288"
"1230.0";"85.896"
"1240.0";"84.231"
"1250.0";"85.211"
"1260.0";"86.208"
"1270.0";"85.416"
"1280.0";"85.973"
"1290.0";"85.333"
"1300.0";"85.665"
"1310.0";"82.942"
"1320.0";"85.178"
"1330.0";"86.878"
"1340.0";"85.311"
"1350.0";"86.578"
"1360.0";"84.05"
"1370.0";"87.594"
"1380.0";"88.014"
"1390.0";"85.979"
"1400.0";"86.081"
"1410.0";"86.5"
"1420.0";"86.748"
"1430.0";"85.173"
"1440.0";"85.428"
"1450.0";"86.716"
"1460.0";"87.65"
"1470.0";"86.401"
"1480.0";"84.978"
"1490.0";"86.094"
"1500.0";"86.088"
"1510.0";"87.912"
"1520.0";"85.574"
"1530.0";"86.069"
"1540.0";"86.5"
"1550.0";"84.597"
"1560.0";"89.038"
"1570.0";"88.089"
"1580.0";"84.95"
"1590.0";"84.722"
"1600.0";"86.231"
"1610.0";"84.614"
"1620.0";"87.429"
"1630.0";"87.173"
"1640.0";"87.245"
"1650.0";"85.567"
"1660.0";"86.164"
"1670.0";"85.878"
"1680.0";"85.457"
"1690.0";"86.508"
"1700.0";"85.228"
"1710.0";"86.916"
"1720.0";"86.066"
"1730.0";"86.382"
"1740.0";"86.901"
"1750.0";"85.86"
"1760.0";"88.53"
"1770.0";"87.727"
"1780.0";"87.516"
"1790.0";"86.136"
"1800.0";"87.238"
"1810.0";"86.405"
"1820.0";"86.402"
"1830.0";"86.353"
"1840.0";"86.737"
"1850.0";"85.94"
"1860.0";"86.785"
"1870.0";"86.632"
"1880.0";"86.63"
"1890.0";"86.198"
"1900.0";"87.343"
"1910.0";"85.422"
"1920.0";"84.011"
"1930.0";"86.233"
"1940.0";"85.821"
"1950.0";"84.334"
"1960.0";"84.438"
"1970.0";"84.638"
"1980.0";"85.184"
"1990.0";"86.408"
"2000.0";"88.159"
"2010.0";"86.853"
"2020.0";"87.795"
"2030.0";"87.018"
"2040.0";"85.322"
"2050.0";"87.127"
"2060.0";"88.062"
"2070.0";"88.226"
"2080.0";"88.038"
"2090.0";"87.397"
"2100.0";"87.047"
"2110.0";"88.029"
"2120.0";"87.727"
"2130.0";"89.049"
"2140.0";"86.919"
"2150.0";"85.729"
