# This .csv file was created 12.10.2024 14:30
# extracted out of file mindist_major_allergenic_epitope_r_102-124_MOL3.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_102-124-MOL3"
"0.0";"4.106681"
"10.0";"4.134579"
"20.0";"3.96595"
"30.0";"3.671218"
"40.0";"3.391817"
"50.0";"3.486753"
"60.0";"3.433944"
"70.0";"3.48618"
"80.0";"3.552119"
"90.0";"3.447951"
"100.0";"3.156839"
"110.0";"3.012504"
"120.0";"2.936426"
"130.0";"2.854164"
"140.0";"2.91569"
"150.0";"2.713468"
"160.0";"2.55617"
"170.0";"2.483623"
"180.0";"2.35099"
"190.0";"2.588388"
"200.0";"2.574513"
"210.0";"2.841782"
"220.0";"2.777969"
"230.0";"2.433059"
"240.0";"2.462308"
"250.0";"2.329448"
"260.0";"2.227079"
"270.0";"1.915033"
"280.0";"1.836303"
"290.0";"2.098301"
"300.0";"2.069744"
"310.0";"1.968581"
"320.0";"1.675967"
"330.0";"1.910689"
"340.0";"2.028788"
"350.0";"2.204774"
"360.0";"2.259272"
"370.0";"2.251448"
"380.0";"2.345681"
"390.0";"2.135833"
"400.0";"2.142929"
"410.0";"2.013755"
"420.0";"2.031276"
"430.0";"1.876781"
"440.0";"1.952841"
"450.0";"2.047326"
"460.0";"1.912951"
"470.0";"1.946524"
"480.0";"2.119499"
"490.0";"2.073576"
"500.0";"2.014951"
"510.0";"2.113172"
"520.0";"2.13032"
"530.0";"2.305139"
"540.0";"2.2737"
"550.0";"2.151695"
"560.0";"2.192742"
"570.0";"2.049881"
"580.0";"2.23657"
"590.0";"2.356933"
"600.0";"2.377726"
"610.0";"2.353883"
"620.0";"2.269896"
"630.0";"2.2846"
"640.0";"2.60164"
"650.0";"2.823109"
"660.0";"3.007942"
"670.0";"2.922198"
"680.0";"2.644897"
"690.0";"2.477055"
"700.0";"2.361698"
"710.0";"2.356987"
"720.0";"2.431576"
"730.0";"2.33628"
"740.0";"2.44574"
"750.0";"2.430885"
"760.0";"2.57155"
"770.0";"2.482253"
"780.0";"2.529508"
"790.0";"2.639091"
"800.0";"2.868646"
"810.0";"2.688838"
"820.0";"2.691651"
"830.0";"2.934981"
"840.0";"3.168448"
"850.0";"3.378562"
"860.0";"3.140994"
"870.0";"3.157807"
"880.0";"3.417554"
"890.0";"3.474775"
"900.0";"3.308833"
"910.0";"3.147619"
"920.0";"3.202101"
"930.0";"3.200825"
"940.0";"3.136779"
"950.0";"3.027986"
"960.0";"2.98302"
"970.0";"2.945599"
"980.0";"2.871469"
"990.0";"2.901769"
"1000.0";"2.785664"
"1010.0";"2.835498"
"1020.0";"2.75854"
"1030.0";"2.671036"
"1040.0";"2.322138"
"1050.0";"2.415087"
"1060.0";"2.225853"
"1070.0";"2.487861"
"1080.0";"2.10998"
"1090.0";"1.991772"
"1100.0";"1.672802"
"1110.0";"1.478237"
"1120.0";"1.534148"
"1130.0";"1.474062"
"1140.0";"1.187876"
"1150.0";"1.111839"
"1160.0";"1.484099"
"1170.0";"1.474292"
"1180.0";"1.440336"
"1190.0";"1.561295"
"1200.0";"1.382398"
"1210.0";"1.527897"
"1220.0";"1.569487"
"1230.0";"1.578174"
"1240.0";"1.65515"
"1250.0";"1.831538"
"1260.0";"1.802135"
"1270.0";"1.829294"
"1280.0";"1.702554"
"1290.0";"1.541417"
"1300.0";"1.732424"
"1310.0";"1.677796"
"1320.0";"1.903978"
"1330.0";"2.043804"
"1340.0";"1.786477"
"1350.0";"1.853953"
"1360.0";"1.50495"
"1370.0";"1.759362"
"1380.0";"1.89363"
"1390.0";"1.665678"
"1400.0";"1.788083"
"1410.0";"1.928405"
"1420.0";"2.434619"
"1430.0";"2.443215"
"1440.0";"2.372917"
"1450.0";"2.408963"
"1460.0";"2.386602"
"1470.0";"2.67453"
"1480.0";"2.52022"
"1490.0";"2.652775"
"1500.0";"2.750796"
"1510.0";"2.883392"
"1520.0";"2.57423"
"1530.0";"2.503003"
"1540.0";"2.52233"
"1550.0";"2.467754"
"1560.0";"2.360028"
"1570.0";"2.129677"
"1580.0";"2.113799"
"1590.0";"2.085746"
"1600.0";"1.975914"
"1610.0";"2.330554"
"1620.0";"2.229398"
"1630.0";"2.175019"
"1640.0";"2.19996"
"1650.0";"2.114108"
"1660.0";"1.918305"
"1670.0";"1.845003"
"1680.0";"1.874333"
"1690.0";"1.7454"
"1700.0";"1.75782"
"1710.0";"1.717812"
"1720.0";"1.671379"
"1730.0";"1.660601"
"1740.0";"1.636465"
"1750.0";"1.591527"
"1760.0";"1.709732"
"1770.0";"1.865378"
"1780.0";"2.074813"
"1790.0";"2.200443"
"1800.0";"2.168141"
"1810.0";"2.124136"
"1820.0";"2.073218"
"1830.0";"2.280724"
"1840.0";"2.131843"
"1850.0";"2.175887"
"1860.0";"2.152758"
"1870.0";"2.14241"
"1880.0";"1.996013"
"1890.0";"2.049286"
"1900.0";"2.177688"
"1910.0";"2.334557"
"1920.0";"2.47251"
"1930.0";"2.162724"
"1940.0";"2.19301"
"1950.0";"2.051129"
"1960.0";"2.2309"
"1970.0";"1.894194"
"1980.0";"1.941541"
"1990.0";"2.074892"
"2000.0";"1.953715"
"2010.0";"1.830666"
"2020.0";"1.676844"
"2030.0";"1.670148"
"2040.0";"1.912686"
"2050.0";"1.829483"
"2060.0";"1.925166"
"2070.0";"2.082855"
"2080.0";"2.325983"
"2090.0";"2.443639"
"2100.0";"2.256436"
"2110.0";"2.388014"
"2120.0";"1.945016"
"2130.0";"2.111646"
"2140.0";"2.206625"
"2150.0";"2.34565"
"2160.0";"2.461384"
"2170.0";"2.610295"
"2180.0";"2.482445"
"2190.0";"2.546745"
"2200.0";"2.557397"
"2210.0";"2.983985"
"2220.0";"3.166027"
"2230.0";"2.863762"
"2240.0";"2.760465"
"2250.0";"2.646187"
"2260.0";"2.437526"
"2270.0";"2.593547"
"2280.0";"2.700883"
"2290.0";"2.716593"
"2300.0";"2.667242"
"2310.0";"2.602424"
"2320.0";"2.497136"
"2330.0";"2.623297"
"2340.0";"2.739647"
"2350.0";"2.497855"
"2360.0";"2.271133"
"2370.0";"2.353519"
"2380.0";"2.328058"
"2390.0";"2.38236"
"2400.0";"2.332765"
"2410.0";"2.525365"
"2420.0";"2.558511"
"2430.0";"2.611696"
"2440.0";"2.650812"
"2450.0";"2.478504"
"2460.0";"2.493642"
"2470.0";"2.529852"
"2480.0";"2.755453"
"2490.0";"2.698332"
"2500.0";"2.536836"
"2510.0";"2.956006"
"2520.0";"2.874979"
"2530.0";"2.934886"
"2540.0";"3.111143"
"2550.0";"2.627764"
"2560.0";"2.520364"
"2570.0";"2.485382"
"2580.0";"2.525465"
"2590.0";"2.428741"
"2600.0";"2.497303"
"2610.0";"2.516201"
"2620.0";"2.815306"
"2630.0";"2.681645"
"2640.0";"2.569876"
"2650.0";"2.514888"
"2660.0";"2.794722"
"2670.0";"2.925248"
"2680.0";"2.751486"
"2690.0";"2.75815"
"2700.0";"2.989763"
"2710.0";"3.035082"
"2720.0";"2.924877"
"2730.0";"3.025932"
"2740.0";"2.702463"
"2750.0";"2.91309"
"2760.0";"3.117281"
"2770.0";"3.13012"
"2780.0";"3.271333"
"2790.0";"3.494182"
"2800.0";"3.386963"
"2810.0";"3.270114"
"2820.0";"3.261822"
"2830.0";"2.800835"
"2840.0";"2.961415"
"2850.0";"3.076341"
"2860.0";"3.010268"
"2870.0";"3.053417"
"2880.0";"3.123888"
"2890.0";"3.232548"
"2900.0";"3.318556"
"2910.0";"3.218471"
"2920.0";"3.02623"
"2930.0";"3.002928"
"2940.0";"3.110774"
"2950.0";"3.3164"
"2960.0";"3.431035"
"2970.0";"3.534963"
"2980.0";"3.495717"
"2990.0";"3.522321"
"3000.0";"3.255395"
"3010.0";"3.489809"
"3020.0";"3.571035"
"3030.0";"3.614533"
"3040.0";"3.61788"
"3050.0";"3.909201"
"3060.0";"3.981033"
"3070.0";"3.693284"
"3080.0";"3.757171"
"3090.0";"3.867305"
"3100.0";"3.616772"
"3110.0";"3.319697"
"3120.0";"3.393076"
"3130.0";"3.819022"
"3140.0";"3.960603"
"3150.0";"3.832344"
"3160.0";"3.915347"
"3170.0";"3.856938"
"3180.0";"3.720136"
"3190.0";"3.907985"
"3200.0";"3.779899"
"3210.0";"3.82329"
"3220.0";"3.732494"
"3230.0";"3.838059"
"3240.0";"3.685066"
"3250.0";"3.605285"
"3260.0";"3.869766"
"3270.0";"3.7966"
"3280.0";"3.828445"
"3290.0";"4.307064"
"3300.0";"4.128371"
"3310.0";"4.225928"
"3320.0";"4.812218"
"3330.0";"4.508601"
"3340.0";"4.635958"
"3350.0";"4.553615"
"3360.0";"4.737093"
"3370.0";"4.620295"
"3380.0";"4.170062"
"3390.0";"4.007257"
"3400.0";"4.142402"
"3410.0";"4.126442"
"3420.0";"4.001843"
"3430.0";"4.219569"
"3440.0";"4.370825"
"3450.0";"4.291459"
"3460.0";"4.358912"
"3470.0";"4.395984"
"3480.0";"4.380539"
"3490.0";"4.242154"
"3500.0";"4.485922"
"3510.0";"4.384136"
"3520.0";"4.387407"
"3530.0";"4.299394"
"3540.0";"4.320663"
"3550.0";"4.391222"
"3560.0";"4.394831"
"3570.0";"4.408122"
"3580.0";"4.087948"
"3590.0";"3.654716"
"3600.0";"3.685076"
"3610.0";"3.882075"
"3620.0";"3.797591"
"3630.0";"3.971215"
"3640.0";"3.983607"
"3650.0";"4.308036"
"3660.0";"4.36726"
"3670.0";"4.510632"
"3680.0";"4.361084"
"3690.0";"4.3225"
"3700.0";"4.35609"
"3710.0";"4.354151"
"3720.0";"4.421636"
"3730.0";"4.281948"
"3740.0";"4.256896"
"3750.0";"4.185873"
"3760.0";"4.315509"
"3770.0";"3.926893"
"3780.0";"3.652403"
"3790.0";"3.433117"
"3800.0";"3.683769"
"3810.0";"3.745744"
"3820.0";"3.716565"
"3830.0";"3.863493"
"3840.0";"4.032423"
"3850.0";"3.798607"
"3860.0";"3.951145"
"3870.0";"3.942021"
"3880.0";"3.837867"
"3890.0";"3.924954"
"3900.0";"3.957325"
"3910.0";"4.176433"
"3920.0";"4.371714"
"3930.0";"4.515816"
"3940.0";"4.498224"
"3950.0";"4.59353"
"3960.0";"4.540914"
"3970.0";"4.563226"
"3980.0";"4.680806"
"3990.0";"4.742806"
"4000.0";"5.002753"
"4010.0";"4.754651"
"4020.0";"4.560744"
"4030.0";"4.569538"
"4040.0";"4.681376"
"4050.0";"4.574704"
"4060.0";"4.326038"
"4070.0";"4.338758"
"4080.0";"4.329197"
"4090.0";"4.563697"
"4100.0";"4.521576"
"4110.0";"4.650056"
"4120.0";"4.45778"
"4130.0";"4.241082"
"4140.0";"4.282317"
"4150.0";"4.18032"
"4160.0";"4.227662"
"4170.0";"4.366493"
"4180.0";"4.114153"
"4190.0";"3.763054"
"4200.0";"3.726724"
"4210.0";"3.713544"
"4220.0";"3.673856"
"4230.0";"3.894237"
"4240.0";"4.098095"
"4250.0";"4.047831"
"4260.0";"4.286937"
"4270.0";"4.187407"
"4280.0";"4.165747"
"4290.0";"4.151"
"4300.0";"4.192668"
"4310.0";"3.941087"
"4320.0";"4.037877"
"4330.0";"3.939662"
"4340.0";"3.863436"
"4350.0";"3.780434"
"4360.0";"3.752968"
"4370.0";"3.805524"
"4380.0";"3.530392"
"4390.0";"3.668224"
"4400.0";"3.588233"
"4410.0";"3.607619"
"4420.0";"3.492656"
"4430.0";"3.65413"
"4440.0";"3.633941"
"4450.0";"3.654925"
"4460.0";"3.919041"
"4470.0";"3.80068"
"4480.0";"3.588073"
"4490.0";"3.592946"
"4500.0";"3.573951"
"4510.0";"3.602784"
"4520.0";"3.664926"
"4530.0";"3.676795"
"4540.0";"3.961544"
"4550.0";"3.831681"
"4560.0";"3.811567"
"4570.0";"3.867888"
"4580.0";"4.027733"
"4590.0";"3.775955"
"4600.0";"3.583722"
"4610.0";"3.492498"
"4620.0";"3.537985"
"4630.0";"3.571986"
"4640.0";"3.627703"
"4650.0";"3.723098"
"4660.0";"3.715571"
"4670.0";"3.855836"
"4680.0";"3.928241"
"4690.0";"3.933477"
"4700.0";"3.914653"
"4710.0";"3.979668"
"4720.0";"4.206694"
"4730.0";"4.049835"
"4740.0";"4.192465"
"4750.0";"4.228332"
"4760.0";"4.070882"
"4770.0";"4.042663"
"4780.0";"4.139575"
"4790.0";"4.076473"
"4800.0";"4.180089"
"4810.0";"4.391188"
"4820.0";"4.45253"
"4830.0";"4.602382"
"4840.0";"4.460176"
"4850.0";"4.525029"
"4860.0";"4.140257"
"4870.0";"4.325645"
"4880.0";"4.296624"
"4890.0";"3.974509"
"4900.0";"3.87929"
"4910.0";"3.696867"
"4920.0";"3.759274"
"4930.0";"3.544663"
"4940.0";"3.454369"
"4950.0";"3.667923"
"4960.0";"3.690597"
"4970.0";"3.277251"
"4980.0";"3.375082"
"4990.0";"3.065559"
"5000.0";"2.917934"
"5010.0";"2.840155"
"5020.0";"2.69392"
"5030.0";"2.707164"
"5040.0";"2.725794"
"5050.0";"2.57842"
"5060.0";"2.613876"
"5070.0";"2.586937"
"5080.0";"2.597087"
"5090.0";"2.839321"
"5100.0";"2.415661"
"5110.0";"2.429548"
"5120.0";"2.388074"
"5130.0";"2.308799"
"5140.0";"2.528201"
"5150.0";"2.480032"
"5160.0";"2.494051"
"5170.0";"2.495726"
"5180.0";"2.434018"
"5190.0";"2.437816"
