# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_neg1_mol2_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL2"
"0.0";"0.8353598"
"10.0";"0.8530804"
"20.0";"0.7762142"
"30.0";"0.8467728"
"40.0";"0.6993253"
"50.0";"0.7073863"
"60.0";"0.6848841"
"70.0";"0.6090611"
"80.0";"0.5399315"
"90.0";"0.6388029"
"100.0";"0.5408643"
"110.0";"0.471022"
"120.0";"0.4213244"
"130.0";"0.3710025"
"140.0";"0.4134077"
"150.0";"0.5587996"
"160.0";"0.6943668"
"170.0";"0.5894142"
"180.0";"0.6628278"
"190.0";"0.6623076"
"200.0";"0.8157997"
"210.0";"0.7584202"
"220.0";"0.7430844"
"230.0";"0.7048615"
"240.0";"0.7892064"
"250.0";"0.7795628"
"260.0";"0.6720087"
"270.0";"0.7588869"
"280.0";"0.9903721"
"290.0";"0.7823129"
"300.0";"0.8106105"
"310.0";"0.6828507"
"320.0";"0.6773321"
"330.0";"0.5671075"
"340.0";"0.7875152"
"350.0";"0.9272157"
"360.0";"1.049324"
"370.0";"1.01817"
"380.0";"1.366318"
"390.0";"1.447425"
"400.0";"1.233178"
"410.0";"1.350628"
"420.0";"1.00495"
"430.0";"0.9667813"
"440.0";"0.9504535"
"450.0";"0.9279464"
"460.0";"0.7442753"
"470.0";"0.831503"
"480.0";"0.7835734"
"490.0";"0.8483129"
"500.0";"0.6882252"
"510.0";"0.7556728"
"520.0";"0.69496"
"530.0";"0.8187264"
"540.0";"0.6876669"
"550.0";"0.5914037"
"560.0";"0.6347125"
"570.0";"0.4488484"
"580.0";"0.5266535"
"590.0";"0.4313943"
"600.0";"0.4914806"
"610.0";"0.3952353"
"620.0";"0.5306401"
"630.0";"0.4218637"
"640.0";"0.4011745"
"650.0";"0.3735369"
"660.0";"0.3138061"
"670.0";"0.4126222"
"680.0";"0.3980615"
"690.0";"0.3110018"
"700.0";"0.3017036"
"710.0";"0.3051867"
"720.0";"0.2531916"
"730.0";"0.3012338"
"740.0";"0.2849053"
"750.0";"0.2778655"
"760.0";"0.302354"
"770.0";"0.2121933"
"780.0";"0.266927"
"790.0";"0.2795283"
"800.0";"0.4179201"
"810.0";"0.4078662"
"820.0";"0.3625657"
"830.0";"0.5017937"
"840.0";"0.3340509"
"850.0";"0.3713948"
"860.0";"0.3155055"
"870.0";"0.3955517"
"880.0";"0.2729561"
"890.0";"0.3693942"
"900.0";"0.4270364"
"910.0";"0.3981832"
"920.0";"0.313708"
"930.0";"0.3788934"
"940.0";"0.3439972"
"950.0";"0.3259402"
"960.0";"0.350832"
"970.0";"0.3211821"
"980.0";"0.338767"
"990.0";"0.2607951"
"1000.0";"0.3229007"
"1010.0";"0.3970253"
"1020.0";"0.3707629"
"1030.0";"0.3017431"
"1040.0";"0.3810841"
"1050.0";"0.3602859"
"1060.0";"0.34565"
"1070.0";"0.3392241"
"1080.0";"0.230712"
"1090.0";"0.2649755"
"1100.0";"0.3120943"
"1110.0";"0.298292"
"1120.0";"0.306752"
"1130.0";"0.2836865"
"1140.0";"0.1850672"
"1150.0";"0.3127759"
"1160.0";"0.2455809"
"1170.0";"0.2348318"
"1180.0";"0.2463779"
"1190.0";"0.2527189"
"1200.0";"0.2692656"
"1210.0";"0.282696"
"1220.0";"0.2439694"
"1230.0";"0.2467183"
"1240.0";"0.2480043"
"1250.0";"0.2396371"
"1260.0";"0.2467085"
"1270.0";"0.2474025"
"1280.0";"0.2228383"
"1290.0";"0.2125324"
"1300.0";"0.2770091"
"1310.0";"0.2280176"
"1320.0";"0.2540022"
"1330.0";"0.2340297"
"1340.0";"0.2480121"
"1350.0";"0.2714163"
"1360.0";"0.2141708"
"1370.0";"0.2694827"
"1380.0";"0.236347"
"1390.0";"0.2607166"
"1400.0";"0.2163933"
"1410.0";"0.2672772"
"1420.0";"0.250024"
"1430.0";"0.2499719"
"1440.0";"0.2105827"
"1450.0";"0.2665932"
"1460.0";"0.2445735"
"1470.0";"0.2575909"
"1480.0";"0.213434"
"1490.0";"0.2649755"
"1500.0";"0.2425987"
"1510.0";"0.2367401"
"1520.0";"0.2774559"
"1530.0";"0.2465788"
"1540.0";"0.2424419"
"1550.0";"0.2382622"
"1560.0";"0.2487767"
"1570.0";"0.23369"
"1580.0";"0.2261769"
"1590.0";"0.2167394"
"1600.0";"0.2401584"
"1610.0";"0.2740328"
"1620.0";"0.264821"
"1630.0";"0.2262988"
"1640.0";"0.2609639"
"1650.0";"0.2604211"
"1660.0";"0.2430886"
"1670.0";"0.3084235"
"1680.0";"0.2502038"
"1690.0";"0.2320561"
"1700.0";"0.2344118"
"1710.0";"0.2450632"
"1720.0";"0.2600385"
"1730.0";"0.2424893"
"1740.0";"0.2366959"
"1750.0";"0.2412695"
"1760.0";"0.2680842"
"1770.0";"0.2510396"
"1780.0";"0.2560176"
"1790.0";"0.2376324"
"1800.0";"0.2281405"
"1810.0";"0.2103286"
"1820.0";"0.2240561"
"1830.0";"0.2173683"
"1840.0";"0.2494012"
"1850.0";"0.241282"
"1860.0";"0.239973"
"1870.0";"0.2207167"
"1880.0";"0.2273525"
"1890.0";"0.2480401"
"1900.0";"0.22488"
"1910.0";"0.2448302"
"1920.0";"0.267187"
"1930.0";"0.244494"
"1940.0";"0.2660693"
"1950.0";"0.2629674"
"1960.0";"0.2539487"
"1970.0";"0.2410373"
"1980.0";"0.2392446"
"1990.0";"0.2535132"
"2000.0";"0.269746"
"2010.0";"0.2508764"
"2020.0";"0.2288233"
"2030.0";"0.2550079"
"2040.0";"0.2394871"
"2050.0";"0.2532466"
"2060.0";"0.2273629"
"2070.0";"0.2397187"
"2080.0";"0.2582054"
"2090.0";"0.2172049"
"2100.0";"0.219993"
"2110.0";"0.2475663"
"2120.0";"0.2419362"
"2130.0";"0.208703"
"2140.0";"0.233491"
"2150.0";"0.2398749"
"2160.0";"0.2419463"
"2170.0";"0.2471137"
"2180.0";"0.2475746"
"2190.0";"0.1960967"
"2200.0";"0.2415885"
"2210.0";"0.2360972"
"2220.0";"0.2236961"
"2230.0";"0.239253"
"2240.0";"0.3022398"
"2250.0";"0.3128338"
"2260.0";"0.2998433"
"2270.0";"0.2391442"
"2280.0";"0.2555016"
"2290.0";"0.2649623"
"2300.0";"0.2769312"
"2310.0";"0.2634791"
"2320.0";"0.2821651"
"2330.0";"0.3020566"
"2340.0";"0.2423614"
"2350.0";"0.3450289"
"2360.0";"0.2610784"
"2370.0";"0.2416046"
"2380.0";"0.2590483"
"2390.0";"0.2330022"
"2400.0";"0.2374089"
"2410.0";"0.2602059"
"2420.0";"0.2379014"
"2430.0";"0.2498598"
"2440.0";"0.2487995"
"2450.0";"0.242887"
"2460.0";"0.2221121"
"2470.0";"0.2336087"
"2480.0";"0.2303606"
"2490.0";"0.2435196"
"2500.0";"0.2323705"
"2510.0";"0.2258962"
"2520.0";"0.2398897"
"2530.0";"0.2336021"
"2540.0";"0.2307247"
"2550.0";"0.232392"
"2560.0";"0.2534184"
"2570.0";"0.2415573"
"2580.0";"0.223933"
"2590.0";"0.233437"
"2600.0";"0.2328197"
"2610.0";"0.2284076"
"2620.0";"0.2411162"
"2630.0";"0.2891176"
"2640.0";"0.2499297"
"2650.0";"0.2413731"
"2660.0";"0.2212919"
"2670.0";"0.239729"
"2680.0";"0.2431895"
"2690.0";"0.2316722"
"2700.0";"0.2188743"
"2710.0";"0.244426"
"2720.0";"0.2500499"
"2730.0";"0.2530731"
"2740.0";"0.2226835"
"2750.0";"0.2430861"
"2760.0";"0.2270242"
"2770.0";"0.2375312"
"2780.0";"0.246534"
"2790.0";"0.2296608"
"2800.0";"0.2231681"
"2810.0";"0.2559083"
"2820.0";"0.2367382"
"2830.0";"0.2451326"
"2840.0";"0.2433659"
"2850.0";"0.2295258"
"2860.0";"0.2386524"
"2870.0";"0.2428557"
"2880.0";"0.2436102"
"2890.0";"0.2338077"
"2900.0";"0.2369492"
"2910.0";"0.2441434"
"2920.0";"0.241847"
"2930.0";"0.2841723"
"2940.0";"0.2430045"
"2950.0";"0.268429"
"2960.0";"0.2664789"
"2970.0";"0.2493292"
"2980.0";"0.273755"
"2990.0";"0.2473015"
"3000.0";"0.2524321"
"3010.0";"0.281334"
"3020.0";"0.2740694"
"3030.0";"0.2869932"
"3040.0";"0.3179576"
"3050.0";"0.2458415"
"3060.0";"0.2662722"
"3070.0";"0.2530316"
"3080.0";"0.2468581"
"3090.0";"0.2340811"
"3100.0";"0.2737245"
"3110.0";"0.235255"
"3120.0";"0.267632"
"3130.0";"0.2997764"
"3140.0";"0.2417808"
"3150.0";"0.2691727"
"3160.0";"0.2593475"
"3170.0";"0.2758733"
"3180.0";"0.2781868"
"3190.0";"0.3436585"
"3200.0";"0.3506079"
"3210.0";"0.2822588"
"3220.0";"0.2709262"
"3230.0";"0.3176443"
"3240.0";"0.3460694"
"3250.0";"0.2750456"
"3260.0";"0.2221754"
"3270.0";"0.1748741"
"3280.0";"0.1661991"
"3290.0";"0.2019655"
"3300.0";"0.2341857"
"3310.0";"0.1846237"
"3320.0";"0.2358537"
"3330.0";"0.2157149"
"3340.0";"0.2340959"
"3350.0";"0.1690945"
"3360.0";"0.227838"
"3370.0";"0.1683238"
"3380.0";"0.274215"
"3390.0";"0.1779357"
"3400.0";"0.2207371"
"3410.0";"0.2107272"
"3420.0";"0.1551675"
"3430.0";"0.1812512"
"3440.0";"0.1863572"
"3450.0";"0.227198"
"3460.0";"0.243206"
"3470.0";"0.1822031"
"3480.0";"0.1961658"
"3490.0";"0.1803856"
"3500.0";"0.1724444"
"3510.0";"0.1751914"
"3520.0";"0.1609256"
"3530.0";"0.1911122"
"3540.0";"0.1765022"
"3550.0";"0.2067873"
"3560.0";"0.1966219"
"3570.0";"0.1594146"
"3580.0";"0.1732802"
"3590.0";"0.175417"
"3600.0";"0.1919376"
"3610.0";"0.1824581"
"3620.0";"0.170285"
"3630.0";"0.1894493"
"3640.0";"0.2032685"
"3650.0";"0.2717795"
"3660.0";"0.3107557"
"3670.0";"0.259295"
"3680.0";"0.2819453"
"3690.0";"0.2685776"
"3700.0";"0.2631845"
"3710.0";"0.2451384"
"3720.0";"0.2921814"
"3730.0";"0.2421592"
"3740.0";"0.2264818"
"3750.0";"0.2660242"
"3760.0";"0.2831928"
"3770.0";"0.2281624"
"3780.0";"0.2654452"
"3790.0";"0.2310366"
"3800.0";"0.2488655"
"3810.0";"0.2377751"
"3820.0";"0.232753"
"3830.0";"0.2187626"
"3840.0";"0.2456624"
"3850.0";"0.2449041"
"3860.0";"0.2235643"
"3870.0";"0.2431828"
"3880.0";"0.246475"
"3890.0";"0.2382797"
"3900.0";"0.2442417"
"3910.0";"0.2337051"
"3920.0";"0.2271281"
"3930.0";"0.244012"
"3940.0";"0.2393785"
"3950.0";"0.2519802"
"3960.0";"0.2238323"
"3970.0";"0.2443481"
"3980.0";"0.2698313"
"3990.0";"0.2540356"
"4000.0";"0.2252955"
"4010.0";"0.2661752"
"4020.0";"0.2340026"
"4030.0";"0.2817183"
"4040.0";"0.3400737"
"4050.0";"0.2860037"
"4060.0";"0.291954"
"4070.0";"0.3025523"
"4080.0";"0.2388661"
"4090.0";"0.3072018"
"4100.0";"0.2812777"
"4110.0";"0.3098403"
"4120.0";"0.2845715"
"4130.0";"0.3404746"
"4140.0";"0.3303255"
"4150.0";"0.3380726"
"4160.0";"0.3055306"
"4170.0";"0.3029257"
"4180.0";"0.3322939"
"4190.0";"0.3216051"
"4200.0";"0.3117708"
"4210.0";"0.3011627"
"4220.0";"0.3238982"
"4230.0";"0.1808701"
"4240.0";"0.1595089"
"4250.0";"0.278756"
"4260.0";"0.3060736"
"4270.0";"0.3064833"
"4280.0";"0.3351207"
"4290.0";"0.3297773"
"4300.0";"0.3459454"
"4310.0";"0.2399375"
"4320.0";"0.1920027"
"4330.0";"0.1979545"
"4340.0";"0.1951869"
"4350.0";"0.166003"
"4360.0";"0.1827514"
"4370.0";"0.1571815"
"4380.0";"0.2451349"
"4390.0";"0.208636"
"4400.0";"0.1666972"
"4410.0";"0.1614558"
"4420.0";"0.176621"
"4430.0";"0.1871362"
"4440.0";"0.1687632"
"4450.0";"0.1835728"
"4460.0";"0.1687545"
"4470.0";"0.1701472"
"4480.0";"0.183755"
"4490.0";"0.1622928"
"4500.0";"0.1780617"
"4510.0";"0.178746"
"4520.0";"0.3357232"
"4530.0";"0.21153"
"4540.0";"0.22083"
"4550.0";"0.2242633"
"4560.0";"0.2369998"
"4570.0";"0.2273085"
"4580.0";"0.2234122"
"4590.0";"0.2528202"
"4600.0";"0.2699369"
"4610.0";"0.2941783"
"4620.0";"0.2851912"
"4630.0";"0.2442828"
"4640.0";"0.2405597"
"4650.0";"0.2147972"
"4660.0";"0.2492829"
"4670.0";"0.233536"
"4680.0";"0.2664153"
"4690.0";"0.2432079"
"4700.0";"0.2661637"
"4710.0";"0.2423615"
"4720.0";"0.260588"
"4730.0";"0.3058123"
"4740.0";"0.3025576"
"4750.0";"0.2579945"
"4760.0";"0.2641399"
"4770.0";"0.2553644"
"4780.0";"0.2901463"
"4790.0";"0.2984529"
"4800.0";"0.2456887"
"4810.0";"0.2416502"
"4820.0";"0.231957"
"4830.0";"0.2080388"
"4840.0";"0.2323637"
"4850.0";"0.2396913"
"4860.0";"0.3268959"
"4870.0";"0.2242992"
"4880.0";"0.2275457"
"4890.0";"0.2398293"
"4900.0";"0.255237"
"4910.0";"0.2352401"
"4920.0";"0.2295255"
"4930.0";"0.2486463"
"4940.0";"0.235928"
"4950.0";"0.2429609"
"4960.0";"0.2602712"
"4970.0";"0.2087772"
"4980.0";"0.277278"
"4990.0";"0.2293059"
"5000.0";"0.2975401"
"5010.0";"0.2731923"
"5020.0";"0.2626882"
"5030.0";"0.1873341"
"5040.0";"0.2236668"
"5050.0";"0.2340876"
"5060.0";"0.2676753"
"5070.0";"0.2314992"
"5080.0";"0.2682631"
"5090.0";"0.2284491"
"5100.0";"0.3111704"
"5110.0";"0.2498662"
"5120.0";"0.2642381"
"5130.0";"0.2615129"
"5140.0";"0.2454749"
"5150.0";"0.2383798"
"5160.0";"0.3029738"
"5170.0";"0.2406926"
"5180.0";"0.2959422"
"5190.0";"0.2607855"
"5200.0";"0.23517"
"5210.0";"0.2601001"
"5220.0";"0.2251533"
"5230.0";"0.2688007"
"5240.0";"0.2449613"
"5250.0";"0.2379099"
"5260.0";"0.2427138"
"5270.0";"0.2114592"
"5280.0";"0.2558067"
"5290.0";"0.275498"
"5300.0";"0.2538262"
"5310.0";"0.3070021"
"5320.0";"0.2425055"
"5330.0";"0.2589922"
"5340.0";"0.1641893"
"5350.0";"0.2797087"
"5360.0";"0.1861984"
"5370.0";"0.2146927"
"5380.0";"0.2364573"
"5390.0";"0.2229821"
"5400.0";"0.2708562"
"5410.0";"0.281826"
"5420.0";"0.2419278"
"5430.0";"0.2390206"
"5440.0";"0.2400396"
"5450.0";"0.2250737"
"5460.0";"0.2298063"
"5470.0";"0.2964235"
"5480.0";"0.1918486"
"5490.0";"0.1819946"
"5500.0";"0.2226567"
"5510.0";"0.2593952"
"5520.0";"0.1843531"
"5530.0";"0.1729072"
"5540.0";"0.1962935"
"5550.0";"0.2063029"
"5560.0";"0.1675323"
"5570.0";"0.1827841"
"5580.0";"0.1746711"
"5590.0";"0.2031209"
"5600.0";"0.1863596"
"5610.0";"0.1586348"
"5620.0";"0.1778007"
"5630.0";"0.1936103"
"5640.0";"0.1838481"
"5650.0";"0.260296"
"5660.0";"0.2722371"
"5670.0";"0.2457868"
"5680.0";"0.2344246"
"5690.0";"0.2814443"
"5700.0";"0.3068452"
"5710.0";"0.3162056"
"5720.0";"0.2041324"
"5730.0";"0.2152024"
"5740.0";"0.2045752"
"5750.0";"0.3198155"
"5760.0";"0.2463514"
"5770.0";"0.2475659"
"5780.0";"0.2424006"
"5790.0";"0.2553959"
"5800.0";"0.3079655"
"5810.0";"0.2287927"
"5820.0";"0.2596729"
"5830.0";"0.2152907"
"5840.0";"0.2821204"
"5850.0";"0.2349575"
"5860.0";"0.2768283"
"5870.0";"0.3112712"
"5880.0";"0.3447504"
"5890.0";"0.2998355"
"5900.0";"0.2566635"
"5910.0";"0.2861486"
"5920.0";"0.2246796"
"5930.0";"0.1733063"
"5940.0";"0.1662198"
"5950.0";"0.2735983"
"5960.0";"0.1607609"
"5970.0";"0.292592"
"5980.0";"0.2505416"
"5990.0";"0.1773444"
"6000.0";"0.1854025"
"6010.0";"0.1944554"
"6020.0";"0.1726301"
"6030.0";"0.1685021"
"6040.0";"0.1575367"
"6050.0";"0.16965"
"6060.0";"0.1786756"
"6070.0";"0.1567197"
"6080.0";"0.1786982"
"6090.0";"0.1543666"
"6100.0";"0.1969521"
"6110.0";"0.1713738"
"6120.0";"0.1801057"
"6130.0";"0.1705552"
"6140.0";"0.1737731"
"6150.0";"0.171447"
"6160.0";"0.1633707"
"6170.0";"0.1733924"
"6180.0";"0.282381"
"6190.0";"0.2840894"
"6200.0";"0.3005943"
"6210.0";"0.3116296"
"6220.0";"0.3443805"
"6230.0";"0.3088721"
"6240.0";"0.2639264"
"6250.0";"0.2359789"
"6260.0";"0.2483907"
"6270.0";"0.2362077"
"6280.0";"0.2368671"
"6290.0";"0.2636912"
"6300.0";"0.2614456"
"6310.0";"0.1694135"
"6320.0";"0.2094207"
"6330.0";"0.2505633"
"6340.0";"0.180704"
"6350.0";"0.2115987"
"6360.0";"0.2060244"
"6370.0";"0.1860887"
"6380.0";"0.1925955"
"6390.0";"0.16257"
"6400.0";"0.1979317"
"6410.0";"0.2191689"
"6420.0";"0.190405"
"6430.0";"0.1903263"
"6440.0";"0.213462"
"6450.0";"0.1774207"
"6460.0";"0.1752939"
"6470.0";"0.2013805"
"6480.0";"0.1812512"
"6490.0";"0.1808782"
"6500.0";"0.2067509"
"6510.0";"0.2232799"
"6520.0";"0.1929377"
"6530.0";"0.1750943"
"6540.0";"0.1691418"
"6550.0";"0.2205222"
"6560.0";"0.1754482"
"6570.0";"0.1850267"
"6580.0";"0.1716103"
"6590.0";"0.199935"
"6600.0";"0.1917317"
"6610.0";"0.1843528"
"6620.0";"0.1818597"
"6630.0";"0.1644932"
"6640.0";"0.2555797"
"6650.0";"0.2333989"
"6660.0";"0.2321506"
"6670.0";"0.1710236"
"6680.0";"0.1681574"
"6690.0";"0.1684603"
"6700.0";"0.2654264"
"6710.0";"0.2379517"
"6720.0";"0.3368236"
"6730.0";"0.3376035"
"6740.0";"0.2705809"
"6750.0";"0.3556008"
"6760.0";"0.2632581"
"6770.0";"0.3060034"
"6780.0";"0.3211542"
"6790.0";"0.3275531"
"6800.0";"0.3371425"
"6810.0";"0.3661869"
"6820.0";"0.3482558"
"6830.0";"0.361855"
"6840.0";"0.3473686"
"6850.0";"0.3313612"
"6860.0";"0.30347"
"6870.0";"0.3578182"
"6880.0";"0.2978102"
"6890.0";"0.3104272"
"6900.0";"0.319196"
"6910.0";"0.3520028"
"6920.0";"0.3593664"
"6930.0";"0.386974"
"6940.0";"0.3622926"
"6950.0";"0.2925816"
"6960.0";"0.292289"
"6970.0";"0.3492766"
"6980.0";"0.316951"
"6990.0";"0.3509489"
"7000.0";"0.2024923"
"7010.0";"0.1540845"
"7020.0";"0.1619323"
"7030.0";"0.1602528"
"7040.0";"0.1964813"
"7050.0";"0.1592825"
"7060.0";"0.1597688"
"7070.0";"0.1814442"
"7080.0";"0.1720259"
"7090.0";"0.1588743"
"7100.0";"0.1918178"
"7110.0";"0.1627668"
"7120.0";"0.1993261"
"7130.0";"0.2625302"
"7140.0";"0.197066"
"7150.0";"0.3590559"
"7160.0";"0.3521263"
"7170.0";"0.3396543"
"7180.0";"0.3238364"
"7190.0";"0.3217036"
"7200.0";"0.3311026"
"7210.0";"0.3224236"
"7220.0";"0.3139206"
"7230.0";"0.333582"
"7240.0";"0.2551588"
"7250.0";"0.325836"
"7260.0";"0.2339851"
"7270.0";"0.2424667"
"7280.0";"0.3461056"
"7290.0";"0.2759077"
"7300.0";"0.2331525"
"7310.0";"0.2406365"
"7320.0";"0.2847281"
"7330.0";"0.2924961"
"7340.0";"0.2429258"
"7350.0";"0.2274951"
"7360.0";"0.3192791"
"7370.0";"0.245312"
"7380.0";"0.2549098"
"7390.0";"0.2443032"
"7400.0";"0.2276269"
"7410.0";"0.2215989"
"7420.0";"0.2305754"
"7430.0";"0.3394142"
"7440.0";"0.3144599"
"7450.0";"0.3399131"
"7460.0";"0.2658384"
"7470.0";"0.2619162"
"7480.0";"0.2389581"
"7490.0";"0.2379012"
"7500.0";"0.2758004"
"7510.0";"0.2450672"
"7520.0";"0.2398794"
"7530.0";"0.2539703"
"7540.0";"0.2314215"
"7550.0";"0.259748"
"7560.0";"0.2865272"
"7570.0";"0.23132"
"7580.0";"0.2255192"
"7590.0";"0.2579687"
"7600.0";"0.2603497"
"7610.0";"0.2188378"
"7620.0";"0.2529625"
"7630.0";"0.194098"
"7640.0";"0.2284274"
"7650.0";"0.2479235"
"7660.0";"0.241928"
"7670.0";"0.2367824"
"7680.0";"0.2371961"
"7690.0";"0.2353147"
"7700.0";"0.2447264"
"7710.0";"0.2536372"
"7720.0";"0.2285078"
"7730.0";"0.2553543"
"7740.0";"0.2490484"
"7750.0";"0.2591407"
"7760.0";"0.3168989"
"7770.0";"0.2592795"
"7780.0";"0.206862"
"7790.0";"0.283496"
"7800.0";"0.24052"
"7810.0";"0.3095303"
"7820.0";"0.2466618"
"7830.0";"0.1993114"
"7840.0";"0.2751291"
"7850.0";"0.2389498"
"7860.0";"0.2485276"
"7870.0";"0.2169655"
"7880.0";"0.2037302"
"7890.0";"0.2241918"
"7900.0";"0.2388911"
"7910.0";"0.2346257"
"7920.0";"0.2005943"
"7930.0";"0.1654509"
"7940.0";"0.2292967"
"7950.0";"0.2068548"
"7960.0";"0.2509521"
"7970.0";"0.2594956"
"7980.0";"0.2674507"
"7990.0";"0.2661935"
"8000.0";"0.2836565"
"8010.0";"0.2201658"
"8020.0";"0.2903464"
"8030.0";"0.2193285"
"8040.0";"0.2118256"
"8050.0";"0.270854"
"8060.0";"0.2566806"
"8070.0";"0.2425162"
"8080.0";"0.2546448"
"8090.0";"0.2228361"
"8100.0";"0.2357671"
"8110.0";"0.2570329"
"8120.0";"0.2687844"
"8130.0";"0.2581512"
"8140.0";"0.2548453"
"8150.0";"0.226022"
"8160.0";"0.2202475"
"8170.0";"0.2530634"
"8180.0";"0.2280219"
"8190.0";"0.2840018"
"8200.0";"0.2487169"
"8210.0";"0.2495275"
"8220.0";"0.2746434"
"8230.0";"0.2703111"
"8240.0";"0.2483647"
"8250.0";"0.2743156"
"8260.0";"0.2551117"
"8270.0";"0.3453072"
"8280.0";"0.2826642"
"8290.0";"0.3256286"
"8300.0";"0.2734958"
"8310.0";"0.2609769"
"8320.0";"0.2574046"
"8330.0";"0.2888112"
"8340.0";"0.2613924"
"8350.0";"0.2850491"
"8360.0";"0.270869"
"8370.0";"0.2999485"
"8380.0";"0.3208693"
"8390.0";"0.26335"
"8400.0";"0.258227"
"8410.0";"0.1993411"
"8420.0";"0.2087819"
"8430.0";"0.2493132"
"8440.0";"0.2031306"
"8450.0";"0.2353659"
"8460.0";"0.193197"
"8470.0";"0.2248842"
"8480.0";"0.2744759"
"8490.0";"0.3218649"
"8500.0";"0.1959615"
"8510.0";"0.2012017"
"8520.0";"0.2340002"
"8530.0";"0.264511"
"8540.0";"0.3063624"
"8550.0";"0.2725821"
"8560.0";"0.319094"
"8570.0";"0.2644786"
"8580.0";"0.3503442"
"8590.0";"0.3560071"
"8600.0";"0.3294905"
"8610.0";"0.341918"
"8620.0";"0.300669"
"8630.0";"0.345304"
"8640.0";"0.3109277"
"8650.0";"0.320278"
"8660.0";"0.3187852"
"8670.0";"0.3422205"
"8680.0";"0.1821758"
"8690.0";"0.3115782"
"8700.0";"0.272516"
"8710.0";"0.2692249"
"8720.0";"0.1755762"
"8730.0";"0.1892854"
"8740.0";"0.2998366"
"8750.0";"0.2256324"
"8760.0";"0.2217207"
"8770.0";"0.1881409"
"8780.0";"0.177226"
"8790.0";"0.1845889"
"8800.0";"0.1861423"
"8810.0";"0.2145993"
"8820.0";"0.1856983"
"8830.0";"0.2204563"
"8840.0";"0.1983785"
"8850.0";"0.1554801"
"8860.0";"0.1685499"
"8870.0";"0.2510938"
"8880.0";"0.1881942"
"8890.0";"0.1838095"
"8900.0";"0.1905412"
"8910.0";"0.1946893"
"8920.0";"0.1592042"
