# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_pos1_mol5_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAD/2blg_cad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL5"
"0.0";"5.174221"
"10.0";"5.071377"
"20.0";"4.985703"
"30.0";"4.959015"
"40.0";"5.056919"
"50.0";"4.877717"
"60.0";"4.945293"
"70.0";"4.985651"
"80.0";"4.80408"
"90.0";"4.773767"
"100.0";"4.86635"
"110.0";"4.914722"
"120.0";"4.797322"
"130.0";"4.612543"
"140.0";"4.699688"
"150.0";"4.664941"
"160.0";"5.056895"
"170.0";"4.839119"
"180.0";"4.662854"
"190.0";"4.767879"
"200.0";"4.69784"
"210.0";"4.628666"
"220.0";"4.6429"
"230.0";"4.449547"
"240.0";"4.42331"
"250.0";"4.498638"
"260.0";"4.565411"
"270.0";"4.490273"
"280.0";"4.623916"
"290.0";"4.613918"
"300.0";"4.757982"
"310.0";"5.031325"
"320.0";"4.979894"
"330.0";"4.820587"
"340.0";"4.867405"
"350.0";"4.940112"
"360.0";"4.934616"
"370.0";"4.903386"
"380.0";"4.852203"
"390.0";"4.866922"
"400.0";"4.71769"
"410.0";"4.882417"
"420.0";"4.840456"
"430.0";"5.179465"
"440.0";"5.292699"
"450.0";"5.353773"
"460.0";"5.446233"
"470.0";"5.308656"
"480.0";"5.349415"
"490.0";"5.520612"
"500.0";"5.638844"
"510.0";"5.506701"
"520.0";"5.477152"
"530.0";"5.595592"
"540.0";"5.539231"
"550.0";"5.319946"
"560.0";"5.129758"
"570.0";"5.065177"
"580.0";"4.993059"
"590.0";"5.112107"
"600.0";"5.047906"
"610.0";"5.098492"
"620.0";"5.126684"
"630.0";"5.164139"
"640.0";"5.19057"
"650.0";"5.405928"
"660.0";"5.417564"
"670.0";"5.45898"
"680.0";"5.462744"
"690.0";"5.417176"
"700.0";"5.525922"
"710.0";"5.171708"
"720.0";"5.07092"
"730.0";"5.037931"
"740.0";"4.977976"
"750.0";"4.905746"
"760.0";"5.066509"
"770.0";"5.179036"
"780.0";"5.221695"
"790.0";"5.248067"
"800.0";"4.943033"
"810.0";"5.011917"
"820.0";"5.180776"
"830.0";"5.162801"
"840.0";"5.264491"
"850.0";"5.187401"
"860.0";"5.018179"
"870.0";"5.099799"
"880.0";"4.778712"
"890.0";"4.633208"
"900.0";"4.691541"
"910.0";"4.539688"
"920.0";"4.349771"
"930.0";"4.243272"
"940.0";"4.201475"
"950.0";"4.240297"
"960.0";"4.547329"
"970.0";"4.455399"
"980.0";"4.582121"
"990.0";"4.86505"
"1000.0";"4.773208"
"1010.0";"4.935076"
"1020.0";"5.079639"
"1030.0";"5.075233"
"1040.0";"5.2021"
"1050.0";"5.198966"
"1060.0";"5.275854"
"1070.0";"5.218732"
"1080.0";"5.277742"
"1090.0";"5.410037"
"1100.0";"5.093662"
"1110.0";"5.111165"
"1120.0";"5.118447"
"1130.0";"4.9818"
"1140.0";"4.826748"
"1150.0";"4.725407"
"1160.0";"5.061644"
"1170.0";"5.259388"
"1180.0";"5.294019"
"1190.0";"5.012498"
"1200.0";"4.986896"
"1210.0";"4.879992"
"1220.0";"4.82359"
"1230.0";"4.500961"
"1240.0";"4.603827"
"1250.0";"4.33889"
"1260.0";"4.574393"
"1270.0";"4.464954"
"1280.0";"4.473415"
"1290.0";"4.550491"
"1300.0";"4.69548"
"1310.0";"4.577429"
"1320.0";"4.143696"
"1330.0";"4.125976"
"1340.0";"4.310681"
"1350.0";"4.416673"
"1360.0";"4.702725"
"1370.0";"4.757343"
"1380.0";"4.752095"
"1390.0";"4.615326"
"1400.0";"4.645432"
"1410.0";"4.96179"
"1420.0";"5.044363"
"1430.0";"5.331483"
"1440.0";"5.463573"
"1450.0";"5.630252"
"1460.0";"5.581784"
"1470.0";"5.42444"
"1480.0";"5.602943"
"1490.0";"5.7166"
"1500.0";"5.62429"
"1510.0";"5.659942"
"1520.0";"5.594517"
"1530.0";"5.629869"
"1540.0";"5.689999"
"1550.0";"5.93562"
"1560.0";"5.823439"
"1570.0";"5.683409"
"1580.0";"5.751756"
"1590.0";"5.617934"
"1600.0";"5.642403"
"1610.0";"5.739443"
"1620.0";"5.801588"
"1630.0";"5.794468"
"1640.0";"5.570704"
"1650.0";"5.743359"
"1660.0";"5.665554"
"1670.0";"5.500396"
"1680.0";"5.681604"
"1690.0";"5.572144"
"1700.0";"5.457553"
"1710.0";"5.121263"
"1720.0";"4.922808"
"1730.0";"4.89389"
"1740.0";"4.843232"
"1750.0";"5.064246"
"1760.0";"5.271957"
"1770.0";"5.313969"
"1780.0";"5.430653"
"1790.0";"5.367869"
"1800.0";"5.224373"
"1810.0";"4.838791"
"1820.0";"4.597167"
"1830.0";"4.628808"
"1840.0";"4.747882"
"1850.0";"4.667537"
"1860.0";"4.656466"
"1870.0";"4.706749"
"1880.0";"5.054075"
"1890.0";"4.982252"
"1900.0";"4.924283"
"1910.0";"4.811863"
"1920.0";"4.789149"
"1930.0";"4.689758"
"1940.0";"4.399332"
"1950.0";"4.417964"
"1960.0";"4.548663"
"1970.0";"4.331761"
"1980.0";"4.402949"
"1990.0";"4.243747"
"2000.0";"4.251613"
"2010.0";"4.244526"
"2020.0";"4.35402"
"2030.0";"4.62202"
"2040.0";"4.621334"
"2050.0";"4.66302"
"2060.0";"4.547262"
"2070.0";"4.484205"
"2080.0";"4.533581"
"2090.0";"4.424444"
"2100.0";"4.33535"
"2110.0";"4.140584"
"2120.0";"4.004038"
"2130.0";"4.115537"
"2140.0";"4.153358"
"2150.0";"4.091497"
"2160.0";"3.947917"
"2170.0";"4.037442"
"2180.0";"3.802631"
"2190.0";"3.673089"
"2200.0";"3.678432"
"2210.0";"3.751488"
"2220.0";"3.608412"
"2230.0";"3.53019"
"2240.0";"3.674305"
"2250.0";"3.804029"
"2260.0";"4.04406"
"2270.0";"4.058581"
"2280.0";"3.970264"
"2290.0";"4.018365"
"2300.0";"3.808617"
"2310.0";"3.901322"
"2320.0";"3.969662"
"2330.0";"4.142623"
"2340.0";"4.126169"
"2350.0";"4.077205"
"2360.0";"4.333135"
"2370.0";"4.28432"
"2380.0";"4.322396"
"2390.0";"4.36694"
"2400.0";"4.417952"
"2410.0";"4.222214"
"2420.0";"4.296045"
"2430.0";"4.008784"
"2440.0";"3.756828"
"2450.0";"3.679705"
"2460.0";"3.844437"
"2470.0";"4.151169"
"2480.0";"4.339654"
"2490.0";"4.359752"
"2500.0";"4.235279"
"2510.0";"3.919024"
"2520.0";"3.898197"
"2530.0";"4.044371"
"2540.0";"4.334749"
"2550.0";"4.304733"
"2560.0";"4.590036"
"2570.0";"4.661078"
"2580.0";"4.673811"
"2590.0";"4.629444"
"2600.0";"4.432986"
"2610.0";"4.46845"
"2620.0";"4.232446"
"2630.0";"4.421371"
"2640.0";"4.51455"
"2650.0";"4.740465"
"2660.0";"5.079341"
"2670.0";"4.990101"
"2680.0";"4.868608"
"2690.0";"5.05157"
"2700.0";"5.149051"
"2710.0";"5.176558"
"2720.0";"4.991936"
"2730.0";"4.890099"
"2740.0";"4.891198"
"2750.0";"4.702946"
"2760.0";"5.049616"
"2770.0";"5.098269"
"2780.0";"5.111162"
"2790.0";"4.756318"
"2800.0";"4.626217"
"2810.0";"4.361364"
"2820.0";"4.593139"
"2830.0";"4.763528"
"2840.0";"4.647816"
"2850.0";"4.71384"
"2860.0";"4.549058"
"2870.0";"4.672973"
"2880.0";"4.524513"
"2890.0";"4.665435"
"2900.0";"4.602011"
"2910.0";"4.523066"
"2920.0";"4.475241"
"2930.0";"4.469822"
"2940.0";"4.481013"
"2950.0";"4.316575"
"2960.0";"4.165913"
"2970.0";"3.922115"
"2980.0";"4.264544"
"2990.0";"4.322795"
"3000.0";"3.998122"
"3010.0";"3.805818"
"3020.0";"3.865181"
"3030.0";"3.838474"
"3040.0";"3.864443"
"3050.0";"3.699959"
"3060.0";"3.710874"
"3070.0";"3.523915"
"3080.0";"3.35095"
"3090.0";"3.54054"
"3100.0";"3.775816"
"3110.0";"3.989398"
"3120.0";"3.964425"
"3130.0";"4.013494"
"3140.0";"3.998757"
"3150.0";"3.976776"
"3160.0";"4.039595"
"3170.0";"4.205162"
"3180.0";"4.071136"
"3190.0";"3.931982"
"3200.0";"4.070128"
"3210.0";"4.181205"
"3220.0";"4.246766"
"3230.0";"4.042521"
"3240.0";"4.039864"
"3250.0";"4.116912"
"3260.0";"4.18443"
"3270.0";"4.392009"
"3280.0";"4.442675"
"3290.0";"4.326733"
"3300.0";"4.516844"
"3310.0";"4.26327"
"3320.0";"4.261524"
"3330.0";"4.219845"
"3340.0";"4.007339"
"3350.0";"3.881683"
"3360.0";"3.90208"
"3370.0";"4.118089"
"3380.0";"4.33855"
"3390.0";"4.096643"
"3400.0";"4.077148"
"3410.0";"3.906715"
"3420.0";"3.924383"
"3430.0";"4.225447"
"3440.0";"4.468967"
"3450.0";"4.371413"
"3460.0";"4.207434"
"3470.0";"4.525027"
"3480.0";"4.809057"
"3490.0";"4.924503"
"3500.0";"4.913524"
"3510.0";"4.951721"
"3520.0";"5.213622"
"3530.0";"5.173994"
"3540.0";"4.986149"
"3550.0";"5.165632"
"3560.0";"5.333494"
"3570.0";"5.518883"
"3580.0";"5.576421"
"3590.0";"5.332196"
"3600.0";"5.444856"
"3610.0";"5.435077"
"3620.0";"5.476384"
"3630.0";"5.488598"
"3640.0";"5.287633"
"3650.0";"5.094479"
"3660.0";"5.142703"
"3670.0";"5.284794"
"3680.0";"5.058542"
"3690.0";"5.128131"
"3700.0";"5.01845"
"3710.0";"4.94533"
"3720.0";"4.911527"
"3730.0";"4.679958"
"3740.0";"4.761157"
"3750.0";"4.671992"
"3760.0";"4.514171"
"3770.0";"4.606139"
"3780.0";"4.67383"
"3790.0";"4.659905"
"3800.0";"4.665809"
"3810.0";"4.65689"
"3820.0";"4.681753"
"3830.0";"4.518489"
"3840.0";"4.358044"
"3850.0";"4.20236"
"3860.0";"4.273915"
"3870.0";"4.180602"
"3880.0";"4.371955"
"3890.0";"4.379482"
"3900.0";"4.583734"
"3910.0";"4.492734"
"3920.0";"4.513632"
"3930.0";"4.293942"
"3940.0";"4.516679"
"3950.0";"4.72623"
"3960.0";"4.796506"
"3970.0";"4.902273"
"3980.0";"5.01997"
"3990.0";"4.939132"
"4000.0";"4.938909"
"4010.0";"4.887205"
"4020.0";"4.901397"
"4030.0";"5.062377"
"4040.0";"5.161346"
"4050.0";"5.17275"
"4060.0";"5.376356"
"4070.0";"5.360236"
"4080.0";"5.161772"
"4090.0";"5.129456"
"4100.0";"5.013585"
"4110.0";"4.820672"
"4120.0";"4.699857"
"4130.0";"4.912395"
"4140.0";"4.908593"
"4150.0";"4.605848"
"4160.0";"4.484233"
"4170.0";"4.534606"
"4180.0";"4.781217"
"4190.0";"4.723134"
"4200.0";"4.843622"
"4210.0";"4.825185"
"4220.0";"4.652009"
"4230.0";"4.625271"
"4240.0";"4.605732"
"4250.0";"4.6219"
"4260.0";"4.453511"
"4270.0";"4.478528"
"4280.0";"4.597605"
"4290.0";"4.406245"
"4300.0";"4.468436"
"4310.0";"4.678951"
"4320.0";"4.782298"
"4330.0";"4.755929"
"4340.0";"4.831292"
"4350.0";"4.708476"
"4360.0";"4.682257"
"4370.0";"4.728806"
"4380.0";"4.614098"
"4390.0";"4.57423"
"4400.0";"4.532433"
"4410.0";"4.505831"
"4420.0";"4.567789"
"4430.0";"4.443896"
"4440.0";"4.39863"
"4450.0";"4.454796"
"4460.0";"4.297972"
"4470.0";"4.143367"
"4480.0";"4.201183"
"4490.0";"4.257875"
"4500.0";"4.161983"
"4510.0";"4.324185"
"4520.0";"4.273503"
"4530.0";"4.331457"
"4540.0";"4.399835"
"4550.0";"4.680912"
"4560.0";"4.646096"
"4570.0";"4.570497"
"4580.0";"4.517716"
"4590.0";"4.436622"
"4600.0";"4.279189"
"4610.0";"4.231937"
"4620.0";"3.977209"
"4630.0";"3.550973"
"4640.0";"3.469194"
"4650.0";"3.250965"
"4660.0";"3.623605"
"4670.0";"3.986818"
"4680.0";"3.928906"
"4690.0";"3.85792"
"4700.0";"4.075784"
"4710.0";"4.082065"
"4720.0";"4.357805"
"4730.0";"4.093609"
"4740.0";"4.10552"
"4750.0";"4.00351"
"4760.0";"3.804619"
"4770.0";"3.593356"
"4780.0";"3.655094"
"4790.0";"3.495427"
"4800.0";"3.480302"
"4810.0";"3.516731"
"4820.0";"3.494131"
"4830.0";"3.346266"
"4840.0";"3.537211"
"4850.0";"3.801585"
"4860.0";"4.058917"
"4870.0";"3.990062"
"4880.0";"3.869235"
"4890.0";"3.903708"
"4900.0";"4.09612"
"4910.0";"3.766826"
"4920.0";"3.832124"
"4930.0";"3.889611"
"4940.0";"4.018515"
"4950.0";"3.834136"
"4960.0";"4.043931"
"4970.0";"3.923852"
"4980.0";"3.858418"
"4990.0";"3.899266"
"5000.0";"3.820511"
"5010.0";"3.945713"
"5020.0";"4.191593"
"5030.0";"4.266753"
"5040.0";"4.421793"
"5050.0";"4.344461"
"5060.0";"4.456817"
"5070.0";"4.471075"
"5080.0";"4.561162"
"5090.0";"4.524562"
"5100.0";"4.392925"
"5110.0";"4.386748"
"5120.0";"4.378767"
"5130.0";"4.419316"
"5140.0";"4.306569"
"5150.0";"4.430937"
"5160.0";"4.26806"
"5170.0";"4.127154"
"5180.0";"4.097563"
"5190.0";"4.141241"
"5200.0";"4.013596"
"5210.0";"3.773597"
"5220.0";"3.685006"
"5230.0";"3.797843"
"5240.0";"3.630653"
"5250.0";"3.819892"
"5260.0";"3.677956"
"5270.0";"3.8031"
"5280.0";"3.804347"
"5290.0";"4.206605"
"5300.0";"4.242677"
"5310.0";"4.207267"
"5320.0";"4.282033"
"5330.0";"4.297587"
"5340.0";"4.546482"
"5350.0";"4.285047"
"5360.0";"4.314174"
"5370.0";"4.352126"
"5380.0";"4.334173"
"5390.0";"4.127872"
"5400.0";"4.125083"
"5410.0";"4.029402"
"5420.0";"4.160109"
"5430.0";"4.054341"
"5440.0";"4.187439"
"5450.0";"4.090654"
"5460.0";"4.173588"
"5470.0";"4.1682"
"5480.0";"4.244633"
"5490.0";"3.973874"
"5500.0";"3.882537"
"5510.0";"3.718979"
"5520.0";"3.569078"
"5530.0";"3.557382"
"5540.0";"3.701904"
"5550.0";"3.699904"
"5560.0";"3.658131"
"5570.0";"3.610377"
"5580.0";"3.76829"
"5590.0";"3.531356"
"5600.0";"3.470439"
"5610.0";"3.500067"
"5620.0";"3.698073"
"5630.0";"3.873729"
"5640.0";"3.898954"
"5650.0";"3.662893"
"5660.0";"3.850906"
"5670.0";"3.708879"
"5680.0";"3.570412"
"5690.0";"3.443633"
"5700.0";"3.430249"
"5710.0";"3.574788"
"5720.0";"3.778106"
"5730.0";"3.791987"
"5740.0";"3.761401"
"5750.0";"3.657094"
"5760.0";"3.578434"
"5770.0";"3.464009"
"5780.0";"3.401388"
"5790.0";"3.457317"
"5800.0";"3.51656"
"5810.0";"3.409186"
"5820.0";"3.49299"
"5830.0";"3.464106"
"5840.0";"3.270216"
"5850.0";"3.127053"
"5860.0";"3.214878"
"5870.0";"3.091013"
"5880.0";"3.291125"
"5890.0";"3.129998"
"5900.0";"3.30309"
"5910.0";"3.431697"
"5920.0";"3.3009"
"5930.0";"3.475697"
"5940.0";"3.581766"
"5950.0";"3.521723"
"5960.0";"3.658691"
"5970.0";"3.793998"
"5980.0";"3.458368"
"5990.0";"3.600972"
"6000.0";"3.549889"
"6010.0";"3.72771"
"6020.0";"3.960314"
"6030.0";"3.917321"
"6040.0";"3.834175"
"6050.0";"3.752109"
"6060.0";"3.787044"
"6070.0";"4.015603"
"6080.0";"3.794632"
"6090.0";"3.838321"
"6100.0";"3.583363"
