# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_neg1_mol6_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL6"
"0.0";"3.939059"
"10.0";"3.798254"
"20.0";"3.640525"
"30.0";"3.804057"
"40.0";"3.798817"
"50.0";"3.541802"
"60.0";"3.800376"
"70.0";"3.594178"
"80.0";"3.870607"
"90.0";"3.860963"
"100.0";"3.818603"
"110.0";"3.683554"
"120.0";"3.660364"
"130.0";"3.379175"
"140.0";"3.287474"
"150.0";"3.402921"
"160.0";"3.539128"
"170.0";"3.544475"
"180.0";"3.679932"
"190.0";"3.366446"
"200.0";"3.455458"
"210.0";"3.345495"
"220.0";"3.578517"
"230.0";"3.413289"
"240.0";"3.322344"
"250.0";"2.861487"
"260.0";"2.604847"
"270.0";"2.683347"
"280.0";"2.547706"
"290.0";"2.691614"
"300.0";"2.553373"
"310.0";"2.5828"
"320.0";"2.930808"
"330.0";"2.81043"
"340.0";"2.957848"
"350.0";"2.886711"
"360.0";"3.218534"
"370.0";"3.062197"
"380.0";"2.984309"
"390.0";"2.802559"
"400.0";"3.058002"
"410.0";"3.048538"
"420.0";"3.130472"
"430.0";"3.475732"
"440.0";"3.553449"
"450.0";"3.449283"
"460.0";"3.471028"
"470.0";"3.42644"
"480.0";"3.356576"
"490.0";"3.205882"
"500.0";"3.148788"
"510.0";"3.359072"
"520.0";"3.479558"
"530.0";"3.199873"
"540.0";"3.04863"
"550.0";"3.249825"
"560.0";"3.199405"
"570.0";"2.786482"
"580.0";"2.821779"
"590.0";"3.219758"
"600.0";"3.638381"
"610.0";"3.891836"
"620.0";"4.203788"
"630.0";"4.22088"
"640.0";"3.971894"
"650.0";"3.935904"
"660.0";"3.754029"
"670.0";"3.910472"
"680.0";"3.965069"
"690.0";"4.177522"
"700.0";"4.327559"
"710.0";"4.270025"
"720.0";"4.357267"
"730.0";"4.439641"
"740.0";"4.49839"
"750.0";"4.089624"
"760.0";"4.215256"
"770.0";"4.181523"
"780.0";"4.602726"
"790.0";"4.37407"
"800.0";"4.404072"
"810.0";"4.350609"
"820.0";"4.252057"
"830.0";"4.266608"
"840.0";"4.242546"
"850.0";"4.229596"
"860.0";"4.268285"
"870.0";"4.183325"
"880.0";"4.044511"
"890.0";"4.360909"
"900.0";"4.449369"
"910.0";"4.67608"
"920.0";"4.770214"
"930.0";"4.434813"
"940.0";"4.748207"
"950.0";"4.470422"
"960.0";"4.533062"
"970.0";"4.439291"
"980.0";"4.541642"
"990.0";"4.274057"
"1000.0";"4.552085"
"1010.0";"4.531369"
"1020.0";"4.641511"
"1030.0";"4.513995"
"1040.0";"4.49155"
"1050.0";"4.077915"
"1060.0";"4.368367"
"1070.0";"4.282391"
"1080.0";"4.302731"
"1090.0";"4.296393"
"1100.0";"4.430635"
"1110.0";"4.318167"
"1120.0";"4.045647"
"1130.0";"4.093941"
"1140.0";"3.912643"
"1150.0";"4.26006"
"1160.0";"4.463921"
"1170.0";"4.524137"
"1180.0";"4.63497"
"1190.0";"4.633767"
"1200.0";"4.541492"
"1210.0";"4.681453"
"1220.0";"4.741429"
"1230.0";"4.800701"
"1240.0";"4.753385"
"1250.0";"4.852083"
"1260.0";"4.882866"
"1270.0";"4.875424"
"1280.0";"4.800022"
"1290.0";"4.688041"
"1300.0";"4.698635"
"1310.0";"4.793593"
"1320.0";"4.767083"
"1330.0";"4.795017"
"1340.0";"4.701184"
"1350.0";"4.622989"
"1360.0";"4.707294"
"1370.0";"4.402829"
"1380.0";"4.275155"
"1390.0";"4.252661"
"1400.0";"4.390101"
"1410.0";"4.473207"
"1420.0";"4.511357"
"1430.0";"4.644995"
"1440.0";"4.742315"
"1450.0";"4.824372"
"1460.0";"4.712932"
"1470.0";"4.675118"
"1480.0";"4.56667"
"1490.0";"4.439364"
"1500.0";"4.651389"
"1510.0";"4.343646"
"1520.0";"4.295226"
"1530.0";"4.270146"
"1540.0";"4.171033"
"1550.0";"4.236336"
"1560.0";"4.33996"
"1570.0";"4.468939"
"1580.0";"4.457232"
"1590.0";"4.46461"
"1600.0";"4.502563"
"1610.0";"4.440741"
"1620.0";"4.67215"
"1630.0";"4.440595"
"1640.0";"4.643684"
"1650.0";"4.845452"
"1660.0";"5.066655"
"1670.0";"5.215321"
"1680.0";"5.295402"
"1690.0";"5.425094"
"1700.0";"5.163044"
"1710.0";"5.161712"
"1720.0";"4.963946"
"1730.0";"4.902172"
"1740.0";"4.775847"
"1750.0";"4.82135"
"1760.0";"4.655363"
"1770.0";"4.289517"
"1780.0";"4.723449"
"1790.0";"4.618147"
"1800.0";"4.263824"
"1810.0";"4.187068"
"1820.0";"4.41824"
"1830.0";"4.299763"
"1840.0";"4.317815"
"1850.0";"4.393253"
"1860.0";"4.490693"
"1870.0";"4.550788"
"1880.0";"4.393197"
"1890.0";"4.477041"
"1900.0";"4.354342"
"1910.0";"4.358352"
"1920.0";"4.123572"
"1930.0";"4.193241"
"1940.0";"4.015641"
"1950.0";"3.984533"
"1960.0";"4.079412"
"1970.0";"4.288685"
"1980.0";"4.394774"
"1990.0";"4.321229"
"2000.0";"4.146808"
"2010.0";"3.991996"
"2020.0";"3.855395"
"2030.0";"3.750477"
"2040.0";"3.859858"
"2050.0";"3.897103"
"2060.0";"4.055308"
"2070.0";"4.328903"
"2080.0";"4.303602"
"2090.0";"4.097846"
"2100.0";"4.113894"
"2110.0";"3.934051"
"2120.0";"3.877486"
"2130.0";"3.809663"
"2140.0";"3.850938"
"2150.0";"4.000249"
"2160.0";"3.747375"
"2170.0";"3.888307"
"2180.0";"3.66023"
"2190.0";"3.423477"
"2200.0";"3.30952"
"2210.0";"3.248289"
"2220.0";"3.229467"
"2230.0";"3.0172"
"2240.0";"3.121523"
"2250.0";"3.104171"
"2260.0";"3.322226"
"2270.0";"3.239888"
"2280.0";"3.066244"
"2290.0";"3.043643"
"2300.0";"3.202742"
"2310.0";"3.117811"
"2320.0";"3.310026"
"2330.0";"3.332842"
"2340.0";"3.413905"
"2350.0";"3.4283"
"2360.0";"3.296392"
"2370.0";"3.572167"
"2380.0";"3.752994"
"2390.0";"3.626114"
"2400.0";"3.841078"
"2410.0";"3.830004"
"2420.0";"3.714377"
"2430.0";"3.308115"
"2440.0";"3.526011"
"2450.0";"3.853877"
"2460.0";"4.180369"
"2470.0";"3.969883"
"2480.0";"3.803247"
"2490.0";"3.972452"
"2500.0";"3.908033"
"2510.0";"4.070996"
"2520.0";"3.93153"
"2530.0";"3.75026"
"2540.0";"3.954772"
"2550.0";"3.921"
"2560.0";"4.088847"
