# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.49811";"1.22835";"1.23292";"1.20819"
"10.0";"1.49741";"1.24082";"1.22689";"1.19982"
"20.0";"1.50135";"1.23813";"1.23168";"1.20753"
"30.0";"1.49708";"1.23342";"1.23076";"1.20266"
"40.0";"1.49268";"1.23093";"1.22129";"1.20392"
"50.0";"1.49879";"1.23735";"1.23042";"1.20322"
"60.0";"1.49968";"1.234";"1.23281";"1.20643"
"70.0";"1.50077";"1.23381";"1.23515";"1.20695"
"80.0";"1.50221";"1.2383";"1.23304";"1.20809"
"90.0";"1.49957";"1.23161";"1.23447";"1.20692"
"100.0";"1.50043";"1.23232";"1.23561";"1.20716"
"110.0";"1.50271";"1.24045";"1.23136";"1.20886"
"120.0";"1.49742";"1.24049";"1.22538";"1.20174"
"130.0";"1.49506";"1.23809";"1.22339";"1.20035"
"140.0";"1.49696";"1.24646";"1.21823";"1.20169"
"150.0";"1.49646";"1.24166";"1.22852";"1.19491"
"160.0";"1.49817";"1.24484";"1.22683";"1.19762"
"170.0";"1.49467";"1.23613";"1.22501";"1.19975"
"180.0";"1.4926";"1.2376";"1.21869";"1.19951"
"190.0";"1.49095";"1.23486";"1.22022";"1.19668"
"200.0";"1.49927";"1.23651";"1.22861";"1.20714"
"210.0";"1.49902";"1.24004";"1.2313";"1.20014"
"220.0";"1.49615";"1.2363";"1.22479";"1.2035"
"230.0";"1.50044";"1.24109";"1.23079";"1.2031"
"240.0";"1.49655";"1.23487";"1.22616";"1.20456"
"250.0";"1.499";"1.23716";"1.23391";"1.20038"
"260.0";"1.49627";"1.24274";"1.22456";"1.19737"
"270.0";"1.49961";"1.2392";"1.22979";"1.20401"
"280.0";"1.5023";"1.23529";"1.23551";"1.20887"
"290.0";"1.49877";"1.23335";"1.23718";"1.20034"
"300.0";"1.49784";"1.23668";"1.23073";"1.20122"
"310.0";"1.49934";"1.23143";"1.23629";"1.20465"
"320.0";"1.50093";"1.23354";"1.23427";"1.20853"
"330.0";"1.49503";"1.23568";"1.22299";"1.20317"
"340.0";"1.49545";"1.23202";"1.22836";"1.20249"
"350.0";"1.49905";"1.22989";"1.23631";"1.20548"
"360.0";"1.50686";"1.23953";"1.24291";"1.2083"
"370.0";"1.49648";"1.22994";"1.23077";"1.20474"
"380.0";"1.49503";"1.23065";"1.23406";"1.19699"
"390.0";"1.50008";"1.23604";"1.234";"1.20413"
"400.0";"1.50309";"1.2373";"1.24038";"1.20378"
"410.0";"1.50008";"1.22596";"1.23899";"1.20931"
"420.0";"1.50869";"1.23532";"1.24732";"1.21262"
"430.0";"1.50061";"1.22592";"1.23724";"1.21244"
"440.0";"1.49949";"1.23462";"1.23624";"1.20182"
"450.0";"1.50321";"1.23402";"1.24483";"1.20286"
"460.0";"1.49837";"1.23271";"1.23823";"1.19892"
"470.0";"1.49439";"1.23587";"1.22931";"1.19492"
"480.0";"1.50255";"1.2403";"1.23962";"1.20013"
"490.0";"1.49717";"1.22981";"1.23017";"1.20718"
"500.0";"1.50413";"1.23441";"1.23769";"1.2121"
"510.0";"1.49684";"1.22845";"1.22839";"1.20956"
"520.0";"1.49971";"1.23187";"1.23817";"1.20321"
"530.0";"1.50024";"1.23474";"1.23321";"1.20667"
"540.0";"1.49887";"1.2302";"1.23279";"1.20833"
"550.0";"1.50114";"1.22812";"1.23537";"1.21345"
"560.0";"1.49696";"1.2279";"1.22994";"1.20885"
"570.0";"1.4964";"1.23407";"1.22862";"1.20249"
"580.0";"1.49521";"1.2297";"1.22865";"1.20398"
"590.0";"1.49434";"1.23168";"1.22887";"1.19955"
"600.0";"1.49874";"1.23554";"1.23175";"1.20361"
"610.0";"1.49625";"1.2289";"1.23412";"1.20179"
"620.0";"1.50483";"1.23096";"1.24162";"1.21331"
"630.0";"1.50102";"1.23003";"1.23707";"1.20946"
"640.0";"1.50048";"1.23684";"1.23252";"1.20582"
"650.0";"1.49433";"1.23155";"1.23185";"1.19659"
"660.0";"1.49583";"1.22712";"1.23175";"1.20497"
"670.0";"1.49626";"1.23864";"1.22997";"1.19605"
"680.0";"1.49966";"1.22908";"1.24178";"1.2022"
"690.0";"1.49724";"1.23216";"1.23459";"1.20043"
"700.0";"1.4964";"1.22682";"1.23533";"1.20302"
"710.0";"1.50379";"1.2378";"1.23863";"1.20683"
"720.0";"1.49977";"1.23588";"1.23473";"1.20275"
"730.0";"1.49655";"1.23307";"1.22593";"1.20664"
"740.0";"1.49797";"1.2358";"1.23357";"1.19955"
"750.0";"1.50169";"1.23296";"1.23449";"1.21078"
"760.0";"1.49886";"1.23315";"1.23521";"1.20282"
"770.0";"1.49734";"1.23219";"1.23718";"1.19799"
"780.0";"1.50533";"1.23908";"1.23715";"1.21088"
"790.0";"1.49984";"1.22855";"1.23628";"1.20885"
"800.0";"1.49712";"1.22666";"1.23684";"1.20344"
"810.0";"1.50082";"1.23748";"1.23558";"1.20287"
"820.0";"1.50037";"1.23403";"1.23145";"1.20952"
"830.0";"1.49738";"1.22774";"1.23163";"1.20831"
"840.0";"1.49382";"1.23436";"1.22407";"1.20043"
"850.0";"1.48995";"1.23027";"1.22753";"1.19144"
"860.0";"1.49371";"1.23225";"1.23026";"1.19598"
"870.0";"1.49785";"1.23114";"1.23398";"1.20362"
"880.0";"1.49541";"1.21972";"1.23483";"1.2083"
"890.0";"1.5057";"1.23288";"1.24755";"1.20744"
"900.0";"1.49988";"1.22973";"1.24342";"1.20039"
"910.0";"1.49611";"1.22918";"1.23496";"1.20028"
"920.0";"1.49619";"1.22694";"1.23712";"1.20056"
"930.0";"1.50173";"1.23725";"1.24647";"1.19412"
"940.0";"1.50148";"1.23248";"1.23845";"1.20669"
"950.0";"1.5016";"1.23917";"1.23528";"1.20339"
"960.0";"1.50221";"1.23597";"1.23178";"1.21175"
"970.0";"1.49639";"1.23227";"1.23151";"1.20135"
"980.0";"1.50321";"1.23584";"1.24232";"1.20357"
"990.0";"1.50346";"1.23437";"1.23996";"1.20814"
"1000.0";"1.50621";"1.23582";"1.24159";"1.21183"
"1010.0";"1.49749";"1.23269";"1.23069";"1.2045"
"1020.0";"1.50167";"1.23719";"1.23681";"1.20404"
"1030.0";"1.49835";"1.23639";"1.23387";"1.19959"
"1040.0";"1.49744";"1.23868";"1.23071";"1.19821"
"1050.0";"1.49773";"1.24252";"1.22882";"1.19688"
"1060.0";"1.49717";"1.23752";"1.23292";"1.19644"
"1070.0";"1.4915";"1.22963";"1.22442";"1.19916"
"1080.0";"1.4998";"1.24158";"1.22959";"1.20225"
"1090.0";"1.49699";"1.24057";"1.22645";"1.19948"
"1100.0";"1.50104";"1.24244";"1.23252";"1.20145"
"1110.0";"1.50364";"1.24765";"1.23291";"1.20215"
