# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.50318";"1.2371";"1.23705";"1.20764"
"10.0";"1.50346";"1.23723";"1.23427";"1.21104"
"20.0";"1.49786";"1.23476";"1.23336";"1.20056"
"30.0";"1.50443";"1.23595";"1.23764";"1.21132"
"40.0";"1.50233";"1.24182";"1.23301";"1.20481"
"50.0";"1.50332";"1.23724";"1.23738";"1.20752"
"60.0";"1.49665";"1.22825";"1.23602";"1.2015"
"70.0";"1.49989";"1.23269";"1.23451";"1.20655"
"80.0";"1.49964";"1.23096";"1.23339";"1.20885"
"90.0";"1.50126";"1.22672";"1.2387";"1.21175"
"100.0";"1.5002";"1.23672";"1.23191";"1.20587"
"110.0";"1.4996";"1.23356";"1.23444";"1.20504"
"120.0";"1.49788";"1.22838";"1.23095";"1.20959"
"130.0";"1.50359";"1.23523";"1.24009";"1.20746"
"140.0";"1.49861";"1.23438";"1.23239";"1.20382"
"150.0";"1.50021";"1.23553";"1.23565";"1.2033"
"160.0";"1.50362";"1.23465";"1.24298";"1.20515"
"170.0";"1.50494";"1.2371";"1.24009";"1.2089"
"180.0";"1.50591";"1.23535";"1.23853";"1.2147"
"190.0";"1.49589";"1.23287";"1.22924";"1.20184"
"200.0";"1.49731";"1.23697";"1.22335";"1.20714"
"210.0";"1.50122";"1.23384";"1.23965";"1.20343"
"220.0";"1.50216";"1.23204";"1.23679";"1.21055"
"230.0";"1.50678";"1.24088";"1.23567";"1.21414"
"240.0";"1.49973";"1.22384";"1.24025";"1.20927"
"250.0";"1.49939";"1.22316";"1.23809";"1.21134"
"260.0";"1.51065";"1.23861";"1.24339";"1.21817"
"270.0";"1.50127";"1.22739";"1.23512";"1.21474"
"280.0";"1.50502";"1.23092";"1.24343";"1.21198"
"290.0";"1.50749";"1.24175";"1.23485";"1.21583"
"300.0";"1.49599";"1.23176";"1.22651";"1.206"
"310.0";"1.50392";"1.24219";"1.22592";"1.21558"
"320.0";"1.49933";"1.23146";"1.22841";"1.21265"
"330.0";"1.5006";"1.23235";"1.23158";"1.21166"
"340.0";"1.50281";"1.23912";"1.23218";"1.20962"
"350.0";"1.4964";"1.23455";"1.22541";"1.20528"
"360.0";"1.50097";"1.23675";"1.22937";"1.21034"
"370.0";"1.50431";"1.24086";"1.23063";"1.21315"
"380.0";"1.50126";"1.2395";"1.23175";"1.20582"
"390.0";"1.50116";"1.2324";"1.23124";"1.21334"
"400.0";"1.49983";"1.23393";"1.23199";"1.20773"
"410.0";"1.5031";"1.23908";"1.23117";"1.21142"
"420.0";"1.50375";"1.23698";"1.23166";"1.21466"
"430.0";"1.49952";"1.2316";"1.23398";"1.2073"
"440.0";"1.50124";"1.23319";"1.23519";"1.20871"
"450.0";"1.4954";"1.23867";"1.22268";"1.20133"
"460.0";"1.50354";"1.2457";"1.22882";"1.20811"
"470.0";"1.50454";"1.23757";"1.23556";"1.21207"
"480.0";"1.50556";"1.24234";"1.22942";"1.21597"
"490.0";"1.50213";"1.24004";"1.22509";"1.2142"
"500.0";"1.5078";"1.24338";"1.23512";"1.21466"
"510.0";"1.48928";"1.23154";"1.21805";"1.19815"
"520.0";"1.4948";"1.23428";"1.22263";"1.20442"
"530.0";"1.50206";"1.24421";"1.2288";"1.20597"
"540.0";"1.50438";"1.24392";"1.23261";"1.20816"
"550.0";"1.50185";"1.24019";"1.22945";"1.20894"
"560.0";"1.49961";"1.23822";"1.22815";"1.20669"
"570.0";"1.49695";"1.23484";"1.22411";"1.20767"
"580.0";"1.50416";"1.25257";"1.22627";"1.20512"
"590.0";"1.49907";"1.24453";"1.22474";"1.20233"
"600.0";"1.49071";"1.24059";"1.216";"1.19447"
"610.0";"1.49227";"1.23966";"1.21767";"1.19761"
"620.0";"1.4995";"1.24051";"1.22429";"1.20799"
"630.0";"1.49851";"1.24923";"1.22099";"1.19986"
"640.0";"1.50258";"1.24168";"1.22867";"1.21"
"650.0";"1.50214";"1.24048";"1.2304";"1.20839"
"660.0";"1.49392";"1.23845";"1.22187";"1.1987"
"670.0";"1.49699";"1.2317";"1.22743";"1.20758"
"680.0";"1.50196";"1.23566";"1.23356";"1.20964"
"690.0";"1.49647";"1.23188";"1.22527";"1.20833"
"700.0";"1.49959";"1.23387";"1.23376";"1.20538"
"710.0";"1.50562";"1.23469";"1.23722";"1.21597"
"720.0";"1.50287";"1.23381";"1.23386";"1.21348"
"730.0";"1.50033";"1.23873";"1.22605";"1.21009"
"740.0";"1.49946";"1.23692";"1.22838";"1.20743"
"750.0";"1.49837";"1.23753";"1.22943";"1.20301"
"760.0";"1.50598";"1.23939";"1.23797";"1.21132"
"770.0";"1.50091";"1.24124";"1.23505";"1.19976"
"780.0";"1.50198";"1.23354";"1.23445";"1.21094"
"790.0";"1.50999";"1.24069";"1.24205";"1.2158"
"800.0";"1.49833";"1.23699";"1.22688";"1.20607"
"810.0";"1.50443";"1.24799";"1.23271";"1.20399"
"820.0";"1.50229";"1.23565";"1.23277";"1.21129"
"830.0";"1.5031";"1.24739";"1.22624";"1.20788"
"840.0";"1.5021";"1.25179";"1.2325";"1.19439"
"850.0";"1.50523";"1.25548";"1.2321";"1.1988"
"860.0";"1.50258";"1.23962";"1.23404";"1.20663"
"870.0";"1.49665";"1.23643";"1.23397";"1.19521"
"880.0";"1.50248";"1.25042";"1.23321";"1.19604"
"890.0";"1.49726";"1.23799";"1.23174";"1.1974"
"900.0";"1.50193";"1.24417";"1.23457";"1.19976"
"910.0";"1.50322";"1.24187";"1.23531";"1.20462"
"920.0";"1.51009";"1.24653";"1.24344";"1.20862"
"930.0";"1.50482";"1.24562";"1.23863";"1.20134"
"940.0";"1.50362";"1.23977";"1.23878";"1.20421"
"950.0";"1.5063";"1.25139";"1.23723";"1.20048"
"960.0";"1.50127";"1.24717";"1.23113";"1.19854"
"970.0";"1.50479";"1.24975";"1.23061";"1.2052"
"980.0";"1.49996";"1.24531";"1.22317";"1.20533"
"990.0";"1.49622";"1.24297";"1.22672";"1.1948"
"1000.0";"1.49785";"1.24409";"1.22387";"1.20062"
"1010.0";"1.49406";"1.24076";"1.2229";"1.1956"
"1020.0";"1.50108";"1.23908";"1.23874";"1.19862"
"1030.0";"1.50404";"1.24572";"1.2371";"1.20085"
"1040.0";"1.50269";"1.24809";"1.23497";"1.19719"
"1050.0";"1.50242";"1.2419";"1.23847";"1.19934"
