# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol4_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL4"
"0.0";"4.03809"
"10.0";"3.925027"
"20.0";"3.760378"
"30.0";"3.977186"
"40.0";"4.193254"
"50.0";"4.220151"
"60.0";"4.117571"
"70.0";"4.129111"
"80.0";"3.964259"
"90.0";"4.029082"
"100.0";"3.920523"
"110.0";"4.11769"
"120.0";"3.924624"
"130.0";"3.98423"
"140.0";"3.527696"
"150.0";"3.364698"
"160.0";"3.367892"
"170.0";"3.392993"
"180.0";"3.534391"
"190.0";"3.609979"
"200.0";"3.390143"
"210.0";"3.354263"
"220.0";"3.151528"
"230.0";"3.342476"
"240.0";"3.244038"
"250.0";"3.148599"
"260.0";"2.907272"
"270.0";"2.95956"
"280.0";"2.702207"
"290.0";"2.83343"
"300.0";"3.234118"
"310.0";"3.284956"
"320.0";"3.518289"
"330.0";"3.019937"
"340.0";"2.971496"
"350.0";"2.892421"
"360.0";"2.734101"
"370.0";"2.782203"
"380.0";"2.896043"
"390.0";"3.015342"
"400.0";"2.880744"
"410.0";"2.885714"
"420.0";"2.815965"
"430.0";"2.650641"
"440.0";"3.043022"
"450.0";"2.977241"
"460.0";"3.1247"
"470.0";"3.105667"
"480.0";"3.078508"
"490.0";"3.127007"
"500.0";"3.042721"
"510.0";"3.216591"
"520.0";"3.296753"
"530.0";"3.246062"
"540.0";"3.073516"
"550.0";"2.850945"
"560.0";"2.969676"
"570.0";"3.018631"
"580.0";"2.94366"
"590.0";"2.829917"
"600.0";"2.993427"
"610.0";"3.210905"
"620.0";"3.326784"
"630.0";"3.576524"
"640.0";"3.486647"
"650.0";"3.255888"
"660.0";"3.454186"
"670.0";"3.070251"
"680.0";"2.881361"
"690.0";"3.013259"
"700.0";"3.382157"
"710.0";"3.561111"
"720.0";"3.628595"
"730.0";"3.559105"
"740.0";"3.575897"
"750.0";"3.225963"
"760.0";"3.198155"
"770.0";"3.40923"
"780.0";"3.21892"
"790.0";"3.006661"
"800.0";"2.985797"
"810.0";"2.825285"
"820.0";"2.607014"
"830.0";"2.535339"
"840.0";"2.556745"
"850.0";"2.541478"
"860.0";"2.432197"
"870.0";"2.332346"
"880.0";"2.155049"
"890.0";"2.006551"
