# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_mindist_mol_6_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CA/2blg_ca_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL6"
"0.0";"5.406871"
"10.0";"5.437753"
"20.0";"5.735743"
"30.0";"5.767925"
"40.0";"5.897711"
"50.0";"5.551705"
"60.0";"5.21701"
"70.0";"4.951099"
"80.0";"5.036295"
"90.0";"4.925169"
"100.0";"4.573735"
"110.0";"4.904677"
"120.0";"4.445368"
"130.0";"4.37547"
"140.0";"4.072141"
"150.0";"4.429601"
"160.0";"4.559827"
"170.0";"4.81209"
"180.0";"4.748055"
"190.0";"4.821795"
"200.0";"4.798223"
"210.0";"4.593563"
"220.0";"4.761279"
"230.0";"4.956059"
"240.0";"4.541486"
"250.0";"4.857423"
"260.0";"5.12759"
"270.0";"5.317547"
"280.0";"5.135726"
"290.0";"5.185452"
"300.0";"4.828781"
"310.0";"4.775506"
"320.0";"4.945436"
"330.0";"5.032005"
"340.0";"5.050175"
"350.0";"4.876592"
"360.0";"4.966187"
"370.0";"4.661229"
"380.0";"4.68574"
"390.0";"4.643102"
"400.0";"4.308754"
"410.0";"4.637519"
"420.0";"4.676898"
"430.0";"4.885505"
"440.0";"5.082159"
"450.0";"5.284936"
"460.0";"5.213772"
"470.0";"5.124251"
"480.0";"5.056937"
"490.0";"4.794879"
"500.0";"4.897205"
"510.0";"4.956499"
"520.0";"5.080754"
"530.0";"5.31618"
"540.0";"5.398956"
"550.0";"5.749885"
"560.0";"5.557249"
"570.0";"5.240002"
"580.0";"4.929143"
"590.0";"4.981127"
"600.0";"4.678298"
"610.0";"4.831941"
"620.0";"4.670943"
"630.0";"4.626071"
"640.0";"4.807857"
"650.0";"5.187253"
"660.0";"5.470541"
"670.0";"5.97923"
"680.0";"6.060539"
"690.0";"6.116109"
"700.0";"6.258106"
"710.0";"6.211333"
"720.0";"6.325514"
"730.0";"6.379493"
"740.0";"6.421075"
"750.0";"6.381228"
"760.0";"6.508191"
"770.0";"6.419816"
"780.0";"6.247781"
"790.0";"6.244424"
"800.0";"5.99219"
"810.0";"6.017278"
"820.0";"6.018476"
"830.0";"5.945863"
"840.0";"5.788839"
"850.0";"5.762433"
"860.0";"5.918078"
"870.0";"5.778548"
"880.0";"5.80272"
"890.0";"6.135937"
"900.0";"6.325803"
"910.0";"6.168068"
"920.0";"5.748362"
"930.0";"5.842152"
"940.0";"5.747253"
"950.0";"5.556444"
"960.0";"5.544987"
"970.0";"5.631902"
"980.0";"5.77706"
"990.0";"5.683425"
"1000.0";"5.403212"
"1010.0";"5.465662"
"1020.0";"5.156355"
"1030.0";"4.987869"
"1040.0";"5.178258"
"1050.0";"5.047347"
"1060.0";"4.91744"
"1070.0";"4.998315"
"1080.0";"4.79589"
"1090.0";"5.006745"
"1100.0";"4.750973"
"1110.0";"4.928716"
"1120.0";"4.930193"
"1130.0";"4.689486"
"1140.0";"4.698184"
"1150.0";"4.788002"
"1160.0";"4.822266"
"1170.0";"5.062194"
"1180.0";"4.885331"
"1190.0";"5.090937"
"1200.0";"5.027735"
"1210.0";"5.245278"
"1220.0";"5.528135"
"1230.0";"5.311399"
"1240.0";"5.198676"
"1250.0";"5.431007"
"1260.0";"5.306337"
"1270.0";"5.161499"
"1280.0";"5.121172"
"1290.0";"5.186488"
"1300.0";"5.206203"
"1310.0";"4.993088"
"1320.0";"5.177678"
"1330.0";"4.975064"
"1340.0";"5.479811"
"1350.0";"5.25738"
"1360.0";"5.210176"
"1370.0";"5.517847"
"1380.0";"5.596664"
"1390.0";"5.578676"
"1400.0";"5.94191"
"1410.0";"5.947802"
"1420.0";"5.70022"
"1430.0";"5.726163"
"1440.0";"6.037321"
"1450.0";"6.062571"
"1460.0";"5.897608"
"1470.0";"5.936557"
"1480.0";"6.255802"
"1490.0";"6.232177"
"1500.0";"6.224145"
"1510.0";"6.115019"
"1520.0";"6.231168"
"1530.0";"6.176266"
"1540.0";"6.260991"
"1550.0";"6.460006"
"1560.0";"6.228642"
"1570.0";"6.277864"
"1580.0";"6.424077"
"1590.0";"6.199866"
"1600.0";"6.696741"
"1610.0";"6.267411"
"1620.0";"6.467314"
"1630.0";"6.731867"
"1640.0";"6.524416"
"1650.0";"6.149364"
"1660.0";"6.219012"
"1670.0";"6.312604"
"1680.0";"6.026814"
"1690.0";"5.848966"
"1700.0";"5.904907"
"1710.0";"5.716769"
"1720.0";"5.690956"
"1730.0";"5.916569"
"1740.0";"5.79989"
"1750.0";"5.895761"
"1760.0";"6.077621"
"1770.0";"5.798603"
"1780.0";"5.609917"
"1790.0";"5.626833"
"1800.0";"5.878042"
"1810.0";"5.733973"
"1820.0";"5.648624"
"1830.0";"5.278614"
"1840.0";"5.480849"
"1850.0";"5.425033"
"1860.0";"5.699974"
"1870.0";"6.113927"
"1880.0";"6.21696"
"1890.0";"6.187122"
"1900.0";"6.221272"
"1910.0";"6.461755"
"1920.0";"6.368298"
"1930.0";"6.380158"
"1940.0";"6.428877"
"1950.0";"6.110989"
"1960.0";"5.882026"
"1970.0";"5.959554"
"1980.0";"5.746221"
"1990.0";"5.621314"
"2000.0";"5.372176"
"2010.0";"5.292359"
"2020.0";"4.808338"
"2030.0";"4.586823"
"2040.0";"4.349678"
"2050.0";"4.044129"
"2060.0";"4.359228"
"2070.0";"4.256671"
"2080.0";"4.425478"
"2090.0";"4.517681"
"2100.0";"4.252661"
"2110.0";"4.560288"
"2120.0";"4.539297"
"2130.0";"4.922024"
"2140.0";"5.020249"
"2150.0";"4.605042"
"2160.0";"4.840517"
"2170.0";"4.705005"
"2180.0";"4.328546"
"2190.0";"4.384656"
"2200.0";"4.584945"
"2210.0";"5.05671"
"2220.0";"5.163011"
"2230.0";"5.03833"
"2240.0";"5.075881"
"2250.0";"4.95582"
"2260.0";"4.931491"
"2270.0";"4.886384"
"2280.0";"4.909182"
"2290.0";"4.939348"
"2300.0";"4.876543"
"2310.0";"4.685315"
"2320.0";"4.952326"
"2330.0";"4.821401"
"2340.0";"4.92347"
"2350.0";"4.724321"
"2360.0";"4.798488"
"2370.0";"4.744819"
"2380.0";"4.602151"
"2390.0";"4.225935"
"2400.0";"4.168839"
"2410.0";"4.155425"
"2420.0";"4.092787"
"2430.0";"3.796297"
"2440.0";"4.125121"
"2450.0";"3.87663"
"2460.0";"4.077139"
"2470.0";"4.225483"
"2480.0";"4.548723"
"2490.0";"4.558119"
"2500.0";"4.589107"
"2510.0";"4.479348"
"2520.0";"4.784028"
"2530.0";"4.65789"
"2540.0";"4.571437"
"2550.0";"4.674404"
"2560.0";"4.831664"
"2570.0";"4.863316"
"2580.0";"4.761612"
"2590.0";"4.676689"
"2600.0";"4.863012"
"2610.0";"4.99686"
"2620.0";"5.062388"
"2630.0";"5.006494"
"2640.0";"5.101559"
"2650.0";"5.049895"
"2660.0";"5.32661"
"2670.0";"5.215802"
"2680.0";"5.583529"
"2690.0";"5.561865"
"2700.0";"5.636926"
"2710.0";"5.548414"
"2720.0";"5.452565"
"2730.0";"5.526195"
"2740.0";"5.594673"
"2750.0";"5.363153"
"2760.0";"5.344387"
"2770.0";"5.597723"
"2780.0";"5.65507"
"2790.0";"5.843048"
"2800.0";"5.854922"
"2810.0";"5.892277"
"2820.0";"5.505153"
"2830.0";"5.389256"
"2840.0";"5.635745"
"2850.0";"5.755169"
"2860.0";"5.403473"
"2870.0";"5.359418"
"2880.0";"5.138166"
"2890.0";"4.919465"
"2900.0";"4.611145"
"2910.0";"4.511281"
"2920.0";"4.312808"
"2930.0";"4.446823"
"2940.0";"4.200059"
"2950.0";"4.302655"
"2960.0";"4.716583"
"2970.0";"4.808272"
"2980.0";"4.710632"
"2990.0";"4.362372"
"3000.0";"4.326658"
"3010.0";"4.447102"
"3020.0";"4.652376"
"3030.0";"4.930426"
"3040.0";"5.017849"
"3050.0";"4.928183"
"3060.0";"4.864725"
"3070.0";"5.032328"
"3080.0";"5.087161"
"3090.0";"5.415217"
