# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_mindist_neg1_mol5_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAD/2blg_clad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL5"
"0.0";"2.45075"
"10.0";"2.314426"
"20.0";"2.319629"
"30.0";"2.283297"
"40.0";"2.294461"
"50.0";"2.301006"
"60.0";"2.342428"
"70.0";"2.359758"
"80.0";"2.510509"
"90.0";"2.608438"
"100.0";"2.562893"
"110.0";"2.361312"
"120.0";"2.28705"
"130.0";"2.336733"
"140.0";"2.393853"
"150.0";"2.329663"
"160.0";"2.496291"
"170.0";"2.588959"
"180.0";"2.481178"
"190.0";"2.422653"
"200.0";"2.620033"
"210.0";"2.758613"
"220.0";"2.725457"
"230.0";"2.935387"
"240.0";"2.938414"
"250.0";"3.073982"
"260.0";"3.186734"
"270.0";"3.058403"
"280.0";"3.00309"
"290.0";"3.200634"
"300.0";"3.075444"
"310.0";"3.140935"
"320.0";"3.18888"
"330.0";"3.253951"
"340.0";"3.109121"
"350.0";"2.982319"
"360.0";"3.238501"
"370.0";"3.257065"
"380.0";"3.256835"
"390.0";"3.259159"
"400.0";"3.362782"
"410.0";"3.092005"
"420.0";"3.243947"
"430.0";"3.322421"
"440.0";"3.19294"
"450.0";"3.218129"
"460.0";"3.35225"
"470.0";"3.45831"
"480.0";"3.342509"
"490.0";"3.20353"
"500.0";"2.974539"
"510.0";"2.686577"
"520.0";"2.630594"
"530.0";"2.831478"
"540.0";"2.791758"
"550.0";"2.554353"
"560.0";"2.507577"
"570.0";"2.38552"
"580.0";"2.484275"
"590.0";"2.588652"
"600.0";"2.797102"
"610.0";"2.56706"
"620.0";"2.467216"
"630.0";"2.427741"
"640.0";"2.271374"
"650.0";"2.252233"
"660.0";"1.937762"
"670.0";"1.984493"
"680.0";"2.037459"
"690.0";"2.073034"
"700.0";"1.840685"
"710.0";"2.160495"
"720.0";"2.390213"
"730.0";"2.409922"
"740.0";"2.254179"
"750.0";"2.358679"
"760.0";"2.527283"
"770.0";"2.676312"
"780.0";"2.745368"
"790.0";"2.893122"
"800.0";"2.98012"
"810.0";"2.870646"
"820.0";"2.784578"
"830.0";"2.747619"
"840.0";"2.691107"
"850.0";"2.66018"
"860.0";"3.015266"
"870.0";"2.904714"
"880.0";"2.914558"
"890.0";"3.162265"
"900.0";"3.014822"
"910.0";"3.113265"
"920.0";"2.962653"
"930.0";"3.048374"
"940.0";"3.117626"
"950.0";"3.301311"
"960.0";"3.265849"
"970.0";"3.401937"
"980.0";"3.483959"
"990.0";"3.115486"
"1000.0";"3.335724"
