# This .csv file was created 12.10.2024 14:30
# extracted out of file mindist_major_allergenic_epitope_r_41-60_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CAB/2blg_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_41-60-MOL"
"0.0";"1.898935"
"10.0";"2.008955"
"20.0";"2.144769"
"30.0";"2.001642"
"40.0";"1.776154"
"50.0";"1.883036"
"60.0";"2.197842"
"70.0";"2.080921"
"80.0";"2.461301"
"90.0";"2.195088"
"100.0";"2.139238"
"110.0";"2.122352"
"120.0";"2.547288"
"130.0";"2.279094"
"140.0";"2.18529"
"150.0";"1.986278"
"160.0";"2.254644"
"170.0";"2.144102"
"180.0";"2.147456"
"190.0";"2.134727"
"200.0";"2.162184"
"210.0";"1.758407"
"220.0";"1.586829"
"230.0";"1.726736"
"240.0";"1.978873"
"250.0";"1.903483"
"260.0";"1.754652"
"270.0";"1.950115"
"280.0";"1.998734"
"290.0";"2.170383"
"300.0";"2.152956"
"310.0";"2.1472"
"320.0";"1.953128"
"330.0";"2.106811"
"340.0";"2.036822"
"350.0";"1.843252"
"360.0";"1.942491"
"370.0";"1.818136"
"380.0";"1.687414"
"390.0";"1.654101"
"400.0";"1.451406"
"410.0";"1.75386"
"420.0";"1.7551"
"430.0";"1.60146"
"440.0";"1.921594"
"450.0";"2.042745"
"460.0";"1.92567"
"470.0";"1.95251"
"480.0";"1.739228"
"490.0";"2.066679"
"500.0";"2.05301"
"510.0";"1.996542"
"520.0";"1.727699"
"530.0";"1.859396"
"540.0";"1.875845"
"550.0";"1.925855"
"560.0";"1.84084"
"570.0";"1.704383"
"580.0";"1.815153"
"590.0";"1.861208"
"600.0";"1.957192"
"610.0";"2.062099"
"620.0";"2.243974"
"630.0";"2.015277"
"640.0";"2.124974"
"650.0";"1.926154"
"660.0";"1.705518"
"670.0";"1.725783"
"680.0";"1.720304"
"690.0";"1.611628"
"700.0";"1.434234"
"710.0";"1.340858"
"720.0";"1.357415"
"730.0";"1.563126"
"740.0";"1.485114"
"750.0";"1.653217"
