# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol1_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL1-inner_dimer_area"
"0.0";"0.2571844"
"10.0";"0.2594014"
"20.0";"0.2496098"
"30.0";"0.2471661"
"40.0";"0.2444364"
"50.0";"0.2371517"
"60.0";"0.2451002"
"70.0";"0.2180689"
"80.0";"0.2412571"
"90.0";"0.2573811"
"100.0";"0.2825844"
"110.0";"0.2845718"
"120.0";"0.2734976"
"130.0";"0.2435854"
"140.0";"0.2566826"
"150.0";"0.2622421"
"160.0";"0.2790359"
"170.0";"0.2739017"
"180.0";"0.2365182"
"190.0";"0.1840789"
"200.0";"0.2015169"
"210.0";"0.2143499"
"220.0";"0.237061"
"230.0";"0.274678"
"240.0";"0.1991455"
"250.0";"0.2523449"
"260.0";"0.2857041"
"270.0";"0.2420454"
"280.0";"0.2593434"
"290.0";"0.2548527"
"300.0";"0.2112081"
"310.0";"0.2298738"
"320.0";"0.2309177"
"330.0";"0.250635"
"340.0";"0.2043352"
"350.0";"0.2210177"
"360.0";"0.276313"
"370.0";"0.2828282"
"380.0";"0.2528259"
"390.0";"0.2615376"
"400.0";"0.2481151"
"410.0";"0.2473418"
"420.0";"0.2637139"
"430.0";"0.2727123"
"440.0";"0.2554388"
"450.0";"0.2576896"
"460.0";"0.2956789"
"470.0";"0.2449225"
"480.0";"0.2757606"
"490.0";"0.2672413"
"500.0";"0.3022685"
"510.0";"0.2650531"
"520.0";"0.2414312"
"530.0";"0.2629942"
"540.0";"0.2342756"
"550.0";"0.2874906"
"560.0";"0.2471475"
"570.0";"0.2587294"
"580.0";"0.2534938"
"590.0";"0.2641532"
"600.0";"0.2581316"
"610.0";"0.2189017"
"620.0";"0.252638"
"630.0";"0.2819839"
"640.0";"0.2906133"
"650.0";"0.2298024"
"660.0";"0.257748"
"670.0";"0.2499603"
"680.0";"0.2402081"
"690.0";"0.2741423"
"700.0";"0.2616411"
"710.0";"0.2747014"
"720.0";"0.2554855"
"730.0";"0.2730476"
"740.0";"0.2343524"
"750.0";"0.2673813"
"760.0";"0.2394702"
"770.0";"0.2326669"
"780.0";"0.295718"
"790.0";"0.2615243"
"800.0";"0.2274073"
"810.0";"0.1987713"
"820.0";"0.2036026"
"830.0";"0.1930051"
"840.0";"0.241837"
"850.0";"0.208787"
"860.0";"0.2026055"
"870.0";"0.2072436"
"880.0";"0.2054973"
"890.0";"0.1886293"
"900.0";"0.2476328"
"910.0";"0.2071932"
"920.0";"0.2065939"
"930.0";"0.2221307"
"940.0";"0.1844857"
"950.0";"0.2002026"
"960.0";"0.2043059"
"970.0";"0.191426"
"980.0";"0.1882789"
"990.0";"0.2038876"
"1000.0";"0.1833245"
"1010.0";"0.2005641"
"1020.0";"0.1983682"
"1030.0";"0.1790699"
"1040.0";"0.1934448"
"1050.0";"0.241518"
"1060.0";"0.2269293"
"1070.0";"0.2597561"
"1080.0";"0.2263207"
"1090.0";"0.1943347"
"1100.0";"0.2061797"
"1110.0";"0.1942908"
"1120.0";"0.2088564"
"1130.0";"0.1943966"
"1140.0";"0.2073015"
"1150.0";"0.2106207"
"1160.0";"0.1909893"
"1170.0";"0.1970508"
"1180.0";"0.183101"
"1190.0";"0.1847268"
"1200.0";"0.2042867"
"1210.0";"0.2084924"
"1220.0";"0.1945715"
"1230.0";"0.2267377"
