Time (ps);Coul-SR:Protein-MOL;LJ-SR:Protein-MOL
0.0;0.0;0.0
10.0;0.0;0.0
20.0;0.0;0.0
30.0;0.0;0.0
40.0;0.0;0.0
50.0;0.0;0.0
60.0;0.0;0.0
70.0;0.0;0.0
80.0;0.0;0.0
90.0;0.0;0.0
100.0;0.0;0.0
110.0;0.0;0.0
120.0;0.0;0.0
130.0;0.0;0.0
140.0;0.0;0.0
150.0;0.0;0.0
160.0;-1.4984036238315332e-08;-1.1526181721781026e-09
170.0;-6.382827829129335e-07;-4.940781541807522e-07
180.0;-9.327652064877919e-06;-1.1496441467067605e-05
190.0;-1.3335029607698e-06;-2.6878238341968913e-06
200.0;-3.465358048235923e-07;-3.5700165127799615e-07
210.0;-4.136061357369604e-07;-4.71534165952221e-07
220.0;8.063573682365315e-08;-1.168633867009466e-09
230.0;1.878500446433748e-07;-3.942531801157249e-08
240.0;0.0;0.0
250.0;-1.9523712229562533e-07;-1.5323843901110128e-07
260.0;0.0;0.0
270.0;0.0;0.0
280.0;-7.922474567708453e-08;-2.4111879119112684e-08
290.0;0.0;0.0
300.0;0.0;0.0
310.0;0.0;0.0
320.0;0.0;0.0
330.0;0.0;0.0
340.0;0.0;0.0
350.0;0.0;0.0
360.0;0.0;0.0
370.0;0.0;0.0
380.0;0.0;0.0
390.0;0.0;0.0
400.0;0.0;0.0
410.0;0.0;0.0
420.0;0.0;0.0
430.0;0.0;0.0
440.0;0.0;0.0
450.0;0.0;0.0
460.0;0.0;0.0
470.0;0.0;0.0
480.0;0.0;0.0
490.0;0.0;0.0
500.0;0.0;0.0
510.0;0.0;0.0
520.0;0.0;0.0
530.0;0.0;0.0
540.0;0.0;0.0
550.0;0.0;0.0
560.0;0.0;0.0
570.0;0.0;0.0
580.0;0.0;0.0
590.0;0.0;0.0
600.0;0.0;0.0
610.0;0.0;0.0
620.0;0.0;0.0
630.0;0.0;0.0
640.0;0.0;0.0
650.0;0.0;0.0
660.0;0.0;0.0
670.0;0.0;0.0
680.0;0.0;0.0
690.0;0.0;0.0
700.0;0.0;0.0
710.0;0.0;0.0
720.0;0.0;0.0
730.0;0.0;0.0
740.0;0.0;0.0
750.0;0.0;0.0
760.0;0.0;0.0
770.0;0.0;0.0
780.0;0.0;0.0
790.0;0.0;0.0
800.0;0.0;0.0
810.0;0.0;0.0
820.0;0.0;0.0
