# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol8_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLAB/2blg_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL8"
"0.0";"3.603141"
"10.0";"3.556184"
"20.0";"3.778339"
"30.0";"3.824062"
"40.0";"3.660202"
"50.0";"3.534884"
"60.0";"3.638446"
"70.0";"3.634045"
"80.0";"3.508037"
"90.0";"3.28002"
"100.0";"2.995327"
"110.0";"3.051801"
"120.0";"3.431382"
"130.0";"3.470428"
"140.0";"3.495391"
"150.0";"3.517272"
"160.0";"3.500363"
"170.0";"3.295352"
"180.0";"3.0908"
"190.0";"3.101421"
"200.0";"3.088708"
"210.0";"2.893133"
"220.0";"2.802011"
"230.0";"2.38686"
"240.0";"2.674938"
"250.0";"2.41236"
"260.0";"2.36557"
"270.0";"2.02091"
"280.0";"2.255346"
"290.0";"2.643309"
"300.0";"2.697809"
"310.0";"2.396782"
"320.0";"3.005621"
"330.0";"2.973238"
"340.0";"2.847676"
"350.0";"3.192114"
"360.0";"3.334846"
"370.0";"3.3386"
"380.0";"3.329472"
"390.0";"3.504237"
"400.0";"3.350447"
"410.0";"3.351028"
"420.0";"3.54126"
"430.0";"3.469269"
"440.0";"3.780385"
"450.0";"3.717835"
"460.0";"3.660514"
"470.0";"3.604307"
"480.0";"3.462625"
"490.0";"3.700028"
"500.0";"3.465563"
"510.0";"3.290935"
"520.0";"3.297773"
"530.0";"3.445236"
"540.0";"3.671993"
"550.0";"3.454305"
"560.0";"3.605269"
"570.0";"3.605828"
"580.0";"3.837743"
"590.0";"3.746612"
"600.0";"3.608786"
"610.0";"3.752267"
"620.0";"3.779496"
"630.0";"3.597487"
"640.0";"3.60097"
"650.0";"3.74146"
"660.0";"3.842226"
"670.0";"3.728167"
"680.0";"3.979881"
"690.0";"3.735935"
"700.0";"4.199553"
"710.0";"4.226627"
"720.0";"4.118102"
"730.0";"4.271454"
"740.0";"4.220201"
"750.0";"4.599265"
"760.0";"4.594455"
"770.0";"4.784187"
"780.0";"4.782632"
"790.0";"4.597227"
"800.0";"4.842381"
"810.0";"4.639458"
"820.0";"4.61468"
"830.0";"4.808431"
"840.0";"4.7526"
"850.0";"4.683733"
"860.0";"4.628741"
"870.0";"4.627122"
"880.0";"4.779938"
"890.0";"4.910974"
"900.0";"4.793957"
"910.0";"4.942411"
"920.0";"4.618501"
"930.0";"4.716822"
"940.0";"4.804872"
"950.0";"4.895598"
"960.0";"5.017486"
"970.0";"4.786045"
"980.0";"4.878521"
"990.0";"4.854929"
"1000.0";"4.854169"
"1010.0";"4.823935"
"1020.0";"4.633501"
"1030.0";"4.538308"
"1040.0";"4.74225"
"1050.0";"4.547319"
"1060.0";"4.298326"
"1070.0";"4.598939"
"1080.0";"4.602648"
"1090.0";"4.78475"
"1100.0";"4.600043"
"1110.0";"4.573177"
"1120.0";"4.364481"
"1130.0";"4.349534"
"1140.0";"4.24769"
"1150.0";"4.592386"
"1160.0";"4.689432"
"1170.0";"4.96969"
"1180.0";"5.019142"
"1190.0";"4.858015"
"1200.0";"4.777091"
"1210.0";"4.659407"
"1220.0";"4.620325"
"1230.0";"4.866782"
"1240.0";"4.909703"
"1250.0";"4.80947"
"1260.0";"4.653892"
"1270.0";"4.566039"
"1280.0";"4.485526"
"1290.0";"4.64229"
"1300.0";"4.783039"
"1310.0";"4.600426"
"1320.0";"4.709804"
"1330.0";"4.445743"
"1340.0";"4.403185"
"1350.0";"4.5342"
"1360.0";"4.67054"
"1370.0";"4.527599"
"1380.0";"4.796112"
"1390.0";"5.001215"
"1400.0";"5.057467"
"1410.0";"4.974421"
"1420.0";"4.900478"
"1430.0";"4.834474"
"1440.0";"4.812646"
"1450.0";"4.821313"
"1460.0";"4.886487"
"1470.0";"4.908584"
"1480.0";"5.07293"
"1490.0";"4.910128"
"1500.0";"5.195868"
"1510.0";"4.864628"
"1520.0";"4.949615"
"1530.0";"4.869754"
"1540.0";"4.919792"
"1550.0";"5.155397"
"1560.0";"4.973944"
"1570.0";"5.073386"
"1580.0";"4.85184"
"1590.0";"4.975483"
"1600.0";"5.087344"
"1610.0";"5.048397"
"1620.0";"5.130948"
"1630.0";"4.981883"
"1640.0";"5.055263"
"1650.0";"5.00346"
"1660.0";"4.86999"
"1670.0";"4.943589"
"1680.0";"4.899525"
"1690.0";"4.721251"
"1700.0";"4.841834"
"1710.0";"4.911962"
"1720.0";"4.857093"
"1730.0";"4.937523"
"1740.0";"4.908695"
"1750.0";"4.701468"
"1760.0";"4.714024"
"1770.0";"4.709706"
"1780.0";"4.982085"
"1790.0";"4.807306"
"1800.0";"4.699828"
"1810.0";"4.839238"
"1820.0";"4.871341"
"1830.0";"4.881469"
"1840.0";"4.676126"
"1850.0";"4.724843"
"1860.0";"4.772299"
"1870.0";"4.606138"
"1880.0";"4.33393"
"1890.0";"4.341164"
"1900.0";"4.200448"
"1910.0";"4.239628"
"1920.0";"4.153063"
"1930.0";"4.003309"
"1940.0";"4.043985"
"1950.0";"4.234122"
"1960.0";"4.120006"
"1970.0";"4.02564"
"1980.0";"4.200792"
"1990.0";"4.254338"
"2000.0";"4.200827"
"2010.0";"4.20216"
"2020.0";"4.274357"
"2030.0";"4.171073"
"2040.0";"4.386746"
"2050.0";"4.325422"
"2060.0";"4.345678"
"2070.0";"4.293273"
"2080.0";"4.458655"
"2090.0";"4.690276"
"2100.0";"4.798578"
"2110.0";"4.952248"
"2120.0";"4.866311"
"2130.0";"4.755258"
"2140.0";"4.877266"
"2150.0";"4.713778"
"2160.0";"4.750779"
"2170.0";"4.526145"
"2180.0";"4.435974"
"2190.0";"4.406495"
"2200.0";"4.658966"
"2210.0";"4.634819"
"2220.0";"4.863347"
"2230.0";"4.766174"
"2240.0";"4.687024"
"2250.0";"4.794088"
"2260.0";"4.86266"
"2270.0";"4.959191"
"2280.0";"4.930497"
"2290.0";"4.766913"
"2300.0";"5.026174"
"2310.0";"4.994633"
"2320.0";"4.998503"
"2330.0";"4.944899"
"2340.0";"4.783102"
"2350.0";"4.681703"
"2360.0";"4.602677"
"2370.0";"4.56683"
"2380.0";"4.478304"
"2390.0";"4.480515"
"2400.0";"4.33651"
"2410.0";"4.380962"
"2420.0";"4.478995"
"2430.0";"4.486273"
"2440.0";"4.527612"
"2450.0";"4.757708"
"2460.0";"4.562768"
"2470.0";"4.470823"
"2480.0";"4.788539"
"2490.0";"4.820255"
"2500.0";"4.876711"
"2510.0";"4.772638"
"2520.0";"4.51199"
"2530.0";"4.569875"
"2540.0";"4.443804"
"2550.0";"4.364425"
"2560.0";"4.453236"
"2570.0";"4.489655"
"2580.0";"4.654571"
"2590.0";"4.515577"
"2600.0";"4.412262"
"2610.0";"4.327762"
"2620.0";"4.342636"
"2630.0";"4.232367"
"2640.0";"4.154778"
"2650.0";"4.011629"
"2660.0";"3.842628"
"2670.0";"3.821764"
"2680.0";"3.993774"
"2690.0";"3.788031"
"2700.0";"3.875612"
"2710.0";"4.253534"
"2720.0";"4.421114"
"2730.0";"4.522778"
"2740.0";"4.406201"
"2750.0";"4.371026"
"2760.0";"4.409465"
"2770.0";"4.083098"
"2780.0";"4.069742"
"2790.0";"3.927995"
"2800.0";"3.840705"
"2810.0";"3.793965"
"2820.0";"3.527696"
"2830.0";"3.448014"
"2840.0";"3.386246"
"2850.0";"3.324926"
"2860.0";"3.006608"
"2870.0";"2.970867"
"2880.0";"3.109249"
"2890.0";"3.214179"
"2900.0";"3.427035"
"2910.0";"3.305264"
"2920.0";"3.164775"
"2930.0";"3.099214"
"2940.0";"3.069269"
"2950.0";"3.085963"
"2960.0";"2.944857"
"2970.0";"2.958789"
"2980.0";"3.002203"
"2990.0";"2.946744"
"3000.0";"2.739157"
"3010.0";"2.568596"
"3020.0";"2.622999"
"3030.0";"2.755944"
"3040.0";"2.511147"
"3050.0";"2.20415"
"3060.0";"2.54327"
"3070.0";"2.356614"
"3080.0";"2.287116"
"3090.0";"2.111071"
"3100.0";"2.051712"
"3110.0";"1.929196"
"3120.0";"1.779986"
"3130.0";"1.752907"
"3140.0";"1.479536"
"3150.0";"1.790806"
"3160.0";"1.71826"
"3170.0";"1.55384"
"3180.0";"1.844068"
"3190.0";"1.848635"
"3200.0";"1.847221"
"3210.0";"1.923623"
"3220.0";"2.04718"
"3230.0";"1.968005"
"3240.0";"1.874219"
"3250.0";"2.204666"
"3260.0";"2.23461"
"3270.0";"2.018872"
"3280.0";"2.05358"
"3290.0";"1.93769"
"3300.0";"1.462561"
"3310.0";"1.541862"
"3320.0";"1.692092"
"3330.0";"1.623273"
"3340.0";"1.675933"
"3350.0";"1.725447"
"3360.0";"1.80371"
"3370.0";"1.83777"
"3380.0";"1.810872"
"3390.0";"1.761659"
"3400.0";"2.05513"
"3410.0";"2.019705"
"3420.0";"2.109268"
"3430.0";"2.002217"
"3440.0";"2.088176"
"3450.0";"2.12711"
"3460.0";"2.216702"
"3470.0";"2.324852"
"3480.0";"2.269486"
