# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol1_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/2BLG/LIGAND/CLA/2blg_cla_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL1"
"0.0";"0.2520853"
"10.0";"0.2501282"
"20.0";"0.2185452"
"30.0";"0.2877935"
"40.0";"0.2198043"
"50.0";"0.247374"
"60.0";"0.2721216"
"70.0";"0.2374974"
"80.0";"0.2180665"
"90.0";"0.23419"
"100.0";"0.2143501"
"110.0";"0.2621242"
"120.0";"0.2425306"
"130.0";"0.26113"
"140.0";"0.2409421"
"150.0";"0.2341003"
"160.0";"0.2366222"
"170.0";"0.2601421"
"180.0";"0.2770558"
"190.0";"0.2490461"
"200.0";"0.2739723"
"210.0";"0.2316915"
"220.0";"0.2413833"
"230.0";"0.2310086"
"240.0";"0.2445178"
"250.0";"0.2417396"
"260.0";"0.2558828"
"270.0";"0.2413794"
"280.0";"0.284278"
"290.0";"0.2509106"
"300.0";"0.2761609"
"310.0";"0.2509264"
"320.0";"0.2298215"
"330.0";"0.253868"
"340.0";"0.2333859"
"350.0";"0.2350786"
"360.0";"0.2421096"
"370.0";"0.2789067"
"380.0";"0.2732417"
"390.0";"0.2525133"
"400.0";"0.239234"
"410.0";"0.2458578"
"420.0";"0.2454161"
"430.0";"0.2460306"
"440.0";"0.2488638"
"450.0";"0.2407594"
"460.0";"0.2291441"
"470.0";"0.2635545"
"480.0";"0.2347382"
"490.0";"0.2455486"
"500.0";"0.2251973"
"510.0";"0.2416632"
"520.0";"0.2439717"
"530.0";"0.235136"
"540.0";"0.2694961"
"550.0";"0.234785"
"560.0";"0.2225783"
"570.0";"0.1901184"
"580.0";"0.2049659"
"590.0";"0.2111516"
"600.0";"0.2004222"
"610.0";"0.1924215"
"620.0";"0.2093058"
"630.0";"0.2253579"
"640.0";"0.196888"
"650.0";"0.1884175"
"660.0";"0.1763348"
"670.0";"0.1845158"
"680.0";"0.2148001"
"690.0";"0.2306207"
"700.0";"0.1825649"
"710.0";"0.2054117"
"720.0";"0.1985221"
"730.0";"0.2267441"
"740.0";"0.2431912"
"750.0";"0.2150837"
"760.0";"0.2144042"
"770.0";"0.2085881"
"780.0";"0.1985094"
"790.0";"0.1715838"
"800.0";"0.2205265"
"810.0";"0.1942217"
"820.0";"0.2018738"
"830.0";"0.206381"
"840.0";"0.1787093"
"850.0";"0.203902"
"860.0";"0.1672487"
"870.0";"0.1819947"
"880.0";"0.2085953"
"890.0";"0.1849706"
"900.0";"0.1860215"
"910.0";"0.2519922"
"920.0";"0.2517339"
"930.0";"0.2564859"
"940.0";"0.2146879"
"950.0";"0.2162662"
"960.0";"0.2352637"
"970.0";"0.2466354"
"980.0";"0.2317778"
"990.0";"0.1788017"
"1000.0";"0.1776909"
"1010.0";"0.2468217"
"1020.0";"0.1972688"
"1030.0";"0.1827459"
"1040.0";"0.1856367"
"1050.0";"0.1849702"
"1060.0";"0.2377836"
"1070.0";"0.1669911"
"1080.0";"0.231002"
"1090.0";"0.1961478"
"1100.0";"0.1915046"
"1110.0";"0.2006263"
"1120.0";"0.2123275"
"1130.0";"0.2066737"
"1140.0";"0.1969212"
"1150.0";"0.253742"
"1160.0";"0.2482421"
"1170.0";"0.257808"
"1180.0";"0.2686893"
"1190.0";"0.2561032"
"1200.0";"0.2610249"
"1210.0";"0.2414043"
"1220.0";"0.2387006"
"1230.0";"0.2382726"
"1240.0";"0.2546863"
"1250.0";"0.2780395"
"1260.0";"0.2048268"
"1270.0";"0.204636"
"1280.0";"0.1717145"
"1290.0";"0.1969874"
"1300.0";"0.2067509"
"1310.0";"0.1714063"
"1320.0";"0.186081"
"1330.0";"0.168256"
"1340.0";"0.1882176"
"1350.0";"0.1763459"
"1360.0";"0.176332"
"1370.0";"0.1874113"
"1380.0";"0.2074439"
"1390.0";"0.1697468"
"1400.0";"0.1768986"
"1410.0";"0.1769121"
"1420.0";"0.1751599"
"1430.0";"0.1882923"
"1440.0";"0.1726298"
"1450.0";"0.1918126"
"1460.0";"0.1693662"
"1470.0";"0.1700471"
"1480.0";"0.1693608"
"1490.0";"0.1786449"
"1500.0";"0.1868101"
"1510.0";"0.19501"
"1520.0";"0.1761473"
"1530.0";"0.1737383"
"1540.0";"0.1714934"
"1550.0";"0.1707454"
"1560.0";"0.186762"
"1570.0";"0.1788043"
"1580.0";"0.1957678"
"1590.0";"0.1723864"
"1600.0";"0.1831941"
"1610.0";"0.1869036"
"1620.0";"0.179516"
"1630.0";"0.183633"
"1640.0";"0.1738218"
"1650.0";"0.1799168"
"1660.0";"0.164496"
"1670.0";"0.1852834"
"1680.0";"0.1798807"
"1690.0";"0.1845453"
"1700.0";"0.1662467"
"1710.0";"0.1690385"
"1720.0";"0.1758806"
"1730.0";"0.1761842"
"1740.0";"0.1858254"
"1750.0";"0.1705752"
"1760.0";"0.1888729"
"1770.0";"0.1737756"
"1780.0";"0.1670033"
"1790.0";"0.1649302"
