# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_mol13_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL13-inner_dimer_area"
"0.0";"6.145042"
"10.0";"5.902008"
"20.0";"6.048828"
"30.0";"6.236646"
"40.0";"6.650075"
"50.0";"6.477715"
"60.0";"6.58742"
"70.0";"6.419493"
"80.0";"6.335685"
"90.0";"6.240599"
"100.0";"5.935302"
"110.0";"5.8423"
"120.0";"5.800214"
"130.0";"5.740088"
"140.0";"5.765836"
"150.0";"5.788673"
"160.0";"5.665679"
"170.0";"5.501068"
"180.0";"5.59152"
"190.0";"5.814099"
"200.0";"5.366874"
"210.0";"5.212488"
"220.0";"5.004287"
"230.0";"4.952339"
"240.0";"5.052455"
"250.0";"5.214181"
"260.0";"5.153383"
"270.0";"5.246539"
"280.0";"5.493433"
"290.0";"5.731243"
"300.0";"5.772132"
"310.0";"5.664981"
"320.0";"5.4733"
"330.0";"5.301663"
"340.0";"5.4607"
"350.0";"5.45757"
"360.0";"5.776808"
"370.0";"5.551828"
"380.0";"5.448144"
"390.0";"5.368815"
"400.0";"5.58413"
"410.0";"5.472597"
"420.0";"5.608647"
"430.0";"5.602539"
"440.0";"5.470622"
"450.0";"5.47718"
"460.0";"5.466339"
"470.0";"5.078036"
"480.0";"5.198805"
"490.0";"5.042228"
"500.0";"5.537379"
"510.0";"5.401092"
"520.0";"5.398295"
"530.0";"5.603588"
"540.0";"5.48605"
"550.0";"5.420855"
"560.0";"5.667698"
"570.0";"5.763559"
"580.0";"5.780248"
"590.0";"5.657588"
"600.0";"5.653887"
"610.0";"5.505973"
"620.0";"5.294204"
"630.0";"5.102341"
"640.0";"5.423507"
"650.0";"5.552961"
"660.0";"5.699958"
"670.0";"5.467767"
"680.0";"5.930111"
"690.0";"6.038702"
"700.0";"6.072294"
"710.0";"5.949609"
"720.0";"5.89585"
"730.0";"6.253324"
"740.0";"6.165272"
"750.0";"6.220764"
"760.0";"5.964957"
"770.0";"5.762907"
"780.0";"5.764298"
"790.0";"5.742298"
"800.0";"5.831151"
"810.0";"5.910455"
"820.0";"6.092385"
"830.0";"5.94167"
"840.0";"5.643723"
"850.0";"5.50452"
"860.0";"5.286067"
"870.0";"5.423644"
"880.0";"5.567498"
"890.0";"5.533137"
"900.0";"5.385325"
"910.0";"5.120625"
"920.0";"5.30408"
"930.0";"5.270978"
"940.0";"5.306929"
"950.0";"5.095139"
"960.0";"5.384673"
"970.0";"5.366463"
"980.0";"5.473941"
"990.0";"5.346258"
"1000.0";"5.588385"
"1010.0";"5.418166"
"1020.0";"5.500316"
"1030.0";"5.447441"
"1040.0";"5.440036"
"1050.0";"5.374917"
"1060.0";"5.554496"
"1070.0";"5.41924"
"1080.0";"5.30808"
"1090.0";"5.276761"
"1100.0";"5.382251"
"1110.0";"5.325111"
"1120.0";"5.107888"
"1130.0";"5.027851"
"1140.0";"5.1104"
"1150.0";"5.258707"
"1160.0";"5.131186"
"1170.0";"5.17473"
"1180.0";"5.269443"
"1190.0";"5.346498"
"1200.0";"5.169065"
"1210.0";"5.346846"
"1220.0";"5.187323"
"1230.0";"5.429376"
"1240.0";"5.243393"
"1250.0";"5.36435"
"1260.0";"5.174722"
"1270.0";"5.257994"
"1280.0";"5.328532"
"1290.0";"5.202849"
"1300.0";"5.133477"
"1310.0";"5.180317"
"1320.0";"5.30993"
"1330.0";"5.473072"
"1340.0";"5.599506"
"1350.0";"5.517668"
"1360.0";"5.416512"
"1370.0";"5.564313"
"1380.0";"5.271784"
"1390.0";"5.290984"
"1400.0";"5.497531"
"1410.0";"5.720077"
"1420.0";"5.889326"
"1430.0";"5.863923"
"1440.0";"5.647649"
"1450.0";"5.34536"
"1460.0";"5.296074"
"1470.0";"5.346951"
"1480.0";"5.12857"
"1490.0";"5.11063"
"1500.0";"5.151322"
"1510.0";"4.894636"
"1520.0";"4.743139"
"1530.0";"4.850414"
"1540.0";"4.932178"
"1550.0";"4.814817"
"1560.0";"4.745485"
"1570.0";"5.029901"
"1580.0";"4.915734"
"1590.0";"5.109724"
"1600.0";"5.121124"
"1610.0";"4.775459"
"1620.0";"5.057186"
"1630.0";"5.037579"
"1640.0";"4.899868"
"1650.0";"4.930054"
"1660.0";"4.825943"
"1670.0";"4.785175"
"1680.0";"4.706885"
"1690.0";"4.86068"
"1700.0";"4.903368"
"1710.0";"4.760042"
"1720.0";"4.711936"
"1730.0";"4.705384"
"1740.0";"4.62198"
"1750.0";"4.46007"
"1760.0";"4.381818"
"1770.0";"4.869665"
"1780.0";"4.900219"
"1790.0";"4.680126"
"1800.0";"4.578837"
"1810.0";"4.544702"
"1820.0";"4.289146"
"1830.0";"4.377867"
"1840.0";"4.646942"
"1850.0";"4.418263"
"1860.0";"4.33268"
"1870.0";"4.17602"
"1880.0";"4.348864"
"1890.0";"4.257403"
"1900.0";"3.951739"
"1910.0";"4.267673"
"1920.0";"4.384208"
"1930.0";"4.328436"
"1940.0";"4.277138"
"1950.0";"4.148375"
"1960.0";"3.977735"
"1970.0";"3.869391"
"1980.0";"3.845209"
"1990.0";"3.893068"
"2000.0";"3.669051"
"2010.0";"3.600309"
"2020.0";"3.527203"
"2030.0";"3.5813"
"2040.0";"3.52483"
"2050.0";"3.622509"
"2060.0";"3.554161"
"2070.0";"3.95208"
"2080.0";"3.996481"
"2090.0";"3.919219"
"2100.0";"3.874222"
"2110.0";"3.939747"
"2120.0";"3.797804"
"2130.0";"3.757747"
"2140.0";"3.984493"
"2150.0";"4.232158"
"2160.0";"4.029312"
"2170.0";"4.020577"
"2180.0";"3.804886"
"2190.0";"3.886453"
"2200.0";"3.871293"
"2210.0";"3.784399"
"2220.0";"3.83416"
"2230.0";"3.757532"
"2240.0";"3.560111"
"2250.0";"3.554139"
"2260.0";"3.64454"
"2270.0";"3.427805"
"2280.0";"3.268821"
"2290.0";"3.432214"
"2300.0";"3.188153"
"2310.0";"2.873132"
"2320.0";"3.004247"
"2330.0";"3.006644"
"2340.0";"2.998099"
"2350.0";"3.170414"
"2360.0";"3.438205"
"2370.0";"3.117413"
"2380.0";"3.238298"
"2390.0";"3.33521"
"2400.0";"3.252333"
"2410.0";"3.33429"
"2420.0";"3.175973"
"2430.0";"3.164152"
"2440.0";"3.246395"
"2450.0";"3.01563"
"2460.0";"3.180939"
"2470.0";"3.654367"
"2480.0";"4.098966"
"2490.0";"4.266759"
"2500.0";"4.196028"
"2510.0";"4.106692"
"2520.0";"4.160924"
"2530.0";"4.020936"
"2540.0";"3.895132"
"2550.0";"3.611119"
"2560.0";"3.492971"
"2570.0";"3.762242"
"2580.0";"3.640938"
"2590.0";"3.537528"
"2600.0";"3.680945"
"2610.0";"3.898673"
"2620.0";"4.050476"
"2630.0";"3.899186"
"2640.0";"3.78158"
"2650.0";"3.548382"
"2660.0";"3.62594"
"2670.0";"3.700196"
"2680.0";"3.820654"
"2690.0";"3.855793"
"2700.0";"3.903455"
"2710.0";"4.04762"
"2720.0";"4.010809"
"2730.0";"4.126754"
"2740.0";"4.235393"
"2750.0";"4.113686"
"2760.0";"4.134481"
"2770.0";"4.11932"
"2780.0";"3.874946"
"2790.0";"3.933175"
"2800.0";"4.113626"
"2810.0";"4.08282"
"2820.0";"3.841345"
"2830.0";"3.738926"
"2840.0";"3.804619"
"2850.0";"3.828921"
"2860.0";"3.715603"
"2870.0";"3.356783"
"2880.0";"3.527065"
"2890.0";"3.459951"
"2900.0";"3.526544"
"2910.0";"3.786822"
"2920.0";"4.0962"
"2930.0";"4.02028"
"2940.0";"4.128395"
"2950.0";"3.677105"
"2960.0";"3.752787"
"2970.0";"3.68851"
"2980.0";"3.65531"
"2990.0";"3.696257"
"3000.0";"3.764047"
"3010.0";"3.919555"
"3020.0";"3.731795"
"3030.0";"3.69161"
"3040.0";"3.968067"
"3050.0";"3.750046"
"3060.0";"4.144851"
"3070.0";"4.231447"
"3080.0";"4.079508"
"3090.0";"3.987028"
"3100.0";"4.229505"
"3110.0";"3.911907"
"3120.0";"4.010567"
"3130.0";"4.121975"
"3140.0";"4.172056"
"3150.0";"3.888735"
"3160.0";"3.72548"
"3170.0";"3.938757"
"3180.0";"3.794196"
"3190.0";"3.902807"
"3200.0";"3.858774"
"3210.0";"3.828484"
"3220.0";"3.865938"
"3230.0";"3.817008"
"3240.0";"3.918136"
"3250.0";"4.032118"
"3260.0";"3.645296"
"3270.0";"3.725057"
"3280.0";"3.830111"
"3290.0";"3.885427"
"3300.0";"4.012442"
"3310.0";"3.936377"
"3320.0";"3.72139"
"3330.0";"3.803479"
"3340.0";"3.760798"
"3350.0";"3.847783"
"3360.0";"3.984168"
"3370.0";"3.877301"
"3380.0";"4.194752"
"3390.0";"4.194753"
"3400.0";"3.997648"
"3410.0";"4.147326"
"3420.0";"3.763392"
"3430.0";"3.937832"
"3440.0";"3.689489"
"3450.0";"3.549962"
"3460.0";"3.536829"
"3470.0";"3.912374"
"3480.0";"3.705448"
"3490.0";"3.668092"
"3500.0";"3.598214"
"3510.0";"3.891567"
"3520.0";"3.784398"
"3530.0";"3.844028"
"3540.0";"3.753231"
"3550.0";"3.626465"
"3560.0";"3.340556"
"3570.0";"3.208063"
"3580.0";"3.407065"
"3590.0";"3.603734"
"3600.0";"3.862244"
"3610.0";"3.851512"
"3620.0";"4.034139"
"3630.0";"4.086911"
"3640.0";"4.126718"
"3650.0";"4.051116"
"3660.0";"4.217421"
"3670.0";"3.996405"
"3680.0";"4.066243"
"3690.0";"3.930226"
"3700.0";"3.889698"
"3710.0";"4.07696"
"3720.0";"4.151175"
"3730.0";"4.049475"
"3740.0";"4.214428"
"3750.0";"4.210185"
"3760.0";"4.155194"
"3770.0";"3.990071"
"3780.0";"3.775914"
"3790.0";"3.899096"
"3800.0";"3.766797"
"3810.0";"3.83052"
"3820.0";"3.823917"
"3830.0";"3.608784"
"3840.0";"3.379436"
"3850.0";"3.46902"
"3860.0";"3.36689"
"3870.0";"3.347499"
"3880.0";"3.507702"
"3890.0";"3.615243"
"3900.0";"3.856908"
"3910.0";"3.765756"
"3920.0";"3.566923"
"3930.0";"3.53892"
"3940.0";"3.501444"
"3950.0";"3.50585"
"3960.0";"3.419291"
"3970.0";"3.303392"
"3980.0";"3.468446"
"3990.0";"3.00756"
"4000.0";"3.199834"
"4010.0";"3.378638"
"4020.0";"3.675115"
"4030.0";"3.621058"
"4040.0";"3.681979"
"4050.0";"3.573007"
"4060.0";"3.139523"
"4070.0";"3.10996"
"4080.0";"3.264915"
"4090.0";"3.20601"
"4100.0";"2.976011"
"4110.0";"3.075534"
"4120.0";"3.207355"
"4130.0";"3.336091"
"4140.0";"3.480664"
"4150.0";"3.542484"
"4160.0";"3.488427"
"4170.0";"3.675814"
"4180.0";"3.50003"
"4190.0";"3.449094"
"4200.0";"3.724368"
"4210.0";"3.736983"
"4220.0";"3.949278"
"4230.0";"3.742979"
"4240.0";"3.587421"
"4250.0";"3.284531"
"4260.0";"3.199197"
"4270.0";"3.296196"
"4280.0";"3.408797"
"4290.0";"3.535439"
"4300.0";"3.371223"
"4310.0";"3.722886"
"4320.0";"3.624276"
"4330.0";"3.524086"
"4340.0";"3.052862"
"4350.0";"2.990536"
"4360.0";"3.237593"
"4370.0";"3.007096"
"4380.0";"2.971655"
"4390.0";"3.00918"
"4400.0";"2.803905"
"4410.0";"2.794176"
"4420.0";"2.872237"
"4430.0";"3.111464"
"4440.0";"2.969476"
"4450.0";"3.137934"
"4460.0";"3.207053"
"4470.0";"3.17609"
"4480.0";"2.987"
"4490.0";"2.846473"
"4500.0";"3.008678"
"4510.0";"2.902076"
"4520.0";"2.851689"
"4530.0";"2.79659"
"4540.0";"2.685745"
"4550.0";"2.519397"
"4560.0";"2.521661"
"4570.0";"2.690377"
"4580.0";"2.766857"
"4590.0";"2.927042"
"4600.0";"2.664468"
"4610.0";"2.705947"
"4620.0";"2.755336"
"4630.0";"2.940059"
"4640.0";"2.897567"
"4650.0";"3.080539"
"4660.0";"2.861937"
"4670.0";"2.817152"
"4680.0";"2.847679"
"4690.0";"2.978541"
"4700.0";"2.828647"
"4710.0";"2.813251"
"4720.0";"2.812868"
"4730.0";"2.953476"
"4740.0";"3.023475"
"4750.0";"2.926818"
"4760.0";"3.152685"
"4770.0";"3.05973"
"4780.0";"3.182643"
"4790.0";"3.015371"
"4800.0";"3.018191"
"4810.0";"2.888204"
"4820.0";"3.155445"
"4830.0";"3.132908"
"4840.0";"2.939376"
"4850.0";"2.852736"
"4860.0";"3.049515"
"4870.0";"2.907985"
"4880.0";"2.706005"
"4890.0";"3.003879"
"4900.0";"2.797507"
"4910.0";"2.52296"
"4920.0";"2.633189"
"4930.0";"2.698853"
"4940.0";"2.645942"
"4950.0";"2.511518"
"4960.0";"2.58448"
"4970.0";"2.560701"
"4980.0";"2.541596"
"4990.0";"2.630795"
"5000.0";"2.72491"
"5010.0";"2.971582"
"5020.0";"3.121537"
"5030.0";"3.127743"
"5040.0";"3.04384"
"5050.0";"2.955233"
"5060.0";"3.106487"
"5070.0";"3.064978"
"5080.0";"2.655735"
"5090.0";"2.999241"
"5100.0";"2.93213"
"5110.0";"3.001819"
"5120.0";"3.137084"
"5130.0";"3.046675"
"5140.0";"3.0932"
"5150.0";"2.964994"
"5160.0";"2.804822"
"5170.0";"2.743315"
"5180.0";"2.662436"
"5190.0";"2.621485"
"5200.0";"2.514683"
"5210.0";"2.471384"
"5220.0";"2.496311"
"5230.0";"2.374973"
"5240.0";"1.982574"
"5250.0";"2.065269"
"5260.0";"2.068267"
"5270.0";"2.137668"
"5280.0";"2.161154"
"5290.0";"2.289264"
"5300.0";"2.294218"
"5310.0";"2.370013"
"5320.0";"2.520946"
"5330.0";"2.599215"
"5340.0";"2.436838"
"5350.0";"2.296969"
"5360.0";"2.475441"
"5370.0";"2.474568"
"5380.0";"2.567763"
"5390.0";"2.395921"
"5400.0";"2.564211"
"5410.0";"2.417272"
"5420.0";"2.454297"
"5430.0";"2.321954"
"5440.0";"2.356772"
"5450.0";"2.490479"
"5460.0";"2.633868"
"5470.0";"2.417315"
"5480.0";"2.496532"
"5490.0";"2.579147"
"5500.0";"2.671975"
"5510.0";"2.624296"
"5520.0";"2.766745"
"5530.0";"2.711514"
"5540.0";"2.702153"
"5550.0";"2.734167"
"5560.0";"2.746031"
"5570.0";"2.726401"
"5580.0";"2.686237"
"5590.0";"2.769985"
"5600.0";"2.837033"
"5610.0";"2.781206"
"5620.0";"2.570098"
"5630.0";"2.461789"
"5640.0";"2.321428"
"5650.0";"2.415265"
"5660.0";"2.540139"
"5670.0";"2.48752"
"5680.0";"2.428639"
"5690.0";"2.367529"
"5700.0";"2.479928"
"5710.0";"2.502878"
"5720.0";"2.353328"
"5730.0";"2.312422"
"5740.0";"2.417279"
"5750.0";"2.440412"
"5760.0";"2.37565"
"5770.0";"2.394249"
"5780.0";"2.719931"
"5790.0";"2.633659"
"5800.0";"2.464054"
"5810.0";"2.413604"
"5820.0";"2.412835"
"5830.0";"2.143416"
"5840.0";"2.189484"
"5850.0";"2.258182"
"5860.0";"2.34554"
"5870.0";"2.224078"
"5880.0";"2.376041"
"5890.0";"2.285005"
"5900.0";"2.278484"
"5910.0";"2.283044"
"5920.0";"2.340612"
"5930.0";"2.240717"
"5940.0";"2.322911"
"5950.0";"2.213324"
"5960.0";"2.180023"
"5970.0";"2.305925"
"5980.0";"2.3563"
"5990.0";"2.401243"
"6000.0";"2.317138"
"6010.0";"2.365171"
"6020.0";"2.297414"
"6030.0";"2.356871"
"6040.0";"2.417698"
"6050.0";"2.343534"
"6060.0";"2.303503"
"6070.0";"2.229097"
"6080.0";"2.305121"
"6090.0";"2.329164"
"6100.0";"2.356688"
"6110.0";"2.458315"
"6120.0";"2.387943"
"6130.0";"2.545523"
"6140.0";"2.614893"
"6150.0";"2.737722"
"6160.0";"2.806148"
"6170.0";"2.76041"
"6180.0";"2.906079"
"6190.0";"3.046795"
"6200.0";"3.025955"
"6210.0";"3.063702"
"6220.0";"3.155183"
"6230.0";"3.068183"
"6240.0";"2.846357"
"6250.0";"2.904373"
"6260.0";"2.911611"
"6270.0";"2.902769"
"6280.0";"2.872024"
"6290.0";"2.638159"
"6300.0";"2.917384"
"6310.0";"2.851542"
"6320.0";"2.988992"
"6330.0";"2.81174"
"6340.0";"2.790478"
"6350.0";"2.719566"
"6360.0";"2.998053"
"6370.0";"2.957083"
"6380.0";"2.968315"
"6390.0";"2.902838"
"6400.0";"2.905513"
"6410.0";"3.087317"
"6420.0";"3.233254"
"6430.0";"3.554186"
"6440.0";"3.830673"
"6450.0";"4.197527"
"6460.0";"4.271996"
"6470.0";"4.192304"
"6480.0";"3.962465"
"6490.0";"4.273208"
"6500.0";"4.199747"
"6510.0";"4.191771"
"6520.0";"3.824848"
"6530.0";"3.580004"
"6540.0";"3.500697"
"6550.0";"3.288221"
"6560.0";"3.54895"
"6570.0";"3.456255"
"6580.0";"3.468327"
"6590.0";"3.471867"
"6600.0";"3.765112"
"6610.0";"4.10235"
"6620.0";"3.975497"
"6630.0";"3.903622"
"6640.0";"4.144513"
"6650.0";"3.97968"
"6660.0";"4.113429"
"6670.0";"4.058489"
"6680.0";"4.083843"
"6690.0";"4.22897"
"6700.0";"4.434481"
"6710.0";"4.454123"
"6720.0";"4.512764"
"6730.0";"4.682387"
"6740.0";"4.514687"
"6750.0";"4.564865"
"6760.0";"4.656493"
"6770.0";"4.516007"
"6780.0";"4.758695"
"6790.0";"4.584598"
"6800.0";"4.786727"
"6810.0";"4.891906"
"6820.0";"4.827742"
"6830.0";"4.822141"
"6840.0";"4.820296"
"6850.0";"4.689136"
"6860.0";"4.463291"
"6870.0";"4.467432"
"6880.0";"4.522089"
"6890.0";"4.398893"
"6900.0";"4.678465"
"6910.0";"4.426082"
"6920.0";"4.528675"
"6930.0";"4.298423"
"6940.0";"4.426706"
"6950.0";"4.888782"
"6960.0";"4.939893"
"6970.0";"4.694716"
"6980.0";"4.660915"
"6990.0";"4.575413"
"7000.0";"4.578084"
"7010.0";"4.441423"
"7020.0";"4.186281"
"7030.0";"4.38426"
"7040.0";"4.362563"
"7050.0";"4.457478"
"7060.0";"4.378021"
"7070.0";"4.350395"
"7080.0";"4.382069"
"7090.0";"4.416017"
"7100.0";"4.597261"
"7110.0";"4.846028"
"7120.0";"4.664812"
"7130.0";"4.635745"
"7140.0";"4.65201"
"7150.0";"4.885654"
"7160.0";"4.940662"
"7170.0";"5.09734"
"7180.0";"4.753665"
"7190.0";"4.686631"
"7200.0";"4.431694"
"7210.0";"4.235652"
"7220.0";"4.027799"
"7230.0";"4.193747"
"7240.0";"4.147331"
"7250.0";"4.50042"
"7260.0";"4.558818"
"7270.0";"4.605253"
"7280.0";"4.721058"
"7290.0";"4.452655"
"7300.0";"4.279404"
"7310.0";"4.288475"
"7320.0";"4.398658"
"7330.0";"4.33891"
"7340.0";"4.512769"
"7350.0";"4.509315"
"7360.0";"4.273705"
"7370.0";"4.080186"
"7380.0";"4.29135"
"7390.0";"4.161254"
"7400.0";"4.004781"
"7410.0";"4.051521"
"7420.0";"4.22515"
"7430.0";"4.27199"
"7440.0";"4.422881"
"7450.0";"4.338408"
"7460.0";"4.250293"
"7470.0";"4.283795"
"7480.0";"4.188141"
"7490.0";"4.483671"
"7500.0";"4.570841"
"7510.0";"4.619602"
"7520.0";"4.736774"
"7530.0";"4.701739"
"7540.0";"4.604536"
"7550.0";"4.739239"
"7560.0";"4.412023"
"7570.0";"4.525715"
"7580.0";"4.64755"
"7590.0";"4.604333"
"7600.0";"4.470243"
"7610.0";"4.535238"
"7620.0";"4.37189"
"7630.0";"4.518766"
"7640.0";"4.526606"
"7650.0";"4.444999"
"7660.0";"4.553855"
"7670.0";"4.468501"
"7680.0";"4.291082"
"7690.0";"4.420709"
"7700.0";"4.171643"
"7710.0";"4.290329"
"7720.0";"4.077247"
"7730.0";"3.87915"
"7740.0";"3.801214"
"7750.0";"3.820774"
"7760.0";"3.962523"
"7770.0";"3.958199"
"7780.0";"3.760341"
"7790.0";"4.151614"
"7800.0";"4.273848"
"7810.0";"3.887488"
"7820.0";"3.974464"
"7830.0";"3.797859"
"7840.0";"3.69208"
"7850.0";"3.84342"
"7860.0";"4.078999"
"7870.0";"4.031394"
"7880.0";"4.047816"
"7890.0";"4.024994"
"7900.0";"4.106447"
"7910.0";"4.051907"
"7920.0";"4.022443"
"7930.0";"4.072506"
"7940.0";"4.068503"
"7950.0";"4.503416"
"7960.0";"4.381107"
"7970.0";"4.344976"
"7980.0";"4.378038"
"7990.0";"4.479417"
"8000.0";"4.224488"
"8010.0";"4.606985"
"8020.0";"4.566164"
"8030.0";"4.677115"
"8040.0";"4.72391"
"8050.0";"4.690333"
"8060.0";"4.277386"
"8070.0";"4.348633"
"8080.0";"4.18857"
"8090.0";"4.16721"
"8100.0";"4.095064"
"8110.0";"3.946826"
"8120.0";"3.837613"
"8130.0";"3.923681"
"8140.0";"3.747593"
"8150.0";"3.737151"
"8160.0";"3.596661"
"8170.0";"3.55742"
"8180.0";"3.620568"
"8190.0";"3.557621"
"8200.0";"3.295957"
"8210.0";"3.196439"
"8220.0";"3.304598"
"8230.0";"3.445181"
"8240.0";"3.552262"
"8250.0";"3.547571"
"8260.0";"3.59254"
"8270.0";"3.831909"
"8280.0";"3.912489"
"8290.0";"4.173948"
"8300.0";"4.182614"
"8310.0";"4.389473"
"8320.0";"4.398742"
"8330.0";"4.27853"
"8340.0";"4.197482"
"8350.0";"4.241956"
"8360.0";"4.358444"
"8370.0";"4.416806"
"8380.0";"4.436037"
"8390.0";"4.527445"
"8400.0";"4.670825"
"8410.0";"4.790338"
"8420.0";"4.616841"
"8430.0";"4.576999"
"8440.0";"4.464815"
"8450.0";"4.533451"
"8460.0";"4.404808"
"8470.0";"4.219815"
"8480.0";"4.274987"
"8490.0";"4.197211"
"8500.0";"4.219954"
"8510.0";"4.587353"
"8520.0";"4.710271"
"8530.0";"4.843198"
"8540.0";"4.933533"
"8550.0";"4.944356"
