# This .csv file was created 12.10.2024 14:32
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_3
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"-6.364832";"-10.816095"
"10.0";"-10.578461";"-6.59744"
"20.0";"-9.470466";"-7.064684"
"30.0";"-20.160307";"-10.110715"
"40.0";"-23.759068";"-11.251068"
"50.0";"-28.411882";"-14.674377"
"60.0";"-13.755738";"-6.569131"
"70.0";"-33.962341";"-14.803052"
"80.0";"-23.287468";"-19.222588"
"90.0";"-57.945435";"-25.790667"
"100.0";"-12.445103";"-15.955112"
"110.0";"-15.474418";"-24.207336"
"120.0";"-18.040419";"-17.123955"
"130.0";"-27.069847";"-11.616258"
"140.0";"-20.215158";"-18.380581"
"150.0";"-24.189377";"-22.890308"
"160.0";"-9.93327";"-23.888512"
"170.0";"-25.165098";"-26.163754"
"180.0";"-15.162862";"-15.30943"
"190.0";"-146.460266";"-37.786861"
"200.0";"-143.200287";"-23.564983"
"210.0";"-117.057281";"-36.592503"
"220.0";"-175.703552";"-10.644173"
"230.0";"-105.354897";"-32.18996"
"240.0";"-87.041924";"-23.844925"
"250.0";"-10.367842";"-30.542191"
"260.0";"-72.67926";"-30.374969"
"270.0";"-134.128311";"-26.984745"
"280.0";"-145.248474";"-14.546506"
"290.0";"-124.786499";"-15.674611"
"300.0";"-121.596245";"-15.924998"
"310.0";"-115.61824";"-0.79525"
"320.0";"-138.274078";"-0.363297"
"330.0";"-101.521973";"-18.798618"
"340.0";"-134.224243";"-40.632305"
"350.0";"-39.945019";"-52.947845"
"360.0";"-30.607693";"-55.561417"
"370.0";"-49.867462";"-58.556393"
"380.0";"-12.317305";"-55.615566"
"390.0";"-17.701643";"-67.599945"
"400.0";"-28.478605";"-88.217163"
"410.0";"-50.649105";"-101.624817"
"420.0";"-32.233967";"-96.696869"
"430.0";"-63.332153";"-87.991821"
"440.0";"-90.216072";"-100.127892"
"450.0";"-48.468418";"-83.042816"
"460.0";"-98.207954";"-72.248161"
"470.0";"-65.652191";"-84.80645"
"480.0";"-93.320778";"-93.998146"
"490.0";"-99.280739";"-103.075394"
"500.0";"-84.147522";"-101.201942"
"510.0";"-156.129425";"-77.609978"
"520.0";"-106.046791";"-83.730835"
"530.0";"-82.733261";"-68.947945"
"540.0";"-66.581741";"-66.404037"
"550.0";"-35.516697";"-76.413025"
"560.0";"-99.858948";"-74.596085"
"570.0";"-143.531189";"-77.707504"
"580.0";"-147.02298";"-80.375732"
"590.0";"-119.843445";"-67.394432"
"600.0";"-129.921616";"-74.716393"
"610.0";"-129.705902";"-83.561813"
"620.0";"-182.072418";"-84.912338"
"630.0";"-90.646957";"-84.311584"
"640.0";"-70.229988";"-77.869278"
"650.0";"-160.921036";"-70.128883"
"660.0";"-80.014908";"-83.350021"
"670.0";"-159.747635";"-78.046524"
"680.0";"-215.430603";"-88.027786"
"690.0";"-158.366364";"-111.309326"
"700.0";"-238.567078";"-88.323227"
"710.0";"-199.074661";"-94.092606"
"720.0";"-155.857132";"-108.852715"
"730.0";"-165.582993";"-108.732689"
"740.0";"-188.456726";"-99.501122"
"750.0";"-151.591843";"-115.024185"
"760.0";"-166.779297";"-92.411377"
"770.0";"-203.379471";"-98.560928"
"780.0";"-151.242279";"-86.634964"
"790.0";"-164.935242";"-88.901581"
"800.0";"-120.631058";"-95.056465"
"810.0";"-159.787231";"-82.162277"
"820.0";"-142.574448";"-97.347885"
"830.0";"-146.796722";"-95.303337"
"840.0";"-156.377472";"-100.02491"
"850.0";"-243.051285";"-83.800514"
"860.0";"-177.763153";"-84.342819"
"870.0";"-245.159546";"-75.487556"
"880.0";"-230.368652";"-80.73996"
"890.0";"-369.588745";"-59.881126"
"900.0";"-421.420624";"-81.876877"
"910.0";"-416.291809";"-57.842163"
"920.0";"-411.697723";"-95.444717"
"930.0";"-427.471008";"-46.833557"
"940.0";"-407.08429";"-97.343964"
"950.0";"-367.779175";"-106.246597"
"960.0";"-405.530853";"-69.142769"
"970.0";"-398.719727";"-73.4058"
"980.0";"-402.312622";"-79.439224"
"990.0";"-306.029053";"-108.792183"
"1000.0";"-436.097778";"-68.120148"
"1010.0";"-344.314453";"-100.078171"
"1020.0";"-375.041779";"-57.394306"
"1030.0";"-491.412872";"-67.65226"
"1040.0";"-380.229065";"-77.12252"
"1050.0";"-404.554321";"-43.402931"
"1060.0";"-485.924744";"-42.405174"
"1070.0";"-423.18988";"-74.26104"
"1080.0";"-465.000671";"-35.05069"
"1090.0";"-442.241913";"-47.736687"
"1100.0";"-407.579956";"-53.687866"
"1110.0";"-495.578857";"-47.458817"
"1120.0";"-390.304321";"-94.146782"
"1130.0";"-445.046326";"-78.484322"
"1140.0";"-360.490479";"-111.543625"
"1150.0";"-385.884064";"-117.748581"
"1160.0";"-397.238861";"-95.76432"
"1170.0";"-449.01947";"-50.287441"
"1180.0";"-410.293762";"-88.120346"
"1190.0";"-410.569702";"-57.298344"
"1200.0";"-324.871674";"-52.829018"
"1210.0";"-369.983063";"-78.321808"
"1220.0";"-334.430695";"-66.141502"
"1230.0";"-288.540314";"-66.661583"
"1240.0";"-311.4104";"-64.168556"
"1250.0";"-304.325562";"-85.331619"
"1260.0";"-372.727905";"-69.433533"
"1270.0";"-312.26413";"-84.498894"
"1280.0";"-394.964905";"-76.532913"
"1290.0";"-303.55072";"-87.555588"
"1300.0";"-248.270966";"-54.482643"
"1310.0";"-234.847992";"-95.578522"
"1320.0";"-320.696625";"-88.896935"
"1330.0";"-253.97348";"-90.050705"
"1340.0";"-263.921082";"-73.401291"
"1350.0";"-341.103455";"-80.641693"
"1360.0";"-321.828461";"-78.685532"
"1370.0";"-348.466339";"-78.280594"
"1380.0";"-247.556213";"-94.060295"
"1390.0";"-247.042267";"-86.8666"
"1400.0";"-253.219635";"-71.154526"
"1410.0";"-215.735611";"-110.88475"
"1420.0";"-242.939209";"-98.424065"
"1430.0";"-303.722809";"-62.023262"
"1440.0";"-239.566727";"-84.424942"
"1450.0";"-251.678574";"-85.044136"
"1460.0";"-283.350372";"-73.834961"
"1470.0";"-223.999435";"-95.930473"
"1480.0";"-230.00386";"-64.19043"
"1490.0";"-299.990601";"-61.950726"
"1500.0";"-319.095886";"-74.367722"
"1510.0";"-280.415741";"-114.752419"
"1520.0";"-339.680481";"-64.717728"
"1530.0";"-361.547516";"-87.2342"
"1540.0";"-363.884369";"-82.268631"
"1550.0";"-306.165222";"-81.288277"
