# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48478";"1.22049";"1.19352";"1.22273"
"10.0";"1.48786";"1.22695";"1.19678";"1.22056"
"20.0";"1.49117";"1.23045";"1.19613";"1.22575"
"30.0";"1.49032";"1.22419";"1.19758";"1.22851"
"40.0";"1.49031";"1.22762";"1.19392";"1.22864"
"50.0";"1.48755";"1.22839";"1.19574";"1.21939"
"60.0";"1.49313";"1.23221";"1.20004";"1.22493"
"70.0";"1.49116";"1.22841";"1.20178";"1.22222"
"80.0";"1.48188";"1.21777";"1.19679";"1.21519"
"90.0";"1.48775";"1.22552";"1.19904";"1.2195"
"100.0";"1.49204";"1.22523";"1.20424";"1.22514"
"110.0";"1.48749";"1.22113";"1.19865";"1.22364"
"120.0";"1.48411";"1.22351";"1.19344";"1.21815"
"130.0";"1.48389";"1.22192";"1.19293";"1.21972"
"140.0";"1.49119";"1.22767";"1.19701";"1.22772"
"150.0";"1.48936";"1.22733";"1.19927";"1.2214"
"160.0";"1.4919";"1.23155";"1.19287";"1.22959"
"170.0";"1.48965";"1.22829";"1.19576";"1.22457"
"180.0";"1.48385";"1.22258";"1.19514";"1.21678"
"190.0";"1.49156";"1.22852";"1.19696";"1.22781"
"200.0";"1.49341";"1.22991";"1.197";"1.23088"
"210.0";"1.48795";"1.22814";"1.1984";"1.21799"
"220.0";"1.49509";"1.23478";"1.20218";"1.22503"
"230.0";"1.48895";"1.22954";"1.20337";"1.21412"
"240.0";"1.49289";"1.22759";"1.20917";"1.21998"
"250.0";"1.49091";"1.22718";"1.19943";"1.22516"
"260.0";"1.49297";"1.23099";"1.20821";"1.2177"
"270.0";"1.49053";"1.22886";"1.20142";"1.22059"
"280.0";"1.49219";"1.23188";"1.20422";"1.21885"
"290.0";"1.49309";"1.22819";"1.20375";"1.22523"
"300.0";"1.49207";"1.22709";"1.20309";"1.22448"
"310.0";"1.49487";"1.23487";"1.20419";"1.22241"
"320.0";"1.49229";"1.23247";"1.20227";"1.22042"
"330.0";"1.49314";"1.23906";"1.19345";"1.22447"
"340.0";"1.49146";"1.2335";"1.19963";"1.21995"
"350.0";"1.49222";"1.23181";"1.20829";"1.21495"
"360.0";"1.49532";"1.23923";"1.19913";"1.22407"
"370.0";"1.49312";"1.23403";"1.2012";"1.22192"
"380.0";"1.49054";"1.22956";"1.20128";"1.22006"
"390.0";"1.49405";"1.23356";"1.19514";"1.23057"
"400.0";"1.49298";"1.23006";"1.19837";"1.22835"
"410.0";"1.48753";"1.22984";"1.19186";"1.22167"
"420.0";"1.49439";"1.23778";"1.19351";"1.22876"
"430.0";"1.49372";"1.23603";"1.19021";"1.23208"
"440.0";"1.4956";"1.23555";"1.19874";"1.22885"
"450.0";"1.49256";"1.23244";"1.19085";"1.23225"
"460.0";"1.49012";"1.22951";"1.19654";"1.22372"
"470.0";"1.48857";"1.22794";"1.19455";"1.22347"
"480.0";"1.49116";"1.22924";"1.20389";"1.21931"
