# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_mindist_neg1_mol16_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL16"
"0.0";"0.8937373"
"10.0";"0.767496"
"20.0";"0.6474023"
"30.0";"0.715053"
"40.0";"0.5766063"
"50.0";"0.551845"
"60.0";"0.4083885"
"70.0";"0.4656791"
"80.0";"0.54293"
"90.0";"0.5716966"
"100.0";"0.5533625"
"110.0";"0.780188"
"120.0";"0.6206971"
"130.0";"0.6735495"
"140.0";"0.8002507"
"150.0";"0.7948538"
"160.0";"0.843261"
"170.0";"0.4742465"
"180.0";"0.5690994"
"190.0";"0.5204518"
"200.0";"0.6829416"
"210.0";"0.2629754"
"220.0";"0.344385"
"230.0";"0.3700782"
"240.0";"0.3474681"
"250.0";"0.6380534"
"260.0";"0.54562"
"270.0";"0.6602986"
"280.0";"0.6736268"
"290.0";"0.5455658"
"300.0";"0.7009408"
"310.0";"0.6896533"
"320.0";"0.4085635"
"330.0";"0.3110275"
"340.0";"0.4062708"
"350.0";"0.5471874"
"360.0";"0.6326501"
"370.0";"0.6659198"
"380.0";"0.6703403"
"390.0";"0.6167505"
"400.0";"0.6497902"
"410.0";"0.6261519"
"420.0";"0.6621374"
"430.0";"0.6002467"
"440.0";"0.5416612"
"450.0";"0.5776685"
"460.0";"0.5134879"
"470.0";"0.475383"
"480.0";"0.5595872"
"490.0";"0.5173957"
"500.0";"0.5110481"
"510.0";"0.5308194"
"520.0";"0.5149154"
"530.0";"0.4636616"
"540.0";"0.5415319"
"550.0";"0.5007845"
"560.0";"0.441794"
"570.0";"0.5184497"
"580.0";"0.3818509"
"590.0";"0.5215086"
"600.0";"0.3833993"
"610.0";"0.5250618"
"620.0";"0.6016869"
"630.0";"0.5266507"
"640.0";"0.3992544"
"650.0";"0.3276538"
"660.0";"0.3074493"
"670.0";"0.3872595"
"680.0";"0.3396971"
"690.0";"0.2641932"
"700.0";"0.3789183"
"710.0";"0.2834835"
"720.0";"0.4252951"
"730.0";"0.4523683"
"740.0";"0.5231761"
"750.0";"0.5428281"
"760.0";"0.5053188"
"770.0";"0.423435"
"780.0";"0.5032722"
"790.0";"0.3978969"
"800.0";"0.437773"
"810.0";"0.3112488"
"820.0";"0.3816557"
"830.0";"0.4339008"
"840.0";"0.5318685"
"850.0";"0.4172119"
"860.0";"0.4525934"
"870.0";"0.4229849"
"880.0";"0.3503185"
"890.0";"0.3100035"
"900.0";"0.4663315"
"910.0";"0.4310881"
"920.0";"0.399125"
"930.0";"0.5736034"
"940.0";"0.481664"
"950.0";"0.3622084"
"960.0";"0.3773748"
"970.0";"0.4819763"
"980.0";"0.499048"
"990.0";"0.3363762"
"1000.0";"0.4385854"
"1010.0";"0.333783"
"1020.0";"0.3840455"
"1030.0";"0.3471971"
"1040.0";"0.4264565"
"1050.0";"0.4909807"
"1060.0";"0.397054"
"1070.0";"0.4173559"
"1080.0";"0.3422659"
"1090.0";"0.3039494"
"1100.0";"0.2950425"
"1110.0";"0.3730133"
"1120.0";"0.2417623"
"1130.0";"0.3368053"
"1140.0";"0.3744759"
"1150.0";"0.3391666"
"1160.0";"0.4497701"
"1170.0";"0.2708597"
"1180.0";"0.2686057"
"1190.0";"0.2561189"
"1200.0";"0.243996"
"1210.0";"0.3384288"
"1220.0";"0.2556283"
"1230.0";"0.324569"
"1240.0";"0.2580697"
"1250.0";"0.3336375"
"1260.0";"0.4080514"
"1270.0";"0.447229"
"1280.0";"0.442886"
"1290.0";"0.3979583"
"1300.0";"0.3819281"
"1310.0";"0.4601357"
"1320.0";"0.4259047"
"1330.0";"0.3617913"
"1340.0";"0.2183666"
"1350.0";"0.3294737"
"1360.0";"0.2371942"
"1370.0";"0.3153553"
"1380.0";"0.3941497"
"1390.0";"0.3866384"
"1400.0";"0.411772"
"1410.0";"0.4650889"
"1420.0";"0.4035504"
"1430.0";"0.4978895"
