# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_center_rottrans_p2_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.4915";"1.20545";"1.23347";"1.21431"
"10.0";"1.48493";"1.19949";"1.22969";"1.20794"
"20.0";"1.48899";"1.20928";"1.22536";"1.21258"
"30.0";"1.49511";"1.20945";"1.23494";"1.21771"
"40.0";"1.4876";"1.20992";"1.22974";"1.20406"
"50.0";"1.48742";"1.20431";"1.22965";"1.20932"
"60.0";"1.48972";"1.20479";"1.2333";"1.21078"
"70.0";"1.4879";"1.20799";"1.22981";"1.20667"
"80.0";"1.48461";"1.19845";"1.22932";"1.20855"
"90.0";"1.4897";"1.20698";"1.2313";"1.21059"
"100.0";"1.4875";"1.19883";"1.23153";"1.21303"
"110.0";"1.48777";"1.20688";"1.22524";"1.21208"
"120.0";"1.4915";"1.21031";"1.23207";"1.21091"
"130.0";"1.49046";"1.21002";"1.23317";"1.20752"
"140.0";"1.48673";"1.20706";"1.22648";"1.20809"
"150.0";"1.48498";"1.20081";"1.22652";"1.20998"
"160.0";"1.48439";"1.20684";"1.22238";"1.2067"
"170.0";"1.48785";"1.20088";"1.22589";"1.21757"
"180.0";"1.48332";"1.20221";"1.22302";"1.20805"
"190.0";"1.49041";"1.20999";"1.22721";"1.21347"
"200.0";"1.4903";"1.20674";"1.22282";"1.22086"
"210.0";"1.49233";"1.21349";"1.23139";"1.21046"
"220.0";"1.48139";"1.20306";"1.2181";"1.20745"
"230.0";"1.48524";"1.2087";"1.22439";"1.2049"
"240.0";"1.48454";"1.20541";"1.22251";"1.20837"
"250.0";"1.48427";"1.20736";"1.22138";"1.2069"
"260.0";"1.47936";"1.19698";"1.21569";"1.21094"
"270.0";"1.48519";"1.20405";"1.22429";"1.20952"
"280.0";"1.48827";"1.20512";"1.22312";"1.21719"
"290.0";"1.48781";"1.20694";"1.22568";"1.21168"
"300.0";"1.48672";"1.21076";"1.22482";"1.20604"
"310.0";"1.4901";"1.20626";"1.22929";"1.21433"
"320.0";"1.48317";"1.20928";"1.22279";"1.20083"
"330.0";"1.48702";"1.20099";"1.23065";"1.21061"
"340.0";"1.48917";"1.20309";"1.23314";"1.21129"
"350.0";"1.48615";"1.19571";"1.22854";"1.21582"
"360.0";"1.48716";"1.20169";"1.23219";"1.20869"
"370.0";"1.48348";"1.19648";"1.22798";"1.20911"
"380.0";"1.4884";"1.20308";"1.23244";"1.21009"
"390.0";"1.4846";"1.20635";"1.22271";"1.20739"
"400.0";"1.48374";"1.20188";"1.22607";"1.20632"
"410.0";"1.48574";"1.19999";"1.22982";"1.20932"
