# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol6_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL6"
"0.0";"3.852231"
"10.0";"3.991293"
"20.0";"4.073333"
"30.0";"3.932819"
"40.0";"3.604731"
"50.0";"3.416459"
"60.0";"3.408652"
"70.0";"3.307863"
"80.0";"3.38865"
"90.0";"3.193972"
"100.0";"3.171921"
"110.0";"2.966219"
"120.0";"3.071157"
"130.0";"3.066602"
"140.0";"3.343879"
"150.0";"3.222995"
"160.0";"3.420249"
"170.0";"3.645566"
"180.0";"3.894547"
"190.0";"4.094205"
"200.0";"3.774066"
"210.0";"3.835903"
"220.0";"3.848816"
"230.0";"3.734284"
"240.0";"3.786536"
"250.0";"3.82054"
"260.0";"3.907573"
"270.0";"3.931761"
"280.0";"3.869792"
"290.0";"3.880892"
"300.0";"3.961263"
"310.0";"3.8661"
"320.0";"3.679497"
"330.0";"3.40483"
"340.0";"3.661054"
"350.0";"3.74349"
"360.0";"3.923376"
"370.0";"3.937337"
"380.0";"3.981879"
"390.0";"3.933433"
"400.0";"3.615627"
"410.0";"3.742402"
"420.0";"3.856598"
"430.0";"3.564616"
"440.0";"3.586775"
"450.0";"3.656436"
"460.0";"3.577715"
"470.0";"3.529191"
"480.0";"3.357343"
"490.0";"3.275463"
"500.0";"3.085444"
"510.0";"3.093802"
"520.0";"3.376793"
"530.0";"3.534382"
"540.0";"3.636911"
"550.0";"3.667365"
"560.0";"3.370864"
"570.0";"3.274335"
"580.0";"3.018718"
"590.0";"3.193162"
"600.0";"3.308905"
"610.0";"3.181869"
"620.0";"3.351704"
"630.0";"3.243755"
"640.0";"3.345153"
"650.0";"3.420242"
"660.0";"3.512779"
"670.0";"3.76271"
"680.0";"3.668221"
"690.0";"3.558419"
"700.0";"3.669169"
"710.0";"3.686745"
"720.0";"3.734045"
"730.0";"3.768468"
"740.0";"3.577664"
"750.0";"3.57768"
"760.0";"3.731079"
"770.0";"3.577808"
"780.0";"3.500407"
"790.0";"3.515004"
"800.0";"3.40789"
