# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"159.212"
"10.0";"158.238"
"20.0";"159.899"
"30.0";"160.741"
"40.0";"159.816"
"50.0";"161.543"
"60.0";"160.088"
"70.0";"160.828"
"80.0";"156.9"
"90.0";"156.197"
"100.0";"157.038"
"110.0";"157.45"
"120.0";"155.252"
"130.0";"156.563"
"140.0";"158.619"
"150.0";"157.672"
"160.0";"158.627"
"170.0";"157.388"
"180.0";"158.431"
"190.0";"159.323"
"200.0";"159.368"
"210.0";"157.826"
"220.0";"158.31"
"230.0";"157.642"
"240.0";"158.773"
"250.0";"159.298"
"260.0";"162.018"
"270.0";"158.544"
"280.0";"159.274"
"290.0";"158.059"
"300.0";"157.541"
"310.0";"160.556"
"320.0";"159.833"
"330.0";"160.171"
"340.0";"158.409"
"350.0";"157.238"
"360.0";"157.923"
"370.0";"158.181"
"380.0";"159.604"
"390.0";"159.848"
"400.0";"158.39"
"410.0";"160.865"
"420.0";"157.805"
"430.0";"157.394"
"440.0";"159.468"
"450.0";"159.956"
"460.0";"157.607"
"470.0";"159.625"
"480.0";"158.458"
"490.0";"159.713"
"500.0";"157.521"
"510.0";"158.577"
"520.0";"156.637"
"530.0";"157.935"
"540.0";"159.005"
"550.0";"157.013"
"560.0";"157.506"
"570.0";"157.634"
"580.0";"159.549"
"590.0";"159.913"
"600.0";"159.388"
"610.0";"157.857"
"620.0";"159.679"
"630.0";"155.587"
"640.0";"156.708"
"650.0";"159.124"
"660.0";"159.327"
"670.0";"157.14"
"680.0";"160.883"
"690.0";"158.72"
"700.0";"159.009"
"710.0";"157.514"
"720.0";"159.827"
"730.0";"158.492"
"740.0";"156.856"
"750.0";"157.214"
"760.0";"154.852"
"770.0";"157.657"
"780.0";"157.076"
"790.0";"156.366"
"800.0";"156.866"
"810.0";"159.478"
"820.0";"160.687"
"830.0";"159.609"
"840.0";"157.617"
