Time (ps);Coul-SR:Protein-MOL;LJ-SR:Protein-MOL
0.0;-0.10751229991522497;-0.027011309617256424
10.0;-0.09740102947353903;-0.033840788656982174
20.0;-0.09009675217891794;-0.029623046891654025
30.0;-0.10233155515983536;-0.034014822049145986
40.0;-0.07837437323027939;-0.03200627741927643
50.0;-0.10515363021106958;-0.031797516919558705
60.0;-0.0990909468179455;-0.025985590996666565
70.0;-0.11022197940595035;-0.029676231239646005
80.0;-0.09377559964818197;-0.034204344586216795
90.0;-0.10252530777583913;-0.029151859466318524
100.0;-0.08716160198541957;-0.03319470854661082
110.0;-0.08770351384053139;-0.03279329116971628
120.0;-0.09591933814850377;-0.03417924054039177
130.0;-0.09361089586101431;-0.03841016602321441
140.0;-0.05750061824087403;-0.03452454262478623
150.0;-0.058769959520032236;-0.04241174674523432
160.0;-0.05804991858760411;-0.03855582207804361
170.0;-0.05997001104910297;-0.028310014420015732
180.0;-0.05307889292084385;-0.034045395473276334
190.0;-0.04457674120416254;-0.03194774002725471
200.0;-0.04526105560974427;-0.03892658441424686
210.0;-0.0484633806856734;-0.03781024839931408
220.0;-0.05382692376798305;-0.038756560327629155
230.0;-0.0670938417542865;-0.036194034661703255
240.0;-0.052543804916027136;-0.03393261347767521
250.0;-0.05481827800702101;-0.0315956734618464
260.0;-0.03793034220578649;-0.04058749489767944
270.0;-0.05579041534621361;-0.0379450215351108
280.0;-0.05781697649316383;-0.038790201802779915
290.0;-0.06951269267972074;-0.03259363831396719
300.0;-0.05100144456852161;-0.0371342828339227
310.0;-0.05038608753712902;-0.03968010726855203
320.0;-0.07296224836343948;-0.042309892270020175
330.0;-0.06928349721718388;-0.04189073502372848
340.0;-0.0564965874375978;-0.039402528996845744
350.0;-0.0680398296284079;-0.040198866531053576
360.0;-0.06245783942741558;-0.0389368778590322
370.0;-0.06645305656581289;-0.04487921631974
380.0;-0.06664508113301769;-0.03852079369393857
390.0;-0.07414529103887779;-0.03715077792921466
400.0;-0.06978875218640679;-0.03233527611194402
410.0;-0.0632003530970938;-0.03752209460099081
420.0;-0.04845383818829892;-0.03821115812438545
430.0;-0.06764934479370702;-0.036397077542131576
440.0;-0.06290248500749625;-0.0404286944027986
450.0;-0.061204429426626336;-0.041969047841292365
460.0;-0.05723360589378239;-0.04294354293294141
470.0;-0.05925952462348414;-0.03976332552227395
480.0;-0.06713759928139183;-0.04156412285678266
490.0;-0.05161458069901147;-0.03875286998336873
500.0;-0.05566843446796247;-0.04060827756252201
510.0;-0.07933908000025383;-0.03594252032210779
520.0;-0.06519252438450682;-0.04253479943547122
530.0;-0.0537130348482295;-0.04358681097815978
540.0;-0.06976825722104366;-0.05038219876228613
550.0;-0.0882900959157825;-0.04037931955167169
560.0;-0.08946564988894798;-0.04544405511934181
570.0;-0.08356208796861939;-0.04855205678091441
580.0;-0.07174165601612524;-0.05156240263497573
590.0;-0.08845873976650834;-0.040522013659452225
600.0;-0.09257767522730899;-0.04465865177859308
610.0;-0.05956638883930848;-0.04838900377377735
620.0;-0.06478120303412425;-0.047585300324257555
630.0;-0.10223536329784848;-0.0432887178024598
640.0;-0.0874979832920399;-0.0456194075979925
650.0;-0.11033073977911986;-0.04037895806287746
660.0;-0.08751659652664051;-0.048131710591461326
670.0;-0.11138758597411862;-0.03874001394691257
680.0;-0.10588365615090758;-0.037082684265062046
690.0;-0.09683719993571199;-0.04391843908711025
