# This .csv file was created 12.10.2024 14:30
# extracted out of file mindist_major_allergenic_epitope_r_311-324_MOL_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_311-324-MOL"
"0.0";"1.383115"
"10.0";"1.460096"
"20.0";"1.40458"
"30.0";"1.393811"
"40.0";"1.394874"
"50.0";"1.368255"
"60.0";"1.462522"
"70.0";"1.382757"
"80.0";"1.485688"
"90.0";"1.439055"
"100.0";"1.401629"
"110.0";"1.410567"
"120.0";"1.356176"
"130.0";"1.324176"
"140.0";"1.431478"
"150.0";"1.377706"
"160.0";"1.399695"
"170.0";"1.491011"
"180.0";"1.469413"
"190.0";"1.383718"
"200.0";"1.409685"
"210.0";"1.246822"
"220.0";"1.36288"
"230.0";"1.360198"
"240.0";"1.457499"
"250.0";"1.314178"
"260.0";"1.368776"
"270.0";"1.444618"
"280.0";"1.45127"
"290.0";"1.422879"
"300.0";"1.415422"
"310.0";"1.479216"
"320.0";"1.485966"
"330.0";"1.505991"
"340.0";"1.505344"
"350.0";"1.434858"
"360.0";"1.39024"
"370.0";"1.354744"
"380.0";"1.407134"
"390.0";"1.362694"
"400.0";"1.484561"
"410.0";"1.459876"
"420.0";"1.432319"
"430.0";"1.486587"
"440.0";"1.462744"
"450.0";"1.429864"
"460.0";"1.460861"
"470.0";"1.341127"
"480.0";"1.291151"
"490.0";"1.307888"
"500.0";"1.324642"
"510.0";"1.26677"
"520.0";"1.343663"
"530.0";"1.375314"
"540.0";"1.32723"
"550.0";"1.35865"
"560.0";"1.295498"
"570.0";"1.238787"
"580.0";"1.272985"
"590.0";"1.447698"
"600.0";"1.450995"
"610.0";"1.323403"
"620.0";"1.283454"
"630.0";"1.481013"
"640.0";"1.502997"
"650.0";"1.424951"
"660.0";"1.471163"
"670.0";"1.396863"
"680.0";"1.448048"
"690.0";"1.445543"
"700.0";"1.458718"
"710.0";"1.478723"
"720.0";"1.459352"
"730.0";"1.355565"
"740.0";"1.400261"
"750.0";"1.427917"
"760.0";"1.459916"
"770.0";"1.490671"
"780.0";"1.440743"
"790.0";"1.468271"
"800.0";"1.490689"
"810.0";"1.462444"
"820.0";"1.43244"
"830.0";"1.468151"
"840.0";"1.415503"
"850.0";"1.490758"
"860.0";"1.429501"
"870.0";"1.478635"
"880.0";"1.50814"
"890.0";"1.515254"
"900.0";"1.456508"
"910.0";"1.462914"
"920.0";"1.494475"
"930.0";"1.472286"
"940.0";"1.510706"
"950.0";"1.468513"
"960.0";"1.398001"
"970.0";"1.470017"
"980.0";"1.447167"
"990.0";"1.489556"
"1000.0";"1.492921"
"1010.0";"1.460439"
"1020.0";"1.48695"
"1030.0";"1.464487"
"1040.0";"1.50989"
"1050.0";"1.497903"
"1060.0";"1.432042"
"1070.0";"1.479353"
"1080.0";"1.513544"
"1090.0";"1.478512"
"1100.0";"1.502687"
"1110.0";"1.487517"
"1120.0";"1.499372"
"1130.0";"1.394434"
"1140.0";"1.462405"
"1150.0";"1.431473"
"1160.0";"1.48218"
"1170.0";"1.526628"
"1180.0";"1.489849"
"1190.0";"1.493657"
"1200.0";"1.438605"
"1210.0";"1.417895"
"1220.0";"1.451703"
"1230.0";"1.454406"
"1240.0";"1.511445"
"1250.0";"1.488557"
"1260.0";"1.440545"
"1270.0";"1.430372"
"1280.0";"1.409829"
"1290.0";"1.425623"
"1300.0";"1.489475"
"1310.0";"1.523663"
"1320.0";"1.445792"
"1330.0";"1.434798"
"1340.0";"1.499997"
"1350.0";"1.524053"
"1360.0";"1.493884"
"1370.0";"1.42276"
"1380.0";"1.506945"
"1390.0";"1.498389"
"1400.0";"1.491902"
"1410.0";"1.508842"
"1420.0";"1.45399"
"1430.0";"1.54322"
"1440.0";"1.498314"
"1450.0";"1.526317"
"1460.0";"1.435012"
"1470.0";"1.483672"
"1480.0";"1.523145"
"1490.0";"1.470266"
