Time (ps);Coul-SR:Protein-MOL;LJ-SR:Protein-MOL
0.0;-0.002004583104996945;-0.0034064938868837284
10.0;-0.003275450672215308;-0.002042791411992742
20.0;-0.002920099284657129;-0.00217830661075481
30.0;-0.006305218927878902;-0.003162167698755239
40.0;-0.007327075469370637;-0.0034697246687883944
50.0;-0.008794941309031475;-0.004542475731160694
60.0;-0.004326193531343171;-0.0020659983520146933
70.0;-0.010565554497828549;-0.004605172907256007
80.0;-0.007332926499020701;-0.006052947659443152
90.0;-0.018090762213397275;-0.0080519341001049
100.0;-0.003887709690922609;-0.00498419687986155
110.0;-0.004871132222767851;-0.007620133721149852
120.0;-0.005702496839044126;-0.005412806612719686
130.0;-0.008462712272408964;-0.003631533238295318
140.0;-0.006385643076456541;-0.005806129727202658
150.0;-0.007628071331714547;-0.007218412538235944
160.0;-0.003100039322897162;-0.007455281751679026
170.0;-0.007964545960932257;-0.008280612348242206
180.0;-0.00479667396365845;-0.0048430398086754065
190.0;-0.04619731320497615;-0.011918942251886246
200.0;-0.04466773355376026;-0.007350504694469573
210.0;-0.03698562405606425;-0.011561831503914766
220.0;-0.054859015492597155;-0.0033233753379834025
230.0;-0.033010056711367336;-0.010085837824288757
240.0;-0.027541426401721296;-0.007544907290216428
250.0;-0.0032994647198849236;-0.009719754764056673
260.0;-0.023816147171394117;-0.009953523632884181
270.0;-0.042926279355569634;-0.008636168558096664
280.0;-0.04572278135938955;-0.004579096048754691
290.0;-0.0397872995274747;-0.004997739722096457
300.0;-0.038417335410124036;-0.005031372387951244
310.0;-0.03700162576647849;-0.00025450606142068944
320.0;-0.044801378313752686;-0.00011770974410150403
330.0;-0.03184763280568679;-0.005897161625477611
340.0;-0.042269760535614195;-0.012795883694125505
350.0;-0.01243215739611085;-0.016479049436048103
360.0;-0.009544800326811655;-0.017326448979337272
370.0;-0.015662580012940266;-0.018391635624681987
380.0;-0.0038532277843472173;-0.017398241267338625
390.0;-0.0056131185748441465;-0.02143566599653731
400.0;-0.008903347985393793;-0.027579584761023436
410.0;-0.01579359295777283;-0.031689029729274634
420.0;-0.010242369849259006;-0.030725510625587843
430.0;-0.020023571238870903;-0.027820157894071225
440.0;-0.02843977075701883;-0.031564379070544546
450.0;-0.015414006309549552;-0.02640941344086705
460.0;-0.030847306890139713;-0.02269328607146447
470.0;-0.020516053236834537;-0.026501684353945575
480.0;-0.02943130377191876;-0.029644930616879023
490.0;-0.03160981495278303;-0.03281798829605008
500.0;-0.026846795518064293;-0.032287912683929096
510.0;-0.049182987027714946;-0.02444824568588043
520.0;-0.03374492172086807;-0.02664380926621269
530.0;-0.0258856922499296;-0.02157252432652295
540.0;-0.021243751475665085;-0.02118705275383035
550.0;-0.011162243781938867;-0.02401520651442867
560.0;-0.03139981510829371;-0.023456118091716348
570.0;-0.04556401034887782;-0.024668265769340655
580.0;-0.04630061724507148;-0.025312002267430873
590.0;-0.03765086144604809;-0.02117310981395027
600.0;-0.04038043164752101;-0.023222311216370774
610.0;-0.04042268990320188;-0.02604193951519911
620.0;-0.057002372484440164;-0.02658395363981316
630.0;-0.028724833475932444;-0.02671723674620528
640.0;-0.022297782603726144;-0.024723231226425876
650.0;-0.04948432207038216;-0.021565112424507066
660.0;-0.02528900196585357;-0.02634307652922548
670.0;-0.05066239003165059;-0.024751686868494667
680.0;-0.06709185451170671;-0.027414616721374786
690.0;-0.049185766640991876;-0.03457069036201456
700.0;-0.07598452007847933;-0.02813128312439484
710.0;-0.06288209795820382;-0.02972121332726859
720.0;-0.04936186657545353;-0.034474990815344074
730.0;-0.052009935986028745;-0.03415314635893054
740.0;-0.060176748240583444;-0.03177203645281187
750.0;-0.04741067579485961;-0.035974061899906803
760.0;-0.052242279211381956;-0.028947123812029747
770.0;-0.06433575360145766;-0.031178129962482835
780.0;-0.047401862635709446;-0.027152848331369252
790.0;-0.05132605213040068;-0.027665204389011287
800.0;-0.03765978121741519;-0.029675655130214352
810.0;-0.050267790494287;-0.025847598089797152
820.0;-0.045200601091856724;-0.03086235281809363
830.0;-0.04606861552559564;-0.02990865688785117
840.0;-0.04913698499283578;-0.03142986287423645
850.0;-0.07632801086581038;-0.026316777313695316
860.0;-0.05604205380900137;-0.026590126924677486
870.0;-0.07805491043854232;-0.02403404035837318
880.0;-0.07314172884347954;-0.02563482578850782
890.0;-0.11685048784035008;-0.018932229079458223
900.0;-0.13420868014420198;-0.026075106368071744
910.0;-0.13142266619943302;-0.018260679446138694
920.0;-0.12913900257840288;-0.02993855653352237
930.0;-0.13503547741042826;-0.014794434265641485
940.0;-0.12988790792949856;-0.031059424655086598
950.0;-0.11719729487718762;-0.033856766790307566
960.0;-0.12861909221810616;-0.021929478648634933
970.0;-0.1266975510165172;-0.02332549523040845
980.0;-0.12678611289692293;-0.025034736351145233
990.0;-0.09669347696954758;-0.034374169178562626
1000.0;-0.13823134548820226;-0.02159226711972715
1010.0;-0.10659890185758514;-0.03098395386996904
1020.0;-0.11711198999506622;-0.017922166986216674
1030.0;-0.15321604080665477;-0.021093080827606848
1040.0;-0.12020848824563399;-0.024382095931813293
1050.0;-0.12936051756444775;-0.013878545665006046
1060.0;-0.15503057829618616;-0.013529046892846433
1070.0;-0.13456899369749237;-0.023614065212828876
1080.0;-0.1453999496572944;-0.010959916574944968
1090.0;-0.1393238967298847;-0.015038966353726924
1100.0;-0.13144263646390308;-0.01731408659644868
1110.0;-0.15826010468094348;-0.015155685599504379
1120.0;-0.12252375452827466;-0.029554418403159276
1130.0;-0.14329061656846648;-0.025269429794906473
1140.0;-0.11459712847933064;-0.035458853616977995
1150.0;-0.12395969906648936;-0.03782503613900507
1160.0;-0.12806968379038863;-0.030874386634598645
1170.0;-0.14436625319906887;-0.016168139524415807
1180.0;-0.13188908740235944;-0.02832631907165129
1190.0;-0.13300992043437132;-0.018562617113089454
1200.0;-0.10506302196522818;-0.017084826787747077
1210.0;-0.1189151430903925;-0.025173176658138667
1220.0;-0.10591159695215416;-0.02094649865089117
1230.0;-0.09158846940071103;-0.021159720352971048
1240.0;-0.09944321324332436;-0.020491054241683005
1250.0;-0.09600175457413249;-0.026918491798107257
1260.0;-0.11760055561865819;-0.021907192753293954
1270.0;-0.09820923832707465;-0.026575489215556768
1280.0;-0.12383130639527958;-0.023994968866983952
1290.0;-0.09370353266573649;-0.02702766740341043
1300.0;-0.07623063030422125;-0.016728682710848552
1310.0;-0.0728097944504728;-0.029632156874903115
1320.0;-0.10043488575294073;-0.02784049726283087
1330.0;-0.07910270721467104;-0.02804723765682036
1340.0;-0.08297109039008073;-0.023075781230351346
1350.0;-0.10552637513921544;-0.02494793125850761
1360.0;-0.1003174654780088;-0.02452714441569776
1370.0;-0.10955236039763332;-0.024610192969108595
1380.0;-0.07743100446651988;-0.029420320475928335
1390.0;-0.07598261218589489;-0.02671749761633808
1400.0;-0.07825468348249605;-0.021989506897745252
1410.0;-0.06702486407724761;-0.03444973809627369
1420.0;-0.07523620448309395;-0.03048109488327728
1430.0;-0.09411924666873257;-0.01922009978308026
1440.0;-0.07353725473945287;-0.025915028117479495
1450.0;-0.07791568600741763;-0.026328312704712486
1460.0;-0.08889367658869592;-0.02316376399206907
1470.0;-0.06926175288333694;-0.029662185151974274
1480.0;-0.07300782757745047;-0.020375326942610465
1490.0;-0.09403327659814562;-0.019418707566154485
1500.0;-0.10028091778178641;-0.02337123022482574
1510.0;-0.08785009335898096;-0.03595023120445617
1520.0;-0.10738915266133009;-0.02046035130316021
1530.0;-0.1126800668200036;-0.0271874513030524
1540.0;-0.11550711324563853;-0.026114372825617717
1550.0;-0.09695461489255247;-0.025741896941560947
1560.0;-0.08333904872140992;-0.03584506446566667
1570.0;-0.07484254769176847;-0.04098600165231324
1580.0;-0.10537337706880853;-0.03205554166302897
1590.0;-0.10816547196482837;-0.024364915558212526
1600.0;-0.10887372425807255;-0.021725051017233873
1610.0;-0.09340611406734353;-0.022416472559330332
1620.0;-0.08508756988793081;-0.03428979449842208
