# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_1
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"160.65"
"10.0";"161.222"
"20.0";"160.718"
"30.0";"160.839"
"40.0";"159.892"
"50.0";"159.954"
"60.0";"160.581"
"70.0";"161.249"
"80.0";"162.15"
"90.0";"160.772"
"100.0";"162.803"
"110.0";"163.788"
"120.0";"161.991"
"130.0";"163.244"
"140.0";"160.026"
"150.0";"161.43"
"160.0";"163.441"
"170.0";"161.3"
"180.0";"162.072"
"190.0";"159.558"
"200.0";"159.51"
"210.0";"159.197"
"220.0";"158.255"
"230.0";"160.587"
"240.0";"156.711"
"250.0";"159.769"
"260.0";"160.825"
"270.0";"161.761"
"280.0";"159.914"
"290.0";"162.672"
"300.0";"162.147"
"310.0";"159.211"
"320.0";"159.874"
"330.0";"158.598"
"340.0";"160.279"
"350.0";"158.993"
"360.0";"158.711"
"370.0";"161.354"
"380.0";"160.005"
"390.0";"158.57"
"400.0";"158.793"
"410.0";"158.692"
"420.0";"160.378"
"430.0";"159.266"
"440.0";"159.072"
"450.0";"158.882"
"460.0";"158.625"
"470.0";"160.76"
"480.0";"158.351"
"490.0";"159.765"
"500.0";"159.182"
"510.0";"157.866"
"520.0";"158.899"
"530.0";"156.523"
"540.0";"157.805"
"550.0";"157.544"
"560.0";"155.328"
"570.0";"156.947"
"580.0";"156.672"
"590.0";"155.837"
"600.0";"155.178"
"610.0";"158.08"
"620.0";"158.002"
"630.0";"156.858"
"640.0";"157.206"
"650.0";"158.439"
"660.0";"158.421"
"670.0";"158.471"
"680.0";"159.373"
"690.0";"158.747"
"700.0";"158.163"
"710.0";"157.975"
"720.0";"156.545"
"730.0";"159.72"
"740.0";"158.564"
"750.0";"160.196"
"760.0";"160.878"
"770.0";"159.929"
"780.0";"158.189"
"790.0";"160.044"
"800.0";"156.889"
"810.0";"157.996"
"820.0";"160.164"
"830.0";"155.521"
"840.0";"160.037"
"850.0";"157.769"
"860.0";"158.528"
"870.0";"161.157"
"880.0";"159.255"
"890.0";"159.152"
"900.0";"161.599"
"910.0";"162.198"
"920.0";"160.524"
"930.0";"159.831"
"940.0";"162.467"
"950.0";"163.432"
"960.0";"157.829"
"970.0";"159.79"
"980.0";"158.547"
"990.0";"159.936"
"1000.0";"157.303"
"1010.0";"157.442"
"1020.0";"161.032"
"1030.0";"158.608"
"1040.0";"155.615"
"1050.0";"158.835"
"1060.0";"160.554"
"1070.0";"159.678"
"1080.0";"155.864"
"1090.0";"155.514"
"1100.0";"156.928"
"1110.0";"157.356"
