# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_mindist_pos2_mol1_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL1"
"0.0";"5.342318"
"10.0";"5.312637"
"20.0";"5.354956"
"30.0";"5.304985"
"40.0";"5.094286"
"50.0";"5.053223"
"60.0";"5.147895"
"70.0";"5.179529"
"80.0";"5.2"
"90.0";"5.310196"
"100.0";"5.383579"
"110.0";"5.486548"
"120.0";"5.469411"
"130.0";"5.35543"
"140.0";"5.388693"
"150.0";"5.22968"
"160.0";"5.138921"
"170.0";"4.995786"
"180.0";"4.928919"
"190.0";"4.829006"
"200.0";"4.677179"
"210.0";"4.535463"
"220.0";"4.581095"
"230.0";"4.725675"
"240.0";"4.703001"
"250.0";"4.457106"
"260.0";"4.841675"
"270.0";"4.892966"
"280.0";"4.965466"
"290.0";"4.971622"
"300.0";"4.97555"
"310.0";"4.924441"
"320.0";"4.984422"
"330.0";"5.062068"
"340.0";"5.243548"
"350.0";"5.066238"
"360.0";"5.198645"
"370.0";"5.505644"
"380.0";"5.326814"
"390.0";"5.361444"
"400.0";"5.313725"
"410.0";"5.66758"
"420.0";"5.629061"
"430.0";"5.724295"
"440.0";"5.81971"
"450.0";"5.720109"
"460.0";"5.626628"
"470.0";"5.653625"
"480.0";"5.673116"
"490.0";"5.442894"
"500.0";"5.379223"
"510.0";"5.47711"
"520.0";"5.323924"
"530.0";"5.270201"
"540.0";"5.581882"
"550.0";"5.586645"
"560.0";"5.487619"
"570.0";"5.553854"
"580.0";"5.621442"
"590.0";"5.867203"
"600.0";"5.68882"
"610.0";"5.613213"
"620.0";"5.818675"
"630.0";"5.755579"
"640.0";"5.919128"
"650.0";"5.817648"
"660.0";"6.032122"
"670.0";"6.135696"
"680.0";"6.180807"
"690.0";"6.127029"
"700.0";"6.184683"
"710.0";"5.86795"
"720.0";"5.902215"
"730.0";"5.764557"
"740.0";"6.167455"
"750.0";"6.094551"
"760.0";"6.31498"
"770.0";"6.149323"
"780.0";"5.972281"
"790.0";"5.906694"
"800.0";"5.972868"
"810.0";"5.739069"
"820.0";"5.99669"
"830.0";"6.138196"
"840.0";"6.010674"
"850.0";"6.000741"
"860.0";"6.24249"
"870.0";"5.996922"
"880.0";"5.80121"
"890.0";"5.668065"
"900.0";"5.544243"
"910.0";"5.519494"
"920.0";"5.599108"
"930.0";"5.42345"
"940.0";"5.11111"
"950.0";"4.931302"
"960.0";"4.948481"
"970.0";"5.022571"
"980.0";"4.770874"
"990.0";"4.763815"
"1000.0";"4.441287"
"1010.0";"4.41767"
"1020.0";"4.545574"
"1030.0";"4.781964"
"1040.0";"4.974774"
"1050.0";"5.07266"
"1060.0";"4.797596"
"1070.0";"4.833352"
"1080.0";"4.699337"
"1090.0";"4.73501"
"1100.0";"4.774559"
"1110.0";"4.850921"
"1120.0";"4.439554"
"1130.0";"4.2337"
"1140.0";"4.417281"
"1150.0";"4.655815"
"1160.0";"4.588754"
"1170.0";"4.48148"
"1180.0";"4.626096"
"1190.0";"4.544362"
"1200.0";"4.525402"
"1210.0";"4.28239"
"1220.0";"4.106763"
"1230.0";"4.112251"
"1240.0";"4.027884"
"1250.0";"4.092"
"1260.0";"4.161476"
"1270.0";"4.135878"
"1280.0";"3.824369"
"1290.0";"3.674351"
"1300.0";"3.633867"
"1310.0";"3.600321"
"1320.0";"3.481898"
"1330.0";"3.427245"
"1340.0";"3.483484"
"1350.0";"3.738497"
"1360.0";"3.929938"
"1370.0";"4.05508"
"1380.0";"4.081589"
"1390.0";"4.165074"
"1400.0";"4.412067"
"1410.0";"4.512214"
"1420.0";"4.469355"
"1430.0";"4.773781"
"1440.0";"4.724202"
"1450.0";"4.800742"
"1460.0";"5.015397"
"1470.0";"5.190791"
"1480.0";"5.195197"
"1490.0";"5.160596"
"1500.0";"5.047677"
"1510.0";"4.921987"
