# This .csv file was created 12.10.2024 14:34
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_2
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"-342.415924";"-86.02832"
"10.0";"-310.707336";"-107.951439"
"20.0";"-295.854309";"-97.274384"
"30.0";"-332.151855";"-110.40667"
"40.0";"-257.967682";"-105.348022"
"50.0";"-340.266632";"-102.893585"
"60.0";"-324.017487";"-84.970284"
"70.0";"-357.950287";"-96.374748"
"80.0";"-307.060699";"-111.99939"
"90.0";"-336.114868";"-95.57029"
"100.0";"-280.965424";"-107.003143"
"110.0";"-284.138336";"-106.242393"
"120.0";"-313.677338";"-111.773636"
"130.0";"-298.723602";"-122.571449"
"140.0";"-186.94371";"-112.244812"
"150.0";"-186.705109";"-134.73703"
"160.0";"-186.102234";"-123.60611"
"170.0";"-192.136719";"-90.701889"
"180.0";"-172.601944";"-110.708817"
"190.0";"-143.929382";"-103.152863"
"200.0";"-149.416702";"-128.505219"
"210.0";"-157.135727";"-122.594437"
"220.0";"-173.755463";"-125.107727"
"230.0";"-217.724884";"-117.452538"
"240.0";"-170.071686";"-109.831726"
"250.0";"-178.016876";"-102.60379"
"260.0";"-124.518486";"-133.24144"
"270.0";"-182.383331";"-124.045311"
"280.0";"-183.189621";"-122.904427"
"290.0";"-224.217361";"-105.132736"
"300.0";"-164.418457";"-119.713501"
"310.0";"-161.489426";"-127.176331"
"320.0";"-237.17984";"-137.537613"
"330.0";"-223.076233";"-134.878113"
"340.0";"-181.977768";"-126.917122"
"350.0";"-222.763763";"-131.611893"
"360.0";"-200.708267";"-125.123657"
"370.0";"-206.105484";"-139.193787"
"380.0";"-210.861038";"-121.87748"
"390.0";"-238.277756";"-119.389969"
"400.0";"-223.435669";"-103.52462"
"410.0";"-200.288239";"-118.91127"
"420.0";"-157.688171";"-124.354393"
"430.0";"-216.203247";"-116.322876"
"440.0";"-201.388596";"-129.436508"
"450.0";"-196.708588";"-134.886841"
"460.0";"-183.80687";"-137.914047"
"470.0";"-190.677002";"-127.944862"
"480.0";"-213.014175";"-131.874649"
"490.0";"-165.725128";"-124.42849"
"500.0";"-173.846954";"-126.81559"
"510.0";"-250.056152";"-113.281479"
"520.0";"-207.866364";"-135.622208"
"530.0";"-172.106232";"-139.659988"
"540.0";"-222.317947";"-160.543884"
"550.0";"-277.4375";"-126.885551"
"560.0";"-285.994843";"-145.271011"
"570.0";"-259.894806";"-151.006607"
"580.0";"-225.65477";"-162.18335"
"590.0";"-278.986481";"-127.800758"
"600.0";"-290.184723";"-139.982544"
"610.0";"-186.885971";"-151.817596"
"620.0";"-201.381439";"-147.925568"
"630.0";"-319.03363";"-135.085907"
"640.0";"-275.461151";"-143.619019"
"650.0";"-351.851349";"-128.77092"
"660.0";"-275.750793";"-151.655319"
"670.0";"-349.810486";"-121.662239"
"680.0";"-339.259705";"-118.815887"
"690.0";"-301.260529";"-136.630264"
"700.0";"-303.981018";"-137.91478"
"710.0";"-295.66925";"-146.790985"
"720.0";"-304.586884";"-103.974426"
"730.0";"-308.501526";"-136.970062"
"740.0";"-199.375839";"-143.45813"
"750.0";"-223.049393";"-136.872574"
"760.0";"-200.95607";"-146.75293"
"770.0";"-191.728424";"-150.915298"
"780.0";"-191.909454";"-145.860306"
"790.0";"-167.37851";"-140.015945"
"800.0";"-174.610352";"-155.719101"
"810.0";"-219.560623";"-131.921722"
"820.0";"-196.366989";"-150.813553"
"830.0";"-228.798553";"-120.196739"
"840.0";"-213.289581";"-136.014252"
"850.0";"-202.89415";"-137.99118"
"860.0";"-292.555542";"-110.127495"
"870.0";"-202.008972";"-140.159317"
"880.0";"-203.088181";"-136.905853"
"890.0";"-204.917816";"-135.913605"
"900.0";"-206.976242";"-148.697632"
"910.0";"-201.006882";"-147.069595"
"920.0";"-252.805023";"-143.73381"
"930.0";"-228.15683";"-148.526627"
"940.0";"-321.70224";"-148.193909"
"950.0";"-209.972565";"-163.90007"
"960.0";"-257.586639";"-122.93399"
"970.0";"-363.662781";"-89.585991"
"980.0";"-302.024323";"-112.177856"
"990.0";"-255.050949";"-114.773346"
"1000.0";"-236.791687";"-156.474472"
"1010.0";"-279.764038";"-144.347229"
"1020.0";"-298.436646";"-141.873642"
"1030.0";"-257.880249";"-125.142952"
"1040.0";"-280.228607";"-165.275757"
"1050.0";"-261.074066";"-167.570953"
"1060.0";"-253.846603";"-142.069519"
"1070.0";"-240.428223";"-135.892181"
"1080.0";"-261.431396";"-157.435211"
"1090.0";"-396.232849";"-123.301003"
"1100.0";"-411.520508";"-153.969315"
"1110.0";"-366.781067";"-182.306915"
"1120.0";"-379.30719";"-172.804398"
"1130.0";"-467.330536";"-167.373077"
"1140.0";"-388.879364";"-166.132721"
"1150.0";"-398.657928";"-183.746536"
"1160.0";"-482.500671";"-145.953049"
"1170.0";"-622.242126";"-135.026978"
"1180.0";"-554.769104";"-187.756378"
"1190.0";"-512.529053";"-155.338852"
"1200.0";"-477.673218";"-160.961395"
"1210.0";"-496.876038";"-175.252335"
"1220.0";"-562.415283";"-141.092819"
"1230.0";"-529.55365";"-162.706284"
"1240.0";"-547.781677";"-163.469696"
"1250.0";"-567.529297";"-138.662048"
"1260.0";"-538.348633";"-154.684433"
"1270.0";"-571.820312";"-153.085464"
"1280.0";"-561.408142";"-175.977249"
"1290.0";"-557.503662";"-185.096725"
"1300.0";"-479.916473";"-171.676727"
"1310.0";"-449.852142";"-190.568298"
"1320.0";"-555.432434";"-160.566162"
"1330.0";"-593.155457";"-170.685944"
"1340.0";"-630.661682";"-166.222137"
"1350.0";"-636.099731";"-164.908112"
"1360.0";"-682.861511";"-172.05368"
"1370.0";"-725.873108";"-157.276978"
"1380.0";"-721.481812";"-149.395386"
"1390.0";"-645.182556";"-184.632828"
"1400.0";"-603.095764";"-187.604965"
"1410.0";"-575.475952";"-190.442062"
"1420.0";"-646.812988";"-156.853668"
"1430.0";"-503.594849";"-195.480042"
"1440.0";"-541.115723";"-177.545517"
"1450.0";"-624.852539";"-156.171509"
"1460.0";"-625.540405";"-140.514099"
"1470.0";"-527.053711";"-179.056519"
"1480.0";"-644.873535";"-155.3853"
"1490.0";"-574.012329";"-146.066437"
"1500.0";"-514.375427";"-194.207123"
"1510.0";"-467.176331";"-191.690643"
"1520.0";"-409.067596";"-182.508331"
