# This .csv file was created 12.10.2024 22:36
# extracted out of file prod_center_rottrans_p2_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/NOLIGAND/6fxb_noligand_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48204";"1.19576";"1.22817";"1.20608"
"10.0";"1.48";"1.19028";"1.2287";"1.20595"
"20.0";"1.4748";"1.18751";"1.21814";"1.20666"
"30.0";"1.49151";"1.19504";"1.24137";"1.21659"
"40.0";"1.4881";"1.19398";"1.23989";"1.21076"
"50.0";"1.48405";"1.19159";"1.23274";"1.21049"
"60.0";"1.48412";"1.19128";"1.23328";"1.21042"
"70.0";"1.48848";"1.20001";"1.23744";"1.20824"
"80.0";"1.48582";"1.19271";"1.23844";"1.20792"
"90.0";"1.48785";"1.19421";"1.23456";"1.21536"
"100.0";"1.48815";"1.20247";"1.23727";"1.20517"
"110.0";"1.48704";"1.18498";"1.23663";"1.2203"
"120.0";"1.49325";"1.20222";"1.23731";"1.21791"
"130.0";"1.49084";"1.20196";"1.24159";"1.20788"
"140.0";"1.49157";"1.20561";"1.23431";"1.21349"
"150.0";"1.49354";"1.20584";"1.23515";"1.21724"
"160.0";"1.48893";"1.20143";"1.23619";"1.20921"
"170.0";"1.48815";"1.20645";"1.2384";"1.20002"
"180.0";"1.48222";"1.19596";"1.23576";"1.19855"
"190.0";"1.4874";"1.20638";"1.22883";"1.20803"
"200.0";"1.48828";"1.20467";"1.2377";"1.20283"
"210.0";"1.48736";"1.20768";"1.23262";"1.20276"
"220.0";"1.4865";"1.20817";"1.22936";"1.2035"
"230.0";"1.48499";"1.20466";"1.2225";"1.21025"
"240.0";"1.48454";"1.19746";"1.23129";"1.20735"
"250.0";"1.48679";"1.20128";"1.22893";"1.21152"
"260.0";"1.48975";"1.20244";"1.23301";"1.21348"
"270.0";"1.48101";"1.19886";"1.22827";"1.20037"
"280.0";"1.48821";"1.19879";"1.23488";"1.21141"
"290.0";"1.49864";"1.21188";"1.24031";"1.21854"
"300.0";"1.49084";"1.21043";"1.23039";"1.21087"
"310.0";"1.49257";"1.21225";"1.2311";"1.2126"
"320.0";"1.4959";"1.21048";"1.2372";"1.21634"
"330.0";"1.49162";"1.20548";"1.23776";"1.21022"
"340.0";"1.48771";"1.20638";"1.22821";"1.20941"
"350.0";"1.49216";"1.21128";"1.23046";"1.21319"
"360.0";"1.48562";"1.19751";"1.23206";"1.2092"
"370.0";"1.48731";"1.19901";"1.23604";"1.20781"
"380.0";"1.49199";"1.2078";"1.23199";"1.2147"
"390.0";"1.49079";"1.20825";"1.23696";"1.20623"
"400.0";"1.48597";"1.20292";"1.23187";"1.20485"
"410.0";"1.49032";"1.2093";"1.23634";"1.20464"
"420.0";"1.49122";"1.20455";"1.23756";"1.21036"
"430.0";"1.48901";"1.19958";"1.23859";"1.20881"
"440.0";"1.48887";"1.20185";"1.24155";"1.20317"
"450.0";"1.4869";"1.19987";"1.23743";"1.2045"
"460.0";"1.49155";"1.20711";"1.24463";"1.20133"
"470.0";"1.48697";"1.20304";"1.23847";"1.20045"
"480.0";"1.49327";"1.20922";"1.24427";"1.20386"
"490.0";"1.49309";"1.20018";"1.24358";"1.21315"
"500.0";"1.48551";"1.20019";"1.23838";"1.19976"
"510.0";"1.48493";"1.2002";"1.235";"1.2018"
"520.0";"1.48663";"1.20676";"1.23694";"1.19742"
"530.0";"1.49235";"1.21655";"1.23488";"1.20387"
"540.0";"1.49241";"1.21025";"1.23801";"1.20714"
"550.0";"1.4995";"1.2139";"1.24793";"1.21083"
"560.0";"1.49496";"1.2149";"1.24616";"1.20036"
"570.0";"1.49181";"1.20334";"1.23799";"1.21258"
"580.0";"1.49577";"1.21492";"1.23546";"1.21338"
"590.0";"1.48882";"1.2046";"1.23229";"1.20979"
"600.0";"1.49245";"1.20268";"1.23712";"1.21569"
"610.0";"1.49138";"1.20123";"1.23602";"1.21561"
"620.0";"1.48965";"1.20669";"1.23534";"1.20662"
"630.0";"1.48779";"1.19909";"1.23477";"1.2102"
"640.0";"1.4845";"1.20654";"1.22697";"1.20261"
"650.0";"1.49368";"1.2042";"1.23755";"1.21677"
"660.0";"1.49831";"1.21344";"1.24643";"1.20989"
"670.0";"1.49326";"1.21228";"1.23747";"1.20778"
"680.0";"1.48785";"1.19935";"1.23982";"1.20491"
"690.0";"1.49168";"1.20379";"1.24098";"1.20875"
"700.0";"1.48882";"1.20908";"1.23405";"1.20351"
"710.0";"1.49151";"1.20291";"1.23598";"1.21432"
"720.0";"1.48688";"1.20734";"1.23642";"1.19802"
"730.0";"1.49007";"1.20514";"1.23293";"1.21166"
"740.0";"1.48521";"1.211";"1.22254";"1.20438"
