# This .csv file was created 12.10.2024 14:35
# extracted out of file mindist_major_allergenic_epitope_r_311-324_MOL7_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_311-324-MOL7"
"0.0";"4.679025"
"10.0";"4.82389"
"20.0";"5.021543"
"30.0";"5.191061"
"40.0";"5.065392"
"50.0";"5.107261"
"60.0";"5.142488"
"70.0";"5.122331"
"80.0";"5.114807"
"90.0";"5.299303"
"100.0";"5.201363"
"110.0";"5.353053"
"120.0";"5.136044"
"130.0";"4.899987"
"140.0";"4.963291"
"150.0";"4.967195"
"160.0";"4.787534"
"170.0";"4.624888"
"180.0";"5.056076"
"190.0";"4.95786"
"200.0";"5.051495"
"210.0";"5.256121"
"220.0";"5.029706"
"230.0";"5.304956"
"240.0";"5.264121"
"250.0";"5.130729"
"260.0";"5.212142"
"270.0";"5.113071"
"280.0";"5.173242"
"290.0";"4.889122"
"300.0";"5.031734"
"310.0";"5.012995"
"320.0";"4.834846"
"330.0";"5.153461"
"340.0";"5.030217"
"350.0";"4.978158"
"360.0";"5.12026"
"370.0";"5.129343"
"380.0";"5.171596"
"390.0";"4.881745"
"400.0";"5.108936"
"410.0";"5.40068"
"420.0";"5.705163"
"430.0";"5.411806"
"440.0";"5.344348"
"450.0";"5.708205"
"460.0";"5.544353"
"470.0";"5.659886"
"480.0";"5.327296"
"490.0";"5.306354"
"500.0";"5.371332"
"510.0";"5.311467"
"520.0";"5.389367"
"530.0";"5.291839"
"540.0";"5.294019"
"550.0";"5.449644"
"560.0";"5.393746"
"570.0";"5.491693"
"580.0";"5.535234"
"590.0";"5.176113"
"600.0";"5.358928"
"610.0";"5.649129"
"620.0";"5.652792"
"630.0";"5.658475"
"640.0";"5.401376"
"650.0";"5.634553"
"660.0";"5.325313"
"670.0";"5.507302"
"680.0";"5.640718"
"690.0";"5.518337"
"700.0";"5.320561"
"710.0";"5.305594"
"720.0";"5.108832"
"730.0";"4.747048"
"740.0";"4.542252"
"750.0";"4.50948"
"760.0";"4.577951"
"770.0";"4.723666"
"780.0";"4.918989"
"790.0";"5.072251"
"800.0";"4.99897"
"810.0";"5.033419"
"820.0";"5.253627"
"830.0";"4.718776"
"840.0";"4.670218"
"850.0";"4.60471"
"860.0";"4.351509"
"870.0";"4.318456"
"880.0";"4.53796"
"890.0";"4.692865"
"900.0";"4.583839"
"910.0";"4.479823"
"920.0";"4.688691"
"930.0";"4.954852"
"940.0";"4.87627"
"950.0";"5.146522"
"960.0";"5.292152"
"970.0";"5.217198"
"980.0";"4.891039"
"990.0";"4.912769"
"1000.0";"5.203706"
"1010.0";"5.165676"
"1020.0";"4.776272"
"1030.0";"4.734462"
"1040.0";"4.605346"
"1050.0";"4.78491"
"1060.0";"4.589375"
"1070.0";"4.6903"
"1080.0";"4.670693"
"1090.0";"4.629798"
"1100.0";"4.648462"
"1110.0";"4.572364"
"1120.0";"4.628582"
"1130.0";"4.545323"
"1140.0";"4.793321"
"1150.0";"4.55758"
"1160.0";"4.390135"
"1170.0";"4.314514"
"1180.0";"4.35556"
"1190.0";"4.437868"
"1200.0";"4.605042"
"1210.0";"4.734382"
"1220.0";"4.750253"
"1230.0";"4.83605"
"1240.0";"4.77972"
"1250.0";"4.673012"
"1260.0";"5.015419"
"1270.0";"5.079158"
"1280.0";"4.84704"
"1290.0";"4.89218"
"1300.0";"4.720275"
"1310.0";"4.775558"
"1320.0";"4.860267"
"1330.0";"5.006165"
"1340.0";"4.87373"
"1350.0";"5.03532"
"1360.0";"5.070196"
"1370.0";"5.176619"
"1380.0";"4.99289"
"1390.0";"4.989128"
"1400.0";"4.967145"
"1410.0";"5.115279"
"1420.0";"5.353617"
"1430.0";"5.366404"
"1440.0";"5.37211"
"1450.0";"5.436627"
"1460.0";"5.243284"
"1470.0";"5.227776"
"1480.0";"5.154032"
"1490.0";"4.777019"
"1500.0";"4.512031"
"1510.0";"4.405198"
"1520.0";"4.541443"
"1530.0";"4.606705"
"1540.0";"4.561555"
"1550.0";"4.722269"
"1560.0";"4.466982"
"1570.0";"4.488842"
"1580.0";"4.518806"
"1590.0";"4.182858"
"1600.0";"4.369491"
"1610.0";"4.52359"
"1620.0";"4.323562"
"1630.0";"4.000283"
"1640.0";"3.968449"
"1650.0";"4.43006"
"1660.0";"4.426554"
"1670.0";"4.314073"
"1680.0";"4.230158"
"1690.0";"4.252791"
"1700.0";"4.245821"
"1710.0";"4.23569"
"1720.0";"4.239123"
"1730.0";"4.647945"
"1740.0";"4.735262"
"1750.0";"4.735107"
"1760.0";"4.457772"
"1770.0";"4.293008"
"1780.0";"4.421072"
"1790.0";"4.523917"
"1800.0";"4.40121"
"1810.0";"4.408554"
"1820.0";"4.318228"
"1830.0";"4.489656"
"1840.0";"4.158045"
"1850.0";"4.267844"
"1860.0";"4.276424"
"1870.0";"3.857177"
"1880.0";"3.784796"
"1890.0";"3.843624"
"1900.0";"4.087102"
"1910.0";"4.012118"
"1920.0";"3.611495"
"1930.0";"3.581136"
"1940.0";"3.786998"
"1950.0";"3.742179"
"1960.0";"3.759713"
"1970.0";"3.912379"
"1980.0";"3.751125"
"1990.0";"3.744363"
"2000.0";"3.513652"
"2010.0";"3.675496"
"2020.0";"3.963943"
"2030.0";"4.348"
"2040.0";"4.445862"
"2050.0";"4.337273"
"2060.0";"4.123741"
"2070.0";"4.438976"
"2080.0";"4.785406"
"2090.0";"4.647697"
"2100.0";"4.64425"
"2110.0";"4.662622"
"2120.0";"4.738154"
"2130.0";"4.867955"
"2140.0";"4.966669"
"2150.0";"4.515713"
"2160.0";"4.741222"
"2170.0";"4.817716"
"2180.0";"4.967981"
"2190.0";"4.784649"
"2200.0";"4.801765"
"2210.0";"4.768341"
"2220.0";"4.543719"
"2230.0";"4.89298"
"2240.0";"4.749324"
"2250.0";"4.694881"
"2260.0";"4.898401"
"2270.0";"5.071503"
