# This .csv file was created 12.10.2024 14:35
# extracted out of file mindist_major_allergenic_epitope_r_41-60_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_41-60-MOL"
"0.0";"0.9531413"
"10.0";"1.063376"
"20.0";"1.052248"
"30.0";"1.048194"
"40.0";"1.190823"
"50.0";"1.297002"
"60.0";"1.263617"
"70.0";"1.119086"
"80.0";"1.161835"
"90.0";"1.454393"
"100.0";"1.182008"
"110.0";"1.111563"
"120.0";"1.030161"
"130.0";"1.092968"
"140.0";"1.177032"
"150.0";"1.229493"
"160.0";"1.310502"
"170.0";"1.278432"
"180.0";"1.286039"
"190.0";"1.254932"
"200.0";"1.288146"
"210.0";"1.292827"
"220.0";"1.30166"
"230.0";"1.302365"
"240.0";"1.271319"
"250.0";"1.232395"
"260.0";"0.9151552"
"270.0";"0.8158887"
"280.0";"0.916346"
"290.0";"0.9566885"
"300.0";"0.8788753"
"310.0";"0.9188896"
"320.0";"0.9627679"
"330.0";"0.7212391"
"340.0";"0.9519437"
"350.0";"0.7515547"
"360.0";"0.7747703"
"370.0";"0.7554083"
"380.0";"0.666626"
"390.0";"0.7102535"
"400.0";"0.6055694"
"410.0";"0.5715103"
"420.0";"0.4505252"
"430.0";"0.5655339"
"440.0";"0.7127191"
"450.0";"0.926979"
"460.0";"0.8935335"
"470.0";"1.093772"
"480.0";"0.9858075"
"490.0";"0.8619571"
"500.0";"0.958731"
"510.0";"1.258579"
"520.0";"1.080001"
"530.0";"1.165211"
"540.0";"1.294658"
"550.0";"1.372721"
"560.0";"1.276572"
"570.0";"1.223984"
"580.0";"1.153472"
"590.0";"1.272643"
"600.0";"1.295061"
"610.0";"1.115555"
"620.0";"0.8110099"
"630.0";"0.8951002"
"640.0";"0.9093261"
"650.0";"0.8268356"
"660.0";"1.023574"
"670.0";"1.012552"
"680.0";"1.274797"
"690.0";"1.270899"
"700.0";"1.109336"
"710.0";"1.222485"
"720.0";"1.296786"
"730.0";"1.060606"
"740.0";"1.033041"
"750.0";"0.6131958"
"760.0";"0.8169665"
"770.0";"0.7296746"
"780.0";"0.6710889"
"790.0";"0.8472878"
"800.0";"0.7313111"
"810.0";"0.6969922"
"820.0";"0.8300995"
"830.0";"0.985274"
"840.0";"1.007507"
"850.0";"1.158612"
"860.0";"0.7398447"
"870.0";"0.748258"
"880.0";"0.5345137"
"890.0";"0.3854697"
"900.0";"0.3697285"
"910.0";"0.2996848"
"920.0";"0.2619104"
"930.0";"0.2857164"
"940.0";"0.2990937"
"950.0";"0.2378508"
"960.0";"0.3202279"
"970.0";"0.2992425"
"980.0";"0.357842"
"990.0";"0.2928803"
"1000.0";"0.306204"
"1010.0";"0.4696701"
"1020.0";"0.3542541"
"1030.0";"0.4619999"
"1040.0";"0.5841111"
"1050.0";"0.4842862"
"1060.0";"0.555072"
"1070.0";"0.6331887"
"1080.0";"0.4546879"
"1090.0";"0.61436"
"1100.0";"0.6382391"
"1110.0";"0.6917174"
"1120.0";"1.182748"
"1130.0";"1.028521"
"1140.0";"1.178455"
"1150.0";"1.168153"
"1160.0";"1.195107"
"1170.0";"0.9841178"
"1180.0";"0.9759986"
"1190.0";"1.073353"
"1200.0";"0.9062926"
"1210.0";"0.723462"
"1220.0";"0.6390306"
"1230.0";"0.5044581"
"1240.0";"0.2888062"
"1250.0";"0.1622622"
"1260.0";"0.155801"
"1270.0";"0.1682291"
"1280.0";"0.1536033"
"1290.0";"0.159113"
"1300.0";"0.158698"
"1310.0";"0.1549707"
"1320.0";"0.169074"
"1330.0";"0.1794129"
"1340.0";"0.1513508"
"1350.0";"0.1653905"
"1360.0";"0.1641767"
"1370.0";"0.159534"
"1380.0";"0.1627823"
"1390.0";"0.1667872"
"1400.0";"0.1490639"
"1410.0";"0.1627576"
"1420.0";"0.1638474"
"1430.0";"0.1463725"
"1440.0";"0.1562372"
"1450.0";"0.1594897"
"1460.0";"0.1666735"
"1470.0";"0.1653874"
"1480.0";"0.1683718"
"1490.0";"0.1510828"
"1500.0";"0.1576423"
"1510.0";"0.1550288"
"1520.0";"0.1787288"
"1530.0";"0.1551967"
"1540.0";"0.1539152"
"1550.0";"0.1608292"
"1560.0";"0.163738"
"1570.0";"0.1611522"
"1580.0";"0.1502464"
"1590.0";"0.1697647"
"1600.0";"0.1654599"
"1610.0";"0.1617435"
"1620.0";"0.1554478"
"1630.0";"0.1552547"
"1640.0";"0.1714231"
"1650.0";"0.1485433"
"1660.0";"0.1606551"
"1670.0";"0.1524368"
"1680.0";"0.1612762"
"1690.0";"0.1655145"
"1700.0";"0.1591412"
"1710.0";"0.169275"
"1720.0";"0.1588744"
"1730.0";"0.1639667"
"1740.0";"0.1633462"
"1750.0";"0.1539904"
"1760.0";"0.1536586"
"1770.0";"0.1618301"
"1780.0";"0.1554893"
"1790.0";"0.1764028"
"1800.0";"0.1483004"
"1810.0";"0.1627789"
"1820.0";"0.1604837"
"1830.0";"0.1597155"
"1840.0";"0.1719566"
"1850.0";"0.1543568"
"1860.0";"0.1535871"
"1870.0";"0.16995"
"1880.0";"0.1556022"
"1890.0";"0.1652784"
"1900.0";"0.1594552"
"1910.0";"0.163945"
"1920.0";"0.1525059"
"1930.0";"0.161453"
"1940.0";"0.1650518"
"1950.0";"0.151862"
"1960.0";"0.1525058"
"1970.0";"0.1680627"
"1980.0";"0.1550162"
"1990.0";"0.1648787"
"2000.0";"0.157143"
"2010.0";"0.1538996"
"2020.0";"0.1545155"
"2030.0";"0.1671436"
"2040.0";"0.1534699"
"2050.0";"0.1545993"
"2060.0";"0.1648421"
"2070.0";"0.1619719"
"2080.0";"0.1529476"
"2090.0";"0.1528824"
"2100.0";"0.1619967"
"2110.0";"0.15539"
"2120.0";"0.1625699"
"2130.0";"0.1526366"
"2140.0";"0.1640397"
"2150.0";"0.1525086"
"2160.0";"0.1619967"
"2170.0";"0.1691007"
"2180.0";"0.1526073"
"2190.0";"0.1445924"
"2200.0";"0.1740748"
