# This .csv file was created 12.10.2024 14:32
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_1
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"-327.845734";"-106.890511"
"10.0";"-258.260101";"-106.984497"
"20.0";"-375.50293";"-65.134796"
"30.0";"-321.88678";"-95.509567"
"40.0";"-302.726807";"-90.925819"
"50.0";"-300.622314";"-79.707802"
"60.0";"-145.805252";"-103.069244"
"70.0";"-248.507217";"-73.682426"
"80.0";"-205.210617";"-104.421684"
"90.0";"-246.233673";"-111.39669"
"100.0";"-217.757172";"-83.091568"
"110.0";"-233.49646";"-97.056358"
"120.0";"-192.024353";"-96.220467"
"130.0";"-219.502136";"-100.537247"
"140.0";"-199.790863";"-111.59935"
"150.0";"-218.374619";"-93.791595"
"160.0";"-205.728943";"-103.389488"
"170.0";"-266.111755";"-83.175018"
"180.0";"-214.934509";"-100.121567"
"190.0";"-140.841003";"-103.931496"
"200.0";"-193.120514";"-77.006668"
"210.0";"-133.88147";"-96.570419"
"220.0";"-135.532059";"-97.884224"
"230.0";"-72.153557";"-100.093803"
"240.0";"-94.730865";"-104.889671"
"250.0";"-77.569069";"-85.452919"
"260.0";"-113.033463";"-102.804245"
"270.0";"-206.256531";"-112.970207"
"280.0";"-149.327728";"-105.915489"
"290.0";"-174.169022";"-118.369675"
"300.0";"-191.873703";"-103.802849"
"310.0";"-261.858643";"-105.649269"
"320.0";"-237.527283";"-104.299446"
"330.0";"-283.939026";"-102.669342"
"340.0";"-296.360565";"-104.209961"
"350.0";"-293.078186";"-100.63485"
"360.0";"-271.800201";"-93.666031"
"370.0";"-248.65683";"-98.283142"
"380.0";"-275.810486";"-109.166595"
"390.0";"-274.481964";"-91.916817"
"400.0";"-262.783539";"-105.926788"
"410.0";"-191.711685";"-99.838127"
"420.0";"-227.639923";"-97.416779"
"430.0";"-205.272446";"-115.784843"
"440.0";"-226.925217";"-97.031578"
"450.0";"-200.469315";"-87.718346"
"460.0";"-294.959381";"-95.534393"
"470.0";"-310.325684";"-111.415985"
"480.0";"-316.6008";"-77.199486"
"490.0";"-350.617371";"-76.61705"
"500.0";"-423.323212";"-76.392212"
"510.0";"-401.134583";"-81.474953"
"520.0";"-376.175293";"-91.254868"
"530.0";"-356.322205";"-66.970718"
"540.0";"-444.05899";"-78.708969"
"550.0";"-371.488708";"-85.786652"
"560.0";"-409.980652";"-80.013931"
"570.0";"-440.047333";"-76.841118"
"580.0";"-285.227905";"-80.93087"
"590.0";"-382.257935";"-74.140678"
"600.0";"-400.01593";"-102.805969"
"610.0";"-363.059875";"-64.77874"
"620.0";"-332.653137";"-82.609184"
"630.0";"-445.205017";"-48.323769"
"640.0";"-390.876221";"-63.75425"
"650.0";"-321.274048";"-93.910667"
"660.0";"-284.198212";"-76.470779"
"670.0";"-466.454285";"-77.916962"
"680.0";"-360.989899";"-95.637505"
"690.0";"-453.666168";"-52.925045"
"700.0";"-422.743195";"-54.439911"
"710.0";"-474.669312";"-42.15472"
"720.0";"-435.042816";"-59.927238"
"730.0";"-432.935577";"-60.906868"
"740.0";"-451.37265";"-43.980293"
"750.0";"-407.822418";"-51.312202"
"760.0";"-391.544556";"-58.09153"
"770.0";"-477.462585";"-61.925125"
"780.0";"-448.347717";"-64.100754"
"790.0";"-467.69516";"-86.124397"
"800.0";"-475.536316";"-83.987076"
"810.0";"-467.399994";"-89.674362"
"820.0";"-494.019043";"-60.491913"
"830.0";"-404.480438";"-84.493546"
"840.0";"-464.458923";"-62.075314"
"850.0";"-445.449402";"-79.986496"
"860.0";"-489.996643";"-62.117722"
"870.0";"-419.52948";"-57.401016"
"880.0";"-423.092041";"-89.513977"
"890.0";"-335.94809";"-92.439613"
"900.0";"-450.169006";"-54.964787"
"910.0";"-448.141541";"-64.628708"
"920.0";"-514.022644";"-64.632019"
"930.0";"-397.193726";"-69.35273"
"940.0";"-505.562225";"-29.713909"
"950.0";"-459.01944";"-63.951626"
"960.0";"-420.558563";"-78.437325"
"970.0";"-497.889038";"-47.368668"
"980.0";"-426.950134";"-55.565475"
"990.0";"-426.932739";"-76.904373"
"1000.0";"-471.933472";"-67.500107"
"1010.0";"-480.940308";"-84.338371"
"1020.0";"-423.244629";"-70.054314"
"1030.0";"-432.97998";"-73.508842"
"1040.0";"-482.763062";"-69.271904"
"1050.0";"-510.357422";"-50.706799"
"1060.0";"-477.462372";"-69.21328"
"1070.0";"-482.431305";"-75.817734"
"1080.0";"-547.075684";"-76.227203"
"1090.0";"-523.641113";"-76.722031"
"1100.0";"-486.960785";"-92.218689"
"1110.0";"-530.423767";"-81.02681"
"1120.0";"-587.296204";"-43.267376"
"1130.0";"-492.492615";"-88.477982"
"1140.0";"-502.873932";"-72.007935"
"1150.0";"-535.773193";"-70.327896"
"1160.0";"-480.278046";"-66.91803"
"1170.0";"-536.327393";"-62.214966"
"1180.0";"-532.243347";"-66.889526"
"1190.0";"-597.831055";"-42.873867"
"1200.0";"-553.608521";"-79.928947"
"1210.0";"-635.357666";"-49.252529"
"1220.0";"-578.202515";"-70.23391"
"1230.0";"-644.10791";"-53.065887"
"1240.0";"-612.555908";"-33.527264"
"1250.0";"-614.710693";"-64.32711"
"1260.0";"-517.101562";"-73.867485"
"1270.0";"-629.408997";"-45.877129"
"1280.0";"-566.590759";"-42.777451"
"1290.0";"-504.401093";"-69.518776"
"1300.0";"-523.188904";"-76.603821"
"1310.0";"-455.060242";"-65.159492"
"1320.0";"-605.658813";"-67.333092"
"1330.0";"-616.990112";"-59.661713"
"1340.0";"-608.361023";"-79.232048"
"1350.0";"-600.539368";"-49.620171"
"1360.0";"-575.78241";"-93.26178"
"1370.0";"-619.394287";"-57.186852"
"1380.0";"-594.591309";"-63.45417"
"1390.0";"-642.647339";"-42.147358"
"1400.0";"-608.564575";"-46.412426"
"1410.0";"-605.315063";"-66.550484"
"1420.0";"-542.682373";"-104.763618"
"1430.0";"-555.722168";"-71.194557"
"1440.0";"-586.445557";"-70.225113"
"1450.0";"-539.903137";"-94.9133"
"1460.0";"-615.018005";"-51.510128"
"1470.0";"-576.344238";"-57.398041"
"1480.0";"-542.038025";"-84.854675"
"1490.0";"-554.075806";"-75.886353"
"1500.0";"-571.213074";"-59.192398"
"1510.0";"-570.452759";"-51.410183"
"1520.0";"-493.1745";"-73.07"
"1530.0";"-530.91626";"-69.475754"
"1540.0";"-532.135986";"-85.429558"
"1550.0";"-628.011658";"-84.79911"
"1560.0";"-609.045349";"-76.298576"
"1570.0";"-530.25824";"-93.063446"
"1580.0";"-588.625";"-65.451103"
"1590.0";"-609.777954";"-70.194778"
"1600.0";"-534.841431";"-94.639709"
"1610.0";"-602.869446";"-70.498909"
"1620.0";"-623.875793";"-62.699127"
"1630.0";"-648.700562";"-68.553017"
"1640.0";"-612.796265";"-67.091812"
"1650.0";"-526.898376";"-92.357826"
"1660.0";"-590.427002";"-76.242264"
"1670.0";"-671.324097";"-66.99762"
"1680.0";"-655.146606";"-93.991669"
"1690.0";"-539.037964";"-101.490707"
"1700.0";"-650.952271";"-78.500862"
"1710.0";"-657.172729";"-83.698273"
"1720.0";"-705.757141";"-54.173798"
"1730.0";"-661.224121";"-82.099312"
"1740.0";"-671.156128";"-88.585724"
"1750.0";"-564.339417";"-67.185333"
