Time (ps);Coul-SR:Protein-MOL;LJ-SR:Protein-MOL
0.0;-0.1083881496881497;-0.027421983900108898
10.0;-0.09199440498820441;-0.03388768521557142
20.0;-0.11259816442701354;-0.03465817094311322
30.0;-0.12644895602078654;-0.0325761729650622
40.0;-0.11390988455495595;-0.03323136236330102
50.0;-0.10149135175049953;-0.03793428987179965
60.0;-0.11176555640787136;-0.034775822048537706
70.0;-0.09654800221534093;-0.038601941483176874
80.0;-0.10367576801678469;-0.02736621218367184
90.0;-0.1155749482029205;-0.024489800007443895
100.0;-0.08151834763408528;-0.028478740737012946
110.0;-0.08834799029692633;-0.029244296066570453
120.0;-0.0984645005571152;-0.01621975206817347
130.0;-0.09861507402630264;-0.03274853459395076
140.0;-0.13716840559890595;-0.01899356200070543
150.0;-0.13180794249366373;-0.028342401080243114
160.0;-0.1348374475139496;-0.0332672132473236
170.0;-0.12804793535016584;-0.029361830272403085
180.0;-0.11915658229192039;-0.01706541509752122
190.0;-0.13280985063699846;-0.03092227335869647
200.0;-0.14184020492291113;-0.019567903659292948
210.0;-0.15782441427971233;-0.021934113263969553
220.0;-0.14463761450686735;-0.012511740873264723
230.0;-0.13519347858542502;-0.024566797611271812
240.0;-0.15386588825608555;-0.024318922589831017
250.0;-0.13661909250465232;-0.025448315834023138
260.0;-0.135302922941485;-0.01894995848005794
270.0;-0.1369553187306936;-0.02788879465817966
280.0;-0.13243234325373485;-0.028471910425398865
290.0;-0.13561972704637798;-0.02323815157070657
300.0;-0.1470104095130266;-0.018624147595448892
310.0;-0.173120395665623;-0.008460325203762149
320.0;-0.12169478380507985;-0.02434161782992502
330.0;-0.14193431390808237;-0.017183520508570325
340.0;-0.13581296705485463;-0.01370683364351025
350.0;-0.1451940621387922;-0.027572587368859862
360.0;-0.1355155172413793;-0.02829193464492244
370.0;-0.15648724760233845;-0.033669875947750505
380.0;-0.13605289199800574;-0.04502480088495575
390.0;-0.1578540887336859;-0.03236114572472962
400.0;-0.14996676210662008;-0.025923515412932734
410.0;-0.16975697098636405;-0.02486453045685279
420.0;-0.135948286510577;-0.03385585491359618
430.0;-0.14756237245292114;-0.03448182141245836
440.0;-0.17231452825559007;-0.026709550653697574
450.0;-0.17014737348355724;-0.01973239923801885
460.0;-0.14359558455743177;-0.029807567379715648
470.0;-0.1598465882632752;-0.03025282809253186
480.0;-0.20372456852601353;-0.014688917108201601
490.0;-0.18644062125247732;-0.015174090180386018
500.0;-0.18267956867301025;-0.02686901108898232
510.0;-0.18846646448750992;-0.024149225874801748
520.0;-0.18701240008453193;-0.019566194075307984
530.0;-0.18687567108307573;-0.02869448805813859
540.0;-0.17869973700437816;-0.020201311894925078
550.0;-0.18795744212610893;-0.026617342922592695
560.0;-0.20107599326557182;-0.022460928111856595
570.0;-0.1996398109986053;-0.012912948033997734
