# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_3
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"160.636"
"10.0";"160.208"
"20.0";"158.386"
"30.0";"161.063"
"40.0";"161.121"
"50.0";"161.881"
"60.0";"160.384"
"70.0";"159.562"
"80.0";"163.008"
"90.0";"157.745"
"100.0";"160.814"
"110.0";"160.008"
"120.0";"160.139"
"130.0";"162.871"
"140.0";"159.109"
"150.0";"160.815"
"160.0";"164.118"
"170.0";"161.698"
"180.0";"160.379"
"190.0";"160.305"
"200.0";"160.832"
"210.0";"161.237"
"220.0";"161.333"
"230.0";"159.347"
"240.0";"160.267"
"250.0";"164.558"
"260.0";"160.041"
"270.0";"160.205"
"280.0";"156.373"
"290.0";"159.947"
"300.0";"161.246"
"310.0";"159.601"
"320.0";"159.977"
"330.0";"161.956"
"340.0";"159.249"
"350.0";"159.776"
"360.0";"161.156"
"370.0";"159.991"
"380.0";"158.828"
"390.0";"159.336"
"400.0";"159.162"
"410.0";"157.82"
"420.0";"160.136"
"430.0";"159.968"
"440.0";"156.732"
"450.0";"158.446"
"460.0";"158.074"
"470.0";"158.279"
"480.0";"159.457"
"490.0";"158.985"
"500.0";"158.973"
"510.0";"158.835"
"520.0";"157.692"
"530.0";"160.49"
"540.0";"156.017"
"550.0";"158.121"
"560.0";"160.955"
"570.0";"156.711"
"580.0";"159.118"
"590.0";"158.875"
"600.0";"158.92"
"610.0";"156.946"
"620.0";"158.344"
"630.0";"156.76"
"640.0";"157.162"
"650.0";"158.125"
"660.0";"156.876"
"670.0";"159.088"
"680.0";"157.526"
"690.0";"157.378"
"700.0";"157.909"
"710.0";"157.864"
"720.0";"158.519"
"730.0";"158.782"
"740.0";"159.087"
"750.0";"156.411"
"760.0";"157.986"
"770.0";"158.834"
"780.0";"158.795"
"790.0";"155.773"
"800.0";"158.086"
"810.0";"157.668"
"820.0";"155.572"
"830.0";"159.737"
"840.0";"156.151"
"850.0";"157.929"
"860.0";"158.32"
"870.0";"157.123"
"880.0";"157.52"
"890.0";"157.475"
"900.0";"159.88"
"910.0";"157.7"
"920.0";"159.028"
"930.0";"158.973"
"940.0";"158.351"
"950.0";"159.253"
"960.0";"159.203"
"970.0";"162.158"
"980.0";"161.461"
"990.0";"160.234"
"1000.0";"160.303"
"1010.0";"159.585"
"1020.0";"160.063"
"1030.0";"159.723"
"1040.0";"159.443"
"1050.0";"157.446"
"1060.0";"157.897"
"1070.0";"155.18"
"1080.0";"152.279"
"1090.0";"156.705"
"1100.0";"155.52"
"1110.0";"155.719"
"1120.0";"157.955"
"1130.0";"158.314"
"1140.0";"158.351"
"1150.0";"156.028"
"1160.0";"156.055"
"1170.0";"155.307"
"1180.0";"158.21"
"1190.0";"156.897"
"1200.0";"156.867"
"1210.0";"157.156"
"1220.0";"159.346"
"1230.0";"155.865"
"1240.0";"156.487"
"1250.0";"159.832"
"1260.0";"156.486"
"1270.0";"157.288"
"1280.0";"156.833"
"1290.0";"155.907"
"1300.0";"155.217"
"1310.0";"156.482"
"1320.0";"157.749"
"1330.0";"158.705"
"1340.0";"158.564"
"1350.0";"159.092"
"1360.0";"161.852"
"1370.0";"157.64"
"1380.0";"158.826"
"1390.0";"156.803"
"1400.0";"159.337"
"1410.0";"159.824"
"1420.0";"159.261"
"1430.0";"159.065"
"1440.0";"158.405"
"1450.0";"160.844"
"1460.0";"157.343"
"1470.0";"155.476"
"1480.0";"159.894"
"1490.0";"159.547"
"1500.0";"157.939"
"1510.0";"159.894"
"1520.0";"158.58"
"1530.0";"157.428"
"1540.0";"159.438"
"1550.0";"160.579"
"1560.0";"157.626"
"1570.0";"158.285"
"1580.0";"159.935"
