# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_mindist_mol10_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL10-dimer_area"
"0.0";"7.111146"
"10.0";"7.082245"
"20.0";"7.007746"
"30.0";"7.342364"
"40.0";"7.421578"
"50.0";"7.256345"
"60.0";"7.275289"
"70.0";"7.230921"
"80.0";"7.117063"
"90.0";"6.932662"
"100.0";"7.137988"
"110.0";"7.161856"
"120.0";"7.171703"
"130.0";"7.414067"
"140.0";"7.266706"
"150.0";"7.082369"
"160.0";"7.121005"
"170.0";"7.031534"
"180.0";"6.802071"
"190.0";"6.799411"
"200.0";"6.829608"
"210.0";"6.789763"
"220.0";"6.837158"
"230.0";"6.693069"
"240.0";"6.649808"
"250.0";"6.728004"
"260.0";"6.665442"
"270.0";"6.597486"
"280.0";"6.539934"
"290.0";"6.503013"
"300.0";"6.355988"
"310.0";"6.218488"
"320.0";"6.293604"
"330.0";"6.37005"
"340.0";"6.293682"
"350.0";"6.242901"
"360.0";"6.336004"
"370.0";"6.107242"
"380.0";"6.112707"
"390.0";"6.236719"
"400.0";"6.196458"
"410.0";"6.088868"
"420.0";"6.058774"
"430.0";"6.162793"
"440.0";"6.410512"
"450.0";"6.559514"
"460.0";"6.633569"
"470.0";"6.689187"
"480.0";"6.642836"
"490.0";"6.517999"
"500.0";"6.945113"
"510.0";"6.834005"
"520.0";"6.762865"
"530.0";"6.857837"
"540.0";"6.832272"
"550.0";"7.004936"
"560.0";"6.844741"
"570.0";"6.832875"
"580.0";"6.54223"
"590.0";"6.411349"
"600.0";"6.479383"
"610.0";"6.362122"
"620.0";"6.565265"
"630.0";"6.579773"
"640.0";"6.470757"
"650.0";"6.417725"
"660.0";"6.500593"
"670.0";"6.525273"
"680.0";"6.775228"
"690.0";"6.498187"
"700.0";"6.300463"
"710.0";"6.207675"
"720.0";"6.055538"
"730.0";"6.465374"
"740.0";"6.33019"
"750.0";"6.189325"
"760.0";"6.296168"
"770.0";"6.603627"
"780.0";"6.677909"
"790.0";"6.609473"
"800.0";"6.770748"
"810.0";"6.985323"
"820.0";"7.045177"
"830.0";"7.196381"
"840.0";"7.111011"
"850.0";"7.20716"
"860.0";"7.02087"
"870.0";"6.89662"
"880.0";"6.894519"
"890.0";"6.86731"
"900.0";"7.083049"
"910.0";"7.170251"
"920.0";"7.211865"
"930.0";"7.380417"
"940.0";"7.509911"
"950.0";"7.583642"
"960.0";"7.816175"
"970.0";"7.740532"
"980.0";"7.674778"
"990.0";"7.774587"
"1000.0";"7.764891"
"1010.0";"7.715678"
"1020.0";"7.865964"
"1030.0";"7.730833"
"1040.0";"7.707305"
"1050.0";"7.646613"
"1060.0";"7.645046"
"1070.0";"7.958375"
"1080.0";"7.780733"
"1090.0";"7.594706"
"1100.0";"7.528519"
"1110.0";"7.358994"
"1120.0";"7.423968"
"1130.0";"7.445577"
"1140.0";"7.423723"
"1150.0";"7.390467"
"1160.0";"7.354853"
"1170.0";"7.299453"
"1180.0";"7.463105"
"1190.0";"7.499941"
"1200.0";"7.3448"
"1210.0";"7.525722"
"1220.0";"7.59296"
"1230.0";"7.639873"
"1240.0";"7.452835"
"1250.0";"7.397344"
"1260.0";"7.631845"
"1270.0";"7.715903"
"1280.0";"7.559379"
"1290.0";"7.566889"
"1300.0";"7.339205"
"1310.0";"7.256588"
"1320.0";"7.325234"
"1330.0";"7.240402"
"1340.0";"7.168586"
"1350.0";"6.761605"
"1360.0";"6.664494"
"1370.0";"6.568398"
"1380.0";"6.65252"
"1390.0";"6.497915"
"1400.0";"6.634945"
"1410.0";"6.633043"
"1420.0";"6.709683"
"1430.0";"6.668168"
"1440.0";"6.917995"
"1450.0";"6.847462"
"1460.0";"6.942564"
"1470.0";"6.605518"
"1480.0";"6.573473"
"1490.0";"6.876844"
"1500.0";"6.872913"
"1510.0";"6.515413"
"1520.0";"6.438354"
"1530.0";"6.290309"
"1540.0";"6.104932"
"1550.0";"6.055833"
"1560.0";"6.126199"
"1570.0";"6.302655"
"1580.0";"6.309385"
"1590.0";"6.439924"
"1600.0";"6.446184"
"1610.0";"6.266263"
"1620.0";"6.362778"
"1630.0";"6.569177"
"1640.0";"6.593693"
"1650.0";"6.712927"
"1660.0";"6.632409"
"1670.0";"6.52327"
"1680.0";"6.318269"
"1690.0";"6.536705"
"1700.0";"6.639775"
"1710.0";"6.438236"
"1720.0";"6.582108"
"1730.0";"6.597087"
"1740.0";"6.536786"
"1750.0";"6.498119"
"1760.0";"6.431409"
"1770.0";"6.60496"
"1780.0";"6.416068"
"1790.0";"6.211901"
"1800.0";"6.142247"
"1810.0";"6.376201"
"1820.0";"6.368991"
"1830.0";"6.554144"
"1840.0";"6.613814"
"1850.0";"6.356142"
"1860.0";"6.438835"
"1870.0";"6.608882"
"1880.0";"6.814619"
"1890.0";"6.801218"
"1900.0";"6.442122"
"1910.0";"6.378794"
"1920.0";"6.686256"
"1930.0";"6.832958"
"1940.0";"6.765963"
"1950.0";"6.787106"
"1960.0";"6.822104"
"1970.0";"6.919815"
"1980.0";"6.965882"
"1990.0";"6.8017"
"2000.0";"6.716733"
"2010.0";"6.554761"
"2020.0";"6.616807"
"2030.0";"6.623947"
"2040.0";"6.592256"
"2050.0";"6.624475"
"2060.0";"6.405274"
"2070.0";"6.479649"
"2080.0";"6.439582"
"2090.0";"6.765206"
"2100.0";"6.328249"
"2110.0";"6.285785"
"2120.0";"6.293664"
"2130.0";"6.399258"
"2140.0";"6.349262"
"2150.0";"6.246351"
"2160.0";"6.136499"
"2170.0";"6.308808"
"2180.0";"6.328172"
"2190.0";"6.374527"
"2200.0";"6.234926"
"2210.0";"6.47948"
"2220.0";"6.325668"
"2230.0";"6.21183"
"2240.0";"6.387203"
"2250.0";"6.44127"
"2260.0";"6.359495"
"2270.0";"6.580104"
"2280.0";"6.462217"
"2290.0";"6.428219"
"2300.0";"6.432464"
"2310.0";"6.307031"
"2320.0";"6.053008"
"2330.0";"5.986589"
"2340.0";"5.656929"
"2350.0";"5.703535"
"2360.0";"5.761942"
"2370.0";"5.764266"
"2380.0";"5.518434"
"2390.0";"5.505979"
"2400.0";"5.584173"
"2410.0";"5.54638"
"2420.0";"5.528965"
"2430.0";"5.676058"
"2440.0";"5.703882"
"2450.0";"5.581454"
"2460.0";"5.935994"
"2470.0";"5.707961"
"2480.0";"5.644143"
"2490.0";"5.812984"
"2500.0";"5.83312"
"2510.0";"5.817082"
"2520.0";"5.856431"
"2530.0";"5.839928"
"2540.0";"5.853294"
"2550.0";"5.786654"
"2560.0";"5.904598"
"2570.0";"6.033938"
"2580.0";"5.986109"
"2590.0";"6.020754"
"2600.0";"6.161886"
"2610.0";"6.267336"
"2620.0";"6.344113"
"2630.0";"5.97276"
"2640.0";"6.017292"
