# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol2_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL2-outer_dimer_area"
"0.0";"5.039403"
"10.0";"4.960345"
"20.0";"4.997373"
"30.0";"5.008379"
"40.0";"4.82479"
"50.0";"5.000336"
"60.0";"4.811965"
"70.0";"4.651857"
"80.0";"4.579405"
"90.0";"4.64888"
"100.0";"4.507612"
"110.0";"4.612588"
"120.0";"4.743067"
"130.0";"4.778512"
"140.0";"4.779894"
"150.0";"4.889438"
"160.0";"4.977215"
"170.0";"5.048645"
"180.0";"5.267273"
"190.0";"5.149267"
"200.0";"5.262422"
"210.0";"5.315501"
"220.0";"5.235382"
"230.0";"5.535337"
"240.0";"5.438396"
"250.0";"5.538477"
"260.0";"5.321067"
"270.0";"5.285923"
"280.0";"5.388556"
"290.0";"5.239483"
"300.0";"5.127798"
"310.0";"5.10275"
"320.0";"5.319016"
"330.0";"5.266994"
"340.0";"5.281098"
"350.0";"5.118751"
"360.0";"4.851832"
"370.0";"4.891559"
"380.0";"5.04672"
"390.0";"5.076225"
"400.0";"4.868533"
"410.0";"4.983659"
"420.0";"4.96619"
"430.0";"5.133227"
"440.0";"5.307093"
"450.0";"5.253716"
"460.0";"5.27431"
"470.0";"5.468061"
"480.0";"5.49342"
"490.0";"5.463359"
"500.0";"5.756656"
"510.0";"5.785107"
"520.0";"5.916779"
"530.0";"5.774579"
"540.0";"5.990989"
"550.0";"5.892143"
"560.0";"5.998857"
"570.0";"6.167697"
"580.0";"6.419284"
"590.0";"6.409951"
"600.0";"6.3371"
"610.0";"6.526174"
"620.0";"6.604435"
"630.0";"6.723567"
"640.0";"6.717498"
"650.0";"6.716338"
"660.0";"6.908156"
"670.0";"6.755542"
"680.0";"6.556046"
"690.0";"6.60757"
"700.0";"6.723107"
"710.0";"6.651658"
"720.0";"6.663852"
"730.0";"6.670177"
"740.0";"7.107553"
"750.0";"7.038777"
"760.0";"6.964813"
"770.0";"6.915979"
"780.0";"7.084092"
"790.0";"7.193186"
"800.0";"7.163008"
"810.0";"7.045109"
"820.0";"6.96674"
"830.0";"7.022041"
"840.0";"6.924381"
"850.0";"6.859001"
"860.0";"6.769421"
"870.0";"6.561151"
"880.0";"6.702569"
"890.0";"6.464669"
"900.0";"6.464545"
"910.0";"6.741359"
"920.0";"6.770778"
"930.0";"6.771129"
"940.0";"6.835898"
"950.0";"7.002168"
"960.0";"6.768433"
"970.0";"6.606393"
"980.0";"6.678182"
"990.0";"6.519894"
"1000.0";"6.661067"
"1010.0";"6.522744"
"1020.0";"6.544638"
"1030.0";"6.592238"
"1040.0";"6.691216"
"1050.0";"6.745896"
"1060.0";"6.761356"
"1070.0";"6.803253"
"1080.0";"6.732391"
"1090.0";"6.911219"
"1100.0";"6.797445"
"1110.0";"6.950428"
"1120.0";"6.687491"
"1130.0";"6.466911"
"1140.0";"6.653635"
"1150.0";"6.823685"
"1160.0";"6.796252"
"1170.0";"6.932698"
"1180.0";"6.855882"
"1190.0";"6.838936"
"1200.0";"6.797906"
"1210.0";"6.932954"
"1220.0";"6.761987"
"1230.0";"6.740012"
"1240.0";"6.513799"
"1250.0";"6.505804"
"1260.0";"6.411347"
"1270.0";"6.174725"
"1280.0";"6.497726"
"1290.0";"6.310297"
"1300.0";"6.294979"
"1310.0";"6.377486"
"1320.0";"6.169396"
"1330.0";"6.181729"
"1340.0";"6.104706"
"1350.0";"6.150992"
"1360.0";"6.196521"
"1370.0";"6.294856"
"1380.0";"6.161072"
"1390.0";"6.251272"
"1400.0";"6.574764"
"1410.0";"6.466066"
"1420.0";"6.662886"
"1430.0";"6.630246"
"1440.0";"6.431001"
"1450.0";"6.584948"
"1460.0";"6.464333"
"1470.0";"6.539118"
"1480.0";"6.534026"
"1490.0";"6.676812"
"1500.0";"6.448429"
"1510.0";"6.492585"
"1520.0";"6.458526"
"1530.0";"6.31934"
"1540.0";"6.245886"
"1550.0";"6.250896"
"1560.0";"6.227008"
"1570.0";"6.333075"
"1580.0";"6.363966"
"1590.0";"6.218537"
"1600.0";"6.135876"
"1610.0";"6.408117"
"1620.0";"6.415039"
"1630.0";"6.544718"
"1640.0";"6.723763"
"1650.0";"6.54981"
"1660.0";"6.721381"
"1670.0";"6.570084"
"1680.0";"6.703156"
"1690.0";"6.335024"
"1700.0";"6.616236"
"1710.0";"6.810057"
"1720.0";"6.802634"
"1730.0";"6.572085"
"1740.0";"6.661006"
"1750.0";"6.603166"
"1760.0";"6.5717"
"1770.0";"6.503027"
"1780.0";"6.360104"
"1790.0";"6.155974"
"1800.0";"6.136479"
"1810.0";"6.163081"
"1820.0";"6.02591"
"1830.0";"5.979764"
"1840.0";"5.806944"
"1850.0";"5.584012"
"1860.0";"5.832506"
"1870.0";"6.035358"
"1880.0";"6.083655"
"1890.0";"6.092842"
"1900.0";"6.04066"
"1910.0";"6.058354"
"1920.0";"6.255397"
"1930.0";"6.009166"
"1940.0";"6.104188"
"1950.0";"6.064447"
"1960.0";"6.07052"
"1970.0";"6.097125"
"1980.0";"6.167772"
"1990.0";"6.236275"
"2000.0";"6.168932"
"2010.0";"6.188538"
"2020.0";"6.150191"
"2030.0";"6.257104"
"2040.0";"6.366359"
"2050.0";"6.333159"
"2060.0";"6.459037"
"2070.0";"6.534944"
"2080.0";"6.488273"
"2090.0";"6.402601"
"2100.0";"6.461555"
"2110.0";"6.629568"
"2120.0";"6.296952"
"2130.0";"6.188313"
"2140.0";"6.179548"
"2150.0";"6.119889"
"2160.0";"6.250529"
"2170.0";"6.458066"
"2180.0";"6.599313"
"2190.0";"6.517941"
"2200.0";"6.873617"
"2210.0";"7.19241"
"2220.0";"7.242705"
"2230.0";"7.333402"
"2240.0";"7.304629"
"2250.0";"7.052347"
"2260.0";"7.058372"
"2270.0";"6.768408"
"2280.0";"6.619544"
"2290.0";"6.571509"
"2300.0";"6.670182"
"2310.0";"6.642844"
"2320.0";"6.762239"
"2330.0";"6.810801"
"2340.0";"6.790524"
"2350.0";"6.938071"
"2360.0";"7.00001"
"2370.0";"7.051023"
"2380.0";"7.065169"
"2390.0";"7.02355"
"2400.0";"6.749615"
"2410.0";"6.709562"
"2420.0";"6.550161"
"2430.0";"6.631888"
"2440.0";"6.486693"
"2450.0";"6.445357"
"2460.0";"6.569271"
"2470.0";"6.590084"
"2480.0";"6.368747"
"2490.0";"6.256485"
"2500.0";"6.368031"
"2510.0";"6.259468"
"2520.0";"6.081299"
"2530.0";"6.077687"
"2540.0";"6.015313"
"2550.0";"5.892149"
"2560.0";"5.837788"
"2570.0";"5.828245"
"2580.0";"5.681178"
"2590.0";"5.813665"
"2600.0";"5.841551"
"2610.0";"5.836833"
"2620.0";"5.77826"
"2630.0";"5.789744"
"2640.0";"5.787735"
"2650.0";"5.766357"
"2660.0";"5.716759"
"2670.0";"5.635366"
"2680.0";"5.391738"
"2690.0";"5.523244"
"2700.0";"5.51136"
"2710.0";"5.882959"
"2720.0";"5.670843"
"2730.0";"5.687598"
"2740.0";"5.848179"
"2750.0";"5.898946"
"2760.0";"5.849491"
"2770.0";"5.595095"
"2780.0";"5.463041"
"2790.0";"5.575167"
"2800.0";"5.68015"
"2810.0";"5.582384"
"2820.0";"5.445332"
"2830.0";"5.594403"
"2840.0";"5.466254"
"2850.0";"5.813019"
"2860.0";"5.818892"
"2870.0";"5.747005"
"2880.0";"5.654364"
"2890.0";"5.632186"
"2900.0";"5.603864"
"2910.0";"5.693027"
"2920.0";"5.819582"
"2930.0";"5.701241"
"2940.0";"5.641698"
"2950.0";"5.623368"
"2960.0";"5.573156"
"2970.0";"5.841406"
"2980.0";"5.72552"
"2990.0";"5.727227"
"3000.0";"5.755427"
"3010.0";"5.736616"
"3020.0";"5.770121"
"3030.0";"5.859565"
"3040.0";"5.881146"
"3050.0";"5.975347"
"3060.0";"5.850148"
"3070.0";"5.970843"
"3080.0";"6.095497"
"3090.0";"6.19348"
"3100.0";"6.331727"
"3110.0";"6.297779"
"3120.0";"6.257436"
"3130.0";"6.29629"
"3140.0";"6.392385"
"3150.0";"6.482143"
"3160.0";"6.351135"
"3170.0";"6.387405"
"3180.0";"6.482056"
"3190.0";"6.609502"
"3200.0";"6.823737"
"3210.0";"6.651334"
"3220.0";"6.297568"
"3230.0";"6.186444"
"3240.0";"6.152298"
"3250.0";"6.159603"
"3260.0";"6.11163"
"3270.0";"6.387887"
"3280.0";"6.584396"
"3290.0";"6.628038"
"3300.0";"6.674176"
"3310.0";"6.753088"
"3320.0";"6.843714"
"3330.0";"6.82667"
"3340.0";"6.92663"
"3350.0";"6.776024"
"3360.0";"6.858415"
"3370.0";"6.781899"
"3380.0";"6.564307"
"3390.0";"6.36504"
"3400.0";"6.278697"
"3410.0";"6.251311"
"3420.0";"6.25887"
"3430.0";"6.442538"
"3440.0";"6.331174"
"3450.0";"6.339292"
"3460.0";"6.477925"
"3470.0";"6.616141"
"3480.0";"6.740277"
"3490.0";"6.770678"
"3500.0";"6.904244"
"3510.0";"6.808945"
"3520.0";"6.906774"
"3530.0";"6.79221"
"3540.0";"6.566432"
"3550.0";"6.698793"
"3560.0";"6.678151"
"3570.0";"6.795924"
"3580.0";"6.836957"
"3590.0";"6.934749"
"3600.0";"7.112627"
"3610.0";"7.093341"
"3620.0";"7.044492"
"3630.0";"6.871092"
"3640.0";"7.031957"
"3650.0";"7.023744"
"3660.0";"7.152131"
"3670.0";"7.085245"
"3680.0";"6.81568"
"3690.0";"6.839444"
"3700.0";"6.931757"
"3710.0";"6.978597"
"3720.0";"7.01291"
"3730.0";"6.854423"
"3740.0";"6.899018"
"3750.0";"6.731309"
"3760.0";"6.934287"
"3770.0";"7.095101"
"3780.0";"6.945809"
"3790.0";"6.888642"
"3800.0";"7.121219"
"3810.0";"7.100807"
"3820.0";"7.349255"
"3830.0";"7.101923"
"3840.0";"7.287983"
"3850.0";"7.282277"
"3860.0";"7.174674"
"3870.0";"7.08984"
"3880.0";"7.104331"
"3890.0";"6.720125"
"3900.0";"6.847811"
"3910.0";"7.227988"
"3920.0";"7.318371"
"3930.0";"7.239492"
"3940.0";"7.252354"
"3950.0";"7.07894"
"3960.0";"7.2241"
"3970.0";"7.259346"
"3980.0";"7.053831"
"3990.0";"7.099177"
"4000.0";"6.99725"
"4010.0";"7.151175"
"4020.0";"7.095806"
"4030.0";"6.975621"
"4040.0";"7.005195"
"4050.0";"7.06122"
"4060.0";"7.114996"
"4070.0";"7.244055"
"4080.0";"7.238636"
"4090.0";"7.031919"
"4100.0";"7.009259"
"4110.0";"7.014868"
"4120.0";"7.068472"
"4130.0";"6.855901"
"4140.0";"7.001223"
"4150.0";"6.823634"
"4160.0";"6.664369"
"4170.0";"6.472797"
"4180.0";"6.727952"
"4190.0";"6.989003"
"4200.0";"7.05865"
"4210.0";"6.935363"
"4220.0";"7.042371"
"4230.0";"7.160262"
"4240.0";"7.074528"
"4250.0";"6.86793"
"4260.0";"6.692348"
"4270.0";"6.731992"
"4280.0";"6.905157"
"4290.0";"6.659067"
"4300.0";"6.586312"
"4310.0";"6.777471"
"4320.0";"6.640375"
"4330.0";"6.641311"
"4340.0";"6.663475"
"4350.0";"6.582671"
"4360.0";"6.326433"
"4370.0";"6.27167"
"4380.0";"6.315937"
"4390.0";"6.024951"
"4400.0";"6.064275"
"4410.0";"6.258615"
"4420.0";"6.429142"
"4430.0";"6.403963"
"4440.0";"6.166877"
"4450.0";"6.221184"
"4460.0";"6.369098"
"4470.0";"6.299326"
"4480.0";"6.297513"
"4490.0";"6.398386"
"4500.0";"6.575745"
"4510.0";"6.66212"
"4520.0";"6.611767"
"4530.0";"6.682477"
"4540.0";"6.444875"
"4550.0";"6.295466"
"4560.0";"6.388524"
"4570.0";"6.064144"
"4580.0";"6.106041"
"4590.0";"5.958296"
"4600.0";"6.126218"
"4610.0";"6.253699"
"4620.0";"6.221611"
"4630.0";"6.161724"
"4640.0";"6.172765"
"4650.0";"5.87923"
"4660.0";"5.828132"
"4670.0";"5.845903"
"4680.0";"5.849464"
"4690.0";"5.964121"
"4700.0";"5.971047"
"4710.0";"6.238957"
"4720.0";"6.152219"
"4730.0";"6.174428"
"4740.0";"6.128051"
"4750.0";"6.16918"
"4760.0";"6.188617"
"4770.0";"6.213014"
"4780.0";"5.942514"
"4790.0";"5.876873"
"4800.0";"5.858914"
"4810.0";"5.950733"
"4820.0";"6.143557"
"4830.0";"6.247198"
"4840.0";"6.03558"
"4850.0";"6.210487"
"4860.0";"6.211023"
"4870.0";"5.949792"
"4880.0";"5.997786"
"4890.0";"5.879268"
"4900.0";"6.029146"
"4910.0";"5.955857"
"4920.0";"5.838304"
"4930.0";"5.814548"
"4940.0";"5.507535"
"4950.0";"5.708077"
"4960.0";"5.55379"
"4970.0";"5.700715"
"4980.0";"5.871557"
"4990.0";"6.004917"
"5000.0";"5.984044"
"5010.0";"6.227085"
"5020.0";"6.214396"
"5030.0";"6.10501"
"5040.0";"5.946616"
"5050.0";"6.128819"
"5060.0";"6.043623"
"5070.0";"6.050931"
"5080.0";"6.226482"
"5090.0";"6.335209"
"5100.0";"6.36965"
"5110.0";"6.418782"
"5120.0";"6.321048"
"5130.0";"6.526189"
"5140.0";"6.498233"
"5150.0";"6.453948"
"5160.0";"6.478792"
"5170.0";"6.642707"
"5180.0";"6.608034"
"5190.0";"6.630084"
"5200.0";"6.616702"
"5210.0";"6.666137"
"5220.0";"6.853626"
"5230.0";"6.762062"
"5240.0";"6.798648"
"5250.0";"6.783447"
"5260.0";"6.772574"
"5270.0";"6.79136"
"5280.0";"6.743413"
"5290.0";"6.750018"
"5300.0";"6.904065"
"5310.0";"6.927593"
"5320.0";"6.94537"
"5330.0";"7.135849"
"5340.0";"7.300704"
"5350.0";"7.373369"
"5360.0";"7.197753"
"5370.0";"7.016662"
"5380.0";"7.033633"
"5390.0";"6.978137"
"5400.0";"6.820642"
"5410.0";"6.854296"
"5420.0";"6.805798"
"5430.0";"6.886108"
"5440.0";"6.862792"
"5450.0";"7.028808"
"5460.0";"7.127429"
"5470.0";"7.016495"
"5480.0";"7.281505"
"5490.0";"7.421724"
"5500.0";"7.342924"
"5510.0";"7.43006"
"5520.0";"7.542268"
"5530.0";"7.521294"
"5540.0";"7.320908"
"5550.0";"7.067605"
"5560.0";"7.187105"
"5570.0";"7.2189"
"5580.0";"7.500035"
"5590.0";"7.41004"
"5600.0";"7.642715"
"5610.0";"7.684498"
"5620.0";"7.603885"
"5630.0";"7.580265"
"5640.0";"7.692135"
"5650.0";"7.729964"
"5660.0";"7.673287"
"5670.0";"7.73838"
"5680.0";"7.778296"
"5690.0";"7.65095"
"5700.0";"7.661358"
"5710.0";"7.607411"
"5720.0";"7.570888"
"5730.0";"7.602064"
"5740.0";"7.736944"
"5750.0";"7.692117"
"5760.0";"7.507236"
"5770.0";"7.452421"
"5780.0";"7.481709"
"5790.0";"7.43537"
"5800.0";"7.389956"
"5810.0";"7.354613"
"5820.0";"7.062766"
"5830.0";"7.256864"
"5840.0";"7.398791"
"5850.0";"7.435202"
"5860.0";"7.435405"
"5870.0";"7.605902"
"5880.0";"7.749904"
"5890.0";"7.582958"
"5900.0";"7.630908"
"5910.0";"7.597835"
"5920.0";"7.528274"
"5930.0";"7.54946"
"5940.0";"7.561075"
"5950.0";"7.62139"
"5960.0";"7.750599"
"5970.0";"7.551119"
"5980.0";"7.619278"
"5990.0";"7.496456"
"6000.0";"7.623045"
"6010.0";"7.685931"
"6020.0";"7.674527"
"6030.0";"7.737742"
"6040.0";"7.77613"
"6050.0";"7.990995"
"6060.0";"8.03604"
"6070.0";"8.064861"
"6080.0";"8.057156"
"6090.0";"8.044614"
