# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_mindist_mol17_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL17"
"0.0";"1.461039"
"10.0";"1.255113"
"20.0";"1.076619"
"30.0";"1.027964"
"40.0";"1.18508"
"50.0";"1.111527"
"60.0";"0.9755434"
"70.0";"1.067552"
"80.0";"1.066424"
"90.0";"1.142177"
"100.0";"1.171323"
"110.0";"1.266548"
"120.0";"1.028448"
"130.0";"1.094516"
"140.0";"1.070562"
"150.0";"1.228005"
"160.0";"1.064848"
"170.0";"1.025343"
"180.0";"1.232257"
"190.0";"1.057684"
"200.0";"0.8476875"
"210.0";"0.9840442"
"220.0";"1.041943"
"230.0";"1.100079"
"240.0";"1.473419"
"250.0";"1.489245"
"260.0";"1.618269"
"270.0";"1.440471"
"280.0";"1.647944"
"290.0";"1.721233"
"300.0";"1.723646"
"310.0";"1.651437"
"320.0";"1.67536"
"330.0";"1.355016"
"340.0";"1.424999"
"350.0";"1.56684"
"360.0";"1.678171"
"370.0";"1.574805"
"380.0";"1.626229"
"390.0";"1.314153"
"400.0";"1.321981"
"410.0";"1.238549"
"420.0";"1.515489"
"430.0";"1.640467"
"440.0";"1.477655"
"450.0";"1.543172"
"460.0";"1.505853"
"470.0";"1.470549"
"480.0";"1.59804"
"490.0";"1.736253"
"500.0";"1.866083"
"510.0";"1.697682"
"520.0";"1.66538"
"530.0";"1.723919"
"540.0";"1.938414"
"550.0";"1.957179"
"560.0";"2.017329"
"570.0";"1.83362"
"580.0";"1.99057"
"590.0";"2.170381"
"600.0";"2.111334"
"610.0";"2.124047"
"620.0";"2.323168"
"630.0";"2.070108"
"640.0";"2.319118"
"650.0";"2.654173"
"660.0";"2.805307"
"670.0";"2.594676"
"680.0";"2.743448"
"690.0";"2.679027"
"700.0";"2.839964"
"710.0";"2.711521"
"720.0";"2.859705"
"730.0";"2.794282"
"740.0";"3.07144"
"750.0";"2.979451"
"760.0";"3.241421"
"770.0";"2.979689"
"780.0";"2.94338"
"790.0";"2.709553"
"800.0";"2.68287"
"810.0";"2.666996"
"820.0";"2.694058"
"830.0";"2.756496"
"840.0";"2.872571"
"850.0";"2.722989"
"860.0";"2.261495"
"870.0";"2.561806"
"880.0";"2.634312"
"890.0";"2.635883"
"900.0";"2.740757"
"910.0";"2.593081"
"920.0";"2.073838"
"930.0";"2.28375"
"940.0";"2.370116"
"950.0";"2.35146"
"960.0";"2.530962"
"970.0";"2.374541"
"980.0";"1.978295"
"990.0";"2.324597"
"1000.0";"2.089048"
"1010.0";"1.854171"
"1020.0";"2.014097"
"1030.0";"1.991495"
"1040.0";"1.822685"
"1050.0";"1.728785"
"1060.0";"2.048389"
"1070.0";"1.903065"
"1080.0";"2.121959"
"1090.0";"2.294778"
"1100.0";"2.050845"
