# This .csv file was created 12.10.2024 14:31
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL"
"0.0";"1.600569"
"10.0";"1.787611"
"20.0";"1.748788"
"30.0";"1.732056"
"40.0";"1.556961"
"50.0";"1.608508"
"60.0";"1.542385"
"70.0";"1.466932"
"80.0";"1.308025"
"90.0";"1.165376"
"100.0";"1.194893"
"110.0";"1.079538"
"120.0";"0.9104993"
"130.0";"0.6077302"
"140.0";"0.5221118"
"150.0";"1.070893"
"160.0";"1.162091"
"170.0";"1.502792"
"180.0";"1.178876"
"190.0";"1.199025"
"200.0";"0.9002244"
"210.0";"0.8971251"
"220.0";"0.7828884"
"230.0";"1.046818"
"240.0";"1.063689"
"250.0";"0.9838805"
"260.0";"1.236145"
"270.0";"1.165434"
"280.0";"1.130609"
"290.0";"1.128737"
"300.0";"1.105129"
"310.0";"0.8536278"
"320.0";"0.9841648"
"330.0";"0.9911897"
"340.0";"0.9503969"
"350.0";"1.098922"
"360.0";"0.9321186"
"370.0";"0.7131899"
"380.0";"0.8824885"
"390.0";"1.02909"
"400.0";"0.694672"
"410.0";"0.8373683"
"420.0";"0.8962355"
"430.0";"0.7849342"
"440.0";"0.5826019"
"450.0";"0.6519466"
"460.0";"0.6394436"
"470.0";"0.7909285"
"480.0";"0.6964324"
"490.0";"0.6933175"
"500.0";"0.4109636"
"510.0";"0.6555572"
"520.0";"0.6914954"
"530.0";"0.5291181"
"540.0";"0.5491639"
"550.0";"0.5427393"
"560.0";"0.6249048"
"570.0";"0.8141568"
"580.0";"0.7971964"
"590.0";"0.6541238"
"600.0";"0.4596388"
"610.0";"0.4973931"
"620.0";"0.5500036"
"630.0";"0.4331063"
"640.0";"0.5016382"
"650.0";"0.5145457"
"660.0";"0.5354522"
"670.0";"0.5129063"
"680.0";"0.7423304"
"690.0";"0.5431807"
"700.0";"0.5007486"
"710.0";"0.4358073"
"720.0";"0.6927288"
"730.0";"0.7074327"
"740.0";"0.4813204"
"750.0";"0.7514666"
"760.0";"0.6090663"
"770.0";"0.5198537"
"780.0";"0.4257738"
"790.0";"0.3951277"
"800.0";"0.4263481"
"810.0";"0.3806256"
"820.0";"0.399224"
"830.0";"0.6168996"
"840.0";"0.645032"
"850.0";"0.6785767"
"860.0";"0.4926508"
"870.0";"0.383407"
"880.0";"0.3760715"
