# This .csv file was created 12.10.2024 14:30
# extracted out of file mindist_major_allergenic_epitope_r_311-324_MOL16_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_311-324-MOL16"
"0.0";"5.285213"
"10.0";"5.213078"
"20.0";"5.19625"
"30.0";"5.175236"
"40.0";"5.159399"
"50.0";"5.095774"
"60.0";"5.159414"
"70.0";"4.976014"
"80.0";"5.211895"
"90.0";"5.334913"
"100.0";"5.359979"
"110.0";"5.359305"
"120.0";"5.322985"
"130.0";"5.37253"
"140.0";"5.36016"
"150.0";"5.118969"
"160.0";"5.298811"
"170.0";"5.199748"
"180.0";"5.154754"
"190.0";"5.216832"
"200.0";"5.335969"
"210.0";"5.063182"
"220.0";"4.813416"
"230.0";"4.761481"
"240.0";"4.736413"
"250.0";"4.691902"
"260.0";"4.863866"
"270.0";"5.109751"
"280.0";"5.106573"
"290.0";"5.200325"
"300.0";"5.05701"
"310.0";"5.020011"
"320.0";"4.986986"
"330.0";"4.878396"
"340.0";"5.015439"
"350.0";"4.798806"
"360.0";"4.807745"
"370.0";"4.523662"
"380.0";"4.633582"
"390.0";"4.822226"
"400.0";"4.609154"
"410.0";"4.905147"
"420.0";"5.007985"
"430.0";"5.310364"
"440.0";"5.413718"
"450.0";"5.414831"
"460.0";"5.429023"
"470.0";"5.241128"
"480.0";"5.301254"
"490.0";"5.133786"
"500.0";"5.116302"
"510.0";"5.125759"
"520.0";"5.10279"
"530.0";"5.061311"
"540.0";"5.217662"
"550.0";"5.088137"
"560.0";"5.13227"
"570.0";"5.227072"
"580.0";"5.206841"
"590.0";"5.122329"
"600.0";"5.089991"
"610.0";"5.049785"
"620.0";"4.958716"
"630.0";"5.006846"
"640.0";"5.142018"
"650.0";"5.018679"
"660.0";"4.882162"
"670.0";"4.615481"
"680.0";"4.775926"
"690.0";"4.67127"
"700.0";"4.606714"
"710.0";"4.995455"
"720.0";"5.168101"
"730.0";"4.832225"
"740.0";"4.663071"
"750.0";"4.619107"
"760.0";"4.978804"
"770.0";"4.594738"
"780.0";"4.530411"
"790.0";"4.611477"
"800.0";"4.80928"
"810.0";"4.79521"
"820.0";"4.689263"
"830.0";"4.7558"
"840.0";"4.667202"
"850.0";"4.48432"
"860.0";"4.586478"
"870.0";"4.569455"
"880.0";"4.554585"
"890.0";"4.467963"
"900.0";"4.498402"
"910.0";"4.628945"
"920.0";"4.522212"
"930.0";"4.367974"
"940.0";"4.183495"
"950.0";"3.966789"
"960.0";"3.814575"
"970.0";"3.78747"
"980.0";"3.613073"
"990.0";"3.557523"
"1000.0";"3.525143"
"1010.0";"3.607201"
"1020.0";"3.428858"
"1030.0";"3.765092"
"1040.0";"3.47976"
"1050.0";"3.690489"
"1060.0";"3.658518"
"1070.0";"3.742182"
"1080.0";"3.615638"
"1090.0";"3.693269"
"1100.0";"3.610942"
"1110.0";"3.547621"
"1120.0";"3.666518"
"1130.0";"3.580117"
"1140.0";"3.954436"
"1150.0";"3.844087"
"1160.0";"3.961239"
"1170.0";"3.900319"
"1180.0";"3.838567"
"1190.0";"3.862562"
"1200.0";"3.693293"
"1210.0";"3.6424"
"1220.0";"3.801004"
"1230.0";"3.76654"
"1240.0";"3.995698"
"1250.0";"3.771059"
"1260.0";"3.853712"
"1270.0";"3.635699"
"1280.0";"3.718997"
"1290.0";"3.635292"
"1300.0";"4.065391"
"1310.0";"4.00371"
"1320.0";"4.057634"
"1330.0";"4.119947"
"1340.0";"4.075694"
"1350.0";"4.118201"
"1360.0";"4.125656"
"1370.0";"4.102698"
"1380.0";"4.136447"
"1390.0";"4.191163"
"1400.0";"4.539454"
"1410.0";"4.730719"
"1420.0";"4.938556"
"1430.0";"5.026147"
"1440.0";"4.923238"
"1450.0";"4.995611"
"1460.0";"4.918837"
"1470.0";"5.261587"
"1480.0";"4.993545"
"1490.0";"5.146522"
"1500.0";"5.35457"
"1510.0";"5.345366"
"1520.0";"5.182826"
"1530.0";"5.289439"
"1540.0";"5.13232"
"1550.0";"5.212233"
"1560.0";"5.283584"
"1570.0";"5.337619"
"1580.0";"5.05873"
"1590.0";"5.265189"
"1600.0";"5.207562"
"1610.0";"5.26394"
"1620.0";"5.385108"
"1630.0";"5.225674"
"1640.0";"5.030105"
"1650.0";"4.828188"
"1660.0";"4.698287"
"1670.0";"4.674459"
"1680.0";"4.27527"
"1690.0";"4.001007"
"1700.0";"4.061776"
"1710.0";"4.258931"
"1720.0";"4.134996"
"1730.0";"3.860354"
"1740.0";"3.877868"
"1750.0";"3.929583"
"1760.0";"4.001127"
"1770.0";"3.816885"
"1780.0";"3.929618"
"1790.0";"3.892925"
