# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_mindist_pos2_mol14_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL14"
"0.0";"1.721577"
"10.0";"1.819194"
"20.0";"1.656802"
"30.0";"1.577463"
"40.0";"1.71189"
"50.0";"1.650112"
"60.0";"1.623998"
"70.0";"1.545326"
"80.0";"1.635436"
"90.0";"1.772774"
"100.0";"1.773736"
"110.0";"1.765488"
"120.0";"1.639552"
"130.0";"1.722694"
"140.0";"1.703747"
"150.0";"1.522816"
"160.0";"1.42872"
"170.0";"1.672088"
"180.0";"1.871315"
"190.0";"1.744802"
"200.0";"1.704687"
"210.0";"1.564055"
"220.0";"1.645032"
"230.0";"1.725899"
"240.0";"1.549448"
"250.0";"1.956762"
"260.0";"1.821287"
"270.0";"1.756673"
"280.0";"1.712194"
"290.0";"1.797113"
"300.0";"1.893447"
"310.0";"1.780926"
"320.0";"1.545967"
"330.0";"1.494473"
"340.0";"1.536901"
"350.0";"1.536958"
"360.0";"1.465101"
"370.0";"1.519517"
"380.0";"1.519699"
"390.0";"1.551495"
"400.0";"1.441952"
"410.0";"1.467266"
"420.0";"1.66352"
"430.0";"1.612197"
"440.0";"1.444254"
"450.0";"1.492235"
"460.0";"1.580242"
"470.0";"1.521248"
"480.0";"1.696872"
"490.0";"1.430444"
"500.0";"1.676244"
"510.0";"1.528611"
"520.0";"1.485737"
"530.0";"1.525667"
"540.0";"1.593643"
"550.0";"1.507688"
"560.0";"1.587049"
"570.0";"1.733942"
"580.0";"1.460472"
"590.0";"1.255617"
"600.0";"1.36799"
"610.0";"1.620997"
"620.0";"1.379341"
"630.0";"1.370188"
"640.0";"1.305248"
"650.0";"1.409105"
"660.0";"1.477466"
"670.0";"1.421973"
"680.0";"1.315821"
"690.0";"1.387318"
"700.0";"1.498098"
"710.0";"1.368082"
"720.0";"1.431331"
"730.0";"1.504492"
"740.0";"1.63961"
"750.0";"1.479046"
"760.0";"1.308738"
"770.0";"1.21599"
"780.0";"1.214389"
"790.0";"1.172619"
"800.0";"1.072705"
"810.0";"1.095475"
"820.0";"1.121272"
"830.0";"1.066813"
"840.0";"1.165198"
"850.0";"1.15896"
"860.0";"1.182882"
"870.0";"1.140186"
"880.0";"1.176392"
"890.0";"1.062194"
"900.0";"1.098171"
"910.0";"1.494022"
"920.0";"1.411745"
"930.0";"1.477568"
"940.0";"1.567803"
"950.0";"1.519488"
"960.0";"1.509779"
"970.0";"1.570321"
"980.0";"1.485936"
"990.0";"1.455688"
"1000.0";"1.440318"
"1010.0";"1.344457"
"1020.0";"1.459251"
"1030.0";"1.351677"
"1040.0";"1.252144"
"1050.0";"1.431041"
"1060.0";"1.298754"
"1070.0";"1.07909"
"1080.0";"0.8994026"
"1090.0";"0.9438491"
"1100.0";"1.02633"
"1110.0";"0.9959369"
"1120.0";"1.021932"
"1130.0";"1.014399"
"1140.0";"0.9597421"
"1150.0";"1.05426"
"1160.0";"1.088468"
"1170.0";"1.076097"
"1180.0";"1.081602"
"1190.0";"1.179796"
"1200.0";"1.050922"
"1210.0";"1.109255"
"1220.0";"1.114516"
"1230.0";"1.121136"
"1240.0";"1.13598"
"1250.0";"1.189263"
"1260.0";"1.203715"
"1270.0";"1.231981"
"1280.0";"1.317682"
"1290.0";"1.245962"
"1300.0";"1.280479"
"1310.0";"1.253519"
"1320.0";"1.204471"
"1330.0";"1.357773"
"1340.0";"1.343787"
"1350.0";"1.402009"
"1360.0";"1.310238"
"1370.0";"1.358058"
"1380.0";"1.409697"
"1390.0";"1.349186"
"1400.0";"1.316918"
"1410.0";"1.310329"
"1420.0";"1.286217"
"1430.0";"1.228206"
"1440.0";"1.272067"
"1450.0";"1.229092"
"1460.0";"1.285497"
"1470.0";"1.253538"
"1480.0";"1.235263"
"1490.0";"1.188146"
"1500.0";"1.187111"
"1510.0";"1.158098"
"1520.0";"1.286641"
"1530.0";"1.321521"
"1540.0";"1.237525"
"1550.0";"1.288861"
"1560.0";"1.319369"
"1570.0";"1.331372"
"1580.0";"1.360278"
"1590.0";"1.369073"
"1600.0";"1.356113"
"1610.0";"1.405791"
"1620.0";"1.375438"
"1630.0";"1.490495"
"1640.0";"1.410705"
"1650.0";"1.539676"
"1660.0";"1.446645"
"1670.0";"1.458386"
"1680.0";"1.483541"
"1690.0";"1.448753"
"1700.0";"1.414308"
"1710.0";"1.36224"
"1720.0";"1.424289"
"1730.0";"1.398426"
"1740.0";"1.405707"
"1750.0";"1.407229"
"1760.0";"1.383572"
"1770.0";"1.347891"
"1780.0";"1.378063"
"1790.0";"1.262145"
"1800.0";"1.363048"
"1810.0";"1.305933"
"1820.0";"1.323403"
"1830.0";"1.348224"
"1840.0";"1.262408"
"1850.0";"1.24834"
"1860.0";"1.352124"
"1870.0";"1.252298"
"1880.0";"1.252087"
"1890.0";"1.321038"
"1900.0";"1.353755"
"1910.0";"1.353854"
"1920.0";"1.27742"
"1930.0";"1.37698"
"1940.0";"1.468369"
"1950.0";"1.374855"
"1960.0";"1.30193"
"1970.0";"1.533042"
"1980.0";"1.382395"
"1990.0";"1.373354"
"2000.0";"1.413215"
"2010.0";"1.431567"
"2020.0";"1.585377"
"2030.0";"1.502288"
"2040.0";"1.399393"
"2050.0";"1.268664"
"2060.0";"1.223617"
"2070.0";"1.330318"
"2080.0";"1.272495"
"2090.0";"1.218151"
"2100.0";"1.357679"
"2110.0";"1.318048"
"2120.0";"1.180532"
"2130.0";"1.332943"
"2140.0";"1.278339"
"2150.0";"1.143282"
"2160.0";"1.416182"
"2170.0";"1.486085"
"2180.0";"1.502859"
"2190.0";"1.473899"
"2200.0";"1.440255"
"2210.0";"1.480206"
"2220.0";"1.472908"
"2230.0";"1.458681"
"2240.0";"1.365511"
"2250.0";"1.29519"
"2260.0";"1.330557"
"2270.0";"1.319495"
"2280.0";"1.324045"
"2290.0";"1.321954"
"2300.0";"1.326551"
"2310.0";"1.463746"
"2320.0";"1.382221"
"2330.0";"1.433573"
"2340.0";"1.427094"
"2350.0";"1.348948"
"2360.0";"1.379823"
"2370.0";"1.433916"
"2380.0";"1.295699"
"2390.0";"1.445374"
"2400.0";"1.350638"
"2410.0";"1.392492"
"2420.0";"1.399657"
"2430.0";"1.432452"
"2440.0";"1.439117"
"2450.0";"1.388537"
"2460.0";"1.530902"
"2470.0";"1.518089"
"2480.0";"1.465855"
"2490.0";"1.492371"
"2500.0";"1.457136"
"2510.0";"1.396729"
"2520.0";"1.321196"
"2530.0";"1.294767"
"2540.0";"1.334259"
"2550.0";"1.45367"
"2560.0";"1.512688"
"2570.0";"1.353021"
"2580.0";"1.361393"
"2590.0";"1.350645"
"2600.0";"1.541234"
"2610.0";"1.690298"
"2620.0";"1.858063"
"2630.0";"1.886153"
"2640.0";"1.735056"
"2650.0";"1.650148"
"2660.0";"1.735582"
"2670.0";"1.501814"
"2680.0";"1.574598"
"2690.0";"1.461591"
"2700.0";"1.532393"
"2710.0";"1.52594"
"2720.0";"1.449941"
"2730.0";"1.637263"
"2740.0";"1.617509"
"2750.0";"1.298926"
"2760.0";"1.320964"
"2770.0";"1.325945"
"2780.0";"1.418827"
"2790.0";"1.615687"
"2800.0";"1.512926"
"2810.0";"1.86047"
"2820.0";"1.625992"
"2830.0";"1.546212"
"2840.0";"1.35659"
"2850.0";"1.487431"
"2860.0";"1.604834"
"2870.0";"1.573817"
"2880.0";"1.394095"
"2890.0";"1.277699"
"2900.0";"1.23776"
"2910.0";"1.267021"
"2920.0";"1.380071"
"2930.0";"1.566207"
"2940.0";"1.597935"
"2950.0";"1.655326"
"2960.0";"1.623876"
"2970.0";"1.684299"
"2980.0";"1.804025"
"2990.0";"1.864549"
"3000.0";"1.741488"
"3010.0";"1.732423"
"3020.0";"1.785653"
"3030.0";"1.785393"
"3040.0";"1.785973"
"3050.0";"1.731856"
"3060.0";"1.773389"
"3070.0";"1.601882"
"3080.0";"1.853048"
"3090.0";"1.877"
"3100.0";"2.01718"
"3110.0";"1.677329"
"3120.0";"1.522877"
"3130.0";"1.750252"
"3140.0";"1.618904"
"3150.0";"1.752106"
"3160.0";"1.720848"
"3170.0";"1.738962"
"3180.0";"1.804562"
"3190.0";"1.779404"
"3200.0";"1.74447"
"3210.0";"1.860979"
"3220.0";"1.665664"
"3230.0";"1.699952"
"3240.0";"1.767731"
"3250.0";"1.728082"
"3260.0";"1.799511"
"3270.0";"1.676008"
"3280.0";"1.750224"
"3290.0";"1.598809"
"3300.0";"1.604403"
"3310.0";"1.704473"
"3320.0";"1.642073"
"3330.0";"1.610418"
"3340.0";"1.581812"
"3350.0";"1.577916"
"3360.0";"1.550512"
"3370.0";"1.595027"
"3380.0";"1.582659"
"3390.0";"1.635962"
"3400.0";"1.644371"
"3410.0";"1.611204"
"3420.0";"1.552812"
"3430.0";"1.598747"
"3440.0";"1.585079"
"3450.0";"1.521808"
"3460.0";"1.64637"
"3470.0";"1.694479"
"3480.0";"1.786359"
"3490.0";"1.739309"
"3500.0";"1.799912"
"3510.0";"1.852563"
"3520.0";"1.77434"
"3530.0";"1.757924"
"3540.0";"1.626876"
"3550.0";"1.730381"
"3560.0";"1.651788"
"3570.0";"1.698909"
"3580.0";"1.738589"
"3590.0";"1.753567"
"3600.0";"1.745603"
"3610.0";"1.701061"
"3620.0";"1.785968"
"3630.0";"2.058656"
"3640.0";"2.097057"
"3650.0";"2.055323"
"3660.0";"2.03071"
