# This .csv file was created 12.10.2024 14:36
# extracted out of file prod_mindist_mol9_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL9-dimer_area"
"0.0";"5.248179"
"10.0";"4.850585"
"20.0";"4.980629"
"30.0";"5.128402"
"40.0";"5.065579"
"50.0";"4.611024"
"60.0";"4.62102"
"70.0";"5.014219"
"80.0";"4.812233"
"90.0";"5.068872"
"100.0";"5.030775"
"110.0";"4.805073"
"120.0";"4.8187"
"130.0";"4.689929"
"140.0";"5.176778"
"150.0";"5.548813"
"160.0";"5.79881"
"170.0";"5.663507"
"180.0";"5.633471"
"190.0";"5.459337"
"200.0";"5.285506"
"210.0";"5.181154"
"220.0";"5.165464"
"230.0";"5.196392"
"240.0";"5.048585"
"250.0";"5.116886"
"260.0";"5.148855"
"270.0";"5.140979"
"280.0";"5.175611"
"290.0";"5.022482"
"300.0";"5.183361"
"310.0";"5.428816"
"320.0";"5.512833"
"330.0";"5.34224"
"340.0";"5.182796"
"350.0";"5.014371"
"360.0";"5.176065"
"370.0";"5.369924"
"380.0";"5.32486"
"390.0";"5.330636"
"400.0";"5.142452"
"410.0";"5.228845"
"420.0";"5.581347"
"430.0";"5.533876"
"440.0";"5.613498"
"450.0";"5.459877"
"460.0";"5.034304"
"470.0";"4.982602"
"480.0";"5.321305"
"490.0";"5.416801"
"500.0";"5.220432"
"510.0";"5.165235"
"520.0";"5.360451"
"530.0";"5.743175"
"540.0";"5.761664"
"550.0";"5.724641"
"560.0";"5.621768"
"570.0";"5.927312"
"580.0";"5.716668"
"590.0";"5.472591"
"600.0";"5.410648"
"610.0";"5.373149"
"620.0";"5.460217"
"630.0";"5.304333"
"640.0";"5.612023"
"650.0";"5.561881"
"660.0";"5.710929"
"670.0";"5.957412"
"680.0";"5.843175"
"690.0";"5.883387"
"700.0";"5.882768"
"710.0";"6.178711"
"720.0";"6.140173"
"730.0";"5.736428"
"740.0";"5.761099"
"750.0";"5.766376"
"760.0";"5.740448"
"770.0";"5.900952"
"780.0";"5.73612"
"790.0";"5.901773"
"800.0";"6.380989"
"810.0";"6.353779"
"820.0";"6.510947"
"830.0";"6.277669"
"840.0";"6.472304"
