# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_mindist_mol1_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL1"
"0.0";"4.503333"
"10.0";"4.55818"
"20.0";"4.643695"
"30.0";"4.934508"
"40.0";"4.746182"
"50.0";"5.072782"
"60.0";"5.009178"
"70.0";"4.727276"
"80.0";"4.606735"
"90.0";"4.483145"
"100.0";"4.603931"
"110.0";"4.535674"
"120.0";"4.574575"
"130.0";"4.469622"
"140.0";"4.726946"
"150.0";"4.67232"
"160.0";"4.510684"
"170.0";"4.442127"
"180.0";"4.503155"
"190.0";"4.752293"
"200.0";"4.501171"
"210.0";"4.383803"
"220.0";"4.58989"
"230.0";"4.393352"
"240.0";"4.176397"
"250.0";"4.511724"
"260.0";"4.676676"
"270.0";"4.584137"
"280.0";"4.510945"
"290.0";"4.625399"
"300.0";"4.796938"
"310.0";"4.600887"
"320.0";"4.408052"
"330.0";"4.629122"
"340.0";"5.015799"
"350.0";"4.891538"
"360.0";"5.001662"
"370.0";"4.937129"
"380.0";"4.852016"
"390.0";"4.972723"
"400.0";"5.196051"
"410.0";"5.297351"
"420.0";"5.212722"
"430.0";"5.406438"
"440.0";"5.243159"
"450.0";"5.235051"
"460.0";"5.048637"
"470.0";"5.29078"
"480.0";"5.271545"
"490.0";"5.172786"
"500.0";"5.227133"
"510.0";"5.082644"
"520.0";"5.065712"
"530.0";"4.761974"
"540.0";"4.603862"
"550.0";"4.666444"
"560.0";"4.452326"
"570.0";"4.32165"
"580.0";"4.349579"
"590.0";"4.474424"
"600.0";"4.486632"
"610.0";"4.167821"
"620.0";"3.7789"
"630.0";"4.080447"
"640.0";"4.01968"
"650.0";"3.947107"
"660.0";"4.219029"
"670.0";"4.081243"
"680.0";"4.104927"
"690.0";"3.964577"
"700.0";"3.941262"
"710.0";"3.984156"
"720.0";"3.945372"
"730.0";"3.881907"
"740.0";"3.839842"
"750.0";"3.948185"
"760.0";"3.970944"
"770.0";"4.114899"
"780.0";"3.952063"
"790.0";"4.027584"
"800.0";"4.209084"
"810.0";"4.25423"
"820.0";"4.266866"
"830.0";"4.190421"
"840.0";"4.199982"
"850.0";"4.063947"
"860.0";"4.169302"
"870.0";"4.20378"
"880.0";"4.082444"
"890.0";"3.913643"
"900.0";"3.521907"
"910.0";"3.369627"
"920.0";"3.532273"
"930.0";"3.613795"
"940.0";"3.35145"
"950.0";"3.443738"
"960.0";"3.127143"
"970.0";"3.271705"
"980.0";"3.730747"
"990.0";"3.657859"
"1000.0";"3.562871"
"1010.0";"3.798563"
"1020.0";"3.530169"
"1030.0";"3.419227"
"1040.0";"3.450393"
"1050.0";"3.199099"
"1060.0";"3.264692"
"1070.0";"3.596193"
"1080.0";"3.735875"
"1090.0";"3.362816"
"1100.0";"3.305575"
"1110.0";"3.130153"
"1120.0";"3.094223"
"1130.0";"3.208894"
"1140.0";"3.102346"
"1150.0";"3.135874"
"1160.0";"3.206872"
"1170.0";"3.453642"
"1180.0";"3.673505"
"1190.0";"3.851361"
"1200.0";"3.718012"
"1210.0";"3.757873"
"1220.0";"3.677303"
"1230.0";"3.800347"
"1240.0";"3.8187"
"1250.0";"3.747611"
"1260.0";"3.98717"
"1270.0";"3.983394"
"1280.0";"3.986887"
"1290.0";"4.191471"
"1300.0";"4.285398"
"1310.0";"4.199848"
"1320.0";"4.001708"
"1330.0";"4.000101"
"1340.0";"4.024362"
"1350.0";"3.929591"
"1360.0";"3.81419"
"1370.0";"3.675994"
"1380.0";"3.847668"
"1390.0";"4.091156"
"1400.0";"4.193825"
"1410.0";"4.204608"
"1420.0";"4.299826"
"1430.0";"4.092873"
"1440.0";"3.991536"
"1450.0";"4.218345"
"1460.0";"4.447974"
"1470.0";"4.104813"
"1480.0";"4.09758"
"1490.0";"4.172344"
"1500.0";"4.140688"
"1510.0";"4.22469"
"1520.0";"4.175422"
"1530.0";"4.19384"
"1540.0";"4.169219"
"1550.0";"4.198812"
"1560.0";"4.226761"
"1570.0";"4.233195"
"1580.0";"4.085469"
"1590.0";"4.064213"
"1600.0";"3.933827"
"1610.0";"3.929872"
"1620.0";"3.748695"
"1630.0";"3.795901"
"1640.0";"3.80967"
"1650.0";"3.871233"
"1660.0";"3.653761"
"1670.0";"3.686512"
"1680.0";"3.626824"
"1690.0";"3.300463"
"1700.0";"3.490217"
"1710.0";"3.100255"
"1720.0";"3.371993"
"1730.0";"3.198138"
"1740.0";"3.21248"
"1750.0";"3.061124"
"1760.0";"3.064094"
"1770.0";"3.159728"
"1780.0";"3.30259"
"1790.0";"3.234179"
"1800.0";"3.281061"
"1810.0";"3.463955"
"1820.0";"3.52509"
"1830.0";"3.512476"
"1840.0";"3.364784"
"1850.0";"3.273771"
"1860.0";"2.989598"
"1870.0";"3.105871"
"1880.0";"3.173369"
"1890.0";"3.101547"
"1900.0";"3.520732"
"1910.0";"3.291879"
"1920.0";"2.978291"
"1930.0";"3.083569"
"1940.0";"3.267523"
"1950.0";"3.254964"
"1960.0";"3.108606"
"1970.0";"3.194304"
"1980.0";"3.445553"
"1990.0";"3.403805"
"2000.0";"3.732074"
"2010.0";"3.54991"
"2020.0";"3.565739"
"2030.0";"3.642442"
"2040.0";"3.416625"
"2050.0";"3.322676"
"2060.0";"3.564822"
"2070.0";"3.475639"
"2080.0";"3.526909"
"2090.0";"3.513287"
"2100.0";"3.39056"
"2110.0";"3.067996"
"2120.0";"3.030992"
"2130.0";"2.907835"
"2140.0";"3.075376"
"2150.0";"3.093293"
"2160.0";"2.795237"
"2170.0";"2.97273"
"2180.0";"2.827919"
"2190.0";"2.840676"
"2200.0";"2.757411"
"2210.0";"3.016648"
"2220.0";"3.095215"
"2230.0";"3.056839"
"2240.0";"2.823004"
"2250.0";"2.907231"
"2260.0";"3.076826"
"2270.0";"3.23581"
"2280.0";"3.415078"
"2290.0";"3.425094"
"2300.0";"3.380239"
"2310.0";"3.424497"
"2320.0";"3.6444"
"2330.0";"3.511847"
"2340.0";"3.243905"
"2350.0";"3.303956"
"2360.0";"3.351393"
"2370.0";"3.139019"
"2380.0";"3.063577"
"2390.0";"3.039275"
"2400.0";"2.857373"
"2410.0";"2.921243"
"2420.0";"2.943991"
"2430.0";"2.759563"
"2440.0";"2.715665"
"2450.0";"2.844594"
"2460.0";"2.844973"
"2470.0";"2.569207"
"2480.0";"2.317808"
"2490.0";"2.356568"
"2500.0";"2.398464"
"2510.0";"2.20126"
"2520.0";"2.35401"
"2530.0";"2.520791"
"2540.0";"2.58302"
"2550.0";"2.091789"
"2560.0";"2.124939"
"2570.0";"2.0144"
"2580.0";"2.266562"
"2590.0";"1.991914"
"2600.0";"1.887561"
"2610.0";"1.971601"
"2620.0";"2.118189"
"2630.0";"2.151251"
"2640.0";"2.158531"
"2650.0";"1.923664"
"2660.0";"2.170595"
"2670.0";"2.236016"
"2680.0";"2.076955"
"2690.0";"2.14806"
"2700.0";"2.123739"
"2710.0";"2.54006"
"2720.0";"2.573039"
"2730.0";"2.529802"
"2740.0";"2.608151"
"2750.0";"2.583266"
"2760.0";"2.572935"
"2770.0";"2.487817"
"2780.0";"2.495758"
"2790.0";"2.351372"
"2800.0";"2.273321"
"2810.0";"2.11564"
"2820.0";"2.186844"
"2830.0";"2.195539"
"2840.0";"2.118362"
"2850.0";"2.01902"
"2860.0";"1.875805"
"2870.0";"2.058439"
"2880.0";"2.326996"
"2890.0";"2.503591"
"2900.0";"2.518402"
