# This .csv file was created 12.10.2024 14:36
# extracted out of file prod_mindist_mol11_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL11-inner_dimer_area"
"0.0";"5.018356"
"10.0";"4.766452"
"20.0";"4.500059"
"30.0";"4.555625"
"40.0";"4.717979"
"50.0";"4.737775"
"60.0";"4.886261"
"70.0";"4.83867"
"80.0";"4.925335"
"90.0";"4.956696"
"100.0";"5.018153"
"110.0";"4.62863"
"120.0";"4.6614"
"130.0";"4.582614"
"140.0";"4.603689"
"150.0";"4.458874"
"160.0";"4.662765"
"170.0";"4.708494"
"180.0";"4.570542"
"190.0";"4.343377"
"200.0";"4.16392"
"210.0";"4.102501"
"220.0";"4.029585"
"230.0";"4.182851"
"240.0";"4.46273"
"250.0";"4.332426"
"260.0";"4.352176"
"270.0";"4.148623"
"280.0";"4.508718"
"290.0";"4.322803"
"300.0";"4.179214"
"310.0";"4.059974"
"320.0";"4.007791"
"330.0";"3.978668"
"340.0";"4.199749"
"350.0";"3.996591"
"360.0";"4.15019"
"370.0";"4.091197"
"380.0";"4.177895"
"390.0";"3.889992"
"400.0";"3.651281"
"410.0";"3.625825"
"420.0";"3.563111"
"430.0";"3.366272"
"440.0";"3.323529"
"450.0";"3.479785"
"460.0";"3.366091"
"470.0";"3.587362"
"480.0";"3.600864"
"490.0";"3.348047"
"500.0";"3.260716"
"510.0";"3.552915"
"520.0";"3.317583"
"530.0";"3.218959"
"540.0";"3.113951"
"550.0";"3.512992"
"560.0";"3.464453"
"570.0";"3.591084"
"580.0";"3.377709"
"590.0";"3.141888"
"600.0";"3.091005"
"610.0";"3.168671"
"620.0";"3.041274"
"630.0";"3.121958"
"640.0";"3.214911"
"650.0";"3.178081"
"660.0";"2.819824"
"670.0";"2.982015"
"680.0";"2.759999"
"690.0";"2.544429"
"700.0";"2.742393"
"710.0";"2.441151"
"720.0";"2.511389"
"730.0";"2.526229"
"740.0";"2.573097"
"750.0";"2.083229"
"760.0";"2.326649"
"770.0";"2.728039"
"780.0";"2.505863"
"790.0";"2.525951"
"800.0";"2.655155"
"810.0";"2.655491"
"820.0";"2.823447"
"830.0";"2.720428"
"840.0";"2.714224"
"850.0";"2.831453"
"860.0";"2.843176"
"870.0";"2.778762"
"880.0";"2.892226"
"890.0";"3.014992"
"900.0";"3.188958"
"910.0";"2.980869"
"920.0";"2.876276"
"930.0";"2.611222"
"940.0";"2.629028"
"950.0";"2.440618"
"960.0";"2.493413"
"970.0";"2.677736"
"980.0";"2.547434"
"990.0";"2.383994"
"1000.0";"2.469461"
"1010.0";"2.612008"
"1020.0";"2.582761"
"1030.0";"2.547769"
"1040.0";"2.26094"
"1050.0";"1.957752"
"1060.0";"1.874905"
"1070.0";"2.089549"
"1080.0";"1.972665"
"1090.0";"1.97246"
"1100.0";"2.363558"
"1110.0";"2.461461"
"1120.0";"2.475049"
"1130.0";"2.546648"
"1140.0";"2.508774"
"1150.0";"2.453732"
"1160.0";"2.542879"
"1170.0";"2.673923"
"1180.0";"2.751018"
"1190.0";"2.854024"
"1200.0";"2.865828"
"1210.0";"2.438249"
"1220.0";"2.799145"
"1230.0";"2.760757"
"1240.0";"2.826579"
"1250.0";"2.530484"
"1260.0";"2.520101"
"1270.0";"2.604649"
"1280.0";"2.399746"
"1290.0";"2.452984"
"1300.0";"2.292351"
"1310.0";"2.305987"
"1320.0";"2.279686"
"1330.0";"2.186098"
"1340.0";"2.675304"
"1350.0";"2.630968"
"1360.0";"2.628127"
"1370.0";"2.92908"
"1380.0";"3.016847"
"1390.0";"2.992473"
"1400.0";"3.024337"
"1410.0";"2.711252"
"1420.0";"2.484232"
"1430.0";"2.621661"
"1440.0";"2.926752"
"1450.0";"2.929866"
"1460.0";"3.059701"
"1470.0";"3.383783"
"1480.0";"2.875911"
"1490.0";"3.114447"
