# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_pos1_mol5_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL5"
"0.0";"2.75621"
"10.0";"2.842857"
"20.0";"2.809739"
"30.0";"2.571775"
"40.0";"2.587124"
"50.0";"2.649251"
"60.0";"2.756777"
"70.0";"2.737252"
"80.0";"2.865206"
"90.0";"2.757234"
"100.0";"2.719892"
"110.0";"2.717394"
"120.0";"2.644218"
"130.0";"2.556255"
"140.0";"2.640071"
"150.0";"2.606885"
"160.0";"2.548536"
"170.0";"2.587973"
"180.0";"2.591651"
"190.0";"2.600422"
"200.0";"2.642143"
"210.0";"2.778344"
"220.0";"2.899398"
"230.0";"2.751754"
"240.0";"2.546085"
"250.0";"2.646161"
"260.0";"2.530358"
"270.0";"2.47319"
"280.0";"2.603752"
"290.0";"2.605713"
"300.0";"2.693516"
"310.0";"2.611447"
"320.0";"2.38956"
"330.0";"2.476914"
"340.0";"2.490642"
"350.0";"2.45701"
"360.0";"2.447436"
"370.0";"2.325386"
"380.0";"2.382475"
"390.0";"2.351022"
"400.0";"2.33975"
"410.0";"2.409235"
"420.0";"2.388048"
"430.0";"2.417005"
"440.0";"2.476802"
"450.0";"2.499588"
"460.0";"2.380656"
"470.0";"2.315192"
"480.0";"2.400159"
"490.0";"2.528514"
"500.0";"2.523865"
"510.0";"2.603768"
"520.0";"2.573022"
"530.0";"2.642773"
"540.0";"2.572579"
"550.0";"2.460479"
"560.0";"2.411077"
"570.0";"2.501106"
"580.0";"2.455059"
"590.0";"2.450102"
"600.0";"2.429832"
"610.0";"2.353705"
"620.0";"2.547708"
"630.0";"2.499252"
"640.0";"2.30878"
"650.0";"2.361683"
"660.0";"2.333939"
"670.0";"2.444436"
"680.0";"2.432564"
"690.0";"2.35306"
"700.0";"2.330674"
"710.0";"2.399376"
"720.0";"2.325018"
"730.0";"2.347592"
"740.0";"2.492423"
"750.0";"2.487173"
"760.0";"2.510263"
"770.0";"2.451043"
"780.0";"2.501237"
"790.0";"2.489668"
"800.0";"2.468009"
"810.0";"2.396773"
"820.0";"2.514088"
"830.0";"2.482286"
"840.0";"2.497285"
