# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"2.14012";"1.9597";"1.95681";"1.22092"
"10.0";"2.15035";"1.97049";"1.96786";"1.22176"
"20.0";"2.15399";"1.97386";"1.9741";"1.21906"
"30.0";"2.14836";"1.96806";"1.96501";"1.22326"
"40.0";"2.15257";"1.97457";"1.97186";"1.21652"
"50.0";"2.13984";"1.95969";"1.95819";"1.21774"
"60.0";"2.1539";"1.97592";"1.97384";"1.21583"
"70.0";"2.1552";"1.9745";"1.97536";"1.22028"
"80.0";"2.15905";"1.97961";"1.97965";"1.21864"
"90.0";"2.15926";"1.98368";"1.98044";"1.21147"
"100.0";"2.17666";"2.00024";"2.00201";"1.21108"
"110.0";"2.15311";"1.97137";"1.97194";"1.22347"
"120.0";"2.15923";"1.98012";"1.97837";"1.22053"
"130.0";"2.16329";"1.98587";"1.98315";"1.21782"
"140.0";"2.14572";"1.96626";"1.96281";"1.22041"
"150.0";"2.16617";"1.98765";"1.9875";"1.21806"
"160.0";"2.15606";"1.97515";"1.97631";"1.22073"
"170.0";"2.15124";"1.96984";"1.97294";"1.21774"
"180.0";"2.14198";"1.9592";"1.95987";"1.22335"
"190.0";"2.14259";"1.96123";"1.96293";"1.21732"
"200.0";"2.14904";"1.96705";"1.9689";"1.22103"
"210.0";"2.15293";"1.97417";"1.97296";"1.21667"
"220.0";"2.15831";"1.98231";"1.97619";"1.21728"
"230.0";"2.14982";"1.96815";"1.97143";"1.21789"
"240.0";"2.15136";"1.9716";"1.97152";"1.21761"
"250.0";"2.15057";"1.97211";"1.9673";"1.22084"
"260.0";"2.15198";"1.97081";"1.97229";"1.21984"
"270.0";"2.16188";"1.98247";"1.98242";"1.21953"
"280.0";"2.15513";"1.97529";"1.97401";"1.22092"
"290.0";"2.15896";"1.97538";"1.97707";"1.22937"
"300.0";"2.16042";"1.97937";"1.97945";"1.22421"
"310.0";"2.15877";"1.98056";"1.97755";"1.21952"
"320.0";"2.1671";"1.98493";"1.9864";"1.22756"
